date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,median_age,aged_70_older,population,excess_mortality_cumulative,excess_mortality
2021-11-01,20505.205790925942,9.112312311516117,8.214047072787803,182.941971644844,0.2562960283828726,0.2340199166766177,67168.95892465918,599.2623031316459,20.100000000000104,2.4100000000000126,326113.00000000175,25.502044118091952,76.36937527610189
2021-11-02,20514.685661875803,9.479870949862054,8.485982460376256,183.19713807429258,0.25516642981979865,0.2426959329825768,67200.01220302907,600.0978210785349,20.100000000000104,2.4100000000000126,326113.00000000175,25.45449243384557,75.93376910598224
2021-11-03,20524.592559270488,9.906897394684856,8.805115319748914,183.4470455402058,0.2499074661916108,0.24804441256821932,67232.46433342897,600.9160736304923,20.100000000000104,2.4100000000000126,326113.00000000175,25.4083579669947,75.32425865606356
2021-11-04,20534.985789847204,10.39323057671825,9.168814673392824,183.686819384631,0.23977384463401225,0.24964174510812995,67266.50958135819,601.7011040270071,20.100000000000104,2.4100000000000126,326113.00000000175,25.36451311925751,74.49931498659944
2021-11-05,20545.908702437144,10.922912589940125,9.572205704462862,183.9116723923843,0.22485300790989857,0.2472494083786091,67302.28993553393,602.4372456026738,20.100000000000104,2.4100000000000126,326113.00000000175,25.32373861172131,73.42737951264337
2021-11-06,20557.376840337907,11.468137900761512,10.007992190435075,184.11752934276942,0.20585695050255987,0.24088405046624545,67339.85629925881,603.1111662640617,20.100000000000104,2.4100000000000126,326113.00000000175,25.286676915666078,72.08954998677739
2021-11-07,20569.369055592826,11.992215254918277,10.466323328346686,184.3014954233669,0.183966080685582,0.230870051424345,67379.13938394646,603.7134018473683,20.100000000000104,2.4100000000000126,326113.00000000175,25.253788552942225,70.48230211516392
2021-11-08,20581.827147221473,12.458091628648326,10.944235870532818,184.46220754037614,0.16071211707527258,0.21733692770853047,67419.94851371947,604.2395061366583,20.100000000000104,2.4100000000000126,326113.00000000175,25.225310548514074,68.61657855793088
2021-11-09,20594.76135912331,12.934211901835328,11.437691770385086,184.59762527389904,0.13541773357245324,0.2003149129759682,67462.3172398469,604.6828034874331,20.100000000000104,2.4100000000000126,326113.00000000175,25.201373159792645,66.51584494439707
2021-11-10,20608.1632947142,13.401935590888476,11.937002021066144,184.70694552297465,0.10932024911275949,0.18027917115731568,67506.21806256141,605.040667580023,20.100000000000104,2.4100000000000126,326113.00000000175,25.182010431299872,64.1881094447463
2021-11-11,20622.003628113893,13.840333399695144,12.42950797992374,184.79077798515306,0.08383246220625676,0.15801593945395973,67551.55493040531,605.3150960308487,20.100000000000104,2.4100000000000126,326113.00000000175,25.167082091643746,61.63235378454789
2021-11-12,20636.230387536645,14.226759422751343,12.90159236180126,184.851276766176,0.06287434665469258,0.13452213558594497,67598.15761474008,605.5131413508685,20.100000000000104,2.4100000000000126,326113.00000000175,25.156240601884566,58.872399215038556
2021-11-13,20650.767667834152,14.537280297509554,13.340187484020648,184.89223908723733,0.04715575999101943,0.11093006322792032,67645.77749062852,605.6472341644128,20.100000000000104,2.4100000000000126,326113.00000000175,25.148932067444488,55.950120516644205
2021-11-14,20665.514664902792,14.74699706863962,13.73390645011958,184.91917931542824,0.035366819993264575,0.08845094108609863,67694.08437249636,605.7354256233104,20.100000000000104,2.4100000000000126,326113.00000000175,25.144422547674544,52.91982949081685
2021-11-15,20680.395371657083,14.88070675429163,14.080206663704768,184.93938448657144,0.02652511499494843,0.0683325497059767,67742.8293173491,605.8015692174837,20.100000000000104,2.4100000000000126,326113.00000000175,25.1418434136648,49.843693731373385
2021-11-16,20695.371674185633,14.97630252855003,14.37217729900678,184.95453836492882,0.019893836246211324,0.05124941227948253,67791.88748267901,605.8511769131137,20.100000000000104,2.4100000000000126,326113.00000000175,25.14018976774702,46.78603784400982
2021-11-17,20710.380646395555,15.008972209922565,14.602017266433517,184.96590377369688,0.014920377184658492,0.03843705920961189,67841.0527341813,605.8883826848362,20.100000000000104,2.4100000000000126,326113.00000000175,25.13837235628403,43.808362231931596
2021-11-18,20725.34802519747,14.96737880191512,14.763290745558837,184.9744278302729,0.011190282888493868,0.02882779440720892,67890.08179061668,605.916287013628,20.100000000000104,2.4100000000000126,326113.00000000175,25.13531195721213,40.96645578605512
2021-11-19,20740.198316894253,14.85029169678219,14.852618834864042,184.98082087270492,0.0083927121663704,0.02162084580540669,67938.7273324584,605.9372152602218,20.100000000000104,2.4100000000000126,326113.00000000175,25.130022406361434,38.30729448983227
2021-11-20,20754.862376972593,14.66406007833973,14.87094828904398,184.98561565452894,0.0062945341247778,0.016215634354055018,67986.7628333775,605.9529114451673,20.100000000000104,2.4100000000000126,326113.00000000175,25.121685102859576,35.86577946004208
2021-11-21,20769.283094946666,14.42071797407479,14.824503071986626,184.98921174089696,0.00472090059358335,0.012161725765541264,68034.00118385674,605.9646835838763,20.100000000000104,2.4100000000000126,326113.00000000175,25.109717123848014,33.66135456455787
2021-11-22,20783.49024622619,14.207151279521852,14.728371971087599,184.99190880567298,0.003540675445187513,0.009121294324155947,68080.53989839685,605.9735126879082,20.100000000000104,2.4100000000000126,326113.00000000175,25.093834546182748,31.6945337228459
