date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_deaths_per_million,reproduction_rate,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations_per_hundred,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,population,excess_mortality_cumulative,excess_mortality
2020-03-11,16.00000000000006,0.0,0.0,38.792198610213454,0.3578473502000677,0.061536117267053825,0.010000000000000038,0.6045592679379466,2.902544349535529,764.9126300702858,2946.404843243393,2913.0000000000114,14396.000000000056,0.010000000000000038,39556.00000000015,38972.00000000015,0.020000000000000077,47.60000000000018,0.0,711.0000000000025,711.0000000000025,0.0,45.79559544280071,35.60000000000014,42.00000000000016,67813000.00000027,2.0000000000000075,1.9701150922180453
2020-03-12,16.000000000000068,0.0,0.0,37.89521553813847,1.4212782081898099,0.20254639952107228,0.010000000000000044,0.5906091729961238,2.8687184905733045,766.8014731991278,2955.787035793893,2913.0000000000127,14396.000000000062,0.010000000000000044,39556.000000000175,38972.000000000175,0.020000000000000087,47.60000000000019,0.0,711.0000000000027,711.0000000000027,0.0,47.29301222309611,35.60000000000016,42.00000000000018,67813000.0000003,2.0000000000000084,2.1526082510132003
2020-03-13,16.00000000000007,0.0,0.0,38.95486349587927,3.6002508345521957,0.6544055979601333,0.010000000000000047,0.6070890710851673,2.8298737095589415,772.9282542206139,2983.7383214478805,2912.780672268921,14394.905882353009,0.010000000000000047,39556.00000000019,38972.00000000019,0.020000000000000094,47.60000000000021,0.0,711.000000000003,711.000000000003,0.0,49.13694727333379,35.600000000000165,42.00000000000019,67813000.00000033,2.000000000000009,2.4225590601779023
2020-03-14,16.000000000000075,0.0,0.0,43.07361368525794,6.8552947839620035,1.5563483161171632,0.010000000000000049,0.6711448576125191,2.786090317721892,785.6557414088359,3039.9822640335556,2911.8989495798464,14390.536134453852,0.010000000000000049,39556.0000000002,38972.0000000002,0.020000000000000098,47.60000000000022,0.0,711.0000000000032,711.0000000000032,0.0,51.304162620481996,35.60000000000017,42.0000000000002,67813000.00000034,2.0000000000000093,2.797489430880038
2020-03-15,16.000000000000078,0.0,0.0,51.240730625934496,11.041584210143482,3.0290553547349397,0.01000000000000005,0.7981618106302053,2.737712696274616,807.6545403811272,3135.838411018061,2910.0612192954254,14381.63472850686,0.01000000000000005,39556.000000000204,38972.000000000204,0.0200000000000001,47.600000000000236,0.0,711.0000000000034,711.0000000000034,0.0,53.75454213342881,35.60000000000018,42.000000000000206,67813000.00000036,2.0000000000000098,3.2938874351509853
2020-03-16,16.00000000000008,0.0,0.0,61.73255184792546,13.469730497620564,4.9322452975638225,0.010000000000000052,0.961319160170458,2.6852806437314984,841.9993086471912,3283.9265458201116,2907.6211730365376,14369.946973981976,0.010000000000000052,39556.000000000204,38972.000000000204,0.020000000000000104,47.600000000000236,0.0,711.0000000000034,711.0000000000034,0.0,56.429133490827994,35.600000000000186,42.00000000000021,67813000.00000036,2.00000000000001,3.9258952143722965
2020-03-17,16.00000000000008,0.0,0.0,75.30198337527843,16.633955921049974,7.354192376534229,0.010000000000000054,1.1723274438188607,2.629303566185828,891.7456030109281,3497.4202164109847,2905.4972307793464,14360.074597002338,0.010000000000000054,39556.000000000204,38972.000000000204,0.020000000000000108,47.600000000000236,0.0,711.0000000000034,711.0000000000034,0.0,59.27326543809523,35.600000000000186,42.00000000000021,67813000.00000036,2.00000000000001,4.705370482715699
2020-03-18,16.00000000000008,0.0,0.0,94.12803892124569,21.926355757852818,10.502683551954672,0.010000000000000054,1.465085918998602,2.5703729558287733,959.8348163499883,3788.870592172498,2905.1635501045525,14358.362977486744,0.010000000000000054,39556.000000000204,38972.000000000204,0.020000000000000108,47.600000000000236,0.0,711.0000000000034,711.0000000000034,0.0,62.23829038432459,35.600000000000186,42.00000000000021,67813000.00000036,2.00000000000001,5.643652481115186
2020-03-19,16.00000000000008,0.0,0.0,121.02799428466432,29.966631718195764,14.630975818458603,0.010000000000000054,1.8834256221836678,2.509119406593626,1048.887392159067,4169.087656475858,2908.5283186870156,14373.509741195234,0.010000000000000054,39556.000000000204,38972.000000000204,0.020000000000000108,47.600000000000236,0.0,711.0000000000034,711.0000000000034,0.0,65.28451740039611,35.600000000000186,42.00000000000021,67813000.00000036,2.00000000000001,6.750428090174292
2020-03-20,16.00000000000008,0.0,0.0,158.8665031472413,40.795190336804644,19.982264184464555,0.010000000000000054,2.4719166633087326,2.4460777579187196,1161.376630092153,4648.101796009132,2917.797354076675,14416.282467499548,0.010000000000000054,39556.000000000204,38972.000000000204,0.020000000000000108,47.600000000000236,0.0,711.0000000000034,711.0000000000034,0.0,68.34697951765337,35.600000000000186,42.00000000000021,67813000.00000036,2.00000000000001,8.032938668517243
