date,total_cases,new_cases,new_deaths,total_deaths,total_boosters_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,population
2020-03-11,3.924636393018761,0.11320818843730637,0.0,1.0000000000000038,7.950000000000031,1.3800000000000052,106.99243697479035,0.07000000000000028,14.300000000000056,186081.00000000073,186081.00000000073,0.8600000000000034,13.722684189449144,43.100000000000165,11212198.000000041
2020-03-12,3.9085710245636878,0.16124744708105063,0.0006140917905623792,1.0000000000000042,7.950000000000035,1.3800000000000057,106.92500000000048,0.07000000000000031,14.300000000000063,186081.00000000081,186081.00000000081,0.8600000000000038,13.73441149373523,43.10000000000018,11212198.000000045
2020-03-13,3.9275497939560613,0.22655937328751768,0.0030462184873949706,1.0000000000000044,7.950000000000037,1.380000000000006,106.81925096961913,0.07000000000000034,14.300000000000068,186081.00000000087,186081.00000000087,0.860000000000004,13.856578174276878,43.10000000000019,11212198.000000048
2020-03-14,4.001318454064337,0.3067650373993817,0.007245879120879156,1.0000000000000047,7.950000000000038,1.3800000000000066,106.49292885423453,0.07000000000000035,14.300000000000072,186081.0000000009,186081.0000000009,0.8600000000000042,14.16361559580141,43.10000000000021,11212198.000000052
2020-03-15,4.147595175389888,0.3974945925291752,0.013013594861021398,1.0000000000000049,7.95000000000004,1.380000000000007,106.06783820499408,0.07000000000000037,14.300000000000075,186081.00000000093,186081.00000000093,0.8600000000000043,14.728629117665559,43.10000000000022,11212198.000000054
2020-03-16,4.250806271652312,0.3680950879004369,0.017517145079185607,0.9974789915966437,7.950000000000042,1.380000000000007,105.72728460073988,0.07000000000000037,14.300000000000077,186081.00000000096,186081.00000000096,0.8600000000000044,15.615200183433421,43.10000000000022,11212198.000000056
2020-03-17,4.331495136835555,0.35666278328150103,0.023092609940610978,0.9926470588235345,7.950000000000042,1.380000000000007,105.80802001164102,0.06998739495798356,14.301638655462263,186081.000000001,186081.000000001,0.8600000000000045,16.871237888059902,43.10000000000022,11212198.000000056
2020-03-18,4.493708618302173,0.443789912283363,0.031007240260888167,0.9874393988364629,7.950000000000042,1.3800504201680743,106.49890447220861,0.06997584033613483,14.302636554621927,186081.00000000102,186081.00000000102,0.8600000000000045,18.52436765327831,43.10000000000022,11212198.000000056
2020-03-19,4.885536796629029,0.6719827057057366,0.04172666484337146,0.984761837427284,7.950000000000042,1.3801470588235367,107.97598830890774,0.06998656674208183,14.300527836134533,186081.00000000102,186081.00000000102,0.8600000000000045,20.57847273414106,43.10000000000022,11212198.000000056
2020-03-20,5.669517820484063,1.0551828922398743,0.05511529598223784,0.9879249656593461,7.950000000000042,1.3802512120232782,110.3701618845575,0.07003598194085364,14.291528714851404,186081.00000000102,186081.00000000102,0.8600000000000045,23.01110034892516,43.10000000000022,11212198.000000056
2020-03-21,7.000441532783875,1.5859088239956822,0.07058663358978132,1.0002197423440586,7.950000000000042,1.3802669481254113,113.90706549874474,0.07011538335286076,14.275309432066175,186081.00000000102,186081.00000000102,0.8600000000000045,25.792528881603417,43.10000000000022,11212198.000000056
2020-03-22,9.008702190311908,2.240611320647058,0.08721599329188369,1.024599195898317,7.950000000000042,1.3801186015271565,119.17638832897148,0.07021307274412207,14.247411291890634,186081.00000000102,186081.00000000102,0.8600000000000045,28.881749602379088,43.10000000000022,11212198.000000056
2020-03-23,11.589913843768215,2.7857913928770253,0.10130404409625621,1.0596581881325304,7.950000000000042,1.3796948011776897,127.7709467089137,0.07029522795822093,14.216473142479726,186081.00000000102,186081.00000000102,0.8600000000000045,32.20513427676821,43.10000000000022,11212198.000000056
2020-03-24,14.837506488191416,3.4208723100100706,0.1166858546623669,1.1073325228059283,7.950000000000042,1.3789330271922542,140.48116736846637,0.07032888703201422,14.194478321630337,186081.00000000102,186081.00000000102,0.8600000000000045,35.67545267913408,43.10000000000022,11212198.000000056
2020-03-25,18.936129219731193,4.238925079307821,0.13433080987201784,1.1712556946254564,7.950000000000042,1.377825012798847,157.90673848691893,0.07026347199669983,14.205073350143264,186081.00000000102,186081.00000000102,0.8600000000000045,39.22077567612503,43.10000000000022,11212198.000000056
2020-03-26,24.096828653647833,5.268382561904923,0.15431953597544223,1.2555264509949509,7.950000000000042,1.3765219593405722,180.54623033577775,0.07004165700334268,14.27678012572964,186081.00000000102,186081.00000000102,0.8600000000000045,42.77968550628583,43.10000000000022,11212198.000000056
2020-03-27,30.508432737811894,6.489199009340794,0.17606609024919675,1.363784463327017,7.950000000000042,1.375362219343828,208.95488929999144,0.06959491437500226,14.43828806779434,186081.00000000102,186081.00000000102,0.8600000000000045,46.27506681232596,43.10000000000022,11212198.000000056
2020-03-28,38.30108861282895,7.844969715958424,0.19848460323958056,1.4985170805269399,7.950000000000042,1.3748005914632704,243.88817731759264,0.06887588843154267,14.7119093281567,186081.00000000102,186081.00000000102,0.8600000000000045,49.62596252036285,43.10000000000022,11212198.000000056
2020-03-29,47.51891600713313,9.252020758203484,0.2201142604451997,1.6605393941056152,7.950000000000042,1.3752441087558258,284.75205735794293,0.06785795058351488,15.112029927597831,186081.00000000102,186081.00000000102,0.8600000000000045,52.75296154767364,43.10000000000022,11212198.000000056
