date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,total_boosters,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2020-03-11,53.89232402739533,10.340708607743789,6.925552732296335,2.715918333605954,0.4095287857044536,0.24100708337921686,0.020000000000000077,0.0,1.0000000000000038,4779.000000000019,4779.000000000019,0.0,436816679.00000167
2020-03-12,69.53300037932661,16.50949713567854,8.778994812850042,3.129731251820502,0.5631999627525295,0.307670527598384,0.020000000000000087,0.0,1.0000000000000042,4779.000000000021,4779.000000000021,0.0,436816679.00000185
2020-03-13,95.86894873310538,26.964055624868223,11.943691487788817,3.782269350306883,0.7946688796274244,0.4015074205856667,0.020000000000000094,0.0,1.0000000000000044,4779.000000000022,4779.000000000022,0.0,436816679.00000197
2020-03-14,136.92863462675243,41.482576301715284,16.92720526742536,4.747222374721122,1.097149041750306,0.5302957238102919,0.020000000000000098,0.0,1.0000000000000047,4779.000000000023,4779.000000000023,0.0,436816679.0000021
2020-03-15,196.05507325513264,59.401524986467614,24.15315168812564,6.082928093258049,1.455408646212539,0.6999819738531956,0.0200000000000001,0.0,1.0000000000000049,4779.000000000024,4779.000000000024,0.0,436816679.00000215
2020-03-16,266.96030946623694,71.11155097966984,33.17724288697343,7.546035759665596,1.5680432332049787,0.8831627893750311,0.020000000000000104,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.0000022
2020-03-17,352.3586289968989,85.5530556070861,44.31256823504272,9.196808655560462,1.7393970015036073,1.0862786854378688,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-03-18,459.7030053611205,107.46042842153975,58.235500190503245,11.26491418397806,2.1397449069131005,1.3344986068385851,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-03-19,598.4580878928521,138.8421215747201,75.74495271236694,14.062631985753448,2.8526755192281414,1.6621654871263567,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-03-20,778.0549427780765,179.66213416746584,97.58182507079772,17.919760026807044,3.8967626187359183,2.1056304178657803,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-03-21,1006.357108828873,228.35112551247772,124.29358470484388,23.13479416360889,5.241818893592999,2.6978782755842152,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-03-22,1288.5101393139653,282.1897500813531,156.13270436573734,29.93831281727687,6.821086212857985,3.4644969419822864,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-03-23,1614.313212113144,325.8306124963742,192.5303008987378,37.71551547915037,7.790378331265997,4.35349455522622,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-03-24,1988.7841010693483,374.491543729101,233.8140483954501,46.67917054601446,8.973536818908466,5.387066294570937,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-03-25,2422.3257616455844,433.5571516559087,280.4043355855345,57.46388663607851,10.792127404097336,6.623290347948256,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-03-26,2926.7672365541684,504.45309321833844,332.6381653930947,70.88862279864921,13.430294648095654,8.134597366649638,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-03-27,3512.3943349786587,585.6358121568061,390.6370796039686,87.77857117138527,16.894117236879794,9.991622556338251,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-03-28,4185.722641990305,673.3348423108832,454.2081023661964,108.8315689732386,21.056124449961118,12.251094745308013,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-03-29,4947.827275610386,762.1095350945084,522.7694478153724,134.51790749916,25.688683512002243,14.946753185677874,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-03-30,5771.990624775028,824.1670252704625,593.9613638188672,163.4320796224311,28.91593086283173,17.964955322354754,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-03-31,6663.617548413216,891.6296807175543,667.838976322458,196.0626343774572,32.63187380969657,21.344954048327196,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-04-01,7639.376994535523,975.7615139318326,745.2972989839263,233.7409964682905,37.67935138183617,25.18618256921248,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
