date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,new_tests_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,aged_70_older,median_age,aged_65_older,population
2021-09-26,15950.630929124094,44.9376540929029,43.43509581419043,155.37679359980123,0.42327091201459843,0.4607854203763928,8.160000000000043,13.000000000000068,97.40805227667452,51.014118322463524,46.396248773869885,244.38688420261977,153.91640965517223,0.03011025050478916,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-27,15995.38866226003,44.757733135934515,43.992884239440556,155.81184536145426,0.43505176190364503,0.44720784356283816,8.160000000000043,13.000000000000068,97.48445204956593,51.04212057765896,46.444442344246475,263.00953128383344,152.00366147538068,0.029766107400246725,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-28,16039.820423650443,44.43176139041248,44.34648283051777,156.26316650331455,0.4513211420482903,0.4405135103385804,8.160000000000043,13.000000000000068,97.55975713133533,51.0699664028629,46.491666141938424,286.08937346826235,150.03432335281883,0.029500889535317598,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-29,16083.725692657054,43.905269006610325,44.47668338985672,156.73517384322628,0.47200734005270195,0.4409058179510916,8.160000000000043,13.000000000000068,97.63412758778196,51.097806546383396,46.53793132914296,311.9205389085664,148.02478905630792,0.029315550797254238,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-30,16126.896709699664,43.171017042611325,44.375972141616906,157.23142239922666,0.4962485561061077,0.4480920977878184,8.160000000000043,13.000000000000068,97.70813417930891,51.12596302226338,46.58348949017768,338.2317159946122,146.13937395124861,0.029248944933751967,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-10-01,16169.15389943702,42.25718973735609,44.051078007311645,157.75401282398389,0.5225904248365305,0.4612928936382142,8.160000000000043,13.000000000000068,97.78204111067231,51.1545706829872,46.628481801968604,362.45775125474023,144.5226138506377,0.029327788209040584,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-10-02,16210.372438152448,41.21853871542824,43.52488381252969,158.3031469806255,0.5491341567010898,0.4792489203902645,8.160000000000043,13.000000000000068,97.85605978689361,51.183742222539976,46.67302554022894,382.9717293266408,143.26839865559322,0.029565976903386814,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-10-03,16250.502179293091,40.12974114064363,42.837859691976504,158.87679462460963,0.573647644028727,0.5002262830528801,8.160000000000043,13.000000000000068,97.93051254648364,51.21377984078999,46.71715210065766,398.45637052439304,142.46778250817863,0.0299755492580185,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-10-04,16289.664530397442,39.16235110435155,42.038323017204796,159.47548543193517,0.5986908073589735,0.5230918195941211,8.160000000000043,13.000000000000068,98.00577228424338,51.24503373321053,46.76088309079174,407.9370594597681,142.2090301584451,0.030574906933817734,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-10-05,16327.78774815363,38.12321775618873,41.13689158417062,160.09903488843125,0.6235494565211703,0.5471855421357985,8.160000000000043,13.000000000000068,98.08241316599455,51.277760405488664,46.8045305038297,410.8105959846133,142.6262296324087,0.03138399209435171,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
