date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,people_vaccinated_per_hundred,total_boosters_per_hundred,total_vaccinations_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,male_smokers,hospital_beds_per_thousand,population
2020-06-11,94597.88562999883,2532.5890175377526,2292.3058043867654,621.0392901361051,27.577508762015245,43.650000000000226,0.7100000000000039,0.380000000000002,1.1698535539094297,20732.271315600723,0.1340941744767845,7.738398629228815,117876.00000000064,13492.00000000007,0.23000000000000126,82.65848678164969,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-12,97259.05984305518,2661.174213056357,2369.324610885423,650.1803240985246,29.141033963237405,43.650000000000226,0.7100000000000039,0.380000000000002,1.1760999262594818,21117.515219085835,0.13842696569921756,7.511606017816902,117876.00000000064,13492.00000000007,0.23000000000000126,82.45573047085276,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-13,100060.9643554654,2801.9045124102427,2461.609915662455,680.8415132742823,30.66118917637122,43.650000000000226,0.7100000000000039,0.380000000000002,1.180033897506507,21540.88654359689,0.14286805879283615,7.279934312974838,117876.00000000064,13492.00000000007,0.23000000000000126,82.26518473096773,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-14,103006.48175076212,2945.5173952966975,2566.508408466302,712.8772888018667,32.03577552804447,43.650000000000226,0.7100000000000039,0.380000000000002,1.1814727405183758,22001.6433660041,0.14718320311208047,7.055883184634176,117876.00000000064,13492.00000000007,0.23000000000000126,82.05389759799966,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-15,106087.45179464901,3080.970043886878,2682.807198722064,745.9923880622932,33.1150992607716,43.650000000000226,0.7100000000000039,0.380000000000002,1.1803539089763724,22516.84564667505,0.15112819095720215,6.852806053634012,117876.00000000064,13492.00000000007,0.23000000000000126,81.78607478221028,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-16,109310.46807998822,3223.0162853392103,2809.7044024352176,780.178760988544,34.186372926509584,43.650000000000226,0.7100000000000039,0.380000000000002,1.176776259140167,23099.876946706387,0.1544723552411727,6.683009517601083,117876.00000000064,13492.00000000007,0.23000000000000126,81.44799500068497,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-17,112676.58375229903,3366.1156723108124,2944.470519182591,815.4278651822625,35.24910419391262,43.650000000000226,0.7100000000000039,0.380000000000002,1.170942084465017,23788.162412680118,0.1570194248019205,6.558850544794227,117876.00000000064,13492.00000000007,0.23000000000000126,81.03194647675818,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-18,116180.2286190079,3503.6448667088744,3083.193149729547,851.7102654025354,36.28240022041836,43.650000000000226,0.7100000000000039,0.380000000000002,1.1631445077572968,24588.31106290379,0.15861379290654726,6.4892106299919305,117876.00000000064,13492.00000000007,0.23000000000000126,80.53644402046467,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-19,119808.39698138603,3628.1683623781387,3221.3355342428667,888.9603331824783,37.25006778005203,43.650000000000226,0.7100000000000039,0.380000000000002,1.1537257046705922,25528.31088282753,0.1591468346605183,6.480678172881804,117876.00000000064,13492.00000000007,0.23000000000000126,79.96639183887802,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-20,123540.03850850255,3731.641527116512,3354.1554559504166,927.064771541676,38.10443835927954,43.650000000000226,0.7100000000000039,0.380000000000002,1.1430732054583432,26593.22328817111,0.1585868551485887,6.535826987773839,117876.00000000064,13492.00000000007,0.23000000000000126,79.33320564386452,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-21,127345.60139268932,3805.5628841867756,3477.019418885895,965.8540085205118,38.789236978897335,43.650000000000226,0.7100000000000039,0.380000000000002,1.1315591057744312,27774.76240795126,0.15694062617075005,6.654719303532393,117876.00000000064,13492.00000000007,0.23000000000000126,78.65490423289849,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-06-22,131191.10148084557,3845.5000881562473,3586.238281197394,1005.0339776250331,39.17996910456737,43.650000000000226,0.7100000000000039,0.380000000000002,1.1195083726404564,29051.628868019085,0.1542586370488772,6.834523640545233,117876.00000000064,13492.00000000007,0.23000000000000126,77.94276640996809,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
