date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,people_vaccinated_per_hundred,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,gdp_per_capita,male_smokers,life_expectancy,population
2022-05-30,1656688.0831075946,84.37535715686059,86.94446534266837,16773.23278770953,0.5444898542345178,0.6222880561231842,436569.91962325556,0.19196817796026017,43.40357599644223,20317.97468483398,3491.000454684995,0.07000005279425206,14.199993311893053,758.2610725741827,329.5624929493692,0.00968304991259633,13.890000184147222,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-31,1656771.5836623078,83.50055471315298,86.09592770771243,16773.750867446684,0.5180797371529413,0.5960552470051232,436591.92425622704,0.2133930694753668,43.4089242403828,20317.98101362551,3491.0003410137506,0.07000003959568915,14.199994983919808,758.1958044306382,329.03937132805834,0.009408376639359993,13.890000138110436,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-06-01,1656854.6626174506,83.07895514281572,85.28899797858662,16774.24778212996,0.4969146832784105,0.5700403040321237,436613.8175832504,0.23665873229398515,43.41420093723609,20317.985760219162,3491.0002557603175,0.07000002969676697,14.199996237939875,758.1468533229797,328.5876732924243,0.009037051710289238,13.890000103582846,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-06-02,1656937.990757531,83.32814008044738,84.64426254341002,16774.731909642098,0.48412751213560223,0.5458847852315918,436635.7763875031,0.26093878095933876,43.41941254869107,20317.9893201644,3491.0001918202424,0.07000002227257532,14.199997178454925,758.1101399922359,328.1359715174764,0.00858402666248423,13.893504279367825,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-06-03,1657022.3353112019,84.34455367054898,84.27923132901851,16775.21349267116,0.4815830290596855,0.5253119405720461,436658.00288306485,0.2852877961267444,43.42456694530111,20317.99199012333,3491.000143865186,0.0700000167044316,14.199997883841213,758.0826049941779,327.6240213013269,0.008064555226339589,13.900220646500678,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-06-04,1657108.4690981416,86.13378694004825,84.29527692274979,16775.7036876999,0.49019502874369825,0.5099204454096429,436680.70077154296,0.3087006564033975,43.429674016191086,20317.993992592525,3491.0001078988944,0.0700000125283238,14.19999841288093,758.0619537456346,327.0087884388269,0.007495733808248559,13.907459279316381,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-06-05,1657197.1023892194,88.63329107769309,84.76783891378192,16776.213851747798,0.5101640478990802,0.50102970057307,436704.05728454015,0.330174813569517,43.434745690265906,20317.99549444442,3491.0000809241756,0.07000000939624296,14.199998809660716,758.046465309227,326.2666592024238,0.006897656852631159,13.911181078750394,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-06-06,1657289.5565915292,92.45420230956279,85.92185025838116,16776.75626793175,0.5424161839527532,0.5006478410406628,436728.4207071032,0.3488132368739709,43.43979551604498,20317.996620833346,3491.000060693136,0.07000000704718232,14.199999107245556,758.0348489819214,325.3916880023354,0.0062816783214384685,13.90678432231427,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-06-07,1657386.1491824985,96.5925909694056,87.79208177911244,16777.3361731531,0.5799052213517668,0.5094724677229672,436753.8747236053,0.36387479514093446,43.44483791046625,20317.997465625038,3491.000045519857,0.07000000528538683,14.199999330434185,758.0261367364421,324.3969172622562,0.0056525968147698715,13.889694576577352,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-06-08,1657486.5005423385,100.35135983985333,90.25955987990653,16777.955394247525,0.6192210944236516,0.5270175699260335,436780.319314521,0.3748719981010149,43.449887159417294,20317.998099218807,3491.0000341398973,0.07000000396404021,14.199999497825658,758.0196025523328,323.2957487094592,0.005021283422324984,13.855807131528055,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
