date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,extreme_poverty,hospital_beds_per_thousand,population
2021-10-11,707976.6358421997,333.4965421510963,432.78688595897665,24921.3169235529,19.104636773082117,23.313436176488594,42.2580883717383,0.643792049674528,3444.0645681597716,6081.216977262154,0.05516065216162754,20.289928473781252,0.23000000000000126,38060.706536912,49623.203443597995,0.2019714051087635,39.86209662402801,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-10-12,708287.2491182378,310.61327603801556,398.535644107242,24939.22133843071,17.904414877807728,21.920433790414304,42.42912671836423,0.643860843978586,3463.27178685836,5875.886213877457,0.05242139409859628,21.003440214418067,0.23000000000000126,37261.801185812685,46482.28538812841,0.19279707354715137,39.35767233873858,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-10-13,708575.6097863199,288.3606680821642,367.2637443926491,24955.916423991133,16.695085560424335,20.54762883343777,42.59545013465774,0.6446343207667459,3504.0838973108725,5653.956337848306,0.05010967841169776,21.670057536379193,0.23000000000000126,36465.67564695491,43752.50213094768,0.18457097904530234,38.9314640148814,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-10-14,708842.4380120097,266.8282256899363,338.86119743475865,24971.420963759385,15.50453976824975,19.214894055589014,42.75680700413924,0.6460964580928366,3576.166174668449,5420.771406585977,0.04817905906733834,22.293745479369107,0.23000000000000126,35694.80354355495,41451.81021165618,0.17733692853090652,38.58162015078618,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-10-15,709088.9520869011,246.51407489124045,313.2293460398702,24985.799384745882,14.378420986497606,17.94230935875707,42.91305871141089,0.6482459053020135,3685.3560529932156,5182.858128307298,0.04660666016992851,22.86619307849907,0.23000000000000126,34990.857352236395,39575.65688304728,0.17104859167936948,38.30385958626357,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-10-16,709317.1748925846,228.2228056836213,290.2180547787717,24999.175071849684,13.375687103803406,16.74747749418094,43.06419561726864,0.6510745388666209,3832.358371614204,4947.652549042374,0.04531827890249492,23.39325017409735,0.22994957983193404,34377.695510945276,38096.20134037213,0.16558153102520282,38.09059717838551,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-10-17,709530.1637486249,212.9888560403503,269.5786021700519,25011.74035366105,12.56528181136905,15.64351083556785,43.210312625470394,0.654554126515836,4014.1584022042875,4722.459676810875,0.044230952227937825,23.872293803811573,0.22946218487395087,33831.423499724835,36944.751958737455,0.16068016895409948,37.93077997816539,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-10-18,709732.4954035834,202.33165495851117,250.84083301086176,25023.737521225135,11.997167564085949,14.62797944212516,43.3515450702664,0.6586153363219134,4224.788870738548,4514.816670988898,0.043286659549104683,24.32595597018257,0.22833807369101616,33390.91627540776,36015.02993543969,0.15595049517064916,37.80936681943534,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-10-19,709924.9646683964,192.46926481293661,233.96314625135926,25035.220416290573,11.482895065436809,13.710484743196988,43.48799913883431,0.66321812796865,4456.0654087100265,4329.679213002506,0.042443501449158885,24.76241461823166,0.2266868939883659,33113.67592396591,35254.88140439171,0.15117004655575045,37.707291921299245,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-10-20,710108.1251496499,183.16048125352944,218.93453260383967,25046.255842276143,11.035425985567601,12.901872768774615,43.61985789754316,0.66829740334559,4698.079707591028,4170.503284994289,0.041682658407489775,25.182568882225816,0.22506680268261278,33034.36957225696,34682.52394922143,0.14638367583471865,37.619565741233046,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
