date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,median_age,aged_65_older,life_expectancy,human_development_index,population
2020-03-11,4.000000000000015,0.0,0.0,4.000000000000015,0.0,0.0,1.7400000000000069,0.5000000000000019,566.0000000000022,0.25000000000000094,18.700000000000074,2.8900000000000117,70.39000000000027,0.6200000000000023,227393.00000000087
2020-03-12,4.000000000000017,0.0,0.0,4.000000000000017,0.0,0.0,1.7400000000000073,0.5000000000000021,566.0000000000024,0.25000000000000105,18.70000000000008,2.890000000000013,70.3900000000003,0.6200000000000025,227393.00000000096
2020-03-13,4.000000000000018,0.0,0.0,4.000000000000018,0.0,0.0,1.7400000000000078,0.5000000000000022,566.0000000000026,0.2500000000000011,18.700000000000088,2.890000000000014,70.39000000000033,0.6200000000000028,227393.00000000105
2020-03-14,4.000000000000019,0.0,0.0,4.000000000000019,0.0,0.0,1.7400000000000082,0.5000000000000023,566.0000000000027,0.25000000000000117,18.70000000000009,2.8900000000000143,70.39000000000034,0.620000000000003,227393.0000000011
2020-03-15,4.0000000000000195,0.0,0.0,4.0000000000000195,0.0,0.0,1.7400000000000087,0.5000000000000024,566.0000000000028,0.2500000000000012,18.700000000000095,2.890000000000015,70.39000000000036,0.6200000000000031,227393.00000000114
2020-03-16,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.8900000000000152,70.39000000000036,0.6200000000000032,227393.00000000116
2020-03-17,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.8900000000000157,70.39000000000036,0.6200000000000032,227393.0000000012
2020-03-18,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000122
2020-03-19,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-03-20,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-03-21,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-03-22,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-03-23,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-03-24,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-03-25,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-03-26,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-03-27,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-03-28,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-03-29,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-03-30,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-03-31,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-01,4.00000000000002,0.0,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-02,4.00000000000002,0.002456367162249517,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-03,4.00000000000002,0.012184873949579882,0.0,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-04,4.00000000000002,0.028983516483516623,0.002643665158371046,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-05,4.00000000000002,0.05205437944408559,0.00894654977375569,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-06,4.00000000000002,0.08015261393018788,0.02025063631221729,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-07,4.00000000000002,0.11169817085488101,0.036917615243212853,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-08,4.00000000000002,0.14485960099183984,0.05857395803874465,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-09,4.00000000000002,0.1776169050102022,0.08429472192272386,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-10,4.00000000000002,0.20780867100070313,0.1127414034329934,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-11,4.00000000000002,0.2331674276202757,0.1422653285928449,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-12,4.00000000000002,0.2513461589505013,0.1709851955396567,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-13,3.9949579831932978,0.2599381906414478,0.19684523149637187,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-14,3.9852941176470793,0.2663822144096577,0.219068151159448,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-15,3.974878797672936,0.2712152322358151,0.23720916120410482,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-16,3.969523674854578,0.27483999560543315,0.251164951058218,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-17,3.9758499313187023,0.2775585681326467,0.26118043598273954,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-18,4.000439484688128,0.27959749752805685,0.26785381438201306,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-19,4.0491983917966445,0.2811266945746145,0.27214036078651016,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-20,4.107971838449946,0.26336602933432246,0.27265779159828635,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-21,4.18157681031775,0.2468942698999017,0.26989880588358905,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-22,4.285988684014983,0.24472144579919936,0.2661349964618195,4.00000000000002,0.0,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-23,4.442481170412666,0.264181032636407,0.2646262958272958,4.00000000000002,0.002456367162249517,0.0,1.7400000000000087,0.5000000000000026,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-24,4.673231272121077,0.3083490905729749,0.2690280605905756,4.00000000000002,0.012184873949579882,0.0,1.7400000000000087,0.5000252100840362,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-25,4.998023001602128,0.3771086181882969,0.28294638480944795,4.00000000000002,0.028983516483516623,0.002643665158371046,1.7400000000000087,0.5000861344537841,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-26,5.431775169753641,0.467947817875225,0.30960458498717697,4.00000000000002,0.05205437944408559,0.00894654977375569,1.7400000000000087,0.5001875808015541,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-27,5.749493950036635,0.35096086340641874,0.3209754167623612,3.9987394957983398,0.07889210972850721,0.02007416572398199,1.7400000000000087,0.5003013190853292,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-28,5.980591697175189,0.26322064755481406,0.3213802374263284,3.9963235294117854,0.1092822044683264,0.03640290936085991,1.7400000000000087,0.5003719169158075,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-29,6.307922764478039,0.3514232426150442,0.3351306855034893,3.9937196994182496,0.14225577099830394,0.05769471595729668,1.7400000000000087,0.5003101270856928,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-04-30,6.997102383636497,0.7072487506426038,0.39725994043660257,3.99238091871366,0.17627812430561263,0.08322805054263335,1.7400000000000087,0.5000126534913872,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-05-01,8.343495824572894,1.3599452895495072,0.5465711673507238,3.993962482829691,0.20939023511673416,0.11189615102914724,1.7400000000000087,0.4993895806162787,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
