date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,male_smokers,life_expectancy,human_development_index,population
2022-03-14,55896.99344019491,1.900074987925884,2.0192074609360087,400.9792936464678,0.009008765792439043,0.022746965680731052,107545.92397700003,0.7829152427324535,274.4536415826728,324.00000000000193,0.12000000000000069,8.600000000000044,1092.0277346288724,0.023037333071739358,45.89589442733424,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-15,55898.906796371215,1.9133561763031746,1.9703545291215305,400.9844702348514,0.0067565743443292825,0.01706022426054829,107549.60473614382,0.8157179446543834,266.4472641925148,324.00000000000193,0.12000000000000069,8.600000000000044,1063.5781054319013,0.021026545375879523,45.384963160513664,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-16,55900.852511628844,1.9457152576313912,1.941947215522469,400.98835267613913,0.005067430758246962,0.012795168195411218,107553.34771096386,0.8476716194474793,258.97088366474844,324.00000000000193,0.12000000000000069,8.600000000000044,1033.1459901922208,0.019411311746841787,44.97235359210476,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-17,55902.85119690852,1.9986852796812062,1.9348684594763728,400.9912645071049,0.0038005730686852214,0.009596376146558413,107557.19257669427,0.8782129906037104,252.10648311516982,324.00000000000193,0.12000000000000069,8.600000000000044,999.7794506273601,0.01810001580754571,44.64082854249492,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-18,55904.92170408096,2.070507172430591,1.948903768653824,400.99344838032926,0.002850429801513916,0.0071972821099188095,107561.1756282222,0.9066873770833594,246.1619345883554,324.00000000000193,0.12000000000000069,8.600000000000044,962.9430882937274,0.01697788839088878,44.36612043725264,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-19,55907.07865685847,2.1569527775129917,1.9824839027670356,400.9950862852475,0.002137822351135437,0.005397961582439107,107565.32502724309,0.9324683447065094,241.49592169110525,324.00000000000193,0.12000000000000069,8.600000000000044,922.6171578492559,0.015954166131563502,44.11706867312377,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-20,55909.33059897878,2.251942120303461,2.032491886351298,400.9963147139362,0.0016033667633515776,0.00404847118682933,107569.65723762703,0.9550589185169552,238.40078338209787,324.00000000000193,0.12000000000000069,8.600000000000044,879.3874482188758,0.014975482387942197,43.85590945571555,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-21,55911.68742887217,2.3568298933950205,2.097546839779637,400.9972360354527,0.0012025250725136833,0.0030363533901219975,107574.19131833033,0.9740049193337424,236.9509174762419,324.00000000000193,0.12000000000000069,8.600000000000044,834.5505085946685,0.014039142495546192,43.57344372721012,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-22,55914.15581082679,2.4683819546293333,2.1767360832930374,400.9979270265901,0.0009018938043852625,0.002277265042591498,107578.94010461732,0.9889426035274577,236.71151955514557,324.00000000000193,0.12000000000000069,8.600000000000044,789.5934082721174,0.013132136445027467,43.26498454072116,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-23,55916.731612483454,2.5758016566636655,2.2667466326055283,400.99844526994315,0.0006764203532889469,0.0017079487819436235,107583.8956599111,0.9996988724904557,237.20950828303697,324.00000000000193,0.12000000000000069,8.600000000000044,746.0364427587107,0.012246322760402804,42.930040280136915,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-24,55919.40179598193,2.670183498477068,2.3627642407760634,400.9988339524579,0.0005073152649667102,0.0012809615864577176,107589.03291089987,1.0062634885630597,238.03056231548857,324.00000000000193,0.12000000000000069,8.600000000000044,705.2930075700035,0.011377211365712587,42.57207707500255,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
