date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_70_older,median_age,aged_65_older,gdp_per_capita,extreme_poverty,female_smokers,male_smokers,life_expectancy,population
2020-03-11,2.8274999818433932,0.28225395053741686,0.2206311792033936,2.0000000000000075,0.0,0.0,0.010000000000000038,2.3298030255324216,87.86359450308865,0.26002565343578893,3.8977892309336593,0.9500000000000034,182252.00000000064,3404.0000000000127,0.0,33.142580880286445,2.7800000000000105,23.50000000000009,4.500000000000018,5034.71000000002,4.000000000000015,2.8000000000000105,36.70000000000016,67.27000000000027,235824864.00000092
2020-03-12,3.1517148618163118,0.8087775387231722,0.22342763301968943,2.0000000000000084,0.0012281835811247584,0.0,0.010000000000000044,2.3268464514376195,109.7443370189805,0.25904768222293123,3.919523241881569,0.9500000000000038,182252.0000000007,3404.0000000000146,0.0,34.454806489611734,2.780000000000012,23.5000000000001,4.5000000000000195,5034.710000000022,4.000000000000017,2.8000000000000114,36.70000000000017,67.2700000000003,235824864.000001
2020-03-13,4.873740897493463,2.082148764902115,0.416105631034968,2.000000000000009,0.006092436974789941,0.0,0.010000000000000047,2.321631121706854,135.73758372739016,0.25735799825414124,3.958003775948997,0.9500000000000042,182252.00000000076,3404.0000000000155,0.0,35.91956963773245,2.7800000000000127,23.500000000000107,4.500000000000021,5034.710000000024,4.000000000000018,2.8000000000000123,36.70000000000018,67.27000000000031,235824864.0000011
2020-03-14,8.691957256830527,4.082523015176276,0.8959728884345994,2.0000000000000093,0.014491758241758312,0.0013450226244343922,0.010000000000000049,2.3135885642924254,159.9401625854589,0.2550212459433535,4.006287253422646,0.9500000000000044,182252.00000000081,3404.0000000000164,0.0,37.575259322675606,2.7800000000000136,23.50000000000011,4.500000000000022,5034.710000000025,4.000000000000019,2.800000000000013,36.70000000000019,67.27000000000032,235824864.00000116
2020-03-15,15.22066477520212,6.722089417167618,1.7491369061449593,2.0000000000000098,0.026027189722042796,0.0045517533936651755,0.01000000000000005,2.302206937117189,187.91919756934664,0.2519989661317236,4.066454289452898,0.9500000000000045,182252.00000000087,3404.0000000000173,0.0,39.479683826201985,2.780000000000014,23.500000000000114,4.500000000000023,5034.7100000000255,4.0000000000000195,2.8000000000000136,36.700000000000195,67.27000000000034,235824864.0000012
2020-03-16,23.98094783802738,8.905319486922275,2.985085711282936,1.9911764705882453,0.03125277755332917,0.009042451115061446,0.010000000000000052,2.28709444007125,224.00712603738535,0.24822756978302057,4.14384362594553,0.9500000000000046,182252.00000000087,3404.0000000000173,0.0,41.66052612110599,2.7800000000000145,23.500000000000117,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000122
2020-03-17,35.396893813232964,11.52472329327835,4.65665995249906,1.9742647058823632,0.038937320721558026,0.015106175763574725,0.010000000000000054,2.268017501029523,269.3883115610066,0.24363948793842932,4.245851368457214,0.9500000000000047,182252.00000000087,3404.0000000000173,0.0,44.12868386038354,2.7800000000000145,23.50000000000012,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000125
2020-03-18,50.35549195009938,15.040181125420983,6.829849198375605,1.9560378959276121,0.05420299054116864,0.023520485087063777,0.010000000000000054,2.244917941544608,324.4673325718545,0.23820214342634977,4.37955497753878,0.9500000000000048,182252.00000000087,3404.0000000000173,0.0,46.87698930123472,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2020-03-19,69.89779220110088,19.60348749241743,9.563281048749408,1.9466664309954853,0.0794369875729743,0.03526770706028822,0.010000000000000054,2.217872683695628,387.18378966806426,0.23195816865573549,4.54919920018706,0.950000000000005,182252.00000000087,3404.0000000000173,0.0,49.88158408969471,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2020-03-20,94.98727433828549,25.13537256824655,12.892837968203974,1.9577373798077027,0.11497528431256877,0.05132214422540375,0.010000000000000054,2.1871005373353958,442.1959547268085,0.224967818476288,4.747544196520392,0.950000000000005,182252.00000000087,3404.0000000000173,0.0,53.10295034910693,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2020-03-21,126.33612479055992,31.383268275570888,16.82011991118857,2.000769098204196,0.15961543220663127,0.07249047694733353,0.010000000000000054,2.1529999343525517,502.1742931297874,0.21724751867298872,4.978494281844084,0.950000000000005,182252.00000000087,3404.0000000000173,0.0,56.48668399647799,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2020-03-22,164.27494427165334,37.96463284856577,21.30379129085754,2.0860971856441,0.21100116691515497,0.09929206585529676,0.010000000000000054,2.11606119834037,576.3967347148271,0.20886243279918265,5.248746276993931,0.950000000000005,182252.00000000087,3404.0000000000173,0.0,59.967578931424526,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2020-03-23,207.67813774478765,43.422553498738566,26.25021725611994,2.1892658433377976,0.23565876141778225,0.12881875850588786,0.010000000000000054,2.076888497333173,670.6917818053523,0.19985561580817846,5.566976643750628,0.950000000000005,182252.00000000087,3404.0000000000173,0.0,63.46963523282835,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2020-03-24,257.00383601705926,49.34021829147483,31.664023317009217,2.3186785357030932,0.2674357323432337,0.16173963449027595,0.010000000000000054,2.0361951383521775,782.5031770133564,0.19037215788069772,5.933254460834959,0.950000000000005,182252.00000000087,3404.0000000000173,0.0,66.94035910076875,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2020-03-25,313.100485286874,56.10753928421708,37.53952055821594,2.5020502721716356,0.32418701257352156,0.2005353334953738,0.010000000000000054,1.9947470324971674,909.7752657593727,0.18060410225021323,6.342006133279753,0.950000000000005,182252.00000000087,3404.0000000000173,0.0,70.35793157509187,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2020-03-26,376.86136913645555,63.76905136038336,43.85545942318693,2.7762468185437283,0.41429410558398827,0.24853934756820184,0.010000000000000054,1.9533084967387473,1049.7584208773856,0.17077434365598593,6.782734399571979,0.950000000000005,182252.00000000087,3404.0000000000173,0.0,73.69487078862349,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
