date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,icu_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,extreme_poverty,population,excess_mortality_cumulative,excess_mortality
2020-08-12,12540.892593234457,199.5101396824844,211.19715860700447,415.6040480498494,7.691130719001679,7.4174568923206925,0.18000000000000094,0.8912270269772383,47.11361963431217,4671.877547806266,4329.8122720080055,0.04506711174934437,23.411668681356495,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,39.368958749315425,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,8.061796869153044
2020-08-13,12735.065970459153,194.17337722469486,207.29187574258395,423.3286986101091,7.724650560259674,7.518271402272204,0.18000000000000094,0.884187076955619,48.61193695308668,4644.618153313228,4302.8341070441475,0.043870792764820234,24.100188162601118,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,39.248320548735165,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,7.923179538465588
2020-08-14,12923.277435181164,188.211464722012,202.93003592781736,431.0629913137557,7.734292703646608,7.594716479952386,0.18000000000000094,0.8785667783049508,50.11706749919038,4621.657312463918,4290.4211523581,0.042492299486349555,24.91004900818229,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,39.15065379228834,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,7.761241773620186
2020-08-15,13105.19880036779,181.92136518662883,198.1633485360378,438.7827961679289,7.719804854173233,7.646721587501469,0.18000000000000094,0.8745503261333685,51.605533101999285,4605.7390627793175,4293.847861682931,0.04095810632129098,25.84299732497968,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,39.07569654977546,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,7.587536741610476
2020-08-16,13280.90996000437,175.7111596365782,193.07445710338607,446.464925180246,7.682129012317072,7.6760672087256605,0.18000000000000094,0.8722697258540676,53.053907421845366,4603.280643777018,4312.179997748953,0.03932119771123331,26.88065297111037,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,39.02167997535686,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,7.412136234294485
2020-08-17,13451.049034321331,170.13907431696197,187.67865181267229,454.0754230383849,7.610497858138913,7.683032953409155,0.18000000000000094,0.8717488360841523,54.440672971038275,4618.157363892886,4343.395955002089,0.03766542963442697,27.98363614074394,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.985255779837026,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,7.242618497634254
2020-08-18,13615.4153633299,164.36632900856847,182.00626924088775,461.60391698790374,7.528493949518868,7.667743525658041,0.18000000000000094,0.8728997007541304,55.74488509581042,4653.165103290281,4385.357421972323,0.03604836117216804,29.112843459792003,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.961441834877824,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,7.0830115230548625
2020-08-19,13773.959938787037,158.5445754571376,176.1539152467617,469.05393968016574,7.45002269226198,7.633285343015358,0.18000000000000094,0.875519313380725,56.9457771287191,4709.799678577392,4435.716709013185,0.034518817744025876,30.2341122328531,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.94358137615842,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,6.936692338846701
2020-08-20,13926.855118925461,152.89518013842545,170.25679390113484,476.43945282088777,7.385513140722027,7.584804504999085,0.18000000000000094,0.8793597500646335,58.02554394636395,4788.908905668668,4491.739212432165,0.033104853450230176,31.31994745841492,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.93018603211887,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,6.8065292042689345
2020-08-21,14074.546914501161,147.69179557570033,164.46795418473948,483.78223990655215,7.34278708566435,7.528830269505627,0.18000000000000094,0.8841455397624389,58.971268034572205,4893.692172679648,4550.450207643458,0.03184043711417558,32.3385223261965,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.92013952408921,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,6.6949637838001035
2020-08-22,14217.794203329027,143.24728882786462,158.94272501153478,491.1099507767151,7.327710870162946,7.4727676601124235,0.18000000000000094,0.8896025290946165,59.77620243418485,5023.267034056178,4609.859375189614,0.03074862130686637,33.27102490560411,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.912604643066956,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,6.6040483064990845
2020-08-23,14357.698141184574,139.90393785554636,153.82704149620784,498.4546350282384,7.344684251523319,7.424516921554916,0.18000000000000094,0.8954981153083585,60.44057134729354,5169.280559963602,4668.086725962353,0.0298163140732332,34.1145340314979,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.90695348230027,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,6.535448964198821
2020-08-24,14495.734304013855,138.03616282928115,149.2405846127831,505.83147400873605,7.376838980497703,7.391104077720819,0.18000000000000094,0.9016689969531513,60.97200898881543,5324.996559813262,4723.74052928108,0.0290357972873102,34.87235495154849,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.90271511172526,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,6.490423988824626
2020-08-25,14632.23256382166,136.49825980780463,145.25916066385383,513.2552473940771,7.423773385340967,7.376126377618355,0.18000000000000094,0.9079923747349036,61.387347770330834,5480.220114322356,4775.06777575849,0.028387546090886694,35.5426081658269,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.899536333793996,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,6.47104864541846
2020-08-26,14767.44606152173,135.21349770006827,141.92594467371472,520.7488369676659,7.4935895735888,7.382352863368916,0.18000000000000094,0.9143236281746436,61.70658802785903,5630.218371671532,4821.171888703167,0.027839948514512824,36.13015909786732,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.89715225034555,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,6.479127766730767
2020-08-27,14901.580247498785,134.13418597705527,139.24566923573224,528.3369994128866,7.588162445220699,7.4113302583864265,0.18000000000000094,0.9205494438200597,61.95030532046034,5775.163380132672,4863.324068434298,0.027349095193253757,36.65516780433138,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.89536418775921,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,6.515367272088439
2020-08-28,15034.814662030058,133.23441453127256,137.1802661478724,536.0416959074356,7.704696494549019,7.463087383511873,0.18000000000000094,0.926590331087412,62.1374750426124,5916.736163627847,4902.481189657987,0.026883346928230592,37.1393008694089,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.89402314081946,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,6.578912793617544
2020-08-29,15167.319270601429,132.50460857136991,135.64559763934662,543.8785893190714,7.836893411635757,7.535913469114199,0.18000000000000094,0.9323871568482042,62.28361002191691,6051.229358230483,4937.837702198248,0.02643077134678707,37.57690293066048,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.89301735561465,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,6.667163632982121
2020-08-30,15299.266715394533,131.94744479310424,134.50900479059612,551.8544171024265,7.975827783355143,7.626191889165977,0.18000000000000094,0.9378734316309831,62.39913285580428,6168.801462758198,4969.175109227878,0.025993731386625567,37.97262710103355,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.89226301671104,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,6.775793216010033
2020-08-31,15430.962512305456,131.69579691092403,133.60332599113732,559.9826680304407,8.128250928014108,7.733683024825366,0.18000000000000094,0.9430474460567875,62.48792430248678,6253.7504075620855,4996.562505159442,0.02556010138418382,38.33172630509002,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.891697262533334,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,6.898924420734103
2020-09-01,15562.46879760985,131.50628530439553,132.89030913459428,568.27006501766,8.287396987219385,7.857236412122591,0.18000000000000094,0.9479150286279183,62.546183784626734,6298.229084490793,5019.817968074501,0.025128382437620764,38.664303778591325,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.89127294690005,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,7.029343629522329
2020-09-02,15693.748786313423,131.27998870357158,132.32852516057744,576.7053283366137,8.435263318953659,7.99196770986765,0.18000000000000094,0.952555857766997,62.56772491945638,6304.195046507513,5036.681220076567,0.024712802665319677,38.96057107893385,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.895618575721315,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,7.158998533851056
2020-09-03,15824.708309192103,130.9595228786808,131.87515615226908,585.2633530721121,8.558024735498385,8.130746467597906,0.18000000000000094,0.9571017672748289,62.544756659395674,6275.7704283841995,5044.255032704491,0.024347142399765483,39.201464185089264,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.90431897380785,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,7.279505849321723
2020-09-04,15955.226965572187,130.51865638008383,131.48733640961245,593.9083422119711,8.644989139859096,8.265311951538777,0.18000000000000094,0.9617232226765496,62.46870000909112,6218.618453694967,5041.0853436945035,0.02407661407196377,39.37126297398184,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.91377413662614,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,7.382684470563193
2020-09-05,16085.181487915426,129.95452234324017,131.1231582542037,602.5961564650555,8.68781425308438,8.387110014074263,0.18000000000000094,0.9665713439628111,62.331031424770224,6129.06133003637,5026.318936665519,0.023928178071749205,39.46634477411928,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.91859336911478,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,7.461107706048272
2020-09-06,16214.463265257858,129.28177734243354,130.74242638296064,611.2760766248106,8.67992015975512,8.487920745849827,0.18000000000000094,0.9717811259423748,62.124146225332765,6011.296126809768,4998.304053824291,0.023924478738039472,39.463620894745944,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.91264088979671,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,7.508669822845846
2020-09-07,16342.938544612454,128.47527935459522,130.28236649051738,619.927419459559,8.65134283474848,8.56285022325293,0.18000000000000094,0.9774206860857417,61.84223701224465,5873.880536176069,4956.557064285485,0.02409429635152576,39.3370870349897,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.88982003386343,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,7.521163323824764
2020-09-08,16470.548801801317,127.61025718886191,129.72573365909702,628.5265600697833,8.599140610224268,8.607557835506936,0.18000000000000094,0.9834703303367706,61.482363418062505,5731.680575586056,4901.373405841787,0.02443206680145948,39.07730137837549,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.844661405488125,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,7.49574602689758
2020-09-09,16597.310744854567,126.76194305324971,129.08017112344382,637.0342865681755,8.507726498392195,8.618050406365185,0.18000000000000094,0.989897027002741,61.04197618345646,5605.497788940142,4834.653842358075,0.024927960896181912,38.68400221348432,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.772763992060554,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,7.430260739122313
2020-09-10,16723.306232525887,125.99548767132077,128.3708343865391,645.4064841569018,8.372197588726284,8.591611818994974,0.18000000000000094,0.9966577411634987,60.51872703555161,5511.719350108475,4759.051176855828,0.02555311352927933,38.17123210613785,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.67112599986318,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,7.323837626555245
2020-09-11,16848.674713179185,125.36848065329681,127.63485930638802,653.6021481855506,8.195664028648796,8.527500234640552,0.18000000000000094,1.0036993498286695,59.91037226899918,5441.6707558479,4673.8162268564865,0.02629686488193045,37.5377356503856,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.53839298082827,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,7.177192699554452
2020-09-12,16973.607553953578,124.93284077439424,126.91721316110987,661.5893939445938,7.9872457590431685,8.427471006620374,0.18000000000000094,1.0111035362887628,59.21474660409501,5391.904316616594,4580.484907698932,0.02713425176422745,36.798823715811224,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.375043927605745,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,6.992698384671389
2020-09-13,17098.343787637154,124.73623368357542,126.26758294775564,669.3499640104825,7.760570065888721,8.29616886582502,0.18000000000000094,1.019015758228209,58.42978975268349,5360.8420329806595,4482.6700479364545,0.02801374635387522,35.98166949985135,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,38.18353084486402,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,6.7742831614835115
2020-09-14,17222.7421329063,124.39834526914586,125.68491135432046,676.8977348048893,7.547770794406854,8.138535505218808,0.18000000000000094,1.027570480597467,57.55361251490054,5349.806126114515,4382.106075060297,0.028921104852672137,35.108988065418615,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,37.968383427765716,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,6.527202998132681
2020-09-15,17346.926218296427,124.1840853901272,125.19523005743413,684.2151239866673,7.317389181778,7.9554366967874195,0.18000000000000094,1.036908629678871,56.57847007506642,5361.1819432176535,4279.284646792967,0.029868430449458902,34.18475171486879,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,37.73628757082434,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,6.257610393395899
2020-09-16,17471.27811556462,124.35189726819351,124.85074623409065,691.2850663254897,7.069942338822196,7.750041969907963,0.18000000000000094,1.0471670895830072,55.497159417505905,5391.266914211352,4175.7326835433405,0.030851387478335338,33.21922635887303,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,37.49148038400065,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,5.972424527893915
2020-09-17,17596.312481308265,125.03436574364693,124.7133003025882,698.0973485482554,6.8122822227656545,7.527201807101312,0.18000000000000094,1.058422990102577,54.30723561724345,5430.285312786296,4074.0712159542136,0.031878036407070875,32.22948117833387,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,37.236362388840874,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,5.67899946065403
2020-09-18,17722.582163179024,126.26968187076058,124.84195922823415,704.6533604738945,6.556011925639214,7.292980540846354,0.18000000000000094,1.0706755166557966,53.01341221482572,5466.704536194988,3978.412106212595,0.0329410095289619,31.234079209542294,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,36.97602259964622,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,5.384718290660905
2020-09-19,17850.607404543312,128.02524136428588,125.28371150262375,710.9696583644718,6.316297890577188,7.054306026190689,0.18000000000000094,1.083791866968255,51.62859965423968,5496.798564826706,3890.7736400990116,0.034032357017438994,30.24725139164286,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,36.716968468803884,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,5.096531792148422
2020-09-20,17980.822747977647,130.21534343433288,126.0664883780992,717.0806374385132,6.110979074041495,6.818706895208637,0.18000000000000094,1.0976683992565741,50.17392226815235,5517.440288627578,3812.4517556075543,0.035154196657714076,29.2811722218188,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,36.46617334578525,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,4.820455405197295
2020-09-21,18112.789733898582,131.96698592093406,127.14783315493851,723.0228891971794,5.942251758666229,6.589439027256518,0.18000000000000094,1.1122152619505123,48.6779691736418,5524.173757733351,3745.026357106446,0.03630197587079046,28.349107996357674,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,36.23036207139458,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,4.5610349928120035
2020-09-22,18246.82812783185,134.038393933267,128.55576853136245,728.8042386496633,5.781349452483841,6.370135346719062,0.18000000000000094,1.1273943165339912,47.17475031268131,5514.899209702735,3689.7987594264782,0.03747551228447622,27.465126084533964,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,36.015475173455485,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,4.320807180060111
2020-09-23,18383.62313207301,136.79500424115923,130.33359821494088,734.4459068476234,5.641668197960173,6.1662629515389815,0.18000000000000094,1.1432008763791635,45.70236894930465,5478.74544800104,3646.4473242563536,0.03868727416164423,26.634043335216923,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.82626701357582,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,4.101898094436537
2020-09-24,18523.983735609407,140.36060353639647,132.52336527400482,739.9788386683624,5.532931820739044,5.983694951210804,0.18000000000000094,1.1596399914795907,44.30132884052227,5404.445845319899,3612.7573742523864,0.03994499666842134,25.84737800884647,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.66600439722134,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,3.906092861620648
2020-09-25,18668.66147656164,144.6777409522329,135.15344590120515,745.4409486522102,5.462109983847762,5.827639345276243,0.18000000000000094,1.176798028515965,43.012387340521954,5294.174316116628,3587.4148794287908,0.04123815926602195,25.096179919046,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.536240531270934,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,3.7348764150768807
2020-09-26,18818.21451401466,149.55303745302427,138.229244736182,750.8750553805614,5.434106728351247,5.701835682195716,0.18000000000000094,1.1947699822790245,41.87406795483283,5157.443471411976,3569.3806004248627,0.04258715209334329,24.3647900782632,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.43664549218305,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,3.5894527910380183
2020-09-27,18972.905681891112,154.69116787645234,141.72621635756659,756.3273322594041,5.452276878842628,5.607952553501999,0.18000000000000094,1.213574093044112,40.919917481961775,5002.773591492623,3556.032379859699,0.04401857997175285,23.627989779124064,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.36487907712053,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,3.4707482875254474
2020-09-28,19130.580231036976,157.67454914586565,145.39917341878925,761.8259775397383,5.498645280334307,5.544782773238982,0.18000000000000094,1.2331865490978886,40.17557159563428,4844.279794998487,3545.6242040932284,0.04559619095812951,22.866931248370225,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.316495442294226,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,3.37940252139716
2020-09-29,19291.70380611551,161.1235750785333,149.26894906861705,767.392689360364,5.566711820625657,5.5143018504528385,0.18000000000000094,1.253543919580367,39.66179920646812,4693.112512700067,3538.817942985893,0.04732270882945693,22.080117634726307,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.28487158172072,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,3.3162149947508937
2020-09-30,19457.924444761193,166.22063864568108,153.47307508523807,773.0545687332669,5.661879372902994,5.517340964439507,0.18000000000000094,1.27450926483072,39.396693388598486,4550.663801676532,3537.43472420775,0.049198560387445064,21.279291522748053,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.26115368629059,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,3.281825365557126
2020-10-01,19631.41886686116,173.4944220999689,158.20692072892555,778.8379207322396,5.783351998972664,5.5532282508021655,0.18000000000000094,1.2959071587070754,39.39188471039342,4417.691457161304,3542.3081052114094,0.05122810581094586,20.465813179876193,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.243365264717994,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,3.276429279039028
2020-10-02,19814.402191516292,182.9833246551321,163.67954688153606,784.7636053843456,5.9256846521060424,5.619519765994328,0.18000000000000094,1.31752523005164,39.65039381721658,4303.413243808282,3553.559860421167,0.05341170637824826,19.646722522269805,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.230023948538545,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,3.2996271121096385
2020-10-03,20008.760224762005,194.3580332457127,170.0805966511329,790.8435508385189,6.079945454173271,5.71179771072717,0.18000000000000094,1.3392287641676912,40.16571345322554,4214.221331261732,3571.590693635208,0.055750764269788415,18.83376361115939,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.220017961403954,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,3.3503724026019492
2020-10-04,20215.77367535886,207.01345059685758,177.555463325454,797.0781382420124,6.2345874034935695,5.823519097525025,0.18000000000000094,1.3609109073209869,40.92181256244669,4151.633586250658,3598.293197989824,0.05826249143117139,18.04411068509872,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.212513471053015,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,3.4269950420936777
2020-10-05,20431.791988904435,216.01831354557498,185.89044784961763,803.4227277926934,6.344589550680949,5.9442762009718315,0.18000000000000094,1.3824425534707032,41.89383194930761,4114.958463766861,3633.7916502700073,0.06099098622043746,17.28134739650021,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.20688510328981,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,3.527280541428053
2020-10-06,20658.126360779843,226.33437187540653,195.20633297835766,809.8864543771651,6.463726584471613,6.0722721151762,0.18000000000000094,1.4036795233771082,43.04533702412871,4102.388294065186,3677.6082335008305,0.06396722156578068,16.54566148467317,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.202663827467404,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,3.6472282054985086
2020-10-07,20898.271418936558,240.14505815671689,205.7669127912993,816.4945111125453,6.608056735380222,6.20723786143064,0.18000000000000094,1.4244618080144105,44.33562572497166,4107.505280018837,3728.708017401,0.06720214532753536,15.832072551772512,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.1994978706006,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,3.78264541305823
2020-10-08,21156.568964978145,258.2975460415846,217.88148646807082,823.2775090616241,6.782997949078808,6.349796689544224,0.18000000000000094,1.4446551795402218,45.724766204800936,4124.310488779485,3786.11039249484,0.0707286936756775,15.137682403486803,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.1971234029505,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,3.930246133854072
2020-10-09,21437.20577997152,280.63681499337383,231.83172861963786,830.2634970192314,6.985987957607436,6.5009873038420825,0.18000000000000094,1.4641146878225892,47.17765213074548,4160.445024524719,3849.803204843017,0.07458546660452811,14.45876762032682,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.19534255221293,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,4.08835961655087
2020-10-10,21743.461978805433,306.2561988339126,247.8168420368038,837.4719763520137,7.208479332782188,6.661906282665024,0.18000000000000094,1.4825989441151664,48.667321192435395,4211.82702954416,3918.442788247653,0.07881935205423654,13.783262851638149,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.18701111584041,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,4.257346704748555
2020-10-11,22077.14727595931,333.6852971538772,265.9124222515852,844.9094121282649,7.437435776251164,6.833439892994254,0.18000000000000094,1.4998514382091954,50.17772101714498,4277.6672825007245,3991.186066622074,0.08346600078922312,13.101913848489454,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.172600773855144,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,4.439796874068857
2020-10-12,22431.052554577785,353.9052786184789,285.6101269666467,852.4826731879904,7.573261059725553,7.0086763967980605,0.18000000000000094,1.5156122373511456,51.706060640040455,4362.848668081109,4069.8040942458115,0.08849995308060526,12.421731120045193,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.1573982209861,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,4.6405608100442155
2020-10-13,22807.490741078815,376.4381865010285,307.0530682372674,860.209386920729,7.726713732738585,7.188836159912713,0.18000000000000094,1.5296498696746412,53.25962905192072,4473.491332993612,4156.333694472341,0.09384506823643987,11.749696853285363,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.14940451577195,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,4.865219065377845
2020-10-14,23212.4288347361,404.93809365728464,330.5944527616615,868.1553756785893,7.94598875786035,7.3797302227141195,0.18000000000000094,1.5418571501551428,54.85125055429292,4606.2505133198765,4252.448428578891,0.0994301812678278,11.092712200403595,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.15775959238816,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,5.120548106402493
2020-10-15,23653.132728185272,440.70389344916975,356.6520200819125,876.4079021532548,8.252526474665476,7.589457169298044,0.18000000000000094,1.5522521063138384,56.5008213306242,4756.726895978925,4360.369951039864,0.10514519574401905,10.461095236275558,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.19156064451741,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,5.414974982285949
2020-10-16,24136.4008228035,483.26809461822916,385.59887123467354,885.0556034087368,8.64770125548199,7.826675779365271,0.18000000000000094,1.5609835205886453,58.23528448074596,4924.835637401137,4481.597049575961,0.11091691232191234,9.864761310852446,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.24963557711791,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,5.7585588754622785
2020-10-17,24667.239240244227,530.8384174407252,417.6815902391927,894.1734414059399,9.117837997202976,8.099309517135472,0.18000000000000094,1.5682668906030892,60.087433902622536,5108.224465607422,4618.300324350692,0.11670546058274019,9.309679580424413,0.03000000000000016,2889.000000000016,2889.000000000016,0.040000000000000216,35.33933738096388,44.400000000000226,44.70000000000024,1.500000000000008,6781955.000000035,1.2200000000000064,6.162617812982351
