date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,total_tests,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,extreme_poverty,female_smokers,male_smokers,hospital_beds_per_thousand,population
2021-07-08,120949.30896089657,2082.44611883088,2164.7380944916586,522.5469273995017,9.141952879331102,9.225501961182534,35720.25333255924,1.001287925443802,3298172.2752228156,11162.692031678504,10178.03568403975,0.20654275081589285,4.872453373905051,24.250000000000128,60.601474864959094,51.988206505989005,17390.149612538924,14894.152913855674,0.29740880863493757,59.2514400817693,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-07-09,122992.09439035587,2042.7854294592973,2136.48457571684,531.5553474565436,9.008420057041972,9.18528969002072,36323.554589917214,0.993362518097074,3307825.6397424266,10950.858588575204,10053.243925279341,0.20530993964714941,4.903119927002809,24.250000000000128,60.82952199390363,52.116298423447866,16221.785835777837,14360.406572916014,0.2843588042784013,59.25358006132706,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-07-10,124991.41541138376,1999.321021027895,2105.712861167077,540.373685770172,8.81833831362829,9.123752173785753,36914.01943371139,0.9859819726064203,3317232.9986103773,10759.527788191273,9921.624378995071,0.20391862150976442,4.937252679576613,24.250000000000128,61.03125675884087,52.242725393216226,15100.116163240264,13688.053313655997,0.26728930359664876,59.255185045995376,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-07-11,126946.09764451085,1954.682233127097,2072.469065558568,548.9532281285348,8.579542358362794,9.033438564728467,37491.30099270441,0.9791771711160965,3326329.339359423,10596.72324801968,9780.604580303201,0.2024493087309015,4.972811843231271,24.250000000000128,61.20649173687476,52.37006226566208,14101.056187440832,12917.497726030637,0.24694532288171436,59.256388784496615,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-07-12,128863.57730578151,1917.4796612706648,2036.813358800474,557.2651635010561,8.311935372521297,8.902477275194714,38057.595395465665,0.9729707904249858,3335042.018574228,10469.17084988032,9628.276237425216,0.20096497120557782,5.008075268978082,24.250000000000128,61.356746671111225,52.50163440933066,13285.255171177494,12102.075136798363,0.22435459655689038,59.257291588372546,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-07-13,130741.32863221286,1877.7513264313461,1998.7151037803837,565.2807892385919,8.01562573753578,8.727374116706326,38612.15668541637,0.9673825853849979,3343293.9415874993,10386.551908216654,9462.840193582822,0.19958733538543766,5.040127233892586,24.250000000000128,61.48515676319129,52.64080567933162,12690.625749054481,11302.129316399689,0.20069872052691168,59.257968691279494,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-07-14,132574.87318715273,1833.5445549398662,1958.287616296829,572.9822144240967,7.701425185504786,8.510632882293814,39153.66221315735,0.9624196151861317,3351022.3530376493,10348.941583136755,9284.673018490295,0.1983837788500029,5.067241514624359,24.250000000000128,61.59517069941359,52.79038952937597,12328.786972701395,10571.913729381225,0.17708771201767903,59.25614458568659,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-07-15,134359.73683929816,1784.8636521454318,1915.7757013952164,580.3666058730184,7.384391448921747,8.259323724422375,39680.79060088294,0.9581046273559866,3358190.3335788716,10343.696527863785,9097.353212477947,0.19735506102825875,5.089815428146686,24.250000000000128,61.69063808435343,52.95298683837013,12204.962099812637,9960.46192922727,0.1545845299731818,59.252055918256616,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-07-16,136092.91749695927,1733.1806576611123,1871.5463056197825,587.4493726335946,7.082766760576257,7.984009438436377,40192.65521569135,0.9544490264316648,3364750.0932042794,10342.454435733018,8901.965814335848,0.19647250133034105,5.109559373307824,24.250000000000128,61.77550195531429,53.131130925480974,12313.128491472296,9508.892584606307,0.13411567608363564,59.24752448555744,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-07-17,137773.98590875714,1681.0684117978724,1826.0815062025574,594.2665543620747,6.817181728480036,7.697940175142742,40689.12927456754,0.9514699307804404,3370671.5107925814,10341.68619316748,8700.5773504093,0.19571523572626287,5.127025703219401,24.250000000000128,61.853633132613794,53.32708037736872,12637.877978171146,9247.3206343177,0.11644955602846696,59.2452619808456,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
