date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_vaccinations_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,population
2020-03-11,0.4877538292347893,0.04045002221852621,0.021262969200098084,1.0000000000000038,0.0,0.0,6.116281145131898,0.7200000000000026,1.070000000000004,449.00000000000176,0.08000000000000031,12.900000000000048,66.00000000000026,0.08000000000000031,4.942246818714693,163.76000000000062,7.970000000000032,29.00000000000011,37.80000000000014,83.73000000000032,79843.0000000003
2020-03-12,0.365815371926092,0.14494306571514531,0.015947226900073563,1.0000000000000042,0.0006140917905623792,0.0,4.587210858848923,0.7200000000000031,1.0700126050420213,449.00000000000193,0.08000000000000035,12.900000000000055,66.00000000000028,0.08000000000000035,6.535941837327827,163.76000000000067,7.970000000000035,29.00000000000012,37.80000000000015,83.73000000000036,79843.00000000035
2020-03-13,0.56857613786506,0.4811216496418876,0.03584309632243708,1.0000000000000044,0.0030462184873949706,0.0,7.130572979301525,0.7200000000000033,1.070049369747904,449.0000000000021,0.08000000000000038,12.900000000000059,66.00000000000031,0.08000000000000038,8.296326933910564,163.76000000000073,7.970000000000038,29.00000000000013,37.80000000000017,83.73000000000039,79843.00000000038
2020-03-14,1.3898936418603367,1.0428871325126088,0.14477938106535762,1.0000000000000047,0.007245879120879156,0.0006493212669683272,17.43297611456668,0.7200000000000035,1.070112172753722,449.0000000000022,0.08000000000000039,12.900000000000063,66.00000000000033,0.08000000000000039,10.1929460730897,163.7600000000008,7.97000000000004,29.00000000000014,37.800000000000175,83.73000000000042,79843.0000000004
2020-03-15,3.0178727200830444,1.8044342569474874,0.3687474317266212,1.0000000000000049,0.013013594861021398,0.002197398190045257,37.853898375517886,0.7200000000000037,1.0702009686086025,449.0000000000023,0.0800000000000004,12.900000000000066,66.00000000000034,0.0800000000000004,12.217849341501205,163.76000000000082,7.970000000000041,29.000000000000142,37.80000000000018,83.73000000000043,79843.00000000041
2020-03-16,5.342202212977618,2.4642500624585204,0.714780677220954,0.9936974789916017,0.013735632474143566,0.004078882514544297,67.0096277247543,0.7200000000000037,1.0702981084861882,449.00000000000233,0.08000000000000042,12.90000000000007,66.00000000000034,0.08000000000000042,14.360821880075513,163.76000000000084,7.9700000000000415,29.000000000000146,37.80000000000019,83.73000000000044,79843.00000000042
2020-03-17,8.48826122663692,3.2559606560875953,1.1983010864548267,0.9816176470588286,0.015844710780947055,0.006457190328054325,106.47285201528544,0.7200000000000037,1.0703598127802858,449.0000000000024,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,16.61040066991446,163.76000000000084,7.970000000000042,29.00000000000015,37.800000000000196,83.73000000000044,79843.00000000044
2020-03-18,12.702314213448956,4.29906486827773,1.8361846060499163,0.9685984970911492,0.023195750280280474,0.00992757277189726,159.3325877832809,0.7200000000000037,1.0703004025716414,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,18.952511394485008,163.76000000000084,7.970000000000043,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-03-19,18.266667786783593,5.628726576224471,2.6416416865995,0.9619045935682016,0.03771032272960283,0.015294419074721299,229.1299461703636,0.7200000000000037,1.0700194195757913,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,21.36327737262527,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-03-20,25.4360383320076,7.216858442187762,3.620377677360752,0.9698124141483568,0.05985998833033093,0.023404233827695846,319.05995736533004,0.7200000000000037,1.0693878678492656,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,23.81296659443344,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-03-21,34.38982771474592,8.987934717225844,4.767713122273969,1.000549355860138,0.08902879861684992,0.035020369940907715,431.37293893544,0.7200000000000037,1.068276841417009,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,26.26895199818453,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-03-22,45.19633006207764,10.830850843995684,6.066423981976984,1.0614979897457837,0.12378517362327124,0.05072907836065829,566.9255220748844,0.7200000000000037,1.0665448967382591,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,28.69793167801789,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-03-23,57.79344987364304,12.61538118406337,7.523466338131106,1.1447337056254354,0.1494807677416942,0.06996148233222627,724.9387868373543,0.7200000000000037,1.0640675284037282,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,31.06759403970287,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-03-24,72.2767131324464,14.49695928817684,9.1344457458414,1.2554636599559887,0.17974147431952245,0.09317764051452221,906.6109597143137,0.7200000000000037,1.0607377826958162,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,33.34786666746305,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-03-25,88.66225365993616,16.39581254951986,10.86636210511475,1.4061581845274334,0.22110216262393445,0.12122437453585962,1112.14441209343,0.7200000000000037,1.0564573447788126,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,35.51185297409444,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
