date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,new_tests,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,aged_70_older,gdp_per_capita,female_smokers,life_expectancy,population,excess_mortality_cumulative,excess_mortality
2021-11-06,124363.68545961329,179.05500839890524,164.34775430051695,590.2652772110523,0.674771849710635,0.8125365181638398,14969024.198929742,1.251582846303193,9.155339469615974,67.12006490443565,6.8111174224080235,34.662756859234946,51304.792836849694,4.1084999545742655e-10,291.6706053517319,4.848918090600719,1410.3750264239443,0.03612994199225347,46.447246274654844,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.731370194887004,13.364227554602902
2021-11-07,124548.58219425764,184.89673464436345,168.93751142674543,590.8878719354394,0.6225947243870493,0.7706523886228808,15020718.491197973,1.2598131851475647,9.217765106413674,68.31878171000105,6.898415636295361,35.596825239772095,51694.29226823204,3.081374965930699e-10,284.8990302904638,4.954030789454533,1454.8184223712894,0.036386402841960035,46.4409290498826,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.725273767690798,14.04157097992394
2021-11-08,124737.70577950077,189.12358524313063,173.7165034795616,591.4641424777601,0.576270542320669,0.7256657620553967,15072812.874264695,1.2680344202116771,9.34291335792921,69.56182383906197,7.0087341577321975,36.5978613344833,52094.38306672033,2.3110312244480246e-10,278.1879669647778,5.068044154361969,1509.5363765716174,0.03678463083218113,46.43470098909269,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.720959204242577,14.84950301100725
2021-11-09,124931.37270889853,193.66692939776522,178.6731768986178,591.9925800322059,0.5284375544457383,0.6782031030541533,15125288.409076048,1.2762216781193285,9.537049271840585,70.81703691614209,7.139180593366108,37.65446304306403,52475.53481135254,4.638026382507949e-05,271.5032425151157,5.190951290733777,1573.3793024675003,0.03735673427474999,46.42853430678403,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.718888324596666,15.77077584076539
2021-11-10,125130.49997446658,199.12726556803977,183.83642469077034,592.4732650176911,0.4806849854852414,0.6293653201800791,15178129.600957025,1.2843099237478692,9.800734594475152,72.0651694130278,7.285715669422043,38.75359084126013,52841.191880977305,0.0001569571435701676,264.7918792037256,5.322549144628664,1645.3019138254176,0.03812065348563591,46.422409133449435,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.719514498134,16.789203683141253
2021-11-11,125336.20817412743,205.70819966083945,189.2550610843353,592.9082777871864,0.43501276949531476,0.5804944167672512,15231323.515132789,1.2922080407423842,10.130948489489217,73.3142455148453,7.443613097989528,39.88139268769093,53193.91417576214,0.0003426693767467929,257.996553229556,5.462859930007813,1724.802194903649,0.039087742861479736,46.416268550151784,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.723218960681498,17.88898855051739
2021-11-12,125549.5238422958,213.31566816838364,194.98242751978054,593.3020066597185,0.3937288725319583,0.5329984790266348,15284831.162464675,1.299785797848322,10.523873939838325,74.60649861577208,7.607919907525771,41.0240997378571,53507.64733188631,0.0006109128276473622,250.99136773406133,5.612329740653896,1811.8477515429627,0.040279446447984465,46.41008376555508,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.730267669583071,19.04897578355942
2021-11-13,125771.1561978177,221.63235552189246,201.06484714274455,593.6613789443695,0.3593722846510699,0.4882204171238873,15338681.217048913,1.3068871829046662,10.976114892499963,75.97526827339996,7.77391712152069,42.16897516353695,53850.05458424125,0.0009648103479494869,243.84502062924702,5.772282804305341,1907.2364277490155,0.041715079341482914,46.403782119576846,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.74078356223441,20.244090181006932
2021-11-14,126001.32970492454,230.17350710683664,207.5329656738008,593.9960342082779,0.3346552639084709,0.4473395209877123,15392915.465340035,1.3133992268682235,11.477528961876605,77.4486619354961,7.937580698283387,43.30530280122421,54234.24829112219,0.001415269040858693,236.53942804465694,5.944508402517961,2012.4525632164189,0.043414783972822016,46.397289724782894,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.754730367215574,21.447176787108084
2021-11-15,126237.9114351254,236.58173020084536,214.31279487590683,594.3184542276379,0.32242001935992504,0.411297627166124,15447593.52623517,1.3192289611983576,12.017099533301462,79.06605365912058,8.096042666569694,44.4254056723468,54678.06089513551,0.0019543089235011676,229.14635997984078,6.130966305120542,2129.364777939144,0.045414352362292736,46.390538237349354,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.771905079871939,22.63114517228696
