date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_tests,new_tests,new_tests_smoothed,positive_rate,tests_per_case,life_expectancy,population
2020-06-15,26.819705631738852,0.47065619730539476,0.45789917276806347,1.9999999854790373,7.077298478357747e-09,1.7907557437874448e-08,581.7576920913242,9323.572532489281,157.15910204729275,180.7823374204106,0.007855084780554935,162.1841080977851,76.74000000000039,49574.000000000255
2020-06-16,27.269853561231457,0.45014793337012615,0.4659356917932429,1.9999999891092806,5.30797385876831e-09,1.3430668078405836e-08,591.5218346793538,9471.880175061868,148.30764263113878,173.02959404785503,0.007332490056004445,173.5752594831646,76.74000000000039,49574.000000000255
2020-06-17,27.692403099171855,0.42254954084853885,0.4647321502282554,1.999999991831963,3.980980394076233e-09,1.0073001058804376e-08,600.6872855117787,9610.96856697838,139.08839196042598,164.9326674169516,0.006749367542003341,186.93754997759677,76.74000000000039,49574.000000000255
2020-06-18,28.080743824055723,0.38834072706497597,0.4543509872671844,1.999999993873975,2.9857352955571743e-09,7.554750794103281e-09,609.110665491301,9739.939709008846,128.97114206340302,156.39051543019934,0.006120849185914276,201.55966620006927,76.74000000000039,49574.000000000255
2020-06-19,28.429917919754825,0.3491740973349314,0.4354838286856829,1.9999999954054841,2.2393014716678807e-09,5.666063095577461e-09,616.6844459510559,9858.070408776686,118.13069979254269,147.34253104582356,0.005456183107923108,217.1460044981454,76.74000000000039,49574.000000000255
2020-06-20,28.737499848995213,0.3075819304672621,0.40947841773275007,1.999999996554116,1.6794761037509105e-09,4.249547321683096e-09,623.3560290334286,9965.268368961326,107.19796020316599,137.830686261097,0.004771193568822102,233.03027745247175,76.74000000000039,49574.000000000255
2020-06-21,29.00425610846591,0.26675626039084754,0.3783588132995629,1.9999999974155895,1.2596070778131828e-09,3.187160491262322e-09,629.1420579741674,10062.137524296963,96.86915534953037,127.99809549737427,0.004072415861813735,248.49409141191404,76.74000000000039,49574.000000000255
2020-06-22,29.233379540948697,0.2291234331729031,0.3439455805629078,1.999999998061695,9.44705308359887e-10,2.3903703684467414e-09,634.1117968742916,10149.792929906642,87.65540562009873,118.06400471934627,0.003380911767077821,262.80489386598185,76.74000000000039,49574.000000000255
2020-06-23,29.423596388096826,0.19021684766571492,0.3069129669347862,1.999999998546274,7.085289812699153e-10,1.792777776335056e-09,638.2376243202316,10229.341287604528,79.54835770570114,108.23447735980716,0.0027254058679715854,275.3561776716265,76.74000000000039,49574.000000000255
2020-06-24,29.575809766832194,0.15221337912355903,0.26839771809055335,1.9999999989097081,5.313967359524365e-10,1.344583332251292e-09,641.5391426099225,10301.68852872862,72.34724112995465,98.6919698492026,0.0021371377881797236,285.63560125630596,76.74000000000039,49574.000000000255
