date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,female_smokers,population
2020-11-30,15920.459253758585,22.092810695024546,17.258441036050684,330.70643997444444,0.42224463683198954,0.38423120739332517,0.0,1.4112743857640075,862.3532700871871,824.4394191803333,0.027933013778570485,42.30840945613133,82.00000000000043,0.010000000000000054,30.521285452917812,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-01,15944.381641353222,23.922387594636255,18.726830130625633,331.1299269426954,0.4234869682510128,0.3976084410976771,0.0,1.4314876251342552,878.8207217961608,836.7985365895175,0.03023838347549223,39.67488821685614,82.00000000000043,0.010000000000000054,30.526775337264354,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-02,15970.691596237952,26.30995488472966,20.451074440244632,331.5628298224066,0.43290287971120783,0.40962649889048536,0.0,1.4491818145197302,896.760256925661,850.4078229334128,0.03285267254521004,37.01221658281021,82.00000000000043,0.010000000000000054,30.595190100233374,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-03,16000.057934411841,29.366338173889893,22.469600109433674,332.0174197165145,0.4545898941079056,0.421932220644917,0.0,1.46403115726989,916.0173161590176,865.3270048859044,0.03572062916650294,34.3750173175214,82.00000000000043,0.010000000000000054,30.744727416804032,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-04,16033.105571041611,33.04763662977107,24.81203557011667,332.5074248390993,0.4900051225848085,0.4364903742748971,0.0,1.4758092438412367,936.0605469124126,881.5636602578362,0.03878594698799945,31.815503453558016,82.00000000000043,0.010000000000000054,30.990082731316704,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-05,16070.29947563094,37.19390458932902,27.49157418889977,333.04605020657124,0.5386253674718975,0.4553441866531677,0.0,1.4843643666236574,956.7075950582605,899.076785270948,0.04200090174067645,29.38219158499724,82.00000000000043,0.010000000000000054,31.341230438920668,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-06,16111.857638397436,41.558162766495876,30.49924625253461,333.6444924060601,0.5984421994888628,0.4804357417998313,0.0,1.4896367203458967,977.8538055373944,917.7070233423526,0.04532469052658046,27.111491781831344,82.00000000000043,0.010000000000000054,31.802509771659842,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-07,16157.384534551169,45.5268961537343,33.84699270491492,334.30074163809434,0.6562492320342306,0.5136477501119945,0.0,1.491655465275585,999.7848596475528,937.3306068732816,0.04867661421038469,25.026555164751038,82.00000000000043,0.010000000000000054,32.37193921303711,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-08,16207.151991734345,49.767457183174116,37.53923968059317,335.022227204654,0.7214855665596108,0.5559639961651215,0.0,1.490542665537169,1022.4624811933261,957.8401497250983,0.05197562484654103,23.141590581708098,82.00000000000043,0.010000000000000054,33.04070230893754,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-09,16261.45462082082,54.302629086475704,41.53835413019285,335.8194499768588,0.7972227722047773,0.6077215426959172,0.0,1.4864829526111851,1046.5613566933155,979.2298860494813,0.05514687700594659,21.464014526455628,82.00000000000043,0.010000000000000054,33.79276202582085,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-10,16320.484372209045,59.029751388224696,45.77619772434155,336.7024672499361,0.883017273077308,0.668610807959237,0.0,1.4797256598365423,1071.580826828327,1001.4424533218571,0.058115652259954534,19.994466938797785,82.00000000000043,0.010000000000000054,34.60457151936569,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-11,16384.236453041747,63.75208083270063,50.162792281620824,337.67825638444674,0.9757891345106331,0.7376756237457703,0.0,1.4705987051230456,1096.5138521833023,1024.3542220211293,0.06081540758539909,18.722482395436433,82.00000000000043,0.010000000000000054,35.46119334540667,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-12,16452.4387651207,68.2023120789535,54.592818839528576,338.7487375372043,1.0704811527575726,0.813313278895302,0.0,1.4594714916735727,1122.3463135072263,1048.00761868133,0.06319381166836421,17.640945506984586,82.00000000000043,0.010000000000000054,36.35414710989539,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-13,16524.49898334281,72.06021822211116,58.950491957700834,339.9092907094648,1.1605531722604892,0.893274551931659,0.0,1.4467778268999778,1149.337837909995,1072.4969551228285,0.06524199740673545,16.73323660276593,82.00000000000043,0.010000000000000054,37.265553448129424,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-14,16599.226629233053,74.72764589024217,63.122215445328095,341.12999647424516,1.220705764780372,0.9735797019254752,0.0,1.432937765779381,1177.505301509421,1097.8780977254455,0.06694345668465737,15.987068693186298,82.00000000000043,0.010000000000000054,38.17257814362783,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-15,16676.54083488538,77.31420565232945,67.0575933874868,342.4138192690651,1.2838227948199288,1.0535955715313738,0.0,1.4183486055239365,1206.0466070305808,1124.0990871919525,0.06828241475008007,15.394377150141842,82.00000000000043,0.010000000000000054,39.05076521728783,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-16,16756.491001083257,79.95016619787681,70.72159226104185,343.773486623745,1.3596673546799132,1.133645612068054,0.0,1.4034036648734003,1234.4436333595568,1150.9352074430935,0.0692842092526054,14.937487775340726,82.00000000000043,0.010000000000000054,39.87653674425229,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-17,16839.155063999282,82.66406291602247,74.09792722745571,345.22549311906977,1.4520064953247402,1.2146543771182694,0.0,1.3884730783253818,1261.710375310555,1178.0935678318372,0.07002084924714645,14.590171422972919,82.00000000000043,0.010000000000000054,40.62906771656032,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-18,16924.56319521991,85.40813122063042,77.1916018523954,346.7856033557863,1.5601102367165702,1.2978808927288141,0.0,1.3738691914201855,1287.073877151955,1205.3148752921084,0.07056686511894106,14.328948864579418,82.00000000000043,0.010000000000000054,41.29169219013524,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-19,17012.64057676402,88.07738154410902,80.03081289543759,348.4654791813522,1.6798758255658728,1.3847186850605107,0.0,1.3598619775987544,1309.9487336558234,1232.1144208517592,0.07100142550371785,14.126858707258112,82.00000000000043,0.010000000000000054,41.85295789502554,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-20,17103.164482346794,90.52390558277486,82.66837890234756,350.2701501099965,1.8046709286443496,1.476545801125702,0.0,1.346648422436301,1330.384707966498,1257.9779294074056,0.07140717772507356,13.963681522363448,82.00000000000043,0.010000000000000054,42.307417193085634,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-21,17195.254357235233,92.08987488843874,85.14860156525465,352.1746875663376,1.9045374563410546,1.5740703075346474,0.0,1.3343741642738984,1348.0242291002794,1282.3394102100488,0.07184190559503345,13.823409170214752,82.00000000000043,0.010000000000000054,42.6562202962364,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-22,17288.933883634272,93.67952639903766,87.48642273179503,354.1872050735902,2.012517507252562,1.6780289749948798,0.0,1.3231228985771128,1363.4803728594713,1304.8335492541771,0.07238821652659194,13.689597924849188,82.00000000000043,0.010000000000000054,42.90756018016055,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-23,17384.511870385715,95.57798675144387,89.71890205207848,356.32550399911685,2.1382989255266907,1.7891481048725364,0.0,1.3129441454906903,1376.0043164901128,1325.0616034403115,0.07310515722364477,13.549454422951712,82.00000000000043,0.010000000000000054,43.077006269574255,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-24,17482.41918074665,97.90731036093277,91.89645546601439,358.609641897205,2.2841378980881375,1.907937678525123,0.0,1.3038752067262935,1385.5107357515556,1342.7542827353745,0.07404024477616937,13.3939686452681,82.00000000000043,0.010000000000000054,43.17024629881941,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-25,17583.08642822323,100.66724747658208,94.07628406880634,361.0563587661493,2.446716868944258,2.0345369693010857,0.0,1.2959235349736165,1393.2400169073985,1357.9293998343383,0.0752258849395932,13.216858190479856,82.00000000000043,0.010000000000000054,43.2179977493247,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-26,17686.852248446048,103.76582022282133,96.3174457600729,363.67489674106366,2.6185379749144033,2.1685987515394896,0.0,1.289055611799057,1399.3991303276096,1370.71823604253,0.0766892908863369,13.014492382355709,82.00000000000043,0.010000000000000054,43.24076835077833,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-27,17793.89450307664,107.04225463059386,98.67715898068829,366.4638648634906,2.788968122426919,2.3092024573197794,0.0,1.2832149473754741,1403.681490602852,1381.2013628754676,0.0784116029417405,12.785070967439067,82.00000000000043,0.010000000000000054,43.265275358106436,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-28,17903.3770020651,109.48249898845945,101.16175740616924,369.3874590871789,2.9235942236883252,2.4547890440240985,0.0,1.27830148202482,1407.7842271958384,1389.7528644319743,0.0803576679464477,12.531686224932903,82.00000000000043,0.010000000000000054,43.320423874753125,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-29,18015.54828160703,112.17127954192654,103.80335926341829,372.45295695274734,3.065497865568446,2.605238518635402,0.0,1.274232414039625,1412.6733029114253,1396.797405272916,0.08249837377819402,12.256615347432724,82.00000000000043,0.010000000000000054,43.43429059514054,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-30,18131.06816013872,115.51987853168748,106.6521028347649,375.67680562664896,3.223848673901614,2.7603566523896137,0.0,1.2709201088490483,1420.4023268926853,1403.1585581563695,0.0848164112321589,11.963363255888067,82.00000000000043,0.010000000000000054,43.64237421655585,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2020-12-31,18250.74089062766,119.67273048894032,109.76132308599628,379.076834989218,3.400029362569073,2.9198240503781876,0.0,1.2682746000595417,1431.7134452341575,1409.7787764065488,0.08728748618753236,11.656632008819749,82.00000000000043,0.010000000000000054,43.96399753378088,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-01,18375.315024790423,124.5741341627623,113.17643413738037,382.66641745070524,3.58958246148725,3.083157953750032,0.0,1.2661510049897131,1446.9763250374494,1417.4745800424703,0.08985410849973151,11.342465926459687,82.00000000000043,0.010000000000000054,44.405229889185115,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-02,18505.33331125606,130.01828646564013,116.92659111693331,386.4500878133042,3.7836703625989596,3.24968359136295,0.0,1.2643879790170118,1465.652686570591,1426.956112795268,0.09249158331403601,11.026377563784662,82.00000000000043,0.010000000000000054,44.9610790102955,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-03,18641.020119188677,135.6868079326175,121.01843655036984,390.420258167671,3.9701703543668083,3.418512693522218,0.0,1.2628040741140858,1487.5752938549008,1438.955093646227,0.09517460215908888,10.71454076818434,82.00000000000043,0.010000000000000054,45.61713488797379,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-04,18781.251627853075,140.23150866439548,125.4108639350788,394.528283477079,4.10802530940795,3.5878088898895686,0.0,1.2612108448551202,1512.4882092405637,1453.924691275396,0.0978911326147919,10.408504154030965,82.00000000000043,0.010000000000000054,46.35080268504957,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-05,18926.39912812965,145.14750027657738,130.12140910192338,398.77979373256744,4.251510255488419,3.7573356590138207,0.0,1.2594259099826477,1540.8106462646201,1472.2393490964973,0.1006302111288381,10.111630216363572,82.00000000000043,0.010000000000000054,47.132227417795,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-06,19077.25353161763,150.85440348797624,135.16881296736062,403.19355570666596,4.413761974098545,3.927422235533804,0.0,1.257285980644712,1572.402490192973,1493.9600709691108,0.10336179861812195,9.828422080501522,82.00000000000043,0.010000000000000054,47.924987467030874,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-07,19234.69648355488,157.4429519372494,140.56415368156465,407.7920478401164,4.598492133450451,4.09873005738727,0.0,1.2546351383600711,1607.605293630511,1519.0910131492656,0.10603379240250566,9.563338215191926,82.00000000000043,0.010000000000000054,48.704123114817506,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-08,19399.453697507815,164.75721395293732,146.3041957395189,412.594391406914,4.802343566797607,4.2720776012175765,0.0,1.2513549898398675,1644.1216496023296,1547.2547821631797,0.10861810448287487,9.317660416403653,82.00000000000043,0.010000000000000054,49.45614631154953,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-09,19571.90995638881,172.45625888099283,152.3664018143356,417.6110488880885,5.01665748117449,4.448309008928703,0.0,1.2473531848491977,1679.8211337757639,1577.848051716117,0.11107217564722419,9.09179411643979,82.00000000000043,0.010000000000000054,50.16225679248575,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-10,19751.970363219236,180.06040683042815,158.70519163224515,422.8398477520398,5.228798863951335,4.6281955576015115,0.0,1.2425438155922974,1714.8576408942042,1610.3129618640132,0.11337103541996907,8.886119342985962,82.00000000000043,0.010000000000000054,50.80173509598042,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-11,19938.66258172279,186.6922185035583,165.34223696917442,428.24156971836146,5.401721966321622,4.813080249325899,0.0,1.236880550769855,1748.431045796706,1644.014521010165,0.1154956327382155,8.70154813684517,82.00000000000043,0.010000000000000054,51.356239427997025,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-12,20132.24318710014,193.58060537734585,172.26116366741115,433.82438995845496,5.582820240093519,5.003325539289196,0.0,1.2303924751329844,1780.5871822143713,1678.263153201065,0.11743782022269865,8.538615853765112,82.00000000000043,0.010000000000000054,51.81302831049364,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-13,20332.92990163735,200.6867145372114,179.38009188436598,439.6044592432439,5.78006928478896,5.19855847250181,0.0,1.2231363085152216,1811.4058843983378,1712.4016635433352,0.11918098313728918,8.396628341519708,82.00000000000043,0.010000000000000054,52.156864962669914,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-14,20540.75245208454,207.82255044718812,186.5773143883879,445.5977691253877,5.993309882143766,5.39785453634146,0.0,1.2151683270554545,1840.5062878947483,1745.6692664034638,0.12071023638334843,8.274297371201202,82.00000000000043,0.010000000000000054,52.37311042206715,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-15,20755.440712689808,214.6882606052686,193.7105552806254,451.8140508259419,6.216281700554182,5.5998755499613395,0.0,1.2065903694027753,1866.928261493139,1777.4965522589678,0.12203267728751149,8.170954120837887,82.00000000000043,0.010000000000000054,52.459208220558196,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-16,20976.340812474722,220.90009978491491,200.63141403642283,458.25219939935363,6.438148573411768,5.802973081346256,0.0,1.1975311739493035,1891.049508983464,1807.6724788354695,0.12314425586479347,8.086575319135214,82.00000000000043,0.010000000000000054,52.42278528629784,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-17,21202.352215690913,226.01140321619135,207.1961985363672,464.8968418572082,6.6446424578545695,6.005266010104723,0.0,1.1881286648834402,1913.247328893386,1836.0173358557581,0.12401591652690813,8.022172924386973,82.00000000000043,0.010000000000000054,52.28022762018564,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-18,21431.8616245995,229.50940890858857,213.31331454545608,471.7132422526354,6.816400395427136,6.207396178554634,0.0,1.1785491489534672,1933.9892781826475,1862.530778233127,0.12464202789291884,7.977768995164837,82.00000000000043,0.010000000000000054,52.05561205321299,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-19,21664.601373588637,232.73974898913409,218.90786002027534,478.7025464276802,6.989304175044829,6.4083616135539945,0.0,1.1689737557034665,1952.3755720823665,1887.077511599864,0.12500155970443397,7.953422092204279,82.00000000000043,0.010000000000000054,51.77990506447348,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-20,21900.327565420987,235.72619183234863,223.9138757844376,485.8632705188862,7.160724091206063,6.605646937379468,0.0,1.1595850355882027,1969.3741321968778,1909.6479527044257,0.12509926286171286,7.947446982857163,82.00000000000043,0.010000000000000054,51.49036189467063,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-21,22138.774051570617,238.4464861496335,228.28907975364854,493.1888879247181,7.325617405831837,6.796039663280249,0.0,1.1505662815392468,1984.4300012161812,1930.2105281999445,0.12498281818700879,7.956629193186839,82.00000000000043,0.010000000000000054,51.23007588124868,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-22,22379.617917475665,240.84386590505028,232.02591760450628,500.66601953112814,7.477131606410088,6.976242417143456,0.0,1.1420620737917995,1997.1832798390942,1948.8182549088492,0.12471949890205379,7.977037182543664,82.00000000000043,0.010000000000000054,51.01329705314731,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-23,22622.45359647782,242.83567900215587,235.15985077610145,508.27307638073216,7.607056849603957,7.143332103743187,0.0,1.1341827867594945,2008.9270041585737,1965.6565160038763,0.12437866748617206,8.004321196539305,82.00000000000043,0.010000000000000054,50.84559140653799,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-24,22866.773455276947,244.31985879912855,237.77557247121672,515.9792416746901,7.706165293957989,7.295104281427311,0.0,1.1269942329267653,2018.7572117485388,1980.7261135704603,0.12405436260557945,8.032531459783288,82.00000000000043,0.010000000000000054,50.72641624397919,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-25,23111.254913694334,244.48145841738167,239.91461083369728,523.751270299328,7.772028624637864,7.431781022964483,0.0,1.1205346210428453,2026.9495830195517,1994.0011947447517,0.12383278876090745,8.056318439698499,82.00000000000043,0.010000000000000054,50.64929957794244,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-26,23355.78045482476,244.5255411304251,241.598410452358,531.5791928667074,7.827922567379509,7.551775327662934,0.0,1.1147800866612565,2034.4581795077177,2005.7202561102795,0.12380413261786888,8.070684207925146,82.00000000000043,0.010000000000000054,50.6019746834569,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-27,23600.750709573673,244.97025474891805,242.91904458781443,539.4497146241748,7.870521757467416,7.653393551338679,0.0,1.1096687754031838,2042.120783952058,2016.1047848428934,0.12399789584349233,8.07292427423734,82.00000000000043,0.010000000000000054,50.566481012592746,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-28,23846.862967539048,246.11225796537343,244.01414850227036,547.3476932079509,7.897978583776074,7.735393741396716,0.0,1.105133126478052,2050.7791303040594,2025.5749525623605,0.124430548579452,8.06184575900704,82.00000000000043,0.010000000000000054,50.53986075944462,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-29,24094.94506017274,248.08209263369432,245.04811945685827,555.2572469583233,7.909553750372467,7.797404388141924,0.0,1.1010911182909904,2059.395062013762,2034.454808474779,0.12510393923032287,8.036489361272098,82.00000000000043,0.010000000000000054,50.51989556958354,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-30,24345.830773151567,250.88571297882638,246.1980167096447,563.1625861560412,7.905339197717952,7.840238488262239,0.0,1.097418209435762,2068.6899455083853,2042.9869208357252,0.1259793765300468,7.998217053274706,82.00000000000043,0.010000000000000054,50.504921677187724,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-01-31,24600.266405655566,254.43563250399734,247.64298651413432,571.048636449611,7.886050293569665,7.866129092441035,0.0,1.0940140449242697,2079.197533468719,2051.6175500320974,0.12701863065222177,7.948762983879764,82.00000000000043,0.010000000000000054,50.49369125789086,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-01,24858.337748650243,258.07134299467583,249.58423843117316,578.8838593669441,7.835222917333045,7.875300924049599,0.0,1.0907716843072957,2090.5374034952074,2060.6988283288592,0.12816636471508766,7.890458792531682,82.00000000000043,0.010000000000000054,50.48526844341821,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-02,25120.502406510343,262.16465786009906,252.10393690353538,586.6623127540389,7.778453387094817,7.86832217008957,0.0,1.0875714910908483,2102.56591622839,2070.427886598942,0.1293868937690244,7.825353790584939,82.00000000000043,0.010000000000000054,50.478951332563724,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-03,25387.323928347563,266.82152183722076,255.22536169510502,594.3934378622334,7.731125108194426,7.848439752971196,0.0,1.0842923869024945,2115.2569193949544,2080.878558775971,0.1306697760151977,7.75480396608028,82.00000000000043,0.010000000000000054,50.47421349942286,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-04,25659.29131406937,271.9673857218074,258.9187635143802,602.0969206720476,7.70348280981422,7.820633305355427,0.0,1.0808109191361484,2127.359738673562,2091.8243198576765,0.13201251300687356,7.679890951289373,82.00000000000043,0.010000000000000054,50.47066012456722,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-05,25936.683643923105,277.39232985373474,263.105755732101,609.7988378860664,7.701917214018724,7.790905651285488,0.0,1.077027387800723,2140.0228906244374,2103.3516755752253,0.13335974028198147,7.6035025702866905,82.00000000000043,0.010000000000000054,50.467995093425486,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-06,26219.468550654063,282.7849067309608,267.66260816947045,617.5287664236005,7.729928537534093,7.765750667035555,0.0,1.0728513424019335,2152.6086030038837,2115.351329402818,0.13470370954244945,7.526742958742824,82.00000000000043,0.010000000000000054,50.46599632006918,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-07,26507.226073624068,287.75752297000514,272.4227174393204,625.3176155416832,7.788849118082707,7.751754176747266,0.0,1.0682044408673856,2164.674002349878,2127.5768777890266,0.13602778215683728,7.45137590037581,82.00000000000043,0.010000000000000054,50.464497240051955,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-08,26799.453314106257,292.2272404821908,277.30198911375055,633.1960009258173,7.878385384134116,7.75781563256046,0.0,1.0630104735076835,2176.0737952336463,2139.811940823997,0.13730251082577294,7.379137936917291,82.00000000000043,0.010000000000000054,50.46337293003903,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-09,27096.137706975984,296.68439286972364,282.2332589652422,641.1781900932003,7.982189167383081,7.786828110974978,0.0,1.0571988699982495,2186.122088506686,2151.764482444116,0.13848270083102998,7.3119164778980625,82.00000000000043,0.010000000000000054,50.462529697529334,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-10,27396.918018435004,300.7803114590158,287.08441658980155,649.2714900165722,8.093299923371841,7.838490507924199,0.0,1.050755164134112,2193.6752444666367,2162.982023759399,0.13951667979263274,7.252225981565121,82.00000000000043,0.010000000000000054,50.46189727314707,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-11,27701.153413632368,304.23539519736505,291.6940569478461,657.4757248168903,8.204234800318162,7.909967105248267,0.0,1.0436857977935394,2197.322722942741,2172.990347813088,0.14037797526141077,7.201950675572687,79.52689075630293,0.010000000000000054,50.46142295486037,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-12,28007.9752573801,306.82184374773334,295.8982190198701,665.7828440328367,8.307119215946454,7.996382245549011,0.0,1.0360027129217557,2197.3621133124243,2181.1938436006076,0.14102976457469435,7.16254413143712,72.42710084033651,0.009987394957983248,50.47039494723778,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-13,28316.32596468993,308.3507073098308,299.5504397981932,674.1766288229478,8.393784790111113,8.09119133833113,0.0,1.027770619048138,2194.6089314613737,2187.2042062298706,0.14144814760684515,7.136324711376816,60.91250404007786,0.009950630252100896,50.488006294462025,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-14,28624.988138675864,308.6621739859288,302.536794780772,682.6324716172119,8.455842794264019,8.186459114608088,0.0,1.019092508565355,2190.6588479173,2190.9250842134534,0.1416038870464398,7.124853423642513,50.153673440530255,0.00990043228829999,50.50707453338699,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-15,28933.270709695367,308.2825710195052,304.8304010306344,691.1109083347586,8.478436717546765,8.272173359873337,0.0,1.0100477266082453,2185.918150159051,2192.3395953191102,0.14148604392089986,7.129376977880569,48.32603400735309,0.009861006181318736,50.51683143333055,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-16,29240.627935309705,307.35722561433846,306.35508842649915,699.6052400745994,8.494331739840758,8.345337356685882,0.0,1.0007389300563792,2181.606049594081,2191.701383625729,0.14107138491223295,7.1516335737465715,62.91078277765452,0.009863434015433152,50.505015300919126,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-17,29546.25167223216,305.6237369224543,307.0470074963454,708.114886746319,8.509646671719624,8.404819436389666,0.00019053005817711558,0.9912757553961965,2177.464314183282,2189.3899194258283,0.14033715212955306,7.193038367123125,100.58130944911053,0.009940723540017024,50.45944020872109,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-18,29849.268521465696,303.01684923353474,306.8729277295639,716.6430493519188,8.528162605599686,8.451095184919929,0.0011361102133160975,0.9817609535865799,2173.658319671078,2186.0115733767434,0.13926902440744293,7.254489505788379,167.80280496983266,0.010124094691211878,50.36917291672188,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-19,30148.887687156202,299.6191656905038,305.8439613110712,725.194956697198,8.551907345279286,8.486054097157961,0.0030770341790562483,0.9722778903676996,2171.0204042652704,2182.249290892289,0.13789068233273172,7.3355245307634025,270.7055458734644,0.010440194483179448,50.225415563430296,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-20,30444.511870732415,295.624183576217,304.0258559218946,733.7765504252912,8.581593728093283,8.512854567697183,0.006237478284583089,0.9628905444726086,2168.9087097923625,2178.5759629979207,0.13623766268684698,7.435169577775213,413.9482285712274,0.010909008176541035,50.02216768420821,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-21,30735.820441510892,291.30857077847855,301.5467143396114,742.3934987918202,8.616948366528927,8.535815133917694,0.010907100310076003,0.9536528792658993,2167.875359105749,2175.317185564539,0.13431253919354524,7.552636071502073,600.4484694245436,0.011542292654707022,49.756722725017895,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-22,31023.603243221125,287.78280171023295,298.61808665968636,751.0517175004596,8.658218708639435,8.561404336863621,0.017376996208639788,0.9446137706323605,2166.3118683920165,2172.5080734009443,0.13212160542941898,7.686353265649838,830.334154266212,0.012342401456124016,49.430040427732465,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
2021-02-23,31307.490619229076,283.8873760079498,295.2651246263101,759.7541889010407,8.702471400581075,8.591002347670353,0.025890051616725543,0.935844296946476,2164.142660182186,2170.0032269964126,0.1297002861664406,7.833548077873459,1101.7967857061258,0.013301403548460197,49.04702611911874,18.700000000000095,38.0000000000002,0.400000000000002,17316452.00000009
