date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_boosters_per_hundred,reproduction_rate,weekly_icu_admissions,weekly_hosp_admissions,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,male_smokers,hospital_beds_per_thousand,population,excess_mortality
2020-03-11,77.99811433842464,17.182242239252638,9.884832644564678,3.9183560924369902,0.1106043584437705,0.04751410836224123,1743.679237387526,0.010000000000000038,1.3969688169155954,5.236167781506442,208.00000000000074,522.5117398340335,210.19233833155909,0.07305962966056274,14.57436008895635,0.010000000000000038,630.0000000000025,630.0000000000025,0.010000000000000038,32.422261176797,83.48000000000032,45.30000000000017,20.40000000000008,14.520000000000055,24574.380000000096,1.5000000000000062,175.70000000000067,52.000000000000185,4.210000000000016,10384972.000000041,4.8412408211106825
2020-03-12,96.9434925061915,20.114171308965346,12.095801053271483,3.9009519432773274,0.15990866637646112,0.07058936278428612,1984.598905531483,0.010000000000000044,1.3952859210254185,6.291750324978638,208.00000000000085,520.6122308613047,225.38318890853245,0.07394619822042756,14.38293552380921,0.010000000000000044,630.0000000000027,630.0000000000027,0.010000000000000044,34.50336226711826,83.48000000000036,45.30000000000018,20.40000000000009,14.520000000000062,24574.380000000107,1.5000000000000067,175.70000000000073,52.00000000000021,4.210000000000019,10384972.000000045,4.841117252510283
2020-03-13,119.46476223678674,23.366494674354954,14.594291158408716,3.921512276785732,0.22814093740354874,0.10186122053682506,2261.9185392003296,0.010000000000000047,1.3931784032771457,7.576823640400353,208.0000000000009,517.3846579552876,243.5415287208309,0.0748098425890441,14.188473459275802,0.010000000000000047,630.000000000003,630.000000000003,0.010000000000000047,36.81885993563287,83.48000000000039,45.300000000000196,20.400000000000098,14.520000000000067,24574.380000000114,1.500000000000007,175.70000000000078,52.00000000000023,4.21000000000002,10384972.000000048,4.845692427331744
2020-03-14,145.64302869116503,26.749774043904598,17.330630133512454,4.001428325236363,0.31291242574173794,0.14273188825329786,2574.590859797796,0.010000000000000049,1.3906215206220498,9.102575713493561,208.00000000000097,513.9015402236308,264.2800961204556,0.07565521646020594,13.989839257352799,0.010000000000000049,630.0000000000031,630.0000000000031,0.010000000000000049,39.35465901119466,83.4800000000004,45.30000000000021,20.4000000000001,14.52000000000007,24574.380000000117,1.5000000000000075,175.70000000000084,52.00000000000024,4.210000000000021,10384972.00000005,4.854686902916397
2020-03-15,175.28464708398502,30.0161443661541,20.230653595609493,4.159894773339043,0.40968431930630445,0.19405909718544895,2922.6902306057327,0.01000000000000005,1.3875399930845096,10.868350660362598,208.00000000000102,511.7694324786482,287.41033065530667,0.07649642204134073,13.78228248115295,0.01000000000000005,630.0000000000032,630.0000000000032,0.01000000000000005,42.08761109743938,83.48000000000042,45.30000000000022,20.400000000000105,14.520000000000074,24574.38000000012,1.500000000000008,175.70000000000087,52.000000000000256,4.210000000000022,10384972.000000052,4.86696087854477
2020-03-16,207.61141679327363,32.607664189289196,23.211326492764048,4.380845449752188,0.4858346680511578,0.25455466548766514,3306.5390853654244,0.010000000000000052,1.3838406767784779,12.859844120029571,208.00000000000105,512.5194305322253,312.7579257548936,0.07728521245860748,13.58318729719311,0.010000000000000052,630.0000000000033,630.0000000000033,0.010000000000000052,44.983520378671074,83.48000000000043,45.300000000000225,20.400000000000105,14.520000000000076,24574.380000000125,1.500000000000008,175.7000000000009,52.00000000000026,4.210000000000022,10384972.000000054,4.880524957551119
2020-03-17,242.695731308595,35.294985375321836,26.247724830788343,4.677440810003224,0.5725692783492938,0.32506418916099844,3727.8421614707463,0.010000000000000054,1.3795944700919405,15.063245819729474,208.00000000000108,516.7748724035869,340.21012175637765,0.07800091645449224,13.401104112196725,0.010000000000000054,630.0000000000034,630.0000000000034,0.010000000000000054,48.00707548115917,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.38000000013,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,4.89235885806546
2020-03-18,280.706462346993,38.16873418339836,29.310425168016973,5.07862036186571,0.6827559826792309,0.4069224146567872,4188.360348747971,0.010000000000000054,1.374900442097076,17.45948072180148,208.00000000000108,524.7268362677846,369.65969215762,0.07861752638417892,13.242613798433275,0.010000000000000054,630.0000000000034,630.0000000000034,0.010000000000000054,51.11144381190372,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,4.899011455858641
2020-03-19,321.80209950749816,41.21413951925537,32.36916664588997,5.619016984392181,0.8205511499053525,0.5014382557243303,4690.415381147283,0.010000000000000054,1.3697837672547741,20.020619406435642,208.00000000000108,536.6825059985122,401.2960457827277,0.07907901421282726,13.114630032082893,0.010000000000000054,630.0000000000034,630.0000000000034,0.010000000000000054,54.25605457838489,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,4.8968816411136755
2020-03-20,366.0506050120076,44.337382273572175,35.39559751189006,6.331392667188782,0.9835775511814404,0.6095085560466427,5234.539541678184,0.010000000000000054,1.3641421240836165,22.70887114823337,208.00000000000108,551.5059411235347,435.18105179018164,0.07931491676821784,13.02965869083659,0.010000000000000054,630.0000000000034,630.0000000000034,0.010000000000000054,57.40772726216626,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,4.882489446737009
2020-03-21,413.36930476094574,47.38535732573512,38.365335011745664,7.240965314871238,1.1645577593783258,0.7313284112172718,5817.41866904325,0.010000000000000054,1.357763024866205,25.477514013128165,208.00000000000108,566.3315728432983,470.80598923048444,0.07921097749212988,13.01494117391285,0.010000000000000054,630.0000000000034,630.0000000000034,0.010000000000000054,60.506413578492925,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,4.852739880324719
2020-03-22,463.4798066250088,50.16049504666083,41.259510308583074,8.361153850406836,1.3525391986546262,0.8661739102229102,6438.929601868636,0.010000000000000054,1.3503565285074446,28.27327772057662,208.00000000000108,585.1012491218088,507.86315384917316,0.07872836886570385,13.08393697287163,0.010000000000000054,630.0000000000034,630.0000000000034,0.010000000000000054,63.49707957624213,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,4.805181283869919
2020-03-23,515.681332021117,52.23902028305646,44.07637675212258,9.662655950183943,1.5060818391978243,1.01206272096712,7098.626763995759,0.010000000000000054,1.3415489089856272,31.039816079702074,208.00000000000108,607.931258970209,545.8374429563701,0.07791941821359603,13.226996039285288,0.010000000000000054,630.0000000000034,630.0000000000034,0.010000000000000054,66.33279109782488,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,4.738259589276072
