date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,diabetes_prevalence,life_expectancy,population
2020-03-11,2.445314071836525,0.20864086041089724,0.13206961863831246,1.0000000000000038,0.0,0.0,62.78293067732511,25.6800000000001,0.38000000000000145,126.00000000000051,0.24000000000000093,32.43954360656387,19347.500000000076,5.460000000000021,86.75000000000034,36491.000000000146
2020-03-12,2.65896939356712,0.24605387373886792,0.15453113362620632,1.0000000000000042,0.0,0.0,68.26830401962937,25.680000000000113,0.3800000000000016,126.00000000000055,0.24000000000000105,35.80621613103682,19347.500000000087,5.460000000000023,86.75000000000037,36491.00000000016
2020-03-13,2.9253841233912468,0.2896955442828199,0.18246751634764477,1.0000000000000044,0.0,0.0,75.10825160877516,25.68000000000012,0.3800000000000017,126.00000000000058,0.2400000000000011,39.41259018489694,19347.500000000095,5.460000000000025,86.7500000000004,36491.000000000175
2020-03-14,3.246639902498192,0.3371488398540031,0.21525787707973854,1.0000000000000047,0.0,0.0,83.35623395545029,25.680000000000128,0.38000000000000184,126.00000000000061,0.24000000000000116,43.19097819135539,19347.5000000001,5.460000000000026,86.75000000000043,36491.00000000018
2020-03-15,3.6210658997243295,0.38508528858475,0.2519038150496234,1.0000000000000049,0.0,0.0,92.96936890550191,25.680000000000135,0.3800000000000019,126.00000000000063,0.2400000000000012,47.04635597706543,19347.500000000102,5.460000000000027,86.75000000000043,36491.00000000019
2020-03-16,4.029955856596745,0.41688442539137505,0.29009819095754774,1.000000000000005,0.0,0.0,103.4674038607685,25.680000000000135,0.38000000000000195,126.00000000000064,0.24000000000000124,50.87050389294783,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2020-03-17,4.47568279419288,0.4517227889853549,0.32966915065190416,1.000000000000005,0.0,0.0,114.91127186778084,25.680000000000135,0.380000000000002,126.00000000000065,0.24000000000000127,54.590710498896485,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2020-03-18,4.967702625702845,0.49651672005188063,0.37109381515441037,1.000000000000005,0.0,0.0,127.5437476952767,25.680000000000135,0.380000000000002,126.00000000000065,0.24000000000000127,58.13522647468959,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2020-03-19,5.5183593868595615,0.554029427563152,0.4151970581983877,1.000000000000005,0.0,0.0,141.68175081670665,25.680000000000135,0.380000000000002,126.00000000000065,0.24000000000000127,61.43372657870636,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2020-03-20,6.139739158761359,0.623909271706625,0.4629255893824697,1.000000000000005,0.0,0.0,157.63557264711335,25.680000000000135,0.380000000000002,126.00000000000065,0.24000000000000127,64.42785117190964,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2020-03-21,6.841310509988937,0.7034684760811982,0.5151785165358835,1.000000000000005,0.0,0.0,175.64829697079105,25.680000000000135,0.380000000000002,126.00000000000065,0.24000000000000127,67.06421756445269,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2020-03-22,7.628154828193074,0.7882671618443519,0.5726802674924114,1.000000000000005,0.0,0.0,195.8503652620303,25.680000000000135,0.380000000000002,126.00000000000065,0.24000000000000127,69.30899995420582,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2020-03-23,8.48829453097029,0.8612068355073765,0.6360617520090963,1.000000000000005,0.0,0.0,217.93423596979397,25.680000000000135,0.380000000000002,126.00000000000065,0.24000000000000127,71.1518685823319,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2020-03-24,9.427694718525085,0.9402005371024151,0.7057673870514259,1.000000000000005,0.0,0.0,242.0530520581475,25.680000000000135,0.380000000000002,126.00000000000065,0.24000000000000127,72.60894409996817,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2020-03-25,10.45640452305673,1.0293100666923594,0.7818315196033737,1.000000000000005,0.0,0.0,268.46481473850446,25.680000000000135,0.380000000000002,126.00000000000065,0.24000000000000127,73.72501334323738,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2020-03-26,11.584465641807759,1.1285113153715662,0.8638872143631653,1.000000000000005,0.0,0.0,297.4273372982228,25.680000000000135,0.380000000000002,126.00000000000065,0.24000000000000127,74.57519116450635,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2020-03-27,12.818843736850347,1.2347157425079915,0.9511728445151034,1.000000000000005,0.0,0.0,329.1194604720517,25.680000000000135,0.380000000000002,126.00000000000065,0.24000000000000127,75.19747999264295,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2020-03-28,14.161126984926085,1.3425364836747904,1.0425370348084368,1.000000000000005,0.0,0.0,363.58196397071686,25.680000000000135,0.380000000000002,126.00000000000065,0.24000000000000127,75.64140378892317,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2020-03-29,15.605799989825814,1.4448629315990171,1.1364423688665106,1.000000000000005,0.0,0.0,400.67325012735955,25.680000000000135,0.380000000000002,126.00000000000065,0.24000000000000127,75.95114527866727,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2020-03-30,17.14273072927954,1.5370731844781924,1.2331362368955219,1.000000000000005,0.0,0.0,440.1331906659794,25.680000000000135,0.380000000000002,126.00000000000065,0.24000000000000127,76.17936316068123,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2020-03-31,18.773046754134867,1.6304228586236762,1.3319163341034472,1.000000000000005,0.0,0.0,481.9907370524912,25.680000000000135,0.380000000000002,126.00000000000065,0.24000000000000127,76.34702237051103,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
