date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,total_boosters_per_hundred,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_70_older,female_smokers,male_smokers,population
2020-03-11,17.708433968587848,3.545551675241761,1.8337705942044205,3.7236667744020817,0.04779933258727363,0.019692376784994726,0.06731235685453338,2.073868007120468,2.0100000000000073,47064.00000000019,42202.00000000017,0.14000000000000057,7.200000000000026,12717.000000000051,13200.000000000051,0.0,36.75573413187707,145.7200000000006,29.30000000000012,3.050000000000012,2.8000000000000105,76.10000000000029,275501344.000001
2020-03-12,21.892411449291608,4.917129395618691,2.47929883016097,3.6647604234001436,0.13184174249152222,0.036836832685707956,0.08215782937328545,2.0757786717915496,2.0100000000000082,47064.00000000021,42202.00000000018,0.14000000000000062,7.2000000000000295,12717.000000000056,13200.000000000056,0.0,37.21716339561341,145.72000000000065,29.300000000000132,3.050000000000013,2.8000000000000114,76.10000000000032,275501344.0000012
2020-03-13,28.05234026117691,6.860245236759284,3.3509839804100046,3.7343492445055104,0.2872458834685133,0.07511501947226434,0.10405017552059131,2.077471366481028,2.0100000000000087,47064.000000000226,42202.0000000002,0.14000000000000068,7.200000000000031,12717.00000000006,13200.00000000006,0.0,37.72639193908245,145.7200000000007,29.300000000000143,3.050000000000014,2.8000000000000123,76.10000000000035,275501344.0000013
2020-03-14,36.709956553348825,9.310843268228828,4.497373731913848,4.004834331569184,0.5110388082057822,0.14321861754537513,0.13485889860876957,2.078450163516236,2.010000000000009,47064.00000000023,42202.000000000204,0.1400000000000007,7.200000000000033,12717.000000000064,13200.000000000064,0.0,38.2765037151393,145.72000000000074,29.30000000000015,3.0500000000000145,2.800000000000013,76.10000000000036,275501344.0000014
2020-03-15,48.25769365935562,12.140436911417286,5.951595909795128,4.541182309762869,0.7932338572855606,0.2485463161002085,0.17599259024617034,2.0781876549578002,2.0100000000000096,47064.00000000024,42202.00000000021,0.14000000000000073,7.200000000000035,12717.000000000065,13200.000000000065,0.0,38.856004159980905,145.72000000000077,29.300000000000153,3.050000000000015,2.8000000000000136,76.10000000000038,275501344.00000143
2020-03-16,62.07258504736106,14.335208097266937,7.676435620129169,5.312480138915568,1.0404328267069007,0.39327108161297253,0.22521066763614733,2.0761059965512554,2.01000000000001,47064.00000000025,42202.00000000022,0.14000000000000073,7.200000000000037,12717.000000000067,13200.000000000067,0.0,39.44938531132381,145.72000000000077,29.300000000000157,3.0500000000000154,2.800000000000014,76.10000000000039,275501344.00000143
2020-03-17,78.48768054376272,16.854945180901108,9.70061808549121,6.361315501730321,1.3279975353501525,0.5819785212937645,0.2837074512765616,2.0716312104063337,2.01000000000001,47064.000000000255,42202.000000000226,0.14000000000000073,7.200000000000037,12717.00000000007,13200.00000000007,0.0,40.06711752260087,145.72000000000077,29.30000000000016,3.050000000000016,2.800000000000014,76.10000000000039,275501344.00000143
2020-03-18,98.24670740200453,20.114770618061133,12.071163951965879,7.7676252817599405,1.6902774016742212,0.8190055457860979,0.35415873971792616,2.064305502180965,2.01000000000001,47064.000000000255,42202.000000000226,0.14000000000000073,7.200000000000037,12717.00000000007,13200.00000000007,0.0,40.72313872372188,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2020-03-19,122.2299400537661,24.25618138953168,14.835958290412709,9.621581921888819,2.1359045606286506,1.1071628535865057,0.43973573222865237,2.053778415582074,2.01000000000001,47064.000000000255,42202.000000000226,0.14000000000000073,7.200000000000037,12717.00000000007,13200.00000000007,0.0,41.40887666722586,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2020-03-20,151.24860242235462,29.215455369879912,18.030677347415256,12.003258193194274,2.654223184530964,1.4467767943592427,0.5433654707939856,2.0397924412922466,2.01000000000001,47064.000000000255,42202.000000000226,0.14000000000000073,7.200000000000037,12717.00000000007,13200.00000000007,0.0,42.11594660837033,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2020-03-21,185.8906696577489,34.774956104009874,21.668983608492965,14.967375771592572,3.2201114737246677,1.8349707664223125,0.6671761716152061,2.0220553846214178,2.01000000000001,47064.000000000255,42202.000000000226,0.14000000000000073,7.200000000000037,12717.00000000007,13200.00000000007,0.0,42.836102813420666,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2020-03-22,226.40521943788227,40.60161138957827,25.735172095510045,18.531866670323428,3.7975981495727584,2.265126264861988,0.8120812237340308,2.000326606339369,2.01000000000001,47064.000000000255,42202.000000000226,0.14000000000000073,7.200000000000037,12717.00000000007,13200.00000000007,0.0,43.558147245812165,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
