date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,female_smokers,male_smokers,hospital_beds_per_thousand,population
2020-11-08,127120.53127178716,413.10420653875394,416.43552020980235,2244.5116178019152,3.065056509471349,3.27621555631681,0.05000000000000025,0.0,1.0533632576429186,3712.731735793152,3861.402451569291,0.11100183774616004,9.222896496808278,385.000000000002,385.000000000002,0.010000000000000054,67.06076916352491,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-09,127534.38513774489,413.85386595771826,414.7409079336937,2247.5065155492416,2.9948977473265277,3.2074328372440757,0.05000000000000025,0.0,1.0591310405172583,3676.467967972859,3815.7205684765854,0.11297002730768096,9.080189502535116,385.000000000002,385.000000000002,0.010000000000000054,66.8987239314673,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-10,127949.91672984407,415.5315920991878,413.92714895285644,2250.4314057311003,2.9248901818588298,3.1368529084760475,0.05000000000000025,0.0,1.0650352551778612,3661.7582642795846,3772.8705491758024,0.11517952435923537,8.916826031232311,385.000000000002,385.000000000002,0.010000000000000054,66.72404294860057,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-11,128369.38625455841,419.46952471433974,414.25874374437785,2253.2949667094467,2.8635609783462916,3.066615117685417,0.05000000000000025,0.0,1.0710141595475862,3670.5340181838374,3737.5075498909064,0.11755319530562579,8.73938261327557,385.000000000002,385.000000000002,0.010000000000000054,66.539885152627,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-12,128795.64933862424,426.2630840658136,416.0126964637461,2256.1119490139886,2.816982304541881,2.999721842465747,0.05000000000000025,0.0,1.076996883396955,3696.6034677426023,3712.824036690971,0.1200273722387541,8.552589642568194,385.000000000002,385.000000000002,0.010000000000000054,66.34803571320984,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-13,129231.60448942409,435.9551507998457,419.42035185653674,2258.9013340940437,2.789385080054766,2.939476902211305,0.05000000000000025,0.0,1.0828748441896052,3743.1432310590576,3701.7018187270246,0.12246833137686795,8.366678818868625,385.000000000002,385.000000000002,0.010000000000000054,66.15230441903805,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-14,129679.77869027446,448.17420085036974,424.6237729421769,2261.6849533824297,2.7836192883862627,2.8890643670269376,0.05000000000000025,0.0,1.0885785636528713,3809.849456261332,3706.8152457518026,0.12475347865546951,8.191331027532216,385.000000000002,385.000000000002,0.010000000000000054,65.95757026644411,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-15,130142.01659689154,462.2379066170928,431.6430242767691,2264.4864525933863,2.801499210956799,2.851232664410478,0.05000000000000025,0.0,1.0940528626233008,3887.307470347265,3729.380551960916,0.12680638242405223,8.034406480086794,385.000000000002,385.000000000002,0.010000000000000054,65.76906490086742,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-16,130617.6049977658,475.58840087426177,440.462382299368,2267.329254441811,2.8428018484244557,2.829305558424217,0.05000000000000025,0.0,1.0992414892428488,3968.892189702924,3769.5710151342346,0.1285758598626418,7.900290962198267,385.000000000002,385.000000000002,0.010000000000000054,65.59183519795188,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-11-17,131107.95379680546,490.348799039666,451.150677157623,2270.223766946423,2.8945125046118174,2.8247508236339387,0.05000000000000025,0.0,1.1040772061370507,4048.544497804025,3825.7978638070485,0.1300587533326635,7.789337484738562,385.000000000002,385.000000000002,0.010000000000000054,65.43034019936898,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
