date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,icu_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,gdp_per_capita,median_age,aged_65_older,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,population
2020-03-11,4.505402599986959,1.3676579030110738,0.6113474794083135,1.0000000000000038,0.0,0.0,125.04353957179086,1.9296868131868203,0.3362678321109856,18.565620833357876,11.740957877693928,0.1426650981377823,7.371718697756522,0.020000000000000077,40221.00000000015,1150.0000000000045,0.020000000000000077,20.79601699392968,14048.880000000052,41.20000000000016,17.37000000000007,439.42000000000166,10.08000000000004,37.700000000000145,40.200000000000166,76.0000000000003,6871547.000000028
2020-03-12,6.321198039195147,1.8953586724957272,0.8801228340587333,1.0000000000000042,0.0006140917905623792,0.0,143.45756298132522,1.9295336942469374,0.5213879276028732,20.886913240374433,13.46111030144517,0.15001656886712295,7.124835921366562,0.020000000000000087,40221.000000000175,1150.000000000005,0.020000000000000087,23.52111969769566,14048.88000000006,41.20000000000017,17.370000000000076,439.4200000000019,10.080000000000043,37.70000000000016,40.20000000000018,76.00000000000034,6871547.00000003
2020-03-13,8.845455736894765,2.598975371534051,1.2307110654276987,1.0000000000000044,0.0030462184873949706,0.0,164.8736425010233,1.9294831730769317,0.7843828978676384,23.34177941422829,15.425373773272012,0.15869907823405288,6.851791129777354,0.020000000000000094,40221.00000000019,1150.0000000000055,0.020000000000000094,26.812557775857442,14048.880000000063,41.20000000000019,17.370000000000083,439.420000000002,10.080000000000046,37.70000000000017,40.20000000000019,76.00000000000037,6871547.000000032
2020-03-14,12.228548816245764,3.451930300466965,1.673814973278923,1.0000000000000047,0.007245879120879156,0.0006493212669683272,189.59316820414534,1.9296030068277403,1.1246640318364134,26.153651949165127,17.656376807006403,0.16881341662641258,6.554227962717638,0.020000000000000098,40221.0000000002,1150.0000000000057,0.020000000000000098,30.65027983803406,14048.880000000067,41.2000000000002,17.370000000000086,439.4200000000021,10.080000000000048,37.70000000000018,40.200000000000195,76.00000000000038,6871547.0000000335
2020-03-15,16.573560933451333,4.406917990379322,2.21454335665603,1.0000000000000049,0.013013594861021398,0.002197398190045257,217.98366089777653,1.9299604968790498,1.5613390064241783,29.43295066193854,20.18111583085277,0.1802868562642506,6.23571137281393,0.0200000000000001,40221.000000000204,1150.000000000006,0.0200000000000001,34.96942060897163,14048.88000000007,41.20000000000021,17.37000000000009,439.42000000000223,10.08000000000005,37.70000000000019,40.2000000000002,76.0000000000004,6871547.000000035
2020-03-16,21.36223275568001,4.84268041262936,2.7935206396639742,0.9886554621848789,0.009760196145766049,0.0033477900775695,250.5502375931777,1.9308520791880555,2.1228950111206597,33.37259060903746,23.042931249351643,0.1930267129803473,5.901833626572316,0.020000000000000104,40221.00000000021,1150.000000000006,0.020000000000000104,39.69009907017418,14048.880000000072,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000052,37.700000000000195,40.20000000000021,76.0000000000004,6871547.000000035
2020-03-17,26.71782841291391,5.40106331528974,3.4211700531157963,0.9669117647058872,0.007320147109324536,0.004324837386877838,287.91119952649336,1.932581367083352,2.844094335263578,37.969181159751656,26.28457400262464,0.20687022865898413,5.559082071900801,0.020000000000000108,40221.00000000022,1150.000000000006,0.020000000000000108,44.74464249914009,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2020-03-18,33.096241380790865,6.415099361063309,4.14306677707021,0.9434772947640643,0.013634906712083915,0.006284998434469955,331.2521536849482,1.93531353016061,3.7682032659919713,43.786937582806715,30.032806713991807,0.2214419410482139,5.216585309581715,0.020000000000000108,40221.00000000022,1150.000000000006,0.020000000000000108,50.04126128611986,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2020-03-19,41.11104658181172,8.042934087701184,5.021962817127166,0.9314282684227584,0.03299605721570493,0.010875351928632059,381.9218075714042,1.9390787158169696,4.942328920082225,50.98842016620446,34.46038396244931,0.23625356309062107,4.884370139264508,0.020000000000000108,40221.00000000022,1150.000000000006,0.020000000000000108,55.46970452955444,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2020-03-20,51.40228946124577,10.311547689240681,6.124305661649524,0.9456623454670378,0.06666688777280025,0.019902473868904605,442.0101986003381,1.943799340676563,6.404936735310551,60.31633128496374,39.85068551546989,0.25073218912468886,4.573114385314579,0.020000000000000108,40221.00000000022,1150.000000000006,0.020000000000000108,60.91141188132884,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2020-03-21,64.53807779405987,13.149546351933772,7.510127274679306,1.0009888405482437,0.11397883422003363,0.03508409522068307,514.131404606363,1.9493357692436888,8.199113023363992,72.29216119804745,46.53056423356436,0.26426843725398896,4.292954728869584,0.020000000000000108,40221.00000000022,1150.000000000006,0.020000000000000108,66.2308527054376,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2020-03-22,80.94077554011523,16.411755756193415,9.225460840624883,1.1106963815424062,0.17281444240710717,0.05786284517116857,601.5817952130152,1.9555625896994144,10.355540326669752,87.57860700066892,54.90973636198656,0.27637925295665244,4.0509474622953725,0.020000000000000108,40221.00000000022,1150.000000000006,0.020000000000000108,71.31104305202595,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2020-03-23,99.77282470615322,18.83884267364154,11.22515752445705,1.2426215104619134,0.19837295203803915,0.08494302915956603,707.6772804756969,1.96224207802117,12.892883428583467,106.1916475581942,65.36895385520046,0.2866567732662939,3.85234117202858,0.020000000000000108,40221.00000000022,1150.000000000006,0.020000000000000108,76.05983173956903,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2020-03-24,121.41017767635078,21.642448100900232,13.54548530559233,1.4076287055678336,0.23417079353725628,0.11753936624588682,835.6345925481123,1.9690889599379875,15.825108596001305,128.02943379404994,78.27626290271272,0.29481287729943,3.699740688329778,0.020000000000000108,40221.00000000022,1150.000000000006,0.020000000000000108,80.3942632681546,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2020-03-25,146.77401981188524,25.367663483561458,16.253014916492276,1.6419044638882245,0.30479745520465584,0.15933277290678133,989.0409250187139,1.975775187956079,19.152299449586668,153.46042376182734,93.97212930373156,0.3007584944322329,3.59217946582717,0.020000000000000108,40221.00000000022,1150.000000000006,0.020000000000000108,84.25219454226024,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2020-03-26,176.98712442581797,30.215970624952988,19.420515389049918,1.993677863106864,0.42190772294841855,0.21511367147064886,1171.896288463456,1.981868236474496,22.86975141330511,182.89593191316146,112.83287849040394,0.304599737016806,3.5249749355048356,0.020000000000000108,40221.00000000022,1150.000000000006,0.020000000000000108,87.60100741283624,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
