date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,icu_patients,new_people_vaccinated_smoothed_per_hundred,new_people_vaccinated_smoothed,stringency_index,median_age,aged_70_older,extreme_poverty,female_smokers,human_development_index,population
2021-01-30,105243.79147715266,250.04201354142742,249.2540156669994,2858.1455917624994,4.052719143166902,4.140681871104266,2314.199382276256,0.9713246785604946,31.572184222755958,0.001917544186770271,689.0945342863979,72.21999999867427,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-31,105493.87652641667,250.0850492640218,249.4918658226481,2862.1486734598875,4.00308169738811,4.1137546159978875,2319.6983342185076,0.9734015567548908,31.155492939745308,0.002496981669489474,883.1468380127965,72.21999999900581,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-02-01,105743.96492551724,250.08839910057003,249.70023501663087,2866.1006776870336,3.9520042271458067,4.081501643963515,2325.1974088733214,0.9750308055752193,30.6444962400385,0.0031227362521171124,1095.8687904359087,72.21999999925445,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-02-02,105994.0018615589,250.0369360416528,249.85736453008826,2869.996678271743,3.8960005847097157,4.042883181906061,2330.695405071284,0.9762152502706207,30.04965530866498,0.0037832286596760777,1324.6539037513041,72.21299159607959,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-02-03,106243.87124103036,249.86937947144682,249.94168645509723,2873.832010966255,3.8353326945116066,3.997834493734011,2336.189765503531,0.9769182250332836,29.387067488824783,0.004471875276269672,1565.57058295246,72.19955882311021,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-02-04,106493.43040233078,249.55916130041805,249.93516965709574,2877.603823997158,3.771813030903102,3.9470689860083352,2341.677342388802,0.9770734457626822,28.671853622436338,0.005174850219322498,1813.3968286170634,72.18508152845105,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-02-05,106742.53615016452,249.10574783374958,249.82582924670064,2881.3122409778334,3.7084169806757155,3.8919305371791717,2347.1549717237313,0.9765798095967383,27.918391401916708,0.005874511937277923,2062.0390241777336,72.1776379078122,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-02-06,106991.06428133717,248.52813117266223,249.60960868357137,2884.9612330927844,3.648992114950877,3.8342827445133434,2352.6199039705652,0.9753201189945816,27.1455108537431,0.006551973157871189,2305.0070477066724,72.18643140435634,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-02-07,107238.92422910256,247.85994776540522,249.2917913543078,2888.559273235882,3.598040143097455,3.77642585928999,2358.0701270729496,0.9731844977785813,26.365282138368123,0.007189028349334239,2533.804445443874,72.2206108835841,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-02-08,107486.67382793567,247.74959883310405,248.9577525331843,2892.119826614052,3.5605533781698964,3.7204924713905743,2363.517881827017,0.9701351412718817,25.605751627477915,0.007756994274282529,2741.0328589697883,72.28838576449813,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
