date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_70_older,handwashing_facilities,population
2020-03-11,1.0000000000000038,0.0,0.0,1.0000000000000038,0.0,0.0,0.060000000000000234,1.290000000000005,1277.0000000000048,0.0,1.1497262380299533,23.50000000000009,16.800000000000068,1.5000000000000062,9.83000000000004,17597508.000000063
2020-03-12,1.0000000000000042,0.0006140917905623792,0.0,1.0000000000000042,0.0,0.0,0.06000000000000026,1.2900000000000054,1277.0000000000055,0.0,2.015597845943285,23.5000000000001,16.800000000000075,1.5000000000000067,9.830000000000043,17597508.000000075
2020-03-13,1.0000000000000044,0.0030462184873949706,0.0,1.0000000000000044,0.0,0.0,0.060000000000000275,1.2900000000000058,1277.000000000006,0.0,3.2310657083100907,23.500000000000107,16.800000000000082,1.500000000000007,9.830000000000046,17597508.000000082
2020-03-14,1.0000000000000047,0.007245879120879156,0.0006493212669683272,1.0000000000000047,0.0,0.0,0.06000000000000029,1.2900000000000063,1277.0000000000061,0.0,4.822675654858955,23.50000000000011,16.800000000000086,1.5000000000000075,9.830000000000048,17597508.000000086
2020-03-15,1.0000000000000049,0.013013594861021398,0.002197398190045257,1.0000000000000049,0.0,0.0,0.0600000000000003,1.2900000000000065,1277.0000000000064,0.0,6.804453735326522,23.500000000000114,16.80000000000009,1.500000000000008,9.83000000000005,17597508.00000009
2020-03-16,0.9974789915966437,0.017517145079185607,0.004608294279250183,1.000000000000005,0.0,0.0,0.059861344537815435,1.2900000000000067,1277.0000000000066,0.0,9.173852906536931,23.500000000000117,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2020-03-17,0.9926470588235345,0.023092609940610978,0.008001307975113161,1.000000000000005,0.0,0.0,0.05959558823529443,1.2900000000000067,1277.0000000000068,0.0,11.899559201557542,23.50000000000012,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2020-03-18,0.9874393988364629,0.031007240260888167,0.012565299016241175,1.000000000000005,0.0,0.0,0.059309166936005485,1.2900000000000067,1277.0000000000068,0.0,14.922846356565733,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2020-03-19,0.984761837427284,0.04172666484337146,0.018494433214992823,1.000000000000005,0.0,0.0,0.05916190105850064,1.2900000000000067,1277.0000000000068,0.0,18.16209598267967,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2020-03-20,0.9879249656593461,0.05511529598223784,0.02593999103923434,1.000000000000005,0.0,0.0,0.05933587311126405,1.2900000000000067,1277.0000000000068,0.0,21.551653758179803,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2020-03-21,1.0002197423440586,0.07058663358978132,0.03497422404865661,1.000000000000005,0.0,0.0,0.06001208582892324,1.2900000000000067,1277.0000000000068,0.0,25.034334210037613,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2020-03-22,1.024599195898317,0.08721599329188369,0.04556324722201292,1.000000000000005,0.0,0.0,0.06135295577440745,1.2900000000000067,1277.0000000000068,0.0,28.53972528584113,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2020-03-23,1.0583976839308498,0.10004353989457553,0.05737023761431201,1.000000000000005,0.0,0.0,0.06321187261619676,1.2900000000000067,1277.0000000000068,0.0,31.99422899993359,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2020-03-24,1.1036560522176928,0.11426988827581226,0.07045398719586668,1.000000000000005,0.0,0.0,0.06570108287197314,1.2900000000000067,1277.0000000000068,0.0,35.31638312680869,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2020-03-25,1.164975394043685,0.13172697987848195,0.08494666363542636,1.000000000000005,0.0,0.0,0.06907364667240272,1.2900000000000067,1277.0000000000068,0.0,38.427356672837675,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2020-03-26,1.24790736970859,0.1529807552708527,0.10098860147576195,1.000000000000005,0.0,0.0,0.07363490533397249,1.2900000000000067,1277.0000000000068,0.0,41.258821480064654,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2020-03-27,1.3577469461566873,0.17764765436522778,0.11867939551535435,1.000000000000005,0.0,0.0,0.07967608203861784,1.2900000000000067,1277.0000000000068,0.0,43.758855929053084,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2020-03-28,1.498626951698966,0.20463199158193673,0.13804122084466083,1.000000000000005,0.0,0.0,0.08742448234344316,1.2900000000000067,1277.0000000000068,0.0,45.89637271602066,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2020-03-29,1.6728389920547704,0.23230398722232887,0.1589913228733149,1.000000000000005,0.0,0.0,0.09700614456301242,1.2900000000000067,1277.0000000000068,0.0,47.65043548400975,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2020-03-30,1.8651980869628653,0.2435072405783501,0.179707939472375,1.000000000000005,0.0,0.0,0.10756068469892402,1.2900000000000067,1277.0000000000068,0.0,49.02132871384772,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2020-03-31,2.079118345441933,0.257242582987092,0.20034705027331845,1.000000000000005,0.0,0.0,0.11927797958754165,1.2900000000000067,1277.0000000000068,0.0,50.041140362147345,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2020-04-01,2.3268565354227597,0.28281558300631815,0.22212938919173775,1.000000000000005,0.0,0.0,0.1328515034366164,1.2900000000000067,1277.0000000000068,0.0,50.771198839807084,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
