date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,total_tests,new_tests,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,gdp_per_capita,population
2020-07-27,57010.88982798795,305.0931342605336,334.6308776979629,338.7115367450896,0.9118622398942735,0.9786589132981611,19.5300000000001,0.8648592737261287,4708344.266724917,46566.37325503008,0.010036769290041147,156.23901564671442,8.860000000000046,53859.00000000028,30698.00000000016,0.6400000000000035,56.51104924761235,37.40000000000019,34.000000000000185,67293.48000000036,9441138.000000048
2020-07-28,57312.768275968425,301.8784479804685,324.0622248539509,339.6226150668978,0.9110783218082306,0.9528485805780177,19.5300000000001,0.8719537636333178,4754825.23887692,46480.97215200307,0.010062806443936822,157.79829696451245,8.860000000000046,53859.00000000028,30698.00000000016,0.6400000000000035,56.50328693570934,37.40000000000019,34.000000000000185,67293.48000000036,9441138.000000048
2020-07-29,57611.88208932934,299.1138133609174,315.38870370833683,340.53548101575234,0.9128659488545582,0.93387803207217,19.5300000000001,0.8781118967392106,4801226.355224278,46401.116347357245,0.010076193391452954,159.05377120431538,8.860000000000046,53859.00000000028,30698.00000000016,0.6400000000000035,56.49746520178208,37.40000000000019,34.000000000000185,67293.48000000036,9441138.000000048
2020-07-30,57908.36688373917,296.48479440982874,308.5606877683248,341.45165924274556,0.9161782269932147,0.9215360289022219,19.5300000000001,0.8831663401368268,4847555.229314143,46328.874089865116,0.010060377105645321,160.14941534570607,8.860000000000046,53859.00000000028,30698.00000000016,0.6400000000000035,56.49309890133664,37.40000000000019,34.000000000000185,67293.48000000036,9441138.000000048
2020-07-31,58202.18240262347,293.81551888429505,303.38452616884257,342.371727625337,0.9200683825913893,0.9150985310496477,19.5300000000001,0.8870885560075987,4893862.056293953,46306.826979810015,0.009998902738736267,161.26282104386286,8.860000000000046,53859.00000000028,30698.00000000016,0.6400000000000035,56.48982417600256,37.40000000000019,34.000000000000185,67293.48000000036,9441138.000000048
2020-08-01,58493.216439976735,291.03403735326697,299.5254453700066,343.29539235765867,0.9236647323216947,0.9133405434068232,19.5300000000001,0.8899629910199214,4940229.812065333,46367.755771379874,0.009877005108350857,162.60861384366012,8.860000000000046,53859.00000000028,30698.00000000016,0.6400000000000035,56.48736813200199,37.40000000000019,34.000000000000185,67293.48000000036,9441138.000000048
2020-08-02,58781.36278247132,288.1463424945886,296.50972543022027,344.22154426824443,0.9261519105858103,0.9145450003152997,19.5300000000001,0.8920402781712125,4986779.645765232,46549.8336998989,0.00968280231219399,164.39039703432906,8.860000000000046,53859.00000000028,30698.00000000016,0.6400000000000035,56.485526099001575,37.40000000000019,34.000000000000185,67293.48000000036,9441138.000000048
2020-08-03,59067.078825702956,285.71604323163996,293.7416347320063,345.15208257093167,0.9305383026872582,0.9170514457762304,19.5300000000001,0.8937042551701042,5033677.559598656,46897.913833424565,0.00940819093905824,166.76951884879162,8.860000000000046,53859.00000000028,30698.00000000016,0.6400000000000035,56.48414457425126,37.40000000000019,34.000000000000185,67293.48000000036,9441138.000000048
2020-08-04,59350.241149012276,283.16232330931535,291.0679359714356,346.0865409197959,0.9344583488641844,0.9202582029488515,19.5300000000001,0.8953871118688528,5081088.696007985,47411.13640932835,0.00904951747707973,169.85358548436383,8.860000000000046,53859.00000000028,30698.00000000016,0.6400000000000035,56.48310843068852,37.40000000000019,34.000000000000185,67293.48000000036,9441138.000000048
2020-08-05,59630.48060319432,280.23945418205153,288.3716035622875,347.02190310419775,0.9353621844018565,0.9233657595161002,19.5300000000001,0.8975537469591716,5129219.630441678,48130.93443369316,0.008608081869930041,173.72560281721624,8.860000000000046,53859.00000000028,30698.00000000016,0.6400000000000035,56.48233132301647,37.40000000000019,34.000000000000185,67293.48000000036,9441138.000000048
2020-08-06,59907.35799602866,276.8773928343412,285.5705276555557,347.95372532427035,0.9318222200725637,0.9255183403222735,19.5300000000001,0.9007149223719333,5178279.710500949,49060.08005927123,0.008090515183960145,178.44146778841343,8.860000000000046,53859.00000000028,30698.00000000016,0.6400000000000035,56.481748492262426,37.40000000000019,34.000000000000185,67293.48000000036,9441138.000000048
2020-08-07,60180.495856426875,273.1378603982191,282.6165421540783,348.8769778975342,0.9232525732638617,0.9259100868512733,19.5300000000001,0.9054432699948529,5228481.939824653,50202.22932370366,0.007509062858558352,183.981255980289,8.860000000000046,53859.00000000028,30698.00000000016,0.6400000000000035,56.4813113691969,37.40000000000019,34.000000000000185,67293.48000000036,9441138.000000048
2020-08-08,60449.67725754325,269.1814011163764,279.49469572350995,349.7866765388589,0.9096986413247559,0.9238646918352889,19.5300000000001,0.9123253419596187,5280015.551749557,51533.611924904515,0.006881797143918771,190.22315594772513,8.860000000000046,53859.00000000028,30698.00000000016,0.6400000000000035,56.48098352689776,37.40000000000019,34.000000000000185,67293.48000000036,9441138.000000048
