date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_70_older,diabetes_prevalence,hospital_beds_per_thousand,population
2020-09-17,98586.26461455534,679.0331913992086,697.4946288647507,2112.491995059199,12.163711192294336,12.545468978148019,0.040000000000000216,0.010000000000000054,0.9662795327812695,4824.876022761265,4716.372297369072,0.14145863478829146,7.108090221983966,2087.000000000011,0.05000000000000025,84.35709175462745,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-09-18,99260.50182226118,674.2372077058392,690.6173940790745,2124.5856575742987,12.09366251509989,12.404746368388018,0.040000000000000216,0.010000000000000054,0.9681406450610667,4851.943006081944,4751.6672159162745,0.13965393084235,7.200527912124702,2087.000000000011,0.05000000000000025,84.74613491163974,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-09-19,99930.42258518342,669.9207629222374,684.7770137234955,2136.6332315453037,12.047573971004958,12.292514204216047,0.040000000000000216,0.010000000000000054,0.970058134086687,4877.512199616411,4785.552076449172,0.13805104929530504,7.287650297377311,2087.000000000011,0.05000000000000025,85.12282678166142,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-09-20,100596.71840947596,666.2958242925192,679.7721483016724,2148.661009631832,12.027778086527814,12.205859635062504,0.040000000000000216,0.010000000000000054,0.9720348739974665,4901.954366260473,4817.6553146090255,0.13666595342267482,7.368087432147409,2087.000000000011,0.05000000000000025,85.47704704164373,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-09-21,101260.36023567853,663.6418262025836,675.2637285501078,2160.689955672487,12.028946040655411,12.139260918927793,0.040000000000000216,0.010000000000000054,0.9740746364289351,4924.6952349409985,4847.387154993621,0.1354834663598311,7.440975076373011,2087.000000000011,0.05000000000000025,85.79985767942296,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-09-22,101921.53887423805,661.1786385595017,671.2128574985546,2172.731607025861,12.041651353374574,12.092542004645118,0.040000000000000216,0.010000000000000054,0.976181866138768,4944.805427498581,4874.1807831812275,0.13449592232966667,7.5051091353340675,2087.000000000011,0.05000000000000025,86.0841059292506,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-09-23,102580.4255519295,658.8866776914435,667.602841410924,2184.7987375900193,12.06713056415829,12.06525330374242,0.040000000000000216,0.010000000000000054,0.978336787451524,4961.4390253750735,4898.187138775715,0.13368383573561476,7.559756221248461,2087.000000000011,0.05000000000000025,86.32487647344098,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-09-24,103237.20912839458,656.7835764650929,664.4242886212191,2196.9032710335,12.104533443480726,12.056415252532105,0.040000000000000216,0.010000000000000054,0.9805250534199307,4973.549016930472,4919.430011483215,0.13302661306544752,7.604878575115412,2087.000000000011,0.05000000000000025,86.51983059360703,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-09-25,103892.1240085456,654.9148801510183,661.6639336604853,2209.0547157185674,12.151444685066929,12.064325983678346,0.040000000000000216,0.010000000000000054,0.9827363886428421,4984.08327207084,4938.310905509638,0.1324995978081356,7.64116539546068,2087.000000000011,0.05000000000000025,86.6694605340871,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-09-26,104545.4710768683,653.3470683227023,659.296255352023,2221.2589908936475,12.204275175080111,12.086417079872545,0.040000000000000216,0.010000000000000054,0.9849525823677179,4994.10794532657,4954.971689151627,0.13208559040522924,7.669049547565139,2087.000000000011,0.05000000000000025,86.77728027451502,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-09-27,105197.6333981491,652.1623212808123,657.2771903827964,2233.5175463376595,12.258555444012103,12.119145389089946,0.040000000000000216,0.010000000000000054,0.9871384833174834,5004.433237598683,4969.615822455195,0.1317603789706965,7.689388970628617,2087.000000000011,0.05000000000000025,86.84996860924774,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-09-28,105848.67580814657,651.0424099974557,655.4773008349327,2245.8443491520843,12.326802814424738,12.161516928048894,0.040000000000000216,0.010000000000000054,0.9892835651384049,5017.415361295335,4982.865276666871,0.13149449237281896,7.703720784209353,2087.000000000011,0.05000000000000025,86.89747645693592,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-09-29,106498.76246373773,650.086655591176,653.8927789552243,2258.2409864923793,12.396637340294976,12.212114425189887,0.040000000000000216,0.010000000000000054,0.9913852659675736,5034.405331572672,4995.6682205900115,0.1312545150456131,7.713595371608868,2087.000000000011,0.05000000000000025,86.96812414942475,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-09-30,107148.31148904456,649.5490253068283,652.5588902926958,2270.694750858299,12.453764365919376,12.267296549338457,0.040000000000000216,0.010000000000000054,0.9934502293722556,5058.243704561864,5009.498709075354,0.1310040730973968,7.720644169301361,2087.000000000011,0.05000000000000025,87.06196285996785,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-01,107797.88154826385,649.5700592192948,651.5284552114426,2283.1835065826413,12.488755724342589,12.322191869017436,0.040000000000000216,0.010000000000000054,0.9954469157266721,5087.243137180294,5025.739723467803,0.1307045738922139,7.726438201313459,2087.000000000011,0.05000000000000025,87.15433963043174,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-02,108448.08677528983,650.2052270259782,650.8557100252604,2295.6793396978114,12.49583311517034,12.371444321931161,0.040000000000000216,0.010000000000000054,0.9973540943580307,5120.879088502552,5045.278919944104,0.13035309105264475,7.732179976130547,2087.000000000011,0.05000000000000025,87.20656273833782,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-03,109099.532970931,651.4461956411717,650.5842028486165,2308.1512953357405,12.471955637929161,12.40977231707864,0.040000000000000216,0.010000000000000054,0.9991724873813234,5160.218026784161,5069.005036758344,0.12996407491521095,7.738881265226558,2087.000000000011,0.05000000000000025,87.17390072214393,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-04,109752.76975082283,653.2367798918365,650.7377154848796,2320.5674307778268,12.41613544208619,12.432388061338408,0.040000000000000216,0.010000000000000054,1.0008977882897108,5208.17405661043,5098.106977310201,0.1294951958114892,7.748677755642618,2087.000000000011,0.05000000000000025,87.01158165020536,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-05,110408.09583283286,655.3260820100224,651.3496439181208,2332.9253468390298,12.357916061202669,12.436925499785335,0.040000000000000216,0.010000000000000054,1.0025251511720357,5262.171444203143,5133.068678360809,0.12893619970283168,7.763518659330552,2087.000000000011,0.05000000000000025,86.67929257249577,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-06,111065.81849711995,657.7226642870912,652.4404292863615,2345.2077787136323,12.282431874602729,12.420685721477675,0.040000000000000216,0.010000000000000054,1.0040399525839407,5320.339992331421,5173.914323896664,0.12828990026193327,7.784688121841171,2087.000000000011,0.05000000000000025,86.1445541093978,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-07,111726.20092843159,660.3824313116348,653.9879388038153,2357.3847286700047,12.17694995637223,12.381200134676469,0.040000000000000216,0.010000000000000054,1.0054465772369228,5377.513623854262,5219.52318636142,0.1275705279760235,7.813314087502414,2087.000000000011,0.05000000000000025,85.38174719161537,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-08,112389.40003375112,663.1991053195384,655.9347850660168,2369.422628596883,12.037899926878413,12.316841923890367,0.040000000000000216,0.010000000000000054,1.0067652819903956,5428.395318084627,5268.260957967581,0.12680249197426086,7.848686276680475,2087.000000000011,0.05000000000000025,84.38131168653646,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-09,113055.41980553328,666.0197717821563,658.1938155286667,2381.2912119130824,11.868583316199551,12.227284642659228,0.040000000000000216,0.010000000000000054,1.0079925135289973,5471.080344413511,5318.2938923606325,0.12599472612355295,7.890747092772164,2087.000000000011,0.05000000000000025,83.14977174163161,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-10,113724.07634413074,668.6565385974457,660.652229616766,2392.9686674997797,11.67745558669719,12.113846158141818,0.040000000000000216,0.010000000000000054,1.0091425751919982,5505.607769622358,5367.641104467638,0.12515716288613613,7.939278806974092,2087.000000000011,0.05000000000000025,81.70975479200274,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-11,114394.97162461405,670.8952804833147,663.174666556467,2404.4455051497252,11.476837649945338,11.979746609556607,0.040000000000000216,0.010000000000000054,1.0102415467786154,5535.086741890338,5414.349719753451,0.12431308871275999,7.993282634642345,2087.000000000011,0.05000000000000025,80.10000581604483,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-12,115068.11793953375,673.1463149196944,665.7202271313137,2415.7173706205394,11.271865470813898,11.824717843398886,0.040000000000000216,0.010000000000000054,1.0113348446347064,5559.382751957516,5456.816733900422,0.1234726963018617,8.051306513796895,2087.000000000011,0.05000000000000025,78.38007449778033,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-13,115743.38974747529,675.2718079415495,668.2270861532696,2426.77361296864,11.056242348100742,11.649710489853641,0.040000000000000216,0.010000000000000054,1.0124555614010473,5583.095257245455,5494.360756630884,0.1226379740686718,8.11286579355712,2087.000000000011,0.05000000000000025,76.58556379188738,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-14,116420.20816387102,676.8184163957235,670.5749518159873,2437.6189298299096,10.845316861269495,11.459685259116167,0.040000000000000216,0.010000000000000054,1.0136353038885373,5603.0603569612485,5526.588246852614,0.12180637324704376,8.177947664495584,2087.000000000011,0.05000000000000025,74.73426689692144,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-15,117097.71651398294,677.5083501119196,672.6190278568201,2448.271954321369,10.653024491459568,11.262101371615742,0.040000000000000216,0.010000000000000054,1.014910705453573,5621.274792607822,5554.149701622985,0.12097355821582598,8.24744103279316,2087.000000000011,0.05000000000000025,72.86129745775905,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-16,117774.91199763992,677.1954836569853,674.2154851783304,2458.7641952174363,10.492240896067218,11.06578288068338,0.040000000000000216,0.010000000000000054,1.0163404305122885,5642.092293550897,5578.58803575183,0.12013546924364081,8.32171038028331,2087.000000000011,0.05000000000000025,71.01042041070787,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-17,118450.74443779055,675.8324401506261,675.240565564421,2469.1392420821176,10.375046864681327,10.880068414552627,0.040000000000000216,0.010000000000000054,1.0179822136405203,5668.86800813991,5601.919436639349,0.11925253923072689,8.401786986893168,2087.000000000011,0.05000000000000025,69.22755011733932,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-18,119124.19034191774,673.4459041271916,675.6049094674343,2479.4521691181526,10.31292703603525,10.714173482860186,0.040000000000000216,0.010000000000000054,1.0198509136240568,5703.712253680894,5626.017098487923,0.11830688987876609,8.487768811598459,2087.000000000011,0.05000000000000025,67.55587396486301,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-19,119793.87483465439,669.6844927366358,675.1103438652825,2489.7766510790834,10.324481960930783,10.579245819966744,0.040000000000000216,0.010000000000000054,1.021958482567753,5747.580925878003,5652.909090834276,0.11728430444850588,8.579349556339452,2087.000000000011,0.05000000000000025,66.03219506640752,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-20,120459.3282171351,665.453382480726,673.7077011762736,2500.1320035000076,10.355352420924346,10.479563485854193,0.040000000000000216,0.010000000000000054,1.0243192174526423,5801.469243212648,5684.110421874906,0.11619803764471828,8.675100402548718,2087.000000000011,0.05000000000000025,64.68418928623106,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-21,121120.62783705964,661.2996199245403,671.4907246540226,2510.525440892624,10.39343739261635,10.415474650589754,0.040000000000000216,0.010000000000000054,1.026930104750763,5865.097342881376,5721.54574465441,0.1150462334694794,8.773485935395714,2087.000000000011,0.05000000000000025,63.53185221031009,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-22,121778.28831476968,657.6604777100512,668.6553083580034,2520.9547787948754,10.429337902251547,10.383988987295918,0.040000000000000216,0.010000000000000054,1.0297808041610053,5943.373249565695,5767.557692459788,0.11382782313055184,8.873041083738137,2087.000000000011,0.05000000000000025,62.585529429225865,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-23,122433.17921280659,654.8908980369026,665.4689271314639,2531.4104603081832,10.455681513307937,10.3792212168779,0.040000000000000216,0.010000000000000054,1.0328490161782862,6035.081019915069,5823.693220863919,0.11256543748366063,8.97223394790381,2087.000000000011,0.05000000000000025,61.84138430527436,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-24,123086.46328807958,653.2840752729913,662.2477090848625,2541.8770760003717,10.466615692188466,10.392723766569235,0.040000000000000216,0.010000000000000054,1.036109128003141,6130.919022854863,5889.692766326681,0.11128526104745795,9.069377464806344,2087.000000000011,0.05000000000000025,61.28150299947945,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-25,123739.550180992,653.0868929124044,659.3392399584442,2552.3345038328616,10.457427832489781,10.413736263840969,0.040000000000000216,0.010000000000000054,1.039538697973915,6222.271199914267,5963.763611590527,0.11001242671642748,9.161724436678462,2087.000000000011,0.05000000000000025,60.873973241852724,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-26,124393.39991757998,653.8497365879888,657.077069755518,2562.7512010808555,10.416697247993724,10.42721719464868,0.040000000000000216,0.010000000000000054,1.0430985936161843,6299.68832236622,6042.625148899757,0.10878953981754054,9.24637412906025,2087.000000000011,0.05000000000000025,60.56826693850016,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-27,125048.6120745782,655.2121569981999,655.6139498602722,2573.120382064685,10.369180983829827,10.429428086678186,0.040000000000000216,0.010000000000000054,1.0467911397822756,6359.714189415269,6122.361104725893,0.10766422984699524,9.320473874106124,2087.000000000011,0.05000000000000025,60.29585405002905,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-28,125706.01957629582,657.4075017176231,655.0578213156964,2583.443744854917,10.323362790231789,10.419572196230373,0.040000000000000216,0.010000000000000054,1.0506196961424612,6399.200073218539,6198.648656598727,0.10670292351646829,9.38024228340766,2087.000000000011,0.05000000000000025,60.043426736616894,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-29,126366.48992462669,660.4703483308814,655.4591001496691,2593.729350334792,10.285605479874889,10.399107556998263,0.040000000000000216,0.010000000000000054,1.0546082756621158,6422.098293440093,6267.025907445822,0.10596384422106177,9.42158119542583,2087.000000000011,0.05000000000000025,59.80392671051059,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-30,127030.77612155682,664.2861969301271,656.8011413695249,2603.9900314970573,10.260681162265586,10.37123176664981,0.040000000000000216,0.010000000000000054,1.0587684239411586,6428.779909478915,6323.257827481596,0.10551247592597747,9.440497467351545,2087.000000000011,0.05000000000000025,59.574832557123486,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-10-31,127699.40486104498,668.6287394881585,658.9930869579784,2614.242200416591,10.252168919533723,10.340495576765004,0.040000000000000216,0.010000000000000054,1.0630991039933624,6416.740265011587,6364.080765569189,0.10542104084881421,9.43323993955698,2087.000000000011,0.05000000000000025,59.356875225858204,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-01,128372.59267293324,673.1878118882595,661.8645018700685,2624.5049534798677,10.26275306327668,10.3125130852887,0.040000000000000216,0.010000000000000054,1.0675866098308346,6391.7890061278,6388.2921191025625,0.10575711871030181,9.397308752340663,2087.000000000011,0.05000000000000025,59.15307464822373,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-02,129048.02000566974,675.4273327364929,664.9468888459911,2634.774190223027,10.269236743158881,10.291210767424845,0.040000000000000216,0.010000000000000054,1.072229226927103,6355.626273018613,6396.281144918398,0.10655200192865412,9.331927912025387,2087.000000000011,0.05000000000000025,58.96801720142321,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-03,129726.14090922987,678.1209035601275,668.219461883363,2645.0597958670155,10.28560564398844,10.278973040015966,0.040000000000000216,0.010000000000000054,1.077020013278716,6315.215373800814,6389.923964700443,0.10780168729005894,9.238268817018406,2087.000000000011,0.05000000000000025,58.80731380604486,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-04,130408.69386873578,682.5529595059079,671.8115862315277,2655.3855062409248,10.32571037390925,10.278960226036553,0.040000000000000216,0.010000000000000054,1.0819343700107515,6280.704306691925,6372.997320648806,0.10946761970154566,9.11936580151624,2087.000000000011,0.05000000000000025,58.6771934993301,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-05,131098.01854311634,689.3246743805631,675.9335663704794,2665.7812434492816,10.395737208356968,10.294313414517733,0.040000000000000216,0.010000000000000054,1.0869328395636568,6258.0045713247055,6349.558413886742,0.11150246008966942,8.97951142288897,2087.000000000011,0.05000000000000025,58.57732498875105,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-06,131796.54331910214,698.5247759858112,680.8247369950551,2676.277367622518,10.496124173236066,10.327558105490771,0.040000000000000216,0.010000000000000054,1.091987929608103,6244.268748467681,6323.205090311639,0.11383482826052954,8.823429624051032,2087.000000000011,0.05000000000000025,58.50536138862219,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-07,132506.40097672175,709.8576576196115,686.7145312530797,2686.9003657298204,10.62299810730263,10.380156943694693,0.040000000000000216,0.010000000000000054,1.0970690015047213,6245.260805048249,6298.714628981314,0.11637208111782785,8.6564393802878,2087.000000000011,0.05000000000000025,58.45684457087849,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-08,133229.14043842384,722.7394617021046,693.7932819239736,2697.669618188772,10.769252458951454,10.452174268857007,0.040000000000000216,0.010000000000000054,1.1021572779546576,6267.288170043467,6280.936763591198,0.11902922244147385,8.484131409811853,2087.000000000011,0.05000000000000025,58.425133428158944,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-09,133961.8311691542,732.690730730361,701.9736920506089,2708.6025368477885,10.932918659016451,10.54670099899248,0.040000000000000216,0.010000000000000054,1.1072230004828014,6318.169408075596,6275.595009668196,0.12171761818857163,8.312298622000142,2087.000000000011,0.05000000000000025,58.40135007111929,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-10,134705.86455333643,744.0333841822256,711.3896631879254,2719.711825066356,11.10928821856746,10.664151314855236,0.040000000000000216,0.010000000000000054,1.1122220338139448,6404.390889282304,6288.346483495499,0.12433976503121559,8.146101794554415,2087.000000000011,0.05000000000000025,58.38351255333955,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-11,135464.46261991526,758.5980665788164,722.2531308751081,2730.996829368614,11.28500430225787,10.80105110734377,0.040000000000000216,0.010000000000000054,1.117105924196918,6530.153638842798,6323.996336441931,0.12679958783288184,7.990896643265531,2087.000000000011,0.05000000000000025,58.37013441500474,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-12,136241.47135084483,777.0087309295886,734.7792878783748,2742.4446162087524,11.447786840138797,10.951284775239584,0.040000000000000216,0.010000000000000054,1.121842048189707,6693.122275027389,6386.169731323054,0.1289991737447327,7.851575843793697,2087.000000000011,0.05000000000000025,58.36010081125364,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-13,137040.4556624551,798.9843116102502,749.130501623068,2754.030779545062,11.586163336309674,11.107030323511152,0.040000000000000216,0.010000000000000054,1.1263804049205624,6885.935468390785,6477.849308834899,0.1308610480525704,7.732936892541469,2087.000000000011,0.05000000000000025,58.35257560844031,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-14,137864.0206414763,823.564979021199,765.3742522677222,2765.7200465204683,11.689266975406158,11.259460687041912,0.040000000000000216,0.010000000000000054,1.1306770296115611,7103.573094505769,6600.476008775505,0.1323322760200356,7.638314498753235,2087.000000000011,0.05000000000000025,58.34693170633032,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-15,138713.30247205764,849.2818305813497,783.4515862596164,2777.466731722934,11.746685202466075,11.399269723426247,0.040000000000000216,0.010000000000000054,1.1347115537212775,7336.673631480502,6753.252287771037,0.13338640804928675,7.569850935474116,2087.000000000011,0.05000000000000025,58.34269877974782,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-16,139584.13537052693,870.8328984693037,803.1860531400916,2789.199951830343,11.73322010740872,11.513839816810169,0.040000000000000216,0.010000000000000054,1.1384646607660729,7579.24366898854,6933.407606261384,0.13402332252048174,7.527055299213871,2087.000000000011,0.05000000000000025,58.33952408481095,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-17,140478.1982150318,894.0628445048557,824.6187268298598,2800.904844286465,11.704892456122167,11.599230218134469,0.040000000000000216,0.010000000000000054,1.1419259034607876,7826.979002549432,7136.631221825978,0.13426749189036147,7.507951461482166,2087.000000000011,0.05000000000000025,58.337143063608295,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-18,141398.47616612216,920.2779510903432,847.7157682962811,2812.582382406837,11.677538120372184,11.655660058558851,0.040000000000000216,0.010000000000000054,1.1450869615322439,8068.9155705934045,7356.447285147775,0.13420239655190186,7.50802726773413,2087.000000000011,0.05000000000000025,58.324844692664286,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-19,142348.01990739725,949.5437412750956,872.3635597386957,2824.2444467922032,11.662064385366419,11.686654222975392,0.040000000000000216,0.010000000000000054,1.1479601791323777,8298.125204124768,7585.723505231236,0.13389808054256264,7.522437710011985,2087.000000000011,0.05000000000000025,58.29869234302771,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-20,143329.01507599093,980.9951685936858,898.3650552274232,2835.9101288885972,11.665682096393931,11.698402755143647,0.040000000000000216,0.010000000000000054,1.150592467898089,8508.557833281047,7817.514413021694,0.1334644459919254,7.544845412437894,2087.000000000011,0.05000000000000025,58.267032831931495,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-21,144342.08433543553,1013.0692594446194,925.4370436830122,2847.6029586574023,11.692829768804838,11.699280411541979,0.040000000000000216,0.010000000000000054,1.1530274149183972,8703.449984527702,8046.054313321551,0.13301656332393774,7.568976657906324,2087.000000000011,0.05000000000000025,58.24547985988924,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-22,145385.76393030988,1043.6795948743516,953.2080961106769,2859.3488253278974,11.745866670495047,11.699486326756048,0.040000000000000216,0.010000000000000054,1.1553004577628139,8881.291512313048,8266.69907371128,0.13265915811027734,7.5895492355112015,2087.000000000011,0.05000000000000025,58.253151588517525,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-23,146451.00479970418,1065.2408693942914,980.9805932530157,2871.1139137599866,11.765088432089144,11.70429477092355,0.040000000000000216,0.010000000000000054,1.1574462547636117,9052.825033717669,8477.19684891631,0.1324722289576274,7.602147382354162,2087.000000000011,0.05000000000000025,58.30984882390277,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-24,147538.7335771539,1087.7287774497277,1008.6470677581215,2882.9147501228385,11.80083636285162,11.718177283751825,0.040000000000000216,0.010000000000000054,1.159479487452801,9219.621037731704,8676.133027766755,0.13252175413580314,7.60326212047604,2087.000000000011,0.05000000000000025,58.43393865412625,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-25,148652.58213179908,1113.8485546451514,1036.2999031133568,2894.803483406613,11.888733283774155,11.748435483822288,0.040000000000000216,0.010000000000000054,1.1614173078972945,9378.74767875128,8863.239783753328,0.13285350047580213,7.590292420996988,2087.000000000011,0.05000000000000025,58.64076717740795,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-26,149797.11413601824,1144.5320042191593,1064.155238097786,2906.8492835310462,12.045800124433736,11.8032492049805,0.040000000000000216,0.010000000000000054,1.1632478548725524,9533.302468824302,9039.681793212552,0.13351197409634757,7.561216406891901,2087.000000000011,0.05000000000000025,58.941469048214415,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-27,150976.49499115418,1179.380855135929,1092.495895121499,2919.1243899268925,12.275106395846327,11.890212598628732,0.040000000000000216,0.010000000000000054,1.1649549603205438,9679.898748838667,9207.004153571354,0.134506314121065,7.515547082156655,2087.000000000011,0.05000000000000025,59.342074636839634,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-28,152193.49427180798,1216.9992806538235,1121.6285764801046,2931.693647972,12.56925804510713,12.015236210445387,0.040000000000000216,0.010000000000000054,1.1665366791932215,9818.952730019446,9366.34910742158,0.13583416351581512,7.453054946394489,2087.000000000011,0.05000000000000025,59.842840399090704,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-29,153448.73755905984,1255.2432872518434,1151.8517615456005,2944.6066613183707,12.913013346370766,12.181723537924555,0.040000000000000216,0.010000000000000054,1.1679834725494103,9946.300213319382,9518.478976655404,0.13748858320570445,7.373942793506284,2087.000000000011,0.05000000000000025,60.43774665355212,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-11-30,154734.19951706496,1285.4619580051417,1183.3116926847356,2957.820057397961,13.213396079590634,12.388327398110532,0.040000000000000216,0.010000000000000054,1.1692618448774763,10074.451905303062,9664.41109092725,0.13945273346116283,7.279747657508521,2087.000000000011,0.05000000000000025,61.11412091453393,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
2020-12-01,156051.93990929215,1317.7403922271938,1216.1702465659127,2971.372428310272,13.552370912310966,12.638204016585503,0.040000000000000216,0.010000000000000054,1.170337786373041,10203.70803046406,9804.983091951108,0.14169750096852907,7.172503050823708,2087.000000000011,0.05000000000000025,61.852355391782886,29.700000000000152,5.030000000000026,8.330000000000044,2.3000000000000114,4408582.000000022
