date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,total_deaths_per_million,population
2020-07-09,5.999999999997501,1.0577427766770175e-12,2.7170583522244813e-12,1.000000000000005,0.0,548.0399999997717,91.34000000000046,10994.000000000055
2020-07-10,5.999999999998135,7.933070825077632e-13,2.037793764168361e-12,1.000000000000005,0.0,548.0399999998295,91.34000000000046,10994.000000000055
2020-07-11,5.999999999998609,5.949803118808223e-13,1.5283453231262709e-12,1.000000000000005,0.0,548.039999999873,91.34000000000046,10994.000000000055
2020-07-12,5.999999999998966,4.4623523391061675e-13,1.1462589923447032e-12,1.000000000000005,0.0,548.0399999999055,91.34000000000046,10994.000000000055
2020-07-13,5.998739495797553,3.3467642543296256e-13,8.596942442585274e-13,1.000000000000005,0.0,547.9248529411063,91.34000000000046,10994.000000000055
2020-07-14,5.996323529411199,2.5100731907472193e-13,6.447706831938955e-13,1.000000000000005,0.0,547.7041544117128,91.34000000000046,10994.000000000055
2020-07-15,5.993719699417812,1.8825548930604145e-13,4.835780123954216e-13,1.000000000000005,0.0,547.466294541817,91.34000000000046,10994.000000000055
2020-07-16,5.992380918713335,0.0006140917907035709,3.626835092965662e-13,1.000000000000005,0.0,547.343996924463,91.34000000000046,10994.000000000055
2020-07-17,5.993962482829451,0.003046218487500864,2.7201263197242465e-13,1.000000000000005,0.0,547.4884728064702,91.34000000000046,10994.000000000055
2020-07-18,6.00010987117187,0.007245879120958577,0.0006493212671723367,1.000000000000005,0.0,548.0500367315502,91.34000000000046,10994.000000000055
2020-07-19,6.012299597949047,0.013013594861080963,0.0021973981901982644,1.000000000000005,0.0,549.1635682726453,91.34000000000046,10994.000000000055
2020-07-20,6.03045934616703,0.018777649280910965,0.004797369909617039,1.000000000000005,0.0,550.8224738774001,91.34000000000046,10994.000000000055
2020-07-21,6.055504496697033,0.02550857632719912,0.008552778563434525,1.000000000000005,0.0,553.1103725379796,91.34000000000046,10994.000000000055
2020-07-22,6.0887679976035844,0.03361107025444919,0.013507344103571408,1.000000000000005,0.0,556.1490193840932,91.34000000000046,10994.000000000055
2020-07-23,6.131572766140642,0.04306544554797985,0.019637295407995352,1.000000000000005,0.0,560.0592483777605,91.34000000000046,10994.000000000055
2020-07-24,6.18491099024867,0.05353373186622094,0.026845618614820113,1.000000000000005,0.0,564.9316793343877,91.34000000000046,10994.000000000055
2020-07-25,6.2492036046774615,0.06443924524743572,0.03495774337287987,1.000000000000005,0.0,570.8047481885744,91.34000000000046,10994.000000000055
2020-07-26,6.324119898078241,0.07502626651476246,0.04371830752966,1.000000000000005,0.0,577.6482296934678,91.34000000000046,10994.000000000055
2020-07-27,6.408442218322749,0.08440480007999573,0.05296520123548041,1.000000000000005,0.0,585.3508920503215,91.34000000000046,10994.000000000055
2020-07-28,6.502437028965084,0.09405667051894978,0.0626062538677869,1.000000000000005,0.0,593.9370675509934,91.34000000000046,10994.000000000055
2020-07-29,6.606061773016648,0.10367113895902505,0.07244790307052357,1.000000000000005,0.0,603.4028552850947,91.34000000000046,10994.000000000055
2020-07-30,6.718880524979044,0.11285354814299232,0.08224316712189736,1.000000000000005,0.0,613.7084202291742,91.34000000000046,10994.000000000055
2020-07-31,6.840000729868747,0.12114630202515007,0.09172762421020147,1.000000000000005,0.0,624.7722175636075,91.34000000000046,10994.000000000055
2020-08-01,6.968025757485604,0.1280446004684426,0.10064639689068297,1.000000000000005,0.0,636.466660910263,91.34000000000046,10994.000000000055
2020-08-02,7.101019318114213,0.13300824026729854,0.10877439042819341,1.000000000000005,0.0,648.6148735107525,91.34000000000046,10994.000000000055
2020-08-03,7.232697261694915,0.13168895330971778,0.11538945474745423,1.000000000000005,0.0,660.6428482487731,91.34000000000046,10994.000000000055
2020-08-04,7.362758240388843,0.13006923599069187,0.12041297018146999,1.000000000000005,0.0,672.5230511833488,91.34000000000046,10994.000000000055
2020-08-05,7.493642694512717,0.13089064709644505,0.12420209996965148,1.000000000000005,0.0,684.4783879350239,91.34000000000046,10994.000000000055
2020-08-06,7.629362596191595,0.13572454640830683,0.12739397963140817,1.000000000000005,0.0,696.8753129292909,91.34000000000046,10994.000000000055
2020-08-07,7.774623757098459,0.1452646444539356,0.13078885899634235,1.000000000000005,0.0,710.1436613291605,91.34000000000046,10994.000000000055
2020-08-08,7.93416755925889,0.1595464148207364,0.13526245872689496,1.000000000000005,0.0,724.7165229845896,91.34000000000046,10994.000000000055
2020-08-09,8.112277253154588,0.1781116533909243,0.1417002377103298,1.000000000000005,0.0,740.9851478945518,91.34000000000046,10994.000000000055
2020-08-10,8.309886672897628,0.19761088936446056,0.15112456419095704,1.000000000000005,0.0,759.0348563960281,91.34000000000046,10994.000000000055
2020-08-11,8.529554629754035,0.21966905907247314,0.16394394027314696,1.000000000000005,0.0,779.0993756519026,91.34000000000046,10994.000000000055
2020-08-12,8.774250652341395,0.24469684924941024,0.18023607414474418,1.000000000000005,0.0,801.4499464124898,91.34000000000046,10994.000000000055
2020-08-13,9.04644429177707,0.2721942594322101,0.19978371365639302,1.000000000000005,0.0,826.3121404816375,91.34000000000046,10994.000000000055
2020-08-14,9.347422100539344,0.30097827375967845,0.22210152150603144,1.000000000000005,0.0,853.8034738163037,91.34000000000046,10994.000000000055
2020-08-15,9.676775366613313,0.32935361482202186,0.24645623162726157,1.000000000000005,0.0,883.8866163512401,91.34000000000046,10994.000000000055
2020-08-16,10.032015914100272,0.35524080904799726,0.2718817664806277,1.000000000000005,0.0,916.334299367504,91.34000000000046,10994.000000000055
2020-08-17,10.410808962078129,0.37879324414863597,0.29790906241703236,1.000000000000005,0.0,950.933252321363,91.34000000000046,10994.000000000055
2020-08-18,10.812922494021445,0.4021136790714001,0.32414091122777156,1.000000000000005,0.0,987.6622845868545,91.34000000000046,10994.000000000055
2020-08-19,11.235920054097226,0.4229976704218442,0.34980671768068705,1.000000000000005,0.0,1026.298860498966,91.34000000000046,10994.000000000055
2020-08-20,11.675711856991812,0.4397918856541343,0.37397058447900333,1.000000000000005,0.0,1066.4694339973676,91.34000000000046,10994.000000000055
2020-08-21,12.126968120281047,0.45125632535889487,0.39568737598045545,1.000000000000005,0.0,1107.6871996092102,91.34000000000046,10994.000000000055
2020-08-22,12.583429063707896,0.4564609899790943,0.41411976598663514,1.000000000000005,0.0,1149.380405686224,91.34000000000046,10994.000000000055
2020-08-23,13.03813740864067,0.4547083798469587,0.4286260235849996,1.000000000000005,0.0,1190.9135893325433,91.34000000000046,10994.000000000055
2020-08-24,13.487394265271732,0.44925688281669995,0.4390149281606314,1.000000000000005,0.0,1231.9489059619175,91.34000000000046,10994.000000000055
2020-08-25,13.927956817247292,0.44056257161478807,0.44485508752318914,1.000000000000005,0.0,1272.1901649271608,91.34000000000046,10994.000000000055
2020-08-26,14.355211310414482,0.42725450789661196,0.4458278056230001,1.000000000000005,0.0,1311.215949648831,91.34000000000046,10994.000000000055
2020-08-27,14.764323802785027,0.4091125034176114,0.4418152627498945,1.000000000000005,0.0,1348.5847266193014,91.34000000000046,10994.000000000055
2020-08-28,15.15110322700799,0.3867794325082639,0.4329666506823309,1.000000000000005,0.0,1383.9136771558162,91.34000000000046,10994.000000000055
2020-08-29,15.51264868722434,0.3615454664303257,0.4197477740492407,1.000000000000005,0.0,1416.9378212152806,91.34000000000046,10994.000000000055
2020-08-30,15.84783493170787,0.3351862491440116,0.40297825135141063,1.000000000000005,0.0,1447.554360255354,91.34000000000046,10994.000000000055
2020-08-31,16.15641595314421,0.30858102493170003,0.38314092833256297,1.000000000000005,0.0,1475.7408125315308,91.34000000000046,10994.000000000055
2020-09-01,16.436979062466456,0.2805631119437656,0.36049031163403805,1.000000000000005,0.0,1501.3681365479715,91.34000000000046,10994.000000000055
2020-09-02,16.690080773902224,0.25310171340190973,0.3357602676621805,1.000000000000005,0.0,1524.4871505687056,91.34000000000046,10994.000000000055
2020-09-03,16.918077710355586,0.2279969379279677,0.30997630934392073,1.000000000000005,0.0,1545.3130909485094,91.34000000000046,10994.000000000055
2020-09-04,17.124999782443506,0.20692207319387512,0.2843148111934612,1.000000000000005,0.0,1564.2140308810674,91.34000000000046,10994.000000000055
2020-09-05,17.316455072773184,0.19145529115914278,0.2599974206122907,1.000000000000005,0.0,1581.7021944600917,91.34000000000046,10994.000000000055
2020-09-06,17.499558499150048,0.18310342699896298,0.2382118663641956,1.000000000000005,0.0,1598.4274422251615,91.34000000000046,10994.000000000055
2020-09-07,17.6803573035804,0.1807988048969277,0.21986348930126587,1.000000000000005,0.0,1614.9421164135404,91.34000000000046,10994.000000000055
2020-09-08,17.861625443748675,0.18126814051820345,0.20555372557323467,1.000000000000005,0.0,1631.499581492446,91.34000000000046,10994.000000000055
2020-09-09,18.046978617394593,0.18535317390836842,0.1957288041993186,1.000000000000005,0.0,1648.4300910967124,91.34000000000046,10994.000000000055
2020-09-10,18.240179017991025,0.19320040079326756,0.19060219461684536,1.000000000000005,0.0,1666.0772848706945,91.34000000000046,10994.000000000055
2020-09-11,18.444613901502343,0.20443488365894585,0.19009644234272477,1.000000000000005,0.0,1684.750561099694,91.34000000000046,10994.000000000055
2020-09-12,18.662904511453224,0.21829061006159828,0.19379954571955196,1.000000000000005,0.0,1704.6893561835318,91.34000000000046,10994.000000000055
2020-09-13,18.896612772730215,0.23370826136003234,0.20093223847518465,1.000000000000005,0.0,1726.036354241724,91.34000000000046,10994.000000000055
2020-09-14,19.118290219495975,0.22167744682803997,0.20673101466763638,1.000000000000005,0.0,1746.2844111240881,91.34000000000046,10994.000000000055
2020-09-15,19.331558647168876,0.21326842771960805,0.2113233094816584,1.000000000000005,0.0,1765.7643490670505,91.34000000000046,10994.000000000055
2020-09-16,19.55820356844068,0.22664492130683625,0.21730146724375862,1.000000000000005,0.0,1786.4660801584027,91.34000000000046,10994.000000000055
2020-09-17,19.829754809491497,0.27155124107708956,0.22862170482842367,1.000000000000005,0.0,1811.2695707846094,91.34000000000046,10994.000000000055
2020-09-18,20.181171957150973,0.35141714767918186,0.2497783342127855,1.000000000000005,0.0,1843.3680649662879,91.34000000000046,10994.000000000055
