date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,total_deaths_per_million,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,life_expectancy,population
2020-03-11,1.0000000000000038,0.0,0.0,7.000000000000027,0.0,86.95000000000034,608.6400000000023,272.0000000000011,2.350000000000009,79.94000000000031,11596.000000000045
2020-03-12,1.0000000000000042,0.0,0.0,7.000000000000029,0.0,86.95000000000039,608.6400000000026,272.0000000000012,2.3500000000000103,79.94000000000034,11596.000000000051
2020-03-13,1.0000000000000044,0.0,0.0,7.000000000000032,0.0,86.95000000000041,608.6400000000028,272.0000000000013,2.350000000000011,79.94000000000037,11596.000000000055
2020-03-14,1.0000000000000047,0.0,0.0,7.000000000000034,0.0,86.95000000000044,608.6400000000029,272.00000000000136,2.3500000000000116,79.94000000000038,11596.000000000056
2020-03-15,1.0000000000000049,0.0,0.0,7.000000000000035,0.0,86.95000000000046,608.640000000003,272.0000000000014,2.350000000000012,79.9400000000004,11596.000000000058
2020-03-16,1.000000000000005,0.0,0.0,7.0000000000000355,0.0,86.95000000000047,608.640000000003,272.0000000000015,2.350000000000012,79.94000000000041,11596.00000000006
2020-03-17,1.000000000000005,0.0,0.0,7.000000000000036,0.0,86.95000000000047,608.640000000003,272.0000000000015,2.350000000000012,79.94000000000042,11596.000000000062
2020-03-18,1.000000000000005,0.0,0.0,7.000000000000037,0.0,86.95000000000047,608.640000000003,272.0000000000015,2.350000000000012,79.94000000000042,11596.000000000064
2020-03-19,1.000000000000005,0.0,0.0,7.000000000000038,0.0,86.95000000000047,608.640000000003,272.0000000000015,2.350000000000012,79.94000000000042,11596.000000000064
2020-03-20,1.000000000000005,0.0,0.0,7.000000000000038,0.0,86.95000000000047,608.640000000003,272.0000000000015,2.350000000000012,79.94000000000042,11596.000000000064
2020-03-21,1.000000000000005,0.0,0.0,7.000000000000038,0.0,86.95000000000047,608.640000000003,272.0000000000015,2.350000000000012,79.94000000000042,11596.000000000064
2020-03-22,1.000000000000005,0.0,0.0,7.000000000000038,0.0,86.95000000000047,608.640000000003,272.0000000000015,2.350000000000012,79.94000000000042,11596.000000000064
2020-03-23,1.000000000000005,0.0,0.0,7.000000000000038,0.0,86.95000000000047,608.640000000003,272.0000000000015,2.350000000000012,79.94000000000042,11596.000000000064
2020-03-24,1.000000000000005,0.0,0.0,7.000000000000038,0.0,86.95000000000047,608.640000000003,272.0000000000015,2.350000000000012,79.94000000000042,11596.000000000064
2020-03-25,1.000000000000005,0.0,0.0,7.000000000000038,0.0,86.95000000000047,608.640000000003,272.0000000000015,2.350000000000012,79.94000000000042,11596.000000000064
2020-03-26,1.000000000000005,0.0,0.0,7.000000000000038,0.0,86.95000000000047,608.640000000003,272.0000000000015,2.350000000000012,79.94000000000042,11596.000000000064
2020-03-27,1.000000000000005,0.0,0.0,7.000000000000038,0.0,86.95000000000047,608.640000000003,272.0000000000015,2.350000000000012,79.94000000000042,11596.000000000064
2020-03-28,1.000000000000005,0.0,0.0,7.000000000000038,0.0,86.95000000000047,608.640000000003,272.0000000000015,2.350000000000012,79.94000000000042,11596.000000000064
2020-03-29,1.000000000000005,0.0,0.0,7.000000000000038,0.0,86.95000000000047,608.640000000003,272.0000000000015,2.350000000000012,79.94000000000042,11596.000000000064
2020-03-30,1.000000000000005,0.0,0.0,7.000000000000038,0.0,86.95000000000047,608.640000000003,272.0000000000015,2.350000000000012,79.94000000000042,11596.000000000064
