date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,female_smokers,human_development_index,population
2020-03-11,1.0000000000000038,0.0,0.0,115.00000000000045,0.0,0.0,0.2000000000000008,1.3700000000000054,1148.0000000000045,0.0,401.8000000000015,281.0000000000011,0.010000000000000038,11.50619766579642,31.200000000000117,17.50000000000007,0.7000000000000026,0.5000000000000019,2705995.0000000102
2020-03-12,1.0000000000000042,0.0006140917905623792,0.0,115.00000000000051,0.0,0.0,0.20000000000000084,1.3700000000000059,1148.000000000005,0.0,401.80000000000166,281.0000000000012,0.010000000000000044,12.206672974622059,31.20000000000013,17.500000000000078,0.7000000000000028,0.5000000000000021,2705995.000000011
2020-03-13,1.0000000000000044,0.0030462184873949706,0.0,115.00000000000054,0.0,0.0,0.2000000000000009,1.3700000000000063,1148.0000000000055,0.0,401.80000000000183,281.0000000000013,0.010000000000000047,13.238685726441679,31.20000000000014,17.500000000000085,0.7000000000000031,0.5000000000000022,2705995.000000012
2020-03-14,1.0000000000000047,0.007245879120879156,0.0006493212669683272,115.00000000000057,0.0,0.0,0.20000000000000095,1.3700000000000068,1148.0000000000057,0.0,401.80000000000194,281.00000000000136,0.010000000000000049,14.600691735038136,31.20000000000015,17.50000000000009,0.7000000000000033,0.5000000000000023,2705995.000000013
2020-03-15,1.0000000000000049,0.013013594861021398,0.002197398190045257,115.0000000000006,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.800000000002,281.0000000000014,0.01000000000000005,16.301481955771195,31.200000000000156,17.500000000000092,0.7000000000000034,0.5000000000000024,2705995.0000000135
2020-03-16,0.9974789915966437,0.017517145079185607,0.004608294279250183,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000206,281.0000000000015,0.010000000000000052,18.34667594646644,31.20000000000016,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-03-17,0.9926470588235345,0.023092609940610978,0.008001307975113161,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.8000000000021,281.0000000000015,0.010000000000000054,20.728591963081932,31.200000000000163,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-03-18,0.9874393988364629,0.031007240260888167,0.012565299016241175,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,23.41864953145823,31.200000000000166,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-03-19,0.984761837427284,0.04172666484337146,0.018494433214992823,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,26.40485625008047,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-03-20,0.9879249656593461,0.05511529598223784,0.02593999103923434,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,29.682274540501584,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-03-21,1.0002197423440586,0.07058663358978132,0.03497422404865661,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,33.218723358511355,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-03-22,1.024599195898317,0.08721599329188369,0.04556324722201292,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,36.963085505308925,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-03-23,1.0621791965358918,0.10382505249961757,0.0579122544210347,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,40.84238426472837,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-03-24,1.1146854639823989,0.12151778743547618,0.07203486954880786,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,44.77359508283854,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-03-25,1.1838162957889988,0.13953846985908963,0.08764719288558798,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,48.66944938258794,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-03-26,1.2707646135676725,0.15699709738462134,0.10426480642889707,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,52.43973247973355,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-03-27,1.3758594976676766,0.17290296201713473,0.12127552789859612,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,55.995761221468,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-03-28,1.4982973381828868,0.18618982655486815,0.13799397624068943,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,59.28175061875139,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-03-29,1.6359401982073036,0.19573480689094136,0.153702495755178,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,62.2739212381425,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-03-30,1.7813830736716412,0.19659102113459284,0.1671524374272435,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,64.95541216325469,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-03-31,1.9346636788801077,0.19660292971649113,0.17806099904651568,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,67.32547411920906,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-04-01,2.0982343461025534,0.19864806024793746,0.18665967947234668,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,69.40636431597446,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-04-02,2.2757119586719416,0.2043997491290691,0.19354469496301918,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,71.24851758087235,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-04-03,2.470940400807451,0.21462818935165023,0.19956479142265254,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,72.8497159167468,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-04-04,2.687287394981805,0.22942621635116534,0.2057371035863821,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,74.21682281344903,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-04-05,2.927117129946766,0.24837864739588894,0.2131840494092439,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,75.34830295365508,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-04-06,3.1926552359539393,0.27194979033036903,0.22379188321077945,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,76.25086199222913,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-04-07,3.485538615071472,0.29769214235992986,0.237987577566456,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,76.94142639074597,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-04-08,3.8053789128226794,0.32344687018300544,0.2554918143965619,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,77.44175466700918,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-04-09,4.149945626116693,0.3472716426178623,0.2755181820643902,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,77.78432440361834,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-04-10,4.515303434196449,0.36738650507264103,0.29692257319987686,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,78.01324330271387,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-04-11,4.895915196849672,0.382133285397888,0.318315233067329,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,78.18493247703552,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-04-12,5.2847192030671275,0.3899451482759537,0.33814479584122126,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,78.31369935777676,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-04-13,5.6782291243430185,0.39436577781976484,0.3553033286197659,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,78.41027451833267,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-04-14,6.0734908477821605,0.39590361584704786,0.36908286168783727,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,78.48270588874962,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-04-15,6.4649759251061845,0.39196649662995353,0.3787059730273523,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,78.53702941656232,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-04-16,6.846033172013231,0.38141831138649274,0.3835031384647617,115.00000000000063,0.0,0.0,0.200000000000001,1.3700000000000072,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,78.57777206242184,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
