date,total_cases,new_cases,total_deaths,new_deaths,icu_patients,hosp_patients,weekly_hosp_admissions,total_boosters_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2020-06-11,0.0,0.0,0.0,0.0,37.149312997348346,358.124063087796,636.7880366917054,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-12,0.0,0.0,0.0,0.0,36.325995737022296,349.7763537153303,632.0141044418568,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-13,0.0,0.0,0.0,0.0,35.50197902642546,341.5780312852053,627.0841885447096,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-14,0.0,0.0,0.0,0.0,34.6706503978088,333.6844769222108,621.9605072779577,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-15,0.0,0.0,0.0,0.0,33.83955858051566,326.19928206140645,616.683745035069,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-16,0.0,0.0,0.0,0.0,33.016611404682195,319.2072992965401,611.3058760031934,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-17,0.0,0.0,0.0,0.0,32.22236482371208,312.7534867542413,605.8651051277998,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-18,0.0,0.0,0.0,0.0,31.458014729613446,306.8336024606393,600.4483440365423,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-19,0.0,0.0,0.0,0.0,30.730922165503596,301.43753216222194,595.0209218929538,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-20,0.0,0.0,0.0,0.0,30.03825303330679,296.508158817853,589.5719616201039,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-21,0.0,0.0,0.0,0.0,29.37427801027425,291.9381003674302,584.0309266126224,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-22,0.0,0.0,0.0,0.0,28.72994897312266,287.5498584042091,578.2892421475735,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-23,0.0,0.0,0.0,0.0,28.096540592156188,283.1955062789167,572.2733795744819,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-24,0.0,0.0,0.0,0.0,27.457376355558676,278.7730841371129,565.9946274410431,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-06-25,0.0,0.0,0.0,0.0,26.79106070881513,274.1678867938499,559.4832200959738,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
