date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,extreme_poverty,female_smokers,male_smokers,human_development_index,population
2020-11-26,484.6566905530058,2.546046049236005,2.6325749952030035,10.000000000000053,8.79278896774236e-27,2.2087882044323497e-26,379.78538937404284,0.40688500937330174,11119.000000000055,0.0,16.67000080500516,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-27,487.0904978759703,2.4338073229644985,2.606651349828242,10.000000000000053,6.59459172580677e-27,1.656591153324262e-26,381.69251116434003,0.4048672153363764,11119.000000000055,0.0,16.67000060375389,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-28,489.3807370139597,2.290239137989375,2.5542604903931627,10.000000000000053,4.945943794355078e-27,1.2424433649931966e-26,383.48717829891814,0.4026500882960773,11119.000000000055,0.0,16.670000452815444,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-29,491.5045572853573,2.1238202713976575,2.476590164174966,10.000000000000053,3.7094578457663085e-27,9.318325237448974e-27,385.15147987803533,0.4002036295704748,11119.000000000055,0.0,16.670000339611605,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-30,493.4377101424285,1.9331528570711927,2.3711095591363986,10.000000000000053,2.7820933843247315e-27,6.98874392808673e-27,386.66641323755096,0.39752521732976354,11119.000000000055,0.0,16.670000254708725,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-12-01,495.1655482823231,1.7278381398945402,2.2378127769799683,10.000000000000053,2.0865700382435488e-27,5.2415579460650475e-27,388.0204996502065,0.3946623357510401,11119.000000000055,0.0,16.67000019103157,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-12-02,496.69154970560214,1.5260014232790187,2.0814344049715654,10.000000000000053,1.5649275286826616e-27,3.931168459548785e-27,389.2164576400471,0.39165867812226574,11119.000000000055,0.0,16.6700001432737,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-12-03,498.0348872307214,1.343337525119252,1.9098716990098654,10.000000000000053,1.1736956465119963e-27,2.948376344661589e-27,390.26930040521364,0.38853893425427255,11119.000000000055,0.0,16.6700001074553,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-12-04,499.2286056298937,1.1937183991723423,1.7330012209283767,10.000000000000053,8.802717348839971e-28,2.2112822584961916e-27,391.20490888503554,0.3853468315892182,11119.000000000055,0.0,16.6700000805915,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-12-05,500.31825448098596,1.0896488510922506,1.5617913164719788,10.000000000000053,6.602038011629978e-28,1.658461693872144e-27,392.0589615603512,0.38207751218577324,11119.000000000055,0.0,16.67000006044365,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-12-06,501.3608628064415,1.0426083254555822,1.4076364737793248,10.000000000000053,4.9515285087224835e-28,1.2438462704041079e-27,392.8761318037481,0.3786998600604682,11119.000000000055,0.0,16.67000004533276,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-12-07,502.42543055667414,1.064567750232606,1.2838496888832989,10.000000000000053,3.713646381541863e-28,9.328847028030808e-28,393.71046908552,0.37516064165168644,11119.000000000055,0.0,16.670000033999592,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
