date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,tests_per_case,new_people_vaccinated_smoothed_per_hundred,aged_70_older,median_age,aged_65_older,gdp_per_capita,handwashing_facilities,population
2021-08-18,4966.804854716243,48.37599434475656,45.4309538354139,85.53351830711712,1.3169030795449532,1.032035389883358,2358.9244464023527,1.1043587140704076,239.0000000000013,26.600000000000147,0.00305920886603357,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-19,5016.004659136737,49.1998044204938,46.35802872497678,86.94546840066764,1.4119500956962092,1.1285498132593208,2382.2916184152136,1.0898984796381337,239.0000000000013,26.600000000000147,0.003318162305633779,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-20,5065.798420015133,49.79376087839563,47.25648372860661,88.44867790037156,1.5032095013132065,1.224004473713077,2405.9408723440574,1.0750269625081752,239.0000000000013,26.600000000000147,0.004157012162321658,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-21,5115.902240997137,50.103820982003,48.0736401073794,90.0342459818399,1.585568082675276,1.31639055631907,2429.7373539994815,1.0597303059147463,239.0000000000013,26.600000000000147,0.00567318898599465,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-22,5165.988784820258,50.08654382312158,48.7563624334758,91.68733607009047,1.653090089155781,1.4038257226691693,2453.525578848031,1.0440320539350916,239.0000000000013,26.600000000000147,0.007928453471881269,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-23,5216.021695273249,50.0329104529909,49.28530753939263,93.3979034746753,1.7105674052637354,1.486827921607568,2477.2882515245205,1.027968287380861,239.0000000000013,26.600000000000147,0.010941653613930371,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-24,5265.841029050291,49.81933377704124,49.632270570510926,95.16132353360842,1.7634200594423097,1.5642487692599771,2500.9493996970464,1.011578348696604,239.0000000000013,26.600000000000147,0.014683292569853113,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-25,5315.117714257021,49.276685206730576,49.76090881023621,96.96540118285029,1.8040776496237518,1.6339406170225548,2524.352738202006,0.9949182476245874,239.0000000000013,26.600000000000147,0.019084059601921232,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-26,5363.4517472312355,48.334032974214125,49.63717950683689,98.79323317543779,1.827831992873925,1.6934459281838548,2547.3083034899055,0.9780548783493404,239.0000000000013,26.600000000000147,0.02405544935561034,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-27,5410.445840158405,46.99409292717003,49.23716824357311,100.62535474583188,1.8321215706089047,1.7405143103912875,2569.627429459708,0.9610831755687292,239.0000000000013,26.600000000000147,0.029484864327632188,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-28,5455.760656783324,45.31481662491863,48.55296021629334,102.4413496081782,1.8159948625074243,1.7734902900009666,2591.1489793346036,0.9441126402415126,239.0000000000013,26.600000000000147,0.03524891004275072,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-29,5499.156239193835,43.395582410511906,47.59704369163184,104.22105745500258,1.7797078469452117,1.7916041428400942,2611.75901956883,0.9272430128249625,239.0000000000013,26.600000000000147,0.04121609429676901,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-30,5540.685682950652,41.5294437568174,46.38220503763151,105.9580846232495,1.737027168337547,1.7953664878669833,2631.4828063702266,0.9106048517324917,239.0000000000013,26.600000000000147,0.04725369968185286,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-31,5580.164569258893,39.47888630824012,44.90494999671108,107.6416403905142,1.683555767332671,1.7838917049435494,2650.2327646031426,0.8943157913526989,239.0000000000013,26.600000000000147,0.05322518103159013,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-09-01,5617.4027094264,37.23814016750851,43.185119090939956,109.25692518622776,1.6152847957645342,1.7568080805822603,2667.918570866711,0.8784708448073502,239.0000000000013,26.600000000000147,0.05899144556684073,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-09-02,5652.268289341948,34.865579915547386,41.261023545742184,110.78920326265094,1.5322780764614115,1.7144299130546679,2684.4776191649044,0.8631582402635616,239.0000000000013,26.600000000000147,0.06441342903615199,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-09-03,5684.735977833877,32.46768849192883,39.185797232674496,112.22685719811957,1.4376539354973208,1.6578865912228067,2699.897870159073,0.84840924257647,239.0000000000013,26.600000000000147,0.06936663286308696,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-09-04,5714.923007939087,30.18703010521039,37.02466062650979,113.56367877447867,1.3368215763805873,1.5892194036627436,2714.23498810735,0.8342319480926639,239.0000000000013,26.600000000000147,0.07375202700672065,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-09-05,5743.116237854776,28.193229915688686,34.852868773049806,114.80058713515781,1.2369083606952673,1.5114541455072403,2727.6251935692044,0.8206240257107401,239.0000000000013,26.600000000000147,0.07750422710701217,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-09-06,5769.8920264841745,26.775788629397443,32.74517226498455,115.94565689952626,1.1450697643805339,1.4266765819811105,2740.342209656545,0.807546558391007,239.0000000000013,26.600000000000147,0.0805850223018171,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-09-07,5795.283612623321,25.391586139145723,30.732662973786926,116.99545792997776,1.0498010304605792,1.3359434416571334,2752.401815128644,0.7949664798792291,239.0000000000013,26.600000000000147,0.08301423537536101,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-09-08,5819.276979021474,23.99336639815376,28.840504502479853,117.95073048691464,0.95527255694369,1.2414766504089794,2763.797338883656,0.7828416989527324,239.0000000000013,26.600000000000147,0.0848681425948693,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-09-09,5841.856279838189,22.57930081671489,27.085259436976273,118.81679705717065,0.8660665702610972,1.146140939649011,2774.521238810451,0.7711241636780279,239.0000000000013,26.600000000000147,0.08625356331331435,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-09-10,5863.037911236115,21.18163139792727,25.472884784584203,119.60387122532805,0.7870741681612407,1.0530520525066365,2784.581285927493,0.7597637756350571,239.0000000000013,26.600000000000147,0.08727469090773961,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-09-11,5882.896064325608,19.85815308949266,23.997228552885495,120.32728932720565,0.7234181018804657,0.9652828984620727,2794.0127024869944,0.748700336574387,239.0000000000013,26.600000000000147,0.08805491927970593,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-09-12,5901.581889873174,18.68582554756554,22.638902183894913,121.00768418997453,0.6803948627710482,0.8856431693216684,2802.8872655530326,0.7378827184941397,239.0000000000013,26.600000000000147,0.08870327737186749,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-09-13,5919.456359227772,17.8744693545979,21.367132358671046,121.66985493304345,0.6621707430705301,0.8165140511993969,2811.3763909876616,0.7272596471446846,239.0000000000013,26.600000000000147,0.08930024406639266,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-09-14,5936.535239685867,17.078880458094535,20.179421828796457,122.32076547256881,0.6509105395265572,0.7593781046568207,2819.487561825107,0.7167849098898654,239.0000000000013,26.600000000000147,0.08988549332775196,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-09-15,5952.765957883349,16.230718197481714,19.070264820207576,122.966285158079,0.6455196855111114,0.7149666748080654,2827.195819882086,0.706420130381201,239.0000000000013,26.600000000000147,0.0904592072614896,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-09-16,5968.0726422974585,15.30668441411001,18.031091149092354,123.61113920792593,0.6448540498476202,0.6831939783103161,2834.465153373107,0.6961599588072332,239.0000000000013,26.600000000000147,0.09101877519401648,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
