date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,female_smokers,population
2020-09-25,1096180.1550655053,6143.463674568601,5810.743356939783,19254.116865856795,121.86231599217936,117.42680235780853,0.4600000000000025,1.1298512932874043,327848.2080431427,320796.88210754073,0.019937196994264366,53.471762721373466,0.020000000000000108,239511.00000000128,3357.0000000000173,0.0,39.93052764607356,39.60000000000021,0.1000000000000005,23.40000000000013,144713312.00000072
2020-09-26,1102500.1455654525,6319.9904999471455,5920.455057136002,19377.87229709786,123.75543124106424,118.89552096680518,0.4600000000000025,1.1412987802435122,330295.0380836395,323341.38614432764,0.01992380918719798,52.70547685680263,0.020000000000000108,239511.00000000128,3357.0000000000173,0.0,40.195511280773715,39.60000000000021,0.1000000000000005,23.40000000000013,144713312.00000072
2020-09-27,1109010.4242193399,6510.278653887324,6044.332455747938,19503.52435857003,125.65206147216877,120.43065769342985,0.4600000000000025,1.1530505234502504,333036.344286712,326114.1548474188,0.01993962482834292,51.88364060963501,0.020000000000000108,239511.00000000128,3357.0000000000173,0.0,40.51212796607485,39.60000000000021,0.1000000000000005,23.40000000000013,144713312.00000072
2020-09-28,1115666.9220106602,6656.49779132048,6180.307750990019,19630.516151926902,126.99179335687401,122.00200280465563,0.4600000000000025,1.1649068324713352,336274.17212906166,329167.6427677559,0.020001098711754955,51.01340272613389,0.020000000000000108,239511.00000000128,3357.0000000000173,0.0,40.8795848239421,39.60000000000021,0.1000000000000005,23.40000000000013,144713312.00000072
2020-09-29,1122485.7366437432,6818.814633083131,6329.553688484928,19758.950672445528,128.4345205186253,123.61353200006593,0.4600000000000025,1.1766697817549252,340373.07614484674,332592.4928709047,0.020122995979517604,50.10613640142013,0.020000000000000108,239511.00000000128,3357.0000000000173,0.0,41.29403089332832,39.60000000000021,0.1000000000000005,23.40000000000013,144713312.00000072
2020-09-30,1129505.083365162,7019.346721418695,6494.138849750907,19889.15411616352,130.20344371799308,125.284286362687,0.4600000000000025,1.1881159432974497,345167.38037948235,336441.83009273943,0.020317198503707397,49.170898357949454,0.020000000000000108,239511.00000000128,3357.0000000000173,0.0,41.752001676783635,39.60000000000021,0.1000000000000005,23.40000000000013,144713312.00000072
2020-10-01,1136770.2870713845,7265.203706222403,6676.227807642861,20021.53491485376,132.38079869024034,127.0403348431208,0.4600000000000025,1.199029103562294,350525.8051941145,340759.0135359416,0.020591809672867844,48.219303374150584,0.020000000000000108,239511.00000000128,3357.0000000000173,0.0,42.243073978984036,39.60000000000021,0.1000000000000005,23.40000000000013,144713312.00000072
2020-10-02,1144322.5263895127,7552.239318128351,6877.48124293319,20156.478012255408,134.94309740164942,128.9087461226446,0.4600000000000025,1.2092049239871714,356371.12539418583,345562.9567906122,0.020950482981864874,47.26119213953349,0.020000000000000108,239511.00000000128,3357.0000000000173,0.0,42.751230662001504,39.60000000000021,0.1000000000000005,23.40000000000013,144713312.00000072
2020-10-03,1152190.3917378376,7867.865348324783,7098.606031747414,20294.265571247175,137.78755899176733,130.91306751053565,0.4600000000000025,1.2184345591830112,362593.0727786716,350871.3681585705,0.021391918474278453,46.307304899737446,0.020000000000000108,239511.00000000128,3357.0000000000173,0.0,43.264644715958205,39.60000000000021,0.1000000000000005,23.40000000000013,144713312.00000072
2020-10-04,1160383.5538712533,8193.162133415546,7339.017811140888,20435.017504227268,140.75193298008944,133.06993411706483,0.4600000000000025,1.2265324481526125,369018.2092489471,356643.3591344423,0.021909485074196267,45.36446542334871,0.020000000000000108,239511.00000000128,3357.0000000000173,0.0,43.77537994937983,39.60000000000021,0.1000000000000005,23.40000000000013,144713312.00000072
2020-10-05,1168841.3098281345,8457.755956881323,7596.340315046045,20577.946030562205,142.928526334938,135.34636606937607,0.4600000000000025,1.233335664491966,375585.61202720867,362805.8816165078,0.022490937335058997,44.4370416984101,0.020000000000000108,239511.00000000128,3357.0000000000173,0.0,44.27152914432324,39.60000000000021,0.1000000000000005,23.40000000000013,144713312.00000072
2020-10-06,1177583.1308520334,8741.821023898885,7871.055480628438,20723.261979288844,145.31594872664004,137.7577716431764,0.4600000000000025,1.238742375389015,382312.1852809112,369234.6146706878,0.02311820300129428,43.52668237270873,0.020000000000000108,239511.00000000128,3357.0000000000173,0.0,44.74007817692382,39.60000000000021,0.1000000000000005,23.40000000000013,144713312.00000072
