date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_tests,new_tests,new_tests_smoothed,positive_rate,tests_per_case,life_expectancy,median_age,aged_65_older,aged_70_older,cardiovasc_death_rate,population
2020-03-11,6.000000000000025,0.0,0.0,1.0000000000000038,0.0,0.0,69.35000000000026,1.0000000000000038,1.0000000000000038,1.0000000000000038,0.020000000000000077,66.70000000000026,80.58000000000031,42.200000000000166,18.600000000000072,10.800000000000043,273.6700000000011,99479.00000000041
2020-03-12,6.000000000000027,0.0036845507433742753,0.0,1.0000000000000042,0.0,0.0,69.35000000000029,0.9995798319327773,1.0000000000000042,1.0000000000000042,0.020000000000000087,66.70000000000029,80.58000000000034,42.20000000000019,18.60000000000008,10.800000000000049,273.6700000000012,99479.00000000044
2020-03-13,6.000000000000028,0.018277310924369822,0.0,1.0000000000000044,0.0,0.0,69.3500000000003,0.9983543417366991,1.0000000000000044,1.0000000000000044,0.020000000000000094,66.70000000000032,80.58000000000037,42.2000000000002,18.600000000000087,10.800000000000052,273.6700000000013,99479.00000000047
2020-03-14,6.00000000000003,0.04347527472527493,0.003988687782805438,1.0000000000000047,0.0,0.0,69.35000000000032,0.9962609082094422,1.0000000000000047,1.0000000000000047,0.020000000000000098,66.70000000000033,80.58000000000038,42.20000000000021,18.60000000000009,10.800000000000054,273.6700000000014,99479.0000000005
2020-03-15,6.000000000000032,0.07808156916612839,0.013498303167420867,1.0000000000000049,0.0,0.0,69.35000000000034,0.9903598699095071,0.9974789915966435,1.0000000000000049,0.0200000000000001,66.70000000000034,80.5800000000004,42.200000000000216,18.600000000000094,10.800000000000056,273.67000000000144,99479.00000000052
2020-03-16,5.986134453781545,0.10636337467679434,0.028574600032320745,1.000000000000005,0.0,0.0,69.18975210084068,0.9816947031216382,0.9939075630252151,1.000000000000005,0.020000000000000104,66.70000000000036,80.58000000000041,42.20000000000022,18.600000000000097,10.800000000000058,273.67000000000144,99479.00000000052
2020-03-17,5.959558823529444,0.1409716260302205,0.04992820277149344,1.000000000000005,0.0,0.0,68.882610294118,0.9741750350981788,0.9923763736263788,1.000000000000005,0.020000000000000108,66.70000000000036,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2020-03-18,5.930916693600549,0.1886472715588649,0.07851467179419883,1.000000000000005,0.0,0.0,68.55158538703978,0.9717673461361758,0.9934581043956096,1.000000000000005,0.020000000000000108,66.70000000000036,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2020-03-19,5.916190105850064,0.2516987697648183,0.11521955264978645,1.000000000000005,0.0,0.0,68.38138619606532,0.9747315643317174,0.9931058601325198,0.9987394957983244,0.020000000000000108,66.70000000000036,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2020-03-20,5.933587311126406,0.32911021177739597,0.1606221628713092,1.000000000000005,0.0,0.0,68.58245044213635,0.9907610197258416,0.997932174672759,0.9963235294117698,0.020000000000000108,66.70000000000036,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2020-03-21,6.001208582892324,0.4173724131963317,0.21481843210823354,1.000000000000005,0.0,0.0,69.3639679221001,1.0337543459191403,1.0118621885352752,0.993719699418234,0.020000000000000108,66.70000000000036,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2020-03-22,6.135295577440745,0.5111062329741729,0.27728803222597215,1.000000000000005,0.0,0.0,70.91364788727654,1.1214157378922764,1.0371691042327442,0.9923809187136445,0.020000000000000108,66.70000000000036,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2020-03-23,6.319926757417996,0.5821014911495059,0.34571069126708814,1.000000000000005,0.0,0.0,73.04745214040904,1.2688009760113232,1.0732792199004808,0.9927019786279949,0.020000000000000108,66.70000000000036,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2020-03-24,6.566431816609079,0.6605741791248974,0.42027623112000023,1.000000000000005,0.0,0.0,75.89632342980592,1.4572891612263361,1.0877486844793376,0.9913913837770738,0.020000000000000108,66.70000000000036,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2020-03-25,6.9010843666585,0.7570983783643597,0.5017192935727096,1.000000000000005,0.0,0.0,79.76393504164997,1.6867640051580655,1.0998451268048828,0.9875319024094065,0.020000000000000108,66.70000000000036,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2020-03-26,7.355871452110887,0.8750797630880743,0.5909294184665405,1.000000000000005,0.0,0.0,85.02000299423051,2.0085280782059796,1.161139501212261,0.989210659192318,0.020000000000000108,66.70000000000036,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2020-03-27,7.961570686691452,1.012547702083349,0.6886586023114452,1.000000000000005,0.0,0.0,92.02027018361744,2.4668167653987254,1.263105757130917,1.002460677005746,0.020012605042016917,66.69930252100876,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2020-03-28,8.742558105516341,1.163499335062837,0.7953019672474833,1.000000000000005,0.0,0.0,101.04649449291688,3.120159438948856,1.3829708821662248,1.0334227540374397,0.02004936974789927,66.69726820728329,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2020-03-29,9.712914054250396,1.3189076299332,0.9107332627659309,1.000000000000005,0.0,0.0,112.26143987421275,4.085562371713266,1.6211082521224092,1.097933904571391,0.020099567711700177,66.69379310762804,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
