date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,aged_65_older,median_age,cardiovasc_death_rate,male_smokers,population
2020-09-22,391.47674110469035,1.497022519079397,1.7209442553708123,6.999999999937853,2.6403811380378956e-11,6.931840934583398e-11,469.28880864870996,8.389999999925458,0.6755760085314122,1442.000000000008,0.1700000000000009,2.9600000000000164,20.400000000000105,261.5200000000013,23.60000000000013,836783.0000000044
2020-09-23,392.91838323640457,1.4416421317142036,1.6419853408493783,6.9999999999534,1.9802858535284217e-11,5.198880700937549e-11,471.0172779474251,8.389999999944106,0.6772295177107772,1442.000000000008,0.1700000000000009,2.9600000000000164,20.400000000000105,261.5200000000013,23.60000000000013,836783.0000000044
2020-09-24,394.30441444734277,1.3860312109382078,1.569479147847766,6.99999999996506,1.4852143901463162e-11,3.899160525703162e-11,472.67903231318746,8.389999999958091,0.6789124420969171,1442.000000000008,0.1700000000000009,2.9600000000000164,20.400000000000105,261.5200000000013,23.60000000000013,836783.0000000044
2020-09-25,395.6357930591663,1.3313786118235669,1.5037761352878949,6.999999999973805,1.1139107926097372e-11,2.924370394277371e-11,474.27521718899595,8.38999999996858,0.6805679773386875,1442.000000000008,0.1700000000000009,2.9600000000000164,20.400000000000105,261.5200000000013,23.60000000000013,836783.0000000044
2020-09-26,396.915661859663,1.279868800496636,1.4445363677878365,6.999999999980363,8.35433094457303e-12,2.1932777957080283e-11,475.80960051294994,8.389999999976446,0.6821593378844303,1442.000000000008,0.1700000000000009,2.9600000000000164,20.400000000000105,261.5200000000013,23.60000000000013,836783.0000000044
2020-09-27,398.1500948110374,1.2344329513744179,1.3906952622662183,6.999999999985282,6.265748208429772e-12,1.6449583467810212e-11,477.2894684842606,8.389999999982347,0.6836607122045325,1442.000000000008,0.1700000000000009,2.9600000000000164,20.400000000000105,261.5200000000013,23.60000000000013,836783.0000000044
2020-09-28,399.34361506432253,1.193520253285178,1.3391773936938476,6.9999999999889715,4.699311156322329e-12,1.2337187600857658e-11,478.7202469675917,8.389999999986772,0.6850285011863674,1442.000000000008,0.1700000000000009,2.9600000000000164,20.400000000000105,261.5200000000013,23.60000000000013,836783.0000000044
2020-09-29,400.4977565471113,1.1541414827887073,1.2899510801766574,6.999999999991738,3.524483367241747e-12,9.252890700643245e-12,480.1037752386227,8.389999999990092,0.6862044722052257,1442.000000000008,0.1700000000000009,2.9600000000000164,20.400000000000105,261.5200000000013,23.60000000000013,836783.0000000044
2020-09-30,401.61795218732175,1.1201956402104718,1.2438110800096762,6.999999999993814,2.64336252543131e-12,6.9396680254824334e-12,481.44657173278154,8.38999999999258,0.6871295984978116,1442.000000000008,0.1700000000000009,2.9600000000000164,20.400000000000105,261.5200000000013,23.60000000000013,836783.0000000044
2020-10-01,402.7123975600135,1.094445372691792,1.201963513627168,6.99999999999537,1.9825218940734826e-12,5.204751019111825e-12,482.75847033158425,8.389999999994448,0.6877418336503474,1442.000000000008,0.1700000000000009,2.9600000000000164,20.400000000000105,261.5200000000013,23.60000000000013,836783.0000000044
2020-10-02,403.79119862249945,1.0788010624858784,1.1657145550652386,6.999999999996537,1.4868914205551118e-12,3.903563264333869e-12,484.0515975773896,8.389999999995847,0.6879865626973607,1442.000000000008,0.1700000000000009,2.9600000000000164,20.400000000000105,261.5200000000013,23.60000000000013,836783.0000000044
2020-10-03,404.86573251567927,1.0745338931798596,1.1362369505587882,6.999999999997413,1.1151685654163339e-12,2.927672448250402e-12,485.33960558446495,8.389999999996897,0.687837045487792,1442.000000000008,0.1700000000000009,2.9600000000000164,20.400000000000105,261.5200000000013,23.60000000000013,836783.0000000044
2020-10-04,405.94816816504056,1.082435649361302,1.1143949074892283,6.999999999998069,8.363764240622504e-13,2.1957543361878014e-12,486.63709672228606,8.389999999997684,0.6872740349238604,1442.000000000008,0.1700000000000009,2.9600000000000164,20.400000000000105,261.5200000000013,23.60000000000013,836783.0000000044
2020-10-05,407.0485857230053,1.1004175579647404,1.1009783073137553,6.999999999998562,6.272823180466878e-13,1.646815752140851e-12,487.95617952296925,8.389999999998274,0.6862952159149389,1442.000000000008,0.1700000000000009,2.9600000000000164,20.400000000000105,261.5200000000013,23.60000000000013,836783.0000000044
