date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,male_smokers,median_age,population
2021-11-23,1.000000000000005,6.698851329370445e-45,1.6816024737607796e-44,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1417.475876851884,0.18510845865243636,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-24,1.000000000000005,5.024138497027834e-45,1.2612018553205847e-44,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1447.0316167533301,0.16429692252843536,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-25,1.000000000000005,3.7681038727708756e-45,9.459013914904385e-45,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1477.8596369347479,0.14659276300169188,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-26,1.000000000000005,2.8260779045781564e-45,7.09426043617829e-45,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1506.9064439260146,0.13173303378973056,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-27,1.000000000000005,2.1195584284336173e-45,5.320695327133717e-45,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1531.3316752198848,0.11937201192924049,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-28,1.000000000000005,1.589668821325213e-45,3.990521495350288e-45,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1548.786264495071,0.10914196951577339,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-29,1.000000000000005,1.1922516159939097e-45,2.992891121512716e-45,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1557.6463887397606,0.10067435043999756,38.10000000000021,22.000000000000124,222390.0000000011
2021-11-30,1.000000000000005,8.941887119954323e-46,2.244668341134537e-45,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1557.2202957565032,0.09363957019909976,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-01,1.000000000000005,6.706415339965742e-46,1.683501255850903e-45,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1548.1165631231327,0.0878255082892732,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-02,1.000000000000005,5.029811504974307e-46,1.2626259418881772e-45,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1531.3709549861783,0.08300002973020644,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-03,1.000000000000005,3.77235862873073e-46,9.469694564161329e-46,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1508.1516810101593,0.07893505785033754,38.10000000000021,22.000000000000124,222390.0000000011
2021-12-04,1.000000000000005,2.829268971548048e-46,7.102270923120996e-46,2.00000000000001,0.0,4.640000000000024,1.700000000000009,1479.625008333575,0.075440465979867,38.10000000000021,22.000000000000124,222390.0000000011
