date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,population_density,median_age,aged_65_older,female_smokers,hospital_beds_per_thousand,population
2022-03-27,9722.701842301296,0.2986317517735087,0.40841347592882626,102.99997133912095,1.2228894764180902e-05,3.1744463342007556e-05,2851.690717672229,0.4577050304466178,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-28,9722.99994345837,0.29810115707512225,0.37005105717286435,102.99997850434085,9.171671073135677e-06,2.3808347506505667e-05,2851.7780371229537,0.45627715680393616,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-29,9723.30288260995,0.3029391515813906,0.3417297925564424,102.99998387825578,6.878753304851758e-06,1.785626062987925e-05,2851.866705928839,0.4551167234529851,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-30,9723.614201388633,0.3113187786828114,0.32312491390666637,102.99998790869198,5.159064978638819e-06,1.3392195472409438e-05,2851.9577713664785,0.4542119769788797,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-03-31,9723.93574800335,0.32154661471669854,0.31338521742741454,102.99999093151912,3.869298733979114e-06,1.0044146604307078e-05,2852.0517918409587,0.45354489094359807,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-01,9724.267777389081,0.3320293857304785,0.3111483183711431,102.99999319863949,2.9019740504843356e-06,7.533109953230308e-06,2852.1488637579046,0.4531021071217264,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-02,9724.609026319135,0.3412489300541619,0.3145520920427404,102.99999489897976,2.1764805378632518e-06,5.649832464922731e-06,2852.2486416775146,0.4528490431725818,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-03,9724.956769739365,0.34774342022969756,0.32124325455241776,102.99999617423497,1.6323604033974387e-06,4.237374348692048e-06,2852.3503534300858,0.45274941974207433,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-04,9725.306863018823,0.35009327945798796,0.3283837983803771,102.99999713067636,1.224270302548079e-06,3.178030761519036e-06,2852.452811452659,0.45273320249239996,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-05,9725.658718692703,0.3518556738792057,0.3351283465228399,102.99999784800741,9.182027269110592e-07,2.383523071139277e-06,2852.555855357436,0.4527224939830692,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-06,9726.011896162398,0.353177469695119,0.3409107395301395,102.9999983860057,6.886520451832944e-07,1.7876423033544577e-06,2852.659362429523,0.45261523829596445,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-07,9726.366064978954,0.354168816557054,0.34541947998697164,102.99999878950442,5.164890338874708e-07,1.3407317275158432e-06,2852.7632365926693,0.4523224500535835,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-08,9726.720977305658,0.35491232670350525,0.3485793158725822,102.99999909212846,3.8736677541560313e-07,1.0055487956368824e-06,2852.8674001335817,0.45177302693902477,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-09,9727.076447264972,0.3554699593133437,0.3505374280809077,102.99999931909649,2.905250815617023e-07,7.541615967276618e-07,2852.971787495148,0.4508942498422782,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-10,9727.432335448742,0.3558881837707225,0.3516530710606813,102.9999994893225,2.1789381117127674e-07,5.656211975457464e-07,2853.076340621365,0.4496344882866866,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-11,9727.788537300856,0.35620185211375666,0.35248980329551144,102.99999961699203,1.6342035837845754e-07,4.2421589815930976e-07,2853.18101807107,0.4479692404878016,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-12,9728.144974404227,0.3564371033710323,0.35311735247163406,102.99999971274417,1.2256526878384316e-07,3.1816192361948234e-07,2853.285790864231,0.4458820693445202,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-13,9728.50158794604,0.35661354181398897,0.35358801435372605,102.99999978455827,9.192395158788237e-08,2.386214427146117e-07,2853.3906283776537,0.44337389848544306,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-14,9728.858333816686,0.35674587064620644,0.35394101076529505,102.99999983841884,6.894296369091179e-08,1.789660820359588e-07,2853.4955003718023,0.4404557632305987,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-15,9729.215178933957,0.3568451172703696,0.35420575807397175,102.99999987881428,5.170722276818384e-08,1.342245615269691e-07,2853.600378510918,0.43716486702540597,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-16,9729.572098486196,0.3569195522384919,0.3544043185554793,102.99999990911085,3.8780417076137884e-08,1.0066842114522682e-07,2853.705237503102,0.4335612714713821,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-17,9729.92907386466,0.3569753784645837,0.35455323891661,102.99999993183329,2.9085312807103413e-08,7.550131585892012e-08,2853.810055955385,0.42970957674510146,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-18,9730.2911331296,0.36205926494087526,0.355383416582416,102.99999994887511,2.181398460532756e-08,5.6625986894190086e-08,2853.9162918049396,0.4257102691780898,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-19,9730.657845645534,0.3667125159325477,0.35684428512588817,102.99999996165647,1.636048845399567e-08,4.246949017064257e-08,2854.0238103210645,0.42167168055195836,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-20,9731.025333167583,0.3674875220496052,0.3583912939995556,102.99999997124249,1.2270366340496752e-08,3.185211762798193e-08,2854.1314729638143,0.4177104507824244,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-21,9731.387778156244,0.3624449886606692,0.3592015183341857,102.99999997843202,9.202774755372564e-09,2.3889088220986447e-08,2854.237579027971,0.41396124791228756,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-22,9731.738555013448,0.3507768572033239,0.3583353662878085,102.99999998382415,6.902081066529423e-09,1.7916816165739835e-08,2854.3401968760245,0.41056983703311734,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-23,9732.071078509614,0.33252349616687604,0.35485785955748583,102.99999998786825,5.176560799897068e-09,1.3437612124304877e-08,2854.4374123629045,0.4076615406707662,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-24,9732.379440103943,0.30836159432942367,0.3479295937631375,102.99999999090133,3.8824205999228006e-09,1.0078209093228658e-08,2854.5275151545356,0.40533907728717344,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-25,9732.656364176226,0.2769240722822975,0.3357909251219657,102.99999999317615,2.9118154499421004e-09,7.558656819921493e-09,2854.608394769267,0.4036777080946631,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-26,9732.898818057845,0.24245388161960954,0.3180715390257022,102.99999999488224,2.1838615874565753e-09,5.6689926149411205e-09,2854.6791700265335,0.4027309701466282,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-27,9733.10727450009,0.208456442242503,0.29539625284716964,102.99999999616182,1.6378961905924314e-09,4.25174446120584e-09,2854.7399880564262,0.40254548035722443,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-28,9733.28515852537,0.17788402528239447,0.26908936804520295,102.9999999971215,1.2284221429443235e-09,3.18880834590438e-09,2854.7918609518256,0.40314731324141595,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-29,9733.438432565663,0.15327404029340552,0.24095293424334005,102.99999999784127,9.213166072082427e-10,2.391606259428285e-09,2854.836543257506,0.40456911453675093,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-04-30,9733.57528531631,0.13685275064668645,0.21310044728884003,102.9999999983811,6.90987455406182e-10,1.7937046945712138e-09,2854.8764400869604,0.4068111280809736,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-05-01,9733.705898376385,0.13061306007615914,0.18783212279694692,102.99999999878597,5.182405915546365e-10,1.3452785209284103e-09,2854.9145382100205,0.4098619013289919,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-05-02,9733.83218719536,0.1262888189743787,0.1664699227376586,102.99999999908962,3.886804436659774e-10,1.0089588906963078e-09,2854.9513921836988,0.41370282547961457,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-05-03,9733.958788101769,0.12660090640919403,0.15011019900217748,102.99999999931737,2.9151033274948304e-10,7.567191680222309e-10,2854.9883639503187,0.4183010363689229,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-05-04,9734.09580406923,0.13701596746041866,0.14012224201181425,102.99999999948817,2.186327495621123e-10,5.675393760166731e-10,2855.028420667979,0.42361831121334437,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-05-05,9734.25582202414,0.16001795491011714,0.13780370477970766,102.99999999961626,1.6397456217158423e-10,4.2565453201250483e-10,2855.0752582934897,0.4295957631449798,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
2022-05-06,9734.451675826458,0.19585380231704203,0.1441221709571145,102.99999999971234,1.2298092162868816e-10,3.1924089900937863e-10,2855.1326442695718,0.4361439781441266,44.300000000000225,19.300000000000104,3.610000000000019,0.200000000000001,0.7000000000000035,3684041.00000002
