date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,reproduction_rate,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,gdp_per_capita,population
2021-03-05,3700.6093474943355,31.177965831996488,30.659393521882173,73.66594268001315,0.2473576112950458,0.21032294449963437,108480.91202580232,2159.467170277113,1.0872202679696497,3.2050840458974177,210.74889996983845,0.6271243337530735,59.35878751418281,56861.47000000031,33690.000000000175
2021-03-06,3731.731186444933,31.12183895059728,30.85717991839939,73.92086942112826,0.2549267411151115,0.22248089615753158,109393.22853438099,2166.9403093497253,1.0813206631621126,3.90940886506302,227.72335888171017,0.6772681048720138,59.552237694460715,56861.47000000031,33690.000000000175
2021-03-07,3762.70913644004,30.977949995107018,30.968614576808633,74.17843487127617,0.2575654501479048,0.23398510650728935,110301.32705689449,2174.4907738675006,1.0751184870289874,4.690871209236835,245.31107119748214,0.7293014341808377,59.703051574013045,56861.47000000031,33690.000000000175
2021-03-08,3793.402246641606,30.693110201566242,30.99278898690516,74.43275957297888,0.2543247017027195,0.2430804588397434,111201.07568795222,2181.946201118146,1.068742711425588,5.5482759290133945,263.208820528041,0.7823514796433866,59.817018803328224,56861.47000000031,33690.000000000175
2021-03-09,3823.772160094332,30.36991345272611,30.930610486138832,74.68203574308268,0.2492761701038014,0.2491857481375649,112091.35000739936,2189.2535915302738,1.0623296580035817,6.477036455486626,281.0963535990047,0.8354526853627935,59.90491180773219,56861.47000000031,33690.000000000175
2021-03-10,3853.8419836777357,30.069823583403704,30.795379971908627,74.92514994887642,0.2431142057937531,0.25210505124538474,112972.82736350056,2196.3803027298027,1.0559964354871738,7.4691682595206075,298.65025485665547,0.8876602961811141,59.98154067545016,56861.47000000031,33690.000000000175
2021-03-11,3883.67930611642,29.83732243868404,30.608838631161632,75.16167112358373,0.23652117470730605,0.25197827130411,113847.48906011751,2203.313698443606,1.0498441268739467,8.516318206060426,315.61823412891744,0.9382473229761732,60.05589597200464,56861.47000000031,33690.000000000175
2021-03-12,3913.3834614877724,29.70415537135308,30.398202987592338,75.39184157798202,0.23017045439828848,0.24924404607666073,114718.24699709218,2210.0608851772454,1.0439338385297343,9.610053214984898,331.78342349584824,0.9864847811784792,60.136970136728195,56861.47000000031,33690.000000000175
2021-03-13,3943.075976852745,29.69251536497251,30.193941187042064,75.61657025911688,0.2247286811348511,0.24461192919227284,115588.66365053423,2216.6485147232734,1.0383154403064812,10.741284820740956,346.9301177188486,1.0314655574417149,60.233459664601824,56861.47000000031,33690.000000000175
2021-03-14,3972.8934079789306,29.81743112618579,30.028105211548556,75.83742769433778,0.2208574352208865,0.2390415260797253,116462.74205803659,2223.122636042458,1.0330243953559128,11.898367650246538,360.71804724194885,1.0716179140412103,60.353541742633745,56861.47000000031,33690.000000000175
2021-03-15,4002.947932519433,30.054524540502342,29.936874157530234,76.05160018251814,0.214172488180371,0.23300835852230237,117343.77061851144,2229.4007774520146,1.0280310631620557,13.067489296185249,372.80485734484296,1.1051187361126806,60.500107826044555,56861.47000000031,33690.000000000175
2021-03-16,4033.3002674244867,30.352334905053592,29.934404002116686,76.25991862428367,0.20831844176553058,0.22690106527181755,118233.5292058036,2235.5072994755687,1.0232883264601016,14.234075520943097,383.00676194851644,1.1304531438750747,60.67383167754902,56861.47000000031,33690.000000000175
2021-03-17,4064.00831304413,30.7080456196435,30.025657235588852,76.46656146336477,0.20664283908109712,0.22148139042121961,119133.71514126302,2241.5646951949147,1.0187458182128863,15.384812162146696,391.4133617005605,1.1467307758119314,60.87312585900219,56861.47000000031,33690.000000000175
2021-03-18,4095.1157370455467,31.10742400141657,30.20720155629737,76.67757138840926,0.21100992504450122,0.21767455283530734,120045.60853451886,2247.7501075306427,1.0143418458833249,16.50818418625129,398.10921325990705,1.1531211264614065,61.09410910013408,56861.47000000031,33690.000000000175
2021-03-19,4126.643412351069,31.52767530552272,30.467808891851384,76.89974285934196,0.2221714709326975,0.21641202322376585,120969.82128905997,2254.262717202607,1.0099911937208337,17.594474031737626,403.2591400677493,1.1489816011485776,61.33058182510065,56861.47000000031,33690.000000000175
2021-03-20,4158.582995591685,31.939583240615907,30.788904665010108,77.13978775213424,0.24004489279228372,0.21851360694594363,121906.10885642024,2261.2992837002776,1.0055682175272136,18.634625589521846,407.00906093316553,1.1338294458517386,61.57867166294322,56861.47000000031,33690.000000000175
2021-03-21,4190.892110947163,32.30911535547814,31.144904743101517,77.40370959238133,0.2639218402470898,0.2245990061144354,122853.22905181762,2269.0358010105056,1.000945717120848,19.619160449413556,409.474313476216,1.1075839460565495,61.83625164636716,56861.47000000031,33690.000000000175
2021-03-22,4223.495780042957,32.603669095794174,31.50903957865779,77.69759473468687,0.29388514230555063,0.23592905419797947,123808.98398521116,2277.650684791496,0.9959652671554402,20.537574576448264,410.8349691084554,1.0705774230201124,62.09843792675994,56861.47000000031,33690.000000000175
2021-03-23,4256.391889977279,32.89610993432144,31.872323963243552,78.02463431863,0.3270395839431261,0.25283609252308104,124773.31173212122,2287.2374841818605,0.9904770208255343,21.381397857567862,411.28282023793554,1.0235738235676066,62.358876926000875,56861.47000000031,33690.000000000175
2021-03-24,4289.568755879862,33.1768659025834,32.22482005711274,78.38536326321308,0.3607289445830724,0.27479125814473526,125745.86975432704,2297.811885437627,0.984334333169249,22.146042090654923,411.0109839567328,0.9677458169323317,62.61071070031846,56861.47000000031,33690.000000000175
2021-03-25,4323.003797032721,33.43504115285874,32.557076258089936,78.77783951269757,0.3924762494844931,0.30064402537972196,126725.99609564203,2309.316964659995,0.9774160698510815,22.829839879777477,410.12525477427283,0.904456583125882,62.847300963183336,56861.47000000031,33690.000000000175
2021-03-26,4356.662543960714,33.65874692799252,32.86120635323137,79.19777847098095,0.419938958283377,0.3288018619565761,127712.68027874528,2321.6271273411535,0.9696213607270325,23.431517083933553,408.51879563791266,0.8348655465881099,63.06277210247809,56861.47000000031,33690.000000000175
