date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,female_smokers,handwashing_facilities,life_expectancy,population
2020-04-22,1321.9287634414413,96.81526434801071,80.5713864796841,14.708493634217547,1.0361117463616516,0.9557269950671246,0.07000000000000037,1.4060329863417733,8274.98924488372,6394.694972867354,0.016421328085358233,60.446179483669596,62937.000000000335,1273.0000000000068,0.010000000000000054,92.1214311535584,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-04-23,1424.93067083577,103.00194599856476,86.1674700472228,15.74754669625142,1.0394141265133217,0.9832991247748116,0.07000000000000037,1.393648527733061,8959.378940773342,6997.43236410431,0.01588742463544727,62.52725419904835,62937.000000000335,1273.0000000000068,0.010000000000000054,92.11067970001055,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-04-24,1534.5038854797713,109.57324359717843,91.90667719605074,16.774800293681807,1.02752439578997,1.0028440914802699,0.07000000000000037,1.3806195567564878,9631.48283195365,7629.999111475144,0.015281114695072866,64.8804891302172,62937.000000000335,1273.0000000000068,0.010000000000000054,92.08154597410305,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-04-25,1650.7153090678144,116.21144530292604,97.74431865980486,17.77487850080437,1.0002813058922526,1.0128935728118844,0.07000000000000037,1.3670941116526942,10278.225019892856,8280.338005228867,0.014639892259184434,67.39365547080456,62937.000000000335,1273.0000000000068,0.010000000000000054,92.03112295827619,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-04-26,1773.2070700361578,122.49177725450565,103.6288668229081,18.733421319042222,0.9586951423151182,1.0125378266677383,0.07000000000000037,1.3532488319618885,10895.77283731785,8936.769114781393,0.013986544921602305,69.95966791208866,62937.000000000335,1273.0000000000068,0.010000000000000054,91.95745501767301,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-04-27,1900.8578235355249,127.65076571398868,109.56361003961176,19.639222421085186,0.9059153451009163,1.0003277397487043,0.07000000000000037,1.3392283175719353,11482.188128311613,9587.591525808104,0.013343819486289009,72.47003050743442,62937.000000000335,1273.0000000000068,0.010000000000000054,91.85974931108942,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-04-28,2033.7641659709748,132.90635159641607,115.52306370294752,20.48473355789537,0.8455968191036456,0.975613451870353,0.07000000000000037,1.3251041728912996,12029.70100250393,10221.704407122741,0.012732816133785938,74.8410506763096,62937.000000000335,1273.0000000000068,0.010000000000000054,91.74787468532105,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-04-29,2172.0483992035092,138.28424010325926,121.44696535962842,21.265343962862417,0.7806746666871403,0.9391115110100704,0.07000000000000037,1.3109213746587802,12517.428612252887,10827.761757184348,0.012171784046040825,76.99738464588779,62937.000000000335,1273.0000000000068,0.010000000000000054,91.6230215602094,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-04-30,2315.7307402559,143.68234620543433,127.25827104622442,21.980100409121636,0.7148046425492924,0.8926117521974375,0.07000000000000037,1.2967272300891095,12932.777664748832,11395.383874449364,0.01167521812502837,78.89076311272882,62937.000000000335,1273.0000000000068,0.010000000000000054,91.48151827099751,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-01,2464.633478592058,148.90274220094088,132.87665254129425,22.63224725254262,0.6521829906385375,0.8387574566820157,0.07000000000000037,1.2825888938014816,13274.911642226802,11915.864715791793,0.0112531815317157,80.49964150067473,62937.000000000335,1273.0000000000068,0.010000000000000054,91.317693325097,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
