date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,hosp_patients,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,aged_70_older,life_expectancy,population,excess_mortality_cumulative,excess_mortality
2020-03-11,12.541472599316865,2.801853037838668,1.4065246969906349,2.987439398836469,0.10313295128273103,0.04283494265771504,2.1000000000000085,2.4527976445924398,2425.0000000000095,830.2653054991293,0.049937196994182476,19.111305798316565,0.010000000000000038,4300.000000000016,4300.000000000016,0.010000000000000038,22.65483956976305,33.100000000000136,41.80000000000016,10.20000000000004,78.73000000000032,39857144.00000016,0.6400000000000025,3.5400000000000142
2020-03-12,16.239233085557494,4.140138134095693,1.9692515692967283,2.9847618374272913,0.13030705024291478,0.061732865041120966,2.1000000000000094,2.452697134543234,2425.000000000011,830.259725730683,0.04991120414511979,19.11587430672064,0.010000000000000044,4300.000000000018,4300.000000000018,0.010000000000000044,25.373458147117994,33.10000000000015,41.80000000000018,10.200000000000045,78.73000000000036,39857144.00000018,0.6400000000000028,3.540000000000016
2020-03-13,21.935921258899906,6.118742902446382,2.770305516015862,2.9879249656593543,0.15884858115342107,0.0835633850445772,2.1000000000000103,2.451592340241624,2425.000000000012,832.1171924880587,0.04991546516443138,19.11720469578065,0.010000000000000047,4300.00000000002,4300.00000000002,0.010000000000000047,28.27833439896169,33.10000000000016,41.800000000000196,10.200000000000049,78.73000000000039,39857144.00000019,0.640000000000003,3.540000000000017
2020-03-14,30.2215110799216,8.67892466229053,3.870632983165752,3.0002197423440675,0.18704205965304294,0.10755262928117071,2.1000000000000107,2.448952658542566,2425.0000000000123,836.8056383867304,0.04997506041178514,19.109976889644177,0.010000000000000049,4300.000000000021,4300.000000000021,0.010000000000000049,31.32130622908558,33.100000000000165,41.8000000000002,10.20000000000005,78.7300000000004,39857144.0000002,0.6400000000000031,3.540000000000018
2020-03-15,41.556744169669805,11.691901964720511,5.315350302985186,3.0245991958983263,0.2127928569569772,0.13270406472105933,2.100000000000011,2.444148398237891,2425.0000000000127,845.4276935605725,0.050109608172445905,19.0891245547574,0.01000000000000005,4300.000000000022,4300.000000000022,0.01000000000000005,34.429732095860786,33.10000000000017,41.80000000000021,10.200000000000053,78.73000000000042,39857144.00000021,0.6400000000000032,3.5400000000000187
2020-03-16,54.95078372518396,13.707016324865553,7.0231122747502175,3.0470531461157337,0.2211169439459168,0.15637032391248196,2.100000000000011,2.436595461574349,2425.0000000000127,859.2483881406956,0.05032040910283159,19.049753887949137,0.010000000000000052,4300.000000000022,4300.000000000022,0.010000000000000052,37.52280602082907,33.10000000000018,41.80000000000022,10.200000000000053,78.73000000000042,39857144.00000021,0.6400000000000033,3.5400000000000187
2020-03-17,70.80571869240137,16.119434835762963,9.033343255836439,3.0705678169235857,0.23049510938154522,0.17831668928213168,2.100000000000011,2.4258502807315088,2425.0000000000127,879.6700176730731,0.05062912389241142,18.986837070777653,0.010000000000000054,4300.000000000022,4300.000000000022,0.010000000000000054,40.5316413611293,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,0.6400000000000035,3.5400000000000187
2020-03-18,90.21367815957271,19.621848266447344,11.438151107035726,3.1084526888077555,0.24906719499672814,0.19941431075603994,2.100000000000011,2.411523941964278,2425.0000000000127,908.1746852005076,0.05104634194969002,18.896889276903565,0.010000000000000054,4300.000000000022,4300.000000000022,0.010000000000000054,43.35403079460271,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,0.6400000000000035,3.5400000000000187
2020-03-19,114.55193605988663,24.502359050514293,14.348149529371849,3.1793356381313544,0.28099884485775994,0.22120213578196243,2.100000000000011,2.3931723682379173,2425.0000000000127,946.2365568868074,0.05157273319142079,18.777969155479898,0.010000000000000054,4300.000000000022,4300.000000000022,0.010000000000000054,45.92588266285579,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,0.6400000000000035,3.5400000000000187
2020-03-20,145.1792396984382,30.745628369980167,17.86682481671218,3.3034092916237308,0.32747505478100647,0.24555835684616845,2.100000000000011,2.370522456527504,2425.0000000000127,995.2126148208927,0.05218730684249909,18.631763873720487,0.010000000000000054,4300.000000000022,4300.000000000022,0.010000000000000054,48.215284492293826,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,0.6400000000000035,3.5400000000000187
2020-03-21,183.2080561474554,38.10873646817687,22.071310920226487,3.4996157922472158,0.3874453343953872,0.27445399711103274,2.100000000000011,2.343574292298669,2425.0000000000127,1056.4036272436608,0.05287431982159643,18.462478367475263,0.010000000000000054,4300.000000000022,4300.000000000022,0.010000000000000054,50.218050634895945,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,0.6400000000000035,3.5400000000000187
2020-03-22,229.33375704271873,46.17807788442299,26.997970746731006,3.783535373597183,0.45818257868923684,0.3097680996432299,2.100000000000011,2.3125301051322142,2425.0000000000127,1131.0995368516228,0.05361873275566088,18.27205754742289,0.010000000000000054,4300.000000000022,4300.000000000022,0.010000000000000054,51.954382998796476,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,0.6400000000000035,3.5400000000000187
2020-03-23,281.7426416346576,52.44816733380861,32.53235524169021,4.091433042802937,0.46133247377129144,0.34433819496513146,2.100000000000011,2.2776624463346193,2425.0000000000127,1220.427723097672,0.054415407032809095,18.063306250418517,0.010000000000000054,4300.000000000022,4300.000000000022,0.010000000000000054,53.46636659622091,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,0.6400000000000035,3.5400000000000187
2020-03-24,341.17289913161767,59.45971955336239,38.72365347069889,4.438952933362714,0.47747963974993,0.3798662835864866,2.100000000000011,2.2393370092823184,2425.0000000000127,1325.243917727264,0.055265013581006384,17.839267018130652,0.010000000000000054,4300.000000000022,4300.000000000022,0.010000000000000054,54.81609120443791,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,0.6400000000000035,3.5400000000000187
2020-03-25,409.3188469408278,68.1680443515119,45.65857138938496,4.887117091747965,0.5533909192112849,0.4235653558702147,2.100000000000011,2.1980166548285807,2425.0000000000127,1446.0563707453534,0.05615997544108777,17.60409312074087,0.010000000000000054,4300.000000000022,4300.000000000022,0.010000000000000054,56.07736898509969,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,0.6400000000000035,3.5400000000000187
2020-03-26,488.17738666004976,78.87511212594823,53.425795542685236,5.519345575759917,0.7129908300031647,0.48546781134351513,2.100000000000011,2.1542673392145217,2425.0000000000127,1582.9762147106017,0.057099134780557344,17.360002613664918,0.010000000000000054,4300.000000000022,4300.000000000022,0.010000000000000054,57.31198148995607,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,0.6400000000000035,3.5400000000000187
2020-03-27,579.5578460713152,91.39288871631008,62.089340839302345,6.424221528297002,0.963072146419635,0.5764067731811992,2.100000000000011,2.108620672478121,2424.9785714285845,1735.6826458422627,0.05807515910093199,17.10784779088866,0.010000000000000054,4300.000000000022,4300.000000000022,0.010000000000000054,58.58103088152661,33.10000000000018,41.800000000000225,10.200000000000053,78.73000000000042,39857144.00000021,0.6400000000000035,3.5400000000000187
