date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_deaths_per_million,reproduction_rate,weekly_hosp_admissions,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,population,excess_mortality_cumulative,excess_mortality
2022-04-05,79140.90364962339,549.519253185374,477.11066464800416,656.3782031878533,1.6673604112037779,1.4259319917760223,1810340.9312004535,1242.6878731946413,1.4505467102898,114.73174528845679,3110.1420023516994,2908.2561842463892,0.18428593903619794,5.715736135995584,235.74577523324342,88.87408317611445,304.3721996306442,329.7972463250252,0.011457228613542397,44.0190271172721,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.835005207221017,10.162519868646061
2022-04-06,79710.9235516973,570.0199020739053,501.2965219184539,658.148891563483,1.7706883756297271,1.5014349343620772,1813496.0986750678,1246.0401624913284,1.408731784494986,116.15735084463253,3155.167474614458,2975.584478197725,0.18796800954540988,5.576225178919772,235.800818981494,88.88718245319131,292.9960210869137,321.041987749587,0.011107304136304194,43.574008379324525,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.844438017522154,11.49779827252529
2022-04-07,80297.66776073496,586.7442090376535,524.2227051104637,660.0249524476617,1.8760608841786657,1.5869398077528145,1816683.824135586,1249.5919510540184,1.360728056212224,116.84944031973367,3187.7254605180556,3036.2964549637472,0.190715502957377,5.468684721293909,235.85440544491203,88.90026466794791,285.2662950653472,312.4129226156813,0.010829023674303143,43.010235276090086,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.855350629680548,12.790807587947413
2022-04-08,80896.14678047376,598.4790197388099,545.0098137391188,662.0028287507439,1.9778763030822897,1.6794189799257966,1819890.119346036,1253.3365056305286,1.3076371863091372,116.75692740943751,3206.2952104499554,3088.445725191787,0.19238762915727023,5.397361957260031,235.90778598413686,88.91331566321057,284.2360011955848,304.87047088871674,0.01061530363161619,42.33207367749425,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.867336109207508,13.978059818765551
2022-04-09,81500.43539240133,604.2886119275731,562.8402883909594,664.0723381112166,2.069509360472677,1.7750519531085391,1823100.61555995,1257.2545487445532,1.2508410119038,115.85857421623427,3210.496213913748,3130.3288155486607,0.192897703121993,5.365376025152529,235.962537613507,88.9262925004785,291.6630383886088,299.5215668058398,0.010453559171675958,41.551777462387065,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.879965444173624,15.003268361165333
2022-04-10,82103.88072982148,603.4453374201474,577.0448056597363,666.2159051671238,2.1435670559071935,1.8694009557816336,1826300.270008685,1261.312805223575,1.1919104938987628,114.16642581408277,3199.6544487352508,3160.3990195477318,0.19219913383793977,5.374612174003383,236.02053136139108,88.93914697716895,309.05888189423666,297.6523418787823,0.010325463496404041,40.68992246330619,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.8928184593422515,15.82200358410701
2022-04-11,82702.77892163902,598.8981918175355,587.3410239280611,668.4180697932494,2.202164626125615,1.959521628277728,1829473.1624451072,1265.4820087334554,1.1326137042960838,111.7273242086553,3172.89243642216,3177.3665238721806,0.1902838041599677,5.426956221646695,236.08378426765,88.95183292195247,337.1656223127272,300.70103727527976,0.010231492580286237,39.76169200908279,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.905519468294675,16.406792211581994
2022-04-12,83294.07048728627,591.2915656472506,593.3085822640816,670.6737171801028,2.255647386853426,2.043449883134608,1832605.1059320876,1269.7524753606945,1.074830510930532,108.60731557776782,3131.9434869804895,3180.4787067373654,0.1872511530553348,5.52032705634492,236.1541033914295,88.96430116205272,375.004969805005,310.7947663210369,0.010173619435214692,38.778849323554226,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.917706250957834,16.73963929212451
2022-04-13,83873.4212235773,579.3507362910302,594.6416298137699,672.9711734700813,2.29745628997847,2.1186274899204487,1835683.5918117056,1274.1020997331923,1.0203597933465751,104.88960109832276,3078.4858796180474,3169.5253842870297,0.18329906291690534,5.649341930914161,236.2329880154535,88.97652095880534,420.89382108355414,329.06802044213566,0.010130214576411034,37.76337729647955,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.929024378402151,16.80981726575053
2022-04-14,84436.28749169732,562.8662681200187,591.2305505762299,675.2946535350119,2.3234800649305267,2.1825111798191372,1838698.7590656336,1278.5009907662825,0.9704910796576377,100.67793588699826,3015.1672539281485,3144.8793000123032,0.17871767146046527,5.802670636938053,236.32180613764086,88.98846037004142,473.96739231557535,356.0245770639876,0.01009766093230829,36.739051233510324,42.40000000000022,36513.320000000196,0.200000000000001,168.7100000000009,8.830000000000044,20.900000000000112,533293.0000000027,6.939181364418484,16.61845700231874
