date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2022-06-20,199618309.98905304,196784.3156510787,176307.0072556426,1879198.1916807853,433.861338039573,432.03861939806853,40.079045498171254,173.5725460641233,68.6689246914766,304707.40290320036,285859.90730657504,0.004039999030914312,744807803.0000042
2022-06-21,199821966.22836083,203656.23930779868,182769.53644641873,1879633.597428982,435.40574819677795,432.3387953501034,40.10038464075843,173.61309296761436,68.67561578751511,310062.7773874848,292006.52078374557,0.004604498303567127,744807803.0000042
2022-06-22,200033838.15475506,211871.92639423007,189790.52110808517,1880071.5800368327,437.98260785088075,433.24402960889364,40.12206595309635,173.65445110903357,68.68248963637011,314555.93520609563,297921.3028211645,0.005150691116169214,744807803.0000042
2022-06-23,200255476.30703294,221638.15227789656,197416.48758235702,1880513.39558031,441.81554347704287,434.8272117671104,40.144065948338806,173.6964457978388,68.6894556241749,317966.7154478818,303392.1749665525,0.005653419112821814,744807803.0000042
2022-06-24,200488232.34947342,232756.04244048486,205675.12514475128,1880960.272315487,446.8767351772721,437.14873865726616,40.16636862738215,173.7388606896851,68.69639811761414,320111.12811790925,308240.7107013208,0.00608896543351747,744807803.0000042
2022-06-25,200732954.8344227,244722.4849493039,214562.52757074864,1881413.2220937605,452.949778273711,440.2379132366477,40.18895180990318,173.78146807705724,68.70318918291011,320949.6059785423,312316.0685140324,0.006437926402222793,744807803.0000042
2022-06-26,200989761.0242336,256806.1898108794,224033.62431041477,1881872.898923264,459.67682950360324,444.07899375101584,40.211825201965254,173.8240516072437,68.70971024529516,320814.6988116383,315494.13184770965,0.0066747602509237315,744807803.0000042
2022-06-27,201256501.49511474,266740.4708811076,234027.36082314758,1882337.9046546353,465.0057313714006,448.52833985107765,40.234960692036374,173.86637451668057,68.71585621338323,320170.97089282743,317719.9912742765,0.00677093767364853,744807803.0000042
2022-06-28,201533769.18864402,277267.6935292862,244543.2828232434,1882808.8885750128,470.98392037729064,453.6110469051156,40.258372425943946,173.90827814025792,68.72156378253267,319103.8775070483,319024.2891085844,0.00672089879499077,744807803.0000042
2022-06-29,201822664.8754038,288895.68675976404,255546.67705198372,1883287.2495760587,478.36100104573535,459.3794601949977,40.28207909321367,173.94973656253046,68.726835409621,317696.5826939583,319482.4910719042,0.0065379268434958325,744807803.0000042
2022-06-30,202124291.34850532,301626.4731014977,266973.5798524982,1883774.606477457,487.35690139839403,465.88540089931945,40.30611248733112,173.99078335273197,68.73167487654358,316012.82212066307,319210.6043252602,0.006240064395711733,744807803.0000042
2022-07-01,202439374.06873223,315082.7202268995,278734.53360091255,1884272.4007695368,497.79429207982406,473.1593355807605,40.330549136021986,174.0315343471284,68.7361124922494,314399.3113383969,318400.38524135994,0.005852155601244052,744807803.0000042
2022-07-02,202767976.6483982,328602.57966597343,290717.40402970876,1884781.5986702384,509.19790070175634,481.19475330160213,40.35546259539082,174.0721706375282,68.74021138922593,313062.5770881549,317278.55659423955,0.005407377851547136,744807803.0000042
2022-07-03,203109287.46424013,341310.81584191753,302789.4932202458,1885302.4676678397,520.8689976013019,489.9364484603652,40.380900275567086,174.1127911972802,68.74404752058794,312210.8419628522,316053.8317152341,0.004935785489500693,744807803.0000042
2022-07-04,203461121.16036528,351833.69612513616,314945.6680446289,1885831.9080876634,529.4404198234723,499.141358969709,40.40688965399276,174.15340561515495,68.74763147108101,311368.0159582417,314800.2063171306,0.00444198132785597,744807803.0000042
2022-07-05,203823624.0757364,362502.9153711636,327122.1281399686,1886370.6589099648,538.7508223013477,508.8223020327124,40.43338039498719,174.19394480606587,68.75096746239295,310522.1702750812,313577.68744631635,0.003935073584773688,744807803.0000042
2022-07-06,204196882.2617638,373258.18602740363,339173.9136308335,1886920.732353129,550.0734431642792,519.0668996014582,40.46032020251065,174.2343353013822,68.75407029621303,309287.778837533,312379.31686140224,0.003425933501443875,744807803.0000042
2022-07-07,204580718.2568435,383835.9950797,350918.1309883164,1887484.571323673,563.8389705438632,529.992881714669,40.48769910469494,174.27456272361286,68.75696432526264,308285.00985536416,311277.6141812816,0.0029251385553007493,744807803.0000042
2022-07-08,204974538.6672612,393820.4104177265,362166.3724243342,1888064.4175037462,579.8461800733799,541.7145640009347,40.51548651339521,174.31466881064782,68.75969367057928,308023.65399785835,310368.3325978233,0.00244142986993387,744807803.0000042
2022-07-09,205377219.85287023,402681.18560902914,372749.03043735266,1888661.8374167588,597.4199130123726,554.3177058061317,40.5436696684983,174.35476130417226,68.76230515920476,308943.0287983295,309780.465026907,0.0019805552725215086,744807803.0000042
2022-07-10,205787022.1913498,409802.3384795585,382533.5337216802,1889277.3669765987,615.5295598400819,567.8406537889888,40.572246756868296,174.39497353145845,68.7648476476842,311444.13851859246,309670.9285697928,0.0015444015869056757,744807803.0000042
2022-07-11,206202333.88060057,415311.68925074895,391601.8185280093,1889907.6205298016,630.2535532026221,582.2425525589371,40.60122385239595,174.43547190683586,68.76738363492291,315274.3808120217,310228.61452689255,0.0011583011901792567,744807803.0000042
2022-07-12,206622615.2155412,420281.33494064794,399855.87856019626,1890553.673736074,646.0532062723619,597.5714999072451,40.630615368288616,174.47648951513037,68.7699984566383,319780.2393420484,311550.77204578393,0.0008687258926344426,744807803.0000042
2022-07-13,207046826.5124642,424211.2969230043,407134.8945049895,1891217.7029264926,664.0291904185581,613.8509407028976,40.660347272822854,174.5180229217391,68.77270941132176,324583.2651400209,313735.5467298782,0.0006515444194758319,744807803.0000042
