date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,hospital_beds_per_thousand,population
2022-06-21,65998.65829677944,86.04105039490756,87.6550266847475,1241.5641503486916,0.6206118713869331,0.5727823977890223,8.307868970360047,1.1028349868265546,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.11639765424874,211.16402814535428,0.012820459358184152,25.837932289261737,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-22,66083.9675105614,85.30921378195973,87.15496102842823,1242.2030093355347,0.638859032822683,0.58894507242063,8.320058765585173,1.0951878109020765,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.13531015891547,206.76350268626226,0.014396210711269036,25.83719921694634,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-23,66168.466615468,84.49910490660565,86.55961039640209,1242.8594968206573,0.656487519607317,0.6058153007602052,8.332195509763121,1.088077024950961,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.15743135060233,203.4629308285302,0.016348709423238492,25.8364582362392,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-24,66252.11274440652,83.64612893851933,85.8910515271013,1243.5320175734778,0.6725207786841572,0.6228469312909046,8.34429999366689,1.0814821384611215,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.18284298612571,201.2411218447334,0.018640491343447002,25.835709223397924,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-25,66334.9138246269,82.80108022037312,85.17243942102098,1244.2179207431352,0.6859031890551357,0.6394226903880242,8.35639643882761,1.0753574021651704,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.21160002863306,199.9789506272478,0.021224227589679668,25.83496097378636,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-26,66416.9401196015,82.02629497458828,84.4281983440464,1244.9134405573532,0.6955198287661427,0.6548962033113812,8.36850651279419,1.0696835332011254,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.24365691961875,199.54293953798623,0.024031454467308276,25.834227356067018,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-27,66498.35053249371,81.41041289222122,83.67570709675502,1245.613651846588,0.7002113001460366,0.6686235099496003,8.380646091078246,1.0644586744645173,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.27882977070038,199.85418267546794,0.026979473203422432,25.833524427845386,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-28,66579.14227881446,80.79174632074972,82.92609043892061,1246.3173817420857,0.703729903680957,0.6803081301997578,8.392824079113018,1.0596806251114792,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.31678549521533,200.86880442741574,0.029955031534758217,25.832868272403143,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-29,66659.3156134419,80.17333462744023,82.19268628426491,1247.0237505922803,0.7063688563321473,0.6897955772878284,8.405042779222729,1.055346118478084,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.35705114468243,202.57526201480903,0.03285363628843136,25.832273376248093,26.300000000000146,1.600000000000008,808727.0000000042
2022-06-30,66738.88519101235,79.569577570451,81.48876164273983,1247.7320986584975,0.7083480708205401,0.6970831083052388,8.417299416349831,1.051475490603878,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.39903839891268,205.00675355700236,0.03556395055181162,25.831751412276603,26.300000000000146,1.600000000000008,808727.0000000042
2022-07-01,66817.88858621346,79.00339520110921,80.82579957723921,1248.441931136732,0.7098324816868347,0.7023270371112831,8.429548616884233,1.0480597530531037,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.44201009362544,208.2261382123545,0.03797144384469266,25.83131032714543,26.300000000000146,1.600000000000008,808727.0000000042
2022-07-02,66896.39268400408,78.5040977906187,80.2122144211325,1249.1528769239792,0.7109457898365554,0.7058482190099338,8.441723262383075,1.0450708328893767,2771.0000000000136,0.3400000000000018,3.0000000000000187,59.48517478902976,212.1517788370296,0.03995014073743035,25.83095365680061,26.300000000000146,1.600000000000008,808727.0000000042
