date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,gdp_per_capita,extreme_poverty,female_smokers,population
2021-06-14,5436.030178885158,2.6954348771184713,3.2974066893865697,192.0316730735283,0.020058756233409678,0.005025648046255358,214.76273385735004,0.9724851071485785,2054.815485834816,0.003088529047498593,27.58991648420419,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-06-15,5438.62866195961,2.598483074451656,3.086553077802697,192.05914588465524,0.027939994776867285,0.009106340107089737,214.86558045118994,0.9783751425786298,2246.1300048092126,0.003869241000232874,27.63743736315318,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-06-16,5441.143232087039,2.51457012742892,2.9046848471367706,192.0950219862131,0.03622648929532023,0.014415727930996079,214.96501242307278,0.9848948023121251,2483.1667343761446,0.004830986988054434,27.673078022364923,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-06-17,5443.5864156619255,2.443183574886496,2.753670713568483,192.13917211344807,0.04441291803807075,0.02072582309756838,215.06152563921827,0.9920474753604689,2758.501359767246,0.005929962930116469,27.699808516773732,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-06-18,5445.971001145288,2.3845854833626774,2.6331305400244585,192.19093370693508,0.05195868658931594,0.027707263250778165,215.15563340200612,0.9998256840898425,3063.5773126502622,0.0071533545505285435,27.71985638758034,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-06-19,5448.310619960461,2.339618815172302,2.540210542380984,192.24908263314276,0.05829674603442404,0.034954655582880086,215.24788956346353,1.0081992566032594,3387.4025707837595,0.008463270599386407,27.734892290685295,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-06-20,5450.620182164924,2.3095622044626167,2.469414694116058,192.31181197485733,0.06284020658464168,0.04200558444734115,215.33890586038075,1.0170954670161176,3717.556711539669,0.009817233169320044,27.74616921801401,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-06-21,5452.909900683171,2.2897185182467714,2.4117723974454823,192.37671612400038,0.06498729779562422,0.04835486706853763,215.42911281480752,1.026433591212316,4041.22752072651,0.011172556421915716,27.754626913510545,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-06-22,5455.186303986853,2.2764033036818496,2.366129071839771,192.44325137871482,0.06659761620386112,0.0538113991701816,215.51877546437032,1.0361398346503503,4346.267408482834,0.012478641621543468,27.760970185132948,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-06-23,5457.45849011038,2.272186123527389,2.331908051455785,192.5110099626078,0.0678053550100388,0.05826578919664083,215.60826065451593,1.04617323410024,4621.173083834661,0.013683803452744569,27.76572763884975,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-06-24,5459.736514641616,2.278024531236366,2.308736630059198,192.5796860433847,0.06871115911467206,0.06169255456716398,215.69797280181163,1.056500481489855,4855.21042050367,0.01474038975827209,27.76929572913735,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-06-25,5462.0301817148975,2.293667073281835,2.2961655947163475,192.6490502468245,0.069390512193147,0.06415176886654955,215.78830571642044,1.0670818898827452,5039.877886483126,0.015608621342621353,27.77197179685305,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-06-26,5464.3481372558,2.3179555409019095,2.29345887606312,192.7189305422615,0.0699000270020032,0.06579029723814755,215.87960646895752,1.0778535958218858,5169.293692819689,0.01625947182467774,27.773978847639828,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-06-27,5466.697188914708,2.3490516589084978,2.2994357860066192,192.7891979066964,0.07028216310864537,0.06684272292861076,215.97214829063248,1.0887311794132808,5240.434102840372,0.01667682752720258,27.77548413572991,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-06-28,5469.052804420362,2.355615505655197,2.309113200203093,192.8597555728797,0.07056876518862698,0.06763204219645817,216.0649631895325,1.0996046224397293,5253.760337957695,0.016859107393947532,27.776613101797473,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-06-29,5471.42160072963,2.3687963092672577,2.3224921399713274,192.93053096537432,0.0707837167486132,0.06822403164734372,216.15831531393377,1.1103135185427915,5213.560621923353,0.016820477927490408,27.777459826348146,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-06-30,5473.827771329388,2.4061705997591085,2.3417218845518666,193.00146965260242,0.07094493041860285,0.0686680237355079,216.25316311764195,1.120679547439739,5128.071274458036,0.01659176439261201,27.778094869761148,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-01,5476.304167217153,2.4763958877637435,2.370057088914873,193.07253081088066,0.0710658406710951,0.06900101780163102,216.3508064041658,1.1305335778390173,5007.29571505491,0.01622113421882878,27.7785711523209,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-02,5478.885607636531,2.58144041937808,2.411075622116022,193.1436838224465,0.07115652336046428,0.06925076335122336,216.45262160984734,1.1397145014141707,4861.911572975093,0.015737279235550176,27.778928364240716,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-03,5481.603863128828,2.7182554922969775,2.468091946063426,193.214905723978,0.07122453537749117,0.06943807251341762,216.55986326620933,1.1480578540826076,4702.885893693834,0.015168505645150047,27.779196273180577,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-04,5484.483892821742,2.8800296929137525,2.543717149592822,193.28617929298377,0.07127554439026133,0.06957855438506332,216.67351509671613,1.155437217323431,4540.975183037026,0.01455543547174232,27.779397204885473,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-05,5487.5321988664755,3.048306044733801,2.6424029236037994,193.35875211679692,0.07257430535151962,0.06986038637703287,216.79382539816766,1.1617611709111269,4385.621885015332,0.01392320233102072,27.779547903664145,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-06,5490.765454902935,3.2332560364592116,2.7655913006537265,193.4325094657492,0.0737584601060768,0.07027764272395123,216.9214530822395,1.1669989648026098,4243.9878908138635,0.013296312543352822,27.77966092774815,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-07,5494.196812573459,3.431357670524763,2.9117143222905577,193.50647647552418,0.07396784314032048,0.07070144471264678,217.05692061323134,1.171142080744816,4120.089560644339,0.012697185926583797,27.77974569581115,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-08,5497.831933929132,3.635121355673151,3.076899671905383,193.579194783922,0.07271893342182094,0.0709333233534897,217.20045581221856,1.1741880085224148,4016.1525615627684,0.012145061390639221,27.7798092718584,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-09,5501.6660157345095,3.834081805378011,3.2554998993718347,193.64900500843302,0.06981069327903547,0.07074524138389565,217.35187321016616,1.1761500561655684,3932.5351386898574,0.011655176133477167,27.77985695389384,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-10,5505.681557696171,4.015541961661181,3.4404893395256497,193.71425860441812,0.06525394756108663,0.0699096097709535,217.5104850627639,1.1770488705016828,3867.6705686263185,0.011238150038052298,27.77989271542042,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-11,5509.846688634127,4.165130937955652,3.623761801024334,193.77347675874373,0.05921841800759589,0.06822180008839622,217.67503461155286,1.1769012294761345,3819.171252261599,0.010899523970038913,27.779919536565355,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-12,5514.122734639792,4.276046005664548,3.7988748413952766,193.8242090558066,0.05073249482437827,0.06516408762285833,217.84399897094679,1.1757546228181561,3784.144421743069,0.010639413501123253,27.779939652424055,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-13,5518.501763326328,4.379028686536717,3.962319511783374,193.8657489056238,0.0415399981383225,0.06065360870356915,218.01706629349803,1.1736957344051508,3759.5074759711724,0.010452249201472705,27.779954739318082,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-14,5522.969906851573,4.468143525245143,4.110239149028228,193.89869758742753,0.032948793044595144,0.05491102100731493,218.19368595153946,1.1708524407521517,3742.295733028805,0.010326581859087736,27.7799660544886,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-15,5527.508845781867,4.538938930294562,4.23920796552037,193.92463728236152,0.02593977836457112,0.048361998787160444,218.37312823223925,1.1673542626908122,3729.971799771609,0.010244936394315816,27.77997454086649,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-16,5532.096921989931,4.5880762080635265,4.346814991593419,193.9458858480028,0.02124862821428161,0.04156335429399027,218.5545291088921,1.163370415828712,3720.7288498287116,0.010183702295736875,27.779980905649907,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-17,5536.709973328267,4.613051338335952,4.4321020323182125,193.96531289925383,0.019427098180750006,0.03514762884266467,218.73692381938753,1.159108775026028,3713.7966373715385,0.01013777672180267,27.77998567923747,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-18,5541.321959634217,4.611986305949772,4.495892135098394,193.98620186901078,0.020889004954243853,0.029781536111636524,218.9192720500613,1.1548102496599557,3708.5974780286588,0.010103332541352017,27.77998925942814,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-19,5545.918037275767,4.596077641550247,4.541577957173835,194.01214655366527,0.025944711052463813,0.026311265205899353,219.10096842022242,1.150714991705214,3704.698108521499,0.010077499406014026,27.779991944571147,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-20,5550.485958467499,4.567921191731534,4.568539964325114,194.04450099475795,0.032354460891157885,0.02502530410804445,219.28152479609793,1.1470557977543485,3701.773581391129,0.010058124554510535,27.7799939584284,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-21,5555.009346032273,4.5233875647747395,4.576416123857934,194.08403831879014,0.03953733888103818,0.025947711112707585,219.46029631200585,1.1440235871651487,3699.5801860433517,0.010043593415882915,27.779995468821337,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-22,5559.471473001911,4.462126969637945,4.565430224761588,194.13093436288085,0.04689605522735921,0.02888159781416875,219.63662882741127,1.1418113232116136,3697.935139532519,0.0100326950619122,27.77999660161604,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-23,5563.858097317699,4.386624315786964,4.536638117827823,194.18475539400964,0.05382103948128228,0.03344174134705197,219.8099695197184,1.1405613043027,3696.701354649394,0.010024521296434165,27.779997451212072,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-24,5568.159587855767,4.301490538068412,4.492112395739975,194.24444889844867,0.05969351070339879,0.039079043566850144,219.97994982886473,1.1403629627131286,3695.7760159870504,0.010018390972325639,27.779998088409094,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-25,5572.372518946132,4.212931090364501,4.435080903139829,194.30833667383678,0.06388778008637272,0.045098875435318694,220.14644766576652,1.1412654347045312,3695.082011990293,0.010013793229244243,27.779998566306862,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-26,5576.458009119109,4.085490172977001,4.36210204774919,194.374109648235,0.06577297792192249,0.050674835309520785,220.30794499302266,1.1432545058926533,3694.5615089927246,0.010010344921933197,27.779998924730187,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-27,5580.414596044252,3.9565869251432275,4.274715514480288,194.44129652189082,0.06718687629858483,0.055551375350918974,220.46438941703622,1.1462648936405646,3694.1711317445483,0.010007758691449911,27.779999193547678,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-28,5584.273826800489,3.859230756236223,4.179770960359252,194.50954381998983,0.06824730008108158,0.05957077133219386,220.617027195292,1.1501459876189188,3692.9871723378283,0.010005819018587448,27.779999395160797,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-29,5588.088127049307,3.81430024881906,4.087153527315339,194.5785864364212,0.06904261791795414,0.06267129116882875,220.76792505063867,1.1546772024142555,3690.169580934049,0.0100043642639406,27.779999546370636,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-30,5591.921702914655,3.833575865347332,4.00807797677287,194.64822554160187,0.06963910629560857,0.06488582131779813,220.91961153199998,1.1596216703950502,3685.567133987549,0.010003273197955465,27.779999659778017,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-07-31,5595.843717392851,3.9220144781960258,3.953809290595171,194.71831201334453,0.07008647257884938,0.06634083657658399,221.0748080349085,1.164713667146645,3680.060790051107,0.010002454898466613,27.779999744833553,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-01,5599.923172660031,4.07945526717967,3.9347031217925377,194.78873401000868,0.07042199729128,0.0672556274324381,221.23622706690566,1.169657260702584,3675.7033818078894,0.010001841173849974,27.779999808625202,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-02,5604.206164239698,4.282991579667241,3.962914703981771,194.8594076503639,0.07067364082560296,0.06794172057432868,221.40567724911295,1.1741438828249358,3675.7138647334273,0.010001380880387494,27.77999985646894,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-03,5608.727667782238,4.521503542539708,4.043653060953368,194.93027002348748,0.07086237347634518,0.06845629043074661,221.5845349245532,1.1778572657062925,3684.355178769856,0.010013640702307442,27.779999892351743,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-04,5613.519005523177,4.791337740938403,4.1768826528578895,195.0012739461873,0.07100392296440185,0.06884221782306005,221.77403193032535,1.1805518051297532,3709.060275480112,0.010037541451100343,27.779999919263847,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-05,5618.60084108486,5.081835561683125,4.358057594039028,195.0723840310693,0.07111008508044435,0.06913166336729513,221.97497983009725,1.1820508932784737,3757.6405362804194,0.01006338556473122,27.779999939447926,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-06,5623.977925577712,5.377084492852527,4.578672316408399,195.14357373758796,0.07118970666747622,0.06934874752547145,222.187563088475,1.182244052311798,3836.378786179292,0.010076627732048753,27.779999954585985,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-07,5629.635157176182,5.657231598469398,4.826674566976637,195.2148231603341,0.07124942285775013,0.06951156064410369,222.41118395177995,1.1811424768550525,3948.7845421231627,0.010060702861092171,27.779999965939528,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-08,5635.534625800696,5.899468624514631,5.086775156001717,195.28611737025082,0.07129421000045555,0.06963367048307786,222.64434610863162,1.1788696242864105,4094.841105364195,0.009999147055321404,27.779999974454686,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-09,5641.631043687957,6.096417887261224,5.3458987554951545,195.3587056747472,0.07258830455916529,0.0699017234505438,222.88526071269575,1.1756030908715644,4270.627580800787,0.009877188345789708,27.779999980841055,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-10,5647.917384252723,6.286340564767194,5.5980384816181425,195.43247463421193,0.07376895951181105,0.07030864552908442,223.13364980084404,1.1715635010883874,4468.2208795243205,0.009682939740273127,27.77999998563083,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-11,5654.372298047339,6.454913794616129,5.835668809500623,195.50645035187122,0.07397571769462116,0.07072469681649668,223.38867303259843,1.1670013265273456,4675.244473476473,0.009408294010117592,27.77999998922316,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-12,5660.963531874232,6.591233826892941,6.05123383078417,195.5791751911823,0.07272483933754645,0.07095076243137713,223.6490618203444,1.162206877248452,4877.48721742152,0.009049594780374242,27.77999999191741,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-13,5667.650493120291,6.686961246058533,6.238263446779152,195.64899031387827,0.0698151227158296,0.07075832069231122,223.913219926991,1.1574777177294886,5060.204278612366,0.008608139847400924,27.779999993938098,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-14,5674.386173007647,6.735679887355802,6.392210513332596,195.71424758350207,0.06525726963868222,0.06991941925226519,224.17929891421574,1.1530667562997037,5209.319563193283,0.008090558667063307,27.77999999545361,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-15,5681.118589031761,6.732416024114146,6.511078699479095,195.77346849305667,0.059220909565792595,0.06822915719937998,224.44525472864854,1.1491400801530276,5312.5555256593525,0.007509095470885724,27.77999999659025,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-16,5687.751530655535,6.632941623774048,6.5875992637819225,195.82294235233962,0.04947385929134512,0.06498052982584404,224.70730190621524,1.1457668248206547,5360.503683675679,0.0068818216031642995,27.779999997442726,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-17,5694.266492206268,6.514961550732936,6.620138361863601,195.8620677855866,0.0391254332532535,0.06010627649026221,224.9647130166042,1.1429346855191773,5347.656705872475,0.006220189731784995,27.779999998082083,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-18,5700.681430240682,6.414938034413641,6.614322581998874,195.89241379975908,0.03034601417717348,0.05397207970124551,225.21819571914384,1.1405874071581306,5271.093660626082,0.005530688517326146,27.779999998561603,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-19,5707.038739131715,6.357308891033251,6.580829525380871,195.9170155857601,0.024601786004567246,0.04722146443010353,225.46941925218948,1.1385952095379597,5129.399091623414,0.00482707262587438,27.77999999892124,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-20,5713.39623275862,6.357493626904553,6.5337307413207295,195.93984636934624,0.022830783588751888,0.040659472595363705,225.72065930016376,1.1368088829130059,4923.813119622544,0.00412693019661975,27.77999999919097,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-21,5719.820380774532,6.4241480159121025,6.48924892864731,195.96542129931117,0.025574929966935642,0.035165418926160805,225.97453164383677,1.1350799976727972,4658.723042690411,0.0034491084425520803,27.779999999393265,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-22,5726.381235807152,6.560855032619283,6.464825836756985,195.99850036362392,0.033079064314245114,0.031627457859778996,226.23379239803626,1.1332309743373403,4341.6646802078585,0.002811782850983227,27.779999999544987,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-23,5733.153670876057,6.772435068905326,6.484914788039628,196.0426050723304,0.044104708707565,0.031082584345060525,226.5013898706025,1.1310951764543642,3982.9560247001773,0.002231009083938778,27.77999999965878,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-24,5740.169406356792,7.015735480735243,6.556695948819,196.10000487082854,0.05739979849899968,0.03393976631309409,226.7785721379231,1.1285238710285574,3595.0515046272694,0.0017196369034518212,27.779999999744124,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-25,5747.44092031382,7.271513957028496,6.679382013327253,196.17280585092388,0.07280098009596939,0.04026817315111024,227.0658276166941,1.1254303951912645,3193.1399051349663,0.001289727677588866,27.779999999808133,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-26,5754.961734191417,7.5208138775968525,6.8459789792908605,196.2625067799191,0.08970092899570056,0.049836876469667626,227.3628972154297,1.1217660737043744,2793.6632190903997,0.0009672957581916494,27.77999999985614,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-27,5762.706627081839,7.74489289042131,7.044606729620062,196.3696661224315,0.10715934251277434,0.062144625678042714,227.6687834480949,1.117479694256951,2412.537572688842,0.0007254718186437371,27.779999999892144,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-28,5770.631796426448,7.925169344609788,7.259489468675949,196.49365230675605,0.12398618432478783,0.07644217966577202,227.9817572693294,1.1125585425091336,2063.7043268986627,0.0005441038639828028,27.77999999991915,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-29,5778.674978541563,8.043182115115401,7.471698549470775,196.63245642463744,0.1388041178816002,0.09174905556380886,228.29936320086614,1.1070191008055752,1757.9348547409018,0.0004080778979871021,27.779999999939402,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-30,5786.797135651494,8.122157109930615,7.664940686505162,196.7850727645029,0.15261633986562834,0.10740810712211349,228.62006183180702,1.1009325544341764,1501.8206303898726,0.0003060584234903266,27.77999999995459,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-08-31,5794.974984899585,8.177849248091153,7.831346917593815,196.9510864091887,0.16601364468590546,0.1230289310203184,228.94293422130227,1.0944033589413418,1296.9096065997744,0.00022954381761774493,27.779999999965984,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-09-01,5803.162702798809,8.187717899222868,7.962575314245793,197.12816613203722,0.1770797228486246,0.13797289412819963,229.26617448627437,1.0875609225673524,1138.9300394682543,0.0001721578632133087,27.779999999974528,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-09-02,5811.303539704157,8.140836905347996,8.051432132096767,197.31270507737338,0.18453894533621018,0.1515089207577531,229.58754747750504,1.0805611250218312,1021.666210919873,0.00012911839740998153,27.779999999980934,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-09-03,5819.3385306669425,8.034990962786056,8.09308767373322,197.5003012708616,0.18759619348826007,0.16293033310225175,229.90473203670052,1.073584224503285,937.7303304588132,9.683879805748614e-05,27.77999999998574,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-09-04,5827.213028575521,7.874497908579533,8.085988185810592,197.68611800227382,0.1858167314122522,0.17164248156553846,230.2155784392904,1.0667943416159913,879.3269495247832,7.262909854311461e-05,27.779999999989347,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-09-05,5834.881604010835,7.668575435313134,8.032539781891892,197.86515411256536,0.17903611029157462,0.17722846750899576,230.51830147652691,1.0603305655203337,839.0129723245839,5.447182390733596e-05,27.77999999999205,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-09-06,5842.315501650668,7.433897639833276,7.9342138215514435,198.0311862049802,0.1660320924148673,0.17894381346303345,230.81177652756358,1.0543338969909304,810.4483200643826,4.085386793050197e-05,27.77999999999408,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-09-07,5849.487628177247,7.172126526578262,7.790463856790613,198.18201925942384,0.15083305444366515,0.176538015236254,231.09493743768982,1.0489285093624623,789.1444171652886,3.0640400947876474e-05,27.7799999999956,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-09-08,5856.382996504631,6.895368327383609,7.605699056135309,198.31738063719905,0.13536137777521828,0.17031850819512867,231.3671930588753,1.0442296722610207,773.2122559896753,2.2980300710907354e-05,27.77999999999674,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-09-09,5863.001516932456,6.618520427826015,7.388022676070464,198.4386010887593,0.1212204515602438,0.1610095663435025,231.62853797450586,1.0402860227801238,761.2606949011134,1.7235225533180517e-05,27.779999999997596,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-09-10,5869.360090511244,6.3585735787880715,7.148285914615882,198.54837550952388,0.10977442076455915,0.14964647663222302,231.87963554293532,1.0370939611704209,751.8446161984605,1.2926419149885388e-05,27.779999999998235,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-09-11,5875.494179066376,6.134088555131785,6.899378301508138,198.65058350673917,0.10220799721530699,0.13749616969136197,232.12188018014945,1.034630587232051,743.8269495438044,9.69481436241404e-06,27.779999999998715,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-09-12,5881.45898271608,5.964803649703727,6.655695490836995,198.7501548246248,0.09957131788562387,0.1259976928793813,232.357444071764,1.0328653127575884,736.5976846853268,7.27111077181053e-06,27.779999999999074,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-09-13,5887.358054102355,5.899071386275865,6.4361560719092665,198.85296841323293,0.10281358860814177,0.11690664070026008,232.59039624063652,1.0317921649172554,730.1820547227874,5.453333078857898e-06,27.779999999999344,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
2021-09-14,5893.204594229004,5.846540126649376,6.246524616957168,198.96083167514797,0.10786326191505931,0.11080457651743823,232.8212561332896,1.0314292885231078,725.2607653471982,4.089999809143423e-06,27.779999999999546,15.100000000000076,2.550000000000013,926.0000000000049,44.50000000000021,0.1000000000000005,26207982.00000014
