date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,life_expectancy,population
2021-01-12,625.4429074417731,4.308537424602982,4.955071635755818,1.000000000000005,0.06901151998896905,0.05432091844783141,11573.915490993728,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-13,629.4257002969092,3.982792855136146,4.760239408781963,1.000000000000005,0.07040763805248967,0.05914114132456144,11647.617450824499,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-14,633.0445499479575,3.618849651048299,4.516621541072579,1.000000000000005,0.07004877960594783,0.06275630848210897,11714.584639508175,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-15,636.2770291384093,3.2324791904517083,4.231481831305409,1.000000000000005,0.06780807791713064,0.06499483317153659,11774.40205105972,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-16,639.1236897594316,2.846660621022364,3.915054812393088,1.000000000000005,0.06375198603965801,0.06577327419991952,11827.079908042706,7.520000000000037,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-17,641.6134686770406,2.4897789176090503,3.5804721047699326,1.000000000000005,0.05809194686652443,0.06511954841012073,11873.153695737929,7.519982668067264,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-18,643.8090026066825,2.195533929641825,3.2386651645503033,1.000000000000005,0.05114814567025536,0.063013869452387,11913.782519702623,7.519932116596677,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-19,645.7081417416966,1.8991391350141755,2.89470992706496,1.000000000000005,0.043322324508024444,0.059423298016892126,11948.926601961857,7.519845762463678,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-20,647.3154146449934,1.6072729032968316,2.5555880367660784,1.000000000000005,0.03507739302549152,0.05448150066199042,11978.66974106417,7.519741000095991,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-21,648.6452067497447,1.3297921047512282,2.228810290664412,1.000000000000005,0.02692213655968102,0.04844709834717159,12003.278131913205,7.5196579842348985,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-22,649.7241442349016,1.078937485156828,1.921384220907166,1.000000000000005,0.020191602419760764,0.041672427832776915,12023.24448064145,7.5196594949635145,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-23,650.5928819318332,0.8687376969316161,1.6390397817114035,1.000000000000005,0.015143701814820573,0.034580112729786325,12039.321090765525,7.519828614435316,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-24,651.3074442543057,0.714562322472468,1.3856486145640965,1.000000000000005,0.01135777636111543,0.027645491787158756,12052.544677802667,7.520264762377888,83.00000000000043,0.010000000000000054,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-25,651.9427519043695,0.6353076500637891,1.16297757275242,1.000000000000005,0.008518332270836572,0.021383440107337396,12064.301644098623,7.521039109921759,83.00378151260549,0.009987394957983248,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-26,652.516420747929,0.5736688435594778,0.9738500186076251,1.000000000000005,0.006388749203127429,0.016037580080503048,12074.917963520009,7.522231134315925,83.0148109243702,0.009963235294117703,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-27,653.040127454936,0.5237067070070361,0.8192805327016791,1.000000000000005,0.004791561902345571,0.012028185060377287,12084.609699369175,7.523967670387892,82.99331569166173,0.009937196994182345,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-28,653.5215791076864,0.48145165275042945,0.6983049373413858,1.000000000000005,0.0035936714267591784,0.009021138795282966,12093.51945584558,7.526410263133528,82.89852587669729,0.009911204145119642,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-29,653.9659904070423,0.44441129935597057,0.6078528141889745,1.000000000000005,0.002695253570069384,0.0067658540964622245,12101.743716641797,7.529771773714968,82.7610469608521,0.009902860122414406,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-30,654.3771915770991,0.41120117005673273,0.5426518924775426,1.000000000000005,0.002021440177552038,0.005074390572346668,12109.353348890543,7.534267263176875,82.65052019155063,0.009938295705902609,27.780000000000154,80.67000000000044,53117.00000000028
2021-01-31,654.758459293685,0.38126771658585956,0.4951563401726371,1.000000000000005,0.0015160801331640284,0.003805792929260001,12116.408981124938,7.540093605694942,82.6501881397846,0.010059410208644811,27.780000000000154,80.67000000000044,53117.00000000028
2021-02-01,655.1131398807365,0.3546805870515476,0.45512743612495343,1.000000000000005,0.0011370600998730214,0.002854344696945001,12122.972536748697,7.547415539083463,82.83406967626715,0.010293588037866945,27.780000000000154,80.67000000000044,53117.00000000028
2021-02-02,655.4426441801073,0.3295042993707554,0.4202448983606838,1.000000000000005,0.000852795074904766,0.002140758522708751,12129.070117655268,7.556341433357092,83.26163823005115,0.010668316432407982,27.780000000000154,80.67000000000044,53117.00000000028
2021-02-03,655.7485151324958,0.3058709523884418,0.3890626330465313,1.000000000000005,0.0006395963061785746,0.0016055688920315631,12134.730274085035,7.566908679766023,84.01250210498839,0.011186434480091396,27.740319327731246,80.67000000000044,53117.00000000028
2021-02-04,656.0327179589397,0.284202826443885,0.360767563020193,1.000000000000005,0.0004796972296339309,0.0012041766690236723,12139.989375085448,7.5790762951862245,85.13801264855395,0.011832295155479039,27.66426470588251,80.67000000000044,53117.00000000028
2021-02-05,656.2978577969368,0.2651398379971028,0.33499874918822203,1.000000000000005,0.0003597729222254482,0.0009031325017677543,12144.89563635612,7.592722938025983,86.58788246637681,0.012576386848186547,27.582296137685997,80.67000000000044,53117.00000000028
2021-02-06,656.5473429275354,0.24948513059866767,0.3117117315744248,1.000000000000005,0.0002698296916690861,0.0006773493763258157,12149.512141132655,7.6076489827696605,88.24416007214862,0.013378799509119894,27.54015132110552,80.67000000000044,53117.00000000028
2021-02-07,656.7855071956525,0.23816426811706826,0.29107678510615825,1.000000000000005,0.0002023722687518146,0.0005080120322443618,12153.919105849509,7.623581638499363,89.94671087505536,0.014191824260152808,27.589938959478175,80.67000000000044,53117.00000000028
2021-02-08,657.0177018253117,0.23219462965923005,0.2734026114540534,1.000000000000005,0.00015177920156386095,0.00038100902418327135,12158.215566782108,7.640221741156369,91.50854640774608,0.014974508143401637,27.783458744495547,80.67000000000044,53117.00000000028
2021-02-09,657.2454192261276,0.2277174008158514,0.2587082287909282,1.000000000000005,0.0001138344011728957,0.0002857567681374535,12162.429147775674,7.657288033404456,92.68019778253885,0.015692581172192493,28.167191343439576,80.67000000000044,53117.00000000028
2021-02-10,657.469778705311,0.22435947918331745,0.24693760339668708,1.000000000000005,8.537580087967177e-05,0.00021431757610309015,12166.580575602296,7.674504688595693,93.25164801369806,0.016307412608297593,28.77854088960946,80.67000000000044,53117.00000000028
2021-02-11,657.6916197432699,0.22184103795891696,0.23793154773174316,1.000000000000005,6.403185065975383e-05,0.0001607381820773176,12170.68540261318,7.691559148314912,93.09801202837323,0.016792938253896134,29.64301685014185,80.67000000000044,53117.00000000028
2021-02-12,657.9115719503105,0.21995220704061658,0.23140664399208496,1.000000000000005,4.802388799481537e-05,0.0001205536365579882,12174.755298727841,7.708191456263017,92.25647605424709,0.01713736690955593,30.77212042687599,80.67000000000044,53117.00000000028
2021-02-13,658.1301075341623,0.2185355838518913,0.2269394367755766,1.000000000000005,3.6017915996111526e-05,9.041522741849115e-05,12178.79902042599,7.724181292417222,90.84613855329049,0.017333471206730646,32.16175935700255,80.67000000000044,53117.00000000028
