date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_vaccinations_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_70_older,extreme_poverty,female_smokers,population
2022-04-28,1164543.1591481778,46.76735569466527,50.120239560822796,16064.231817827771,0.4163925491440378,0.33611359184405454,145.25869925999308,0.85965176601318,4632.045912495942,6372.087124891161,0.010000001894460483,145.13773193983366,66.47396641524905,51870.00000001986,4787.023342715564,1.298488299518975e-09,41.33698778310821,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-29,1164588.8264555112,45.667307333377806,48.931018229117484,16064.66631650595,0.43449867817994237,0.3615784065527248,145.27083271907387,0.8698608348524849,4632.034434371963,6337.00322343567,0.010000001420845376,147.62234226450698,66.47561744233539,51870.000000014974,4726.062723584837,9.738662246392313e-10,40.88316488387291,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-04-30,1164633.4298125464,44.60335703526289,47.81755924391316,16065.111679848782,0.445363342830174,0.3849893963819004,145.28285887727156,0.8831963695136377,4632.025825778978,6292.372246277473,0.010000001065634046,149.76488371841924,66.47724102562148,51870.00000001131,4659.9617162503655,7.303996684794235e-10,40.3075111871452,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-05-01,1164677.0677214023,43.63790885595595,46.76941603926977,16065.55932549747,0.44764564868694917,0.40494566719592817,145.29481941651883,0.9000003799148029,4632.01936933424,6244.583580312508,0.010000000799225549,151.55212271124515,66.47883097930024,51870.00000000856,4593.4984203487365,5.477997513595676e-10,39.62655533606031,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-05-02,1164719.6397535615,42.57203215909695,45.71727146707359,16066.003285331917,0.4439598344466928,0.42036778304077355,145.3067780239278,0.9204164129257608,4632.014527000686,6200.132077606723,0.010000000599419176,152.96466249238688,66.48038672833435,51870.00000000649,4532.652919980369,4.108498135196757e-10,38.845214982976124,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-05-03,1164761.1782961036,41.538542542076485,44.663897200822376,16066.439875117256,0.43658978533728265,0.430533755832617,145.31881931033993,0.944417190108026,4632.010895250521,6164.864701385401,0.010000000449564396,153.9495456734274,66.48191349755446,51870.00000000494,4484.084130838547,3.081373601397568e-10,37.96115558112354,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-05-04,1164801.9179657768,40.739669673202535,43.64710405769506,16066.864150035442,0.4242749181884829,0.4349521914704556,145.33104681145588,0.9717889753218096,4632.008171437897,6142.988765211651,0.010000000337173312,154.4680173675465,66.48342368974642,51870.000000003776,4454.715182808943,2.3110302010481758e-10,36.98814739043223,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-05-05,1164842.2216191306,40.30365335380306,42.72366482413754,16067.271027846578,0.40687781113651456,0.43344362000878933,145.3435680756251,1.002212449009135,4632.006128578429,6136.813503449794,0.009987395210863191,154.4853569170628,66.48493242471133,51870.0000000029,4451.377660539163,1.7332726507861318e-10,35.950541215093125,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-05-06,1164882.5248601155,40.30324098497097,41.95725637505215,16067.656131259875,0.3851034132974413,0.4262014932871356,145.35648593964655,1.0353306360457992,4632.004596433828,6146.911921381795,0.00996323548377766,153.95138840531507,66.48645663556297,51870.00000000225,4480.058180763137,1.299954488089599e-10,34.879125206730365,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
2022-05-07,1164923.294420783,40.76956066762292,41.40941626318962,16068.016419711897,0.3602884520222087,0.4138379331521654,145.36990302400898,1.0706830125870337,4632.003447325377,6173.039710267124,0.009937197136427312,152.7955063977163,66.4880124562026,51870.00000000176,4545.883890905261,9.749658660671992e-11,33.8080174667802,29.600000000000158,4.210000000000022,1.000000000000005,0.800000000000004,37457976.00000019
