date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,diabetes_prevalence,female_smokers,male_smokers,population
2020-03-11,0.9497575953458341,0.01528289714164711,0.00737969495468783,23.00000000000009,0.0,0.0,15.659884265435164,0.3700000000000014,61.000000000000234,51.037188960200716,0.019935392349245712,44.6071296322386,0.3500000000000013,28129.000000000095,32074.00000000012,0.030000000000000117,4.70354644262523,19.800000000000075,1729.9300000000067,7.470000000000028,0.4000000000000016,8.500000000000034,123379928.00000048
2020-03-12,0.9390473497091183,0.03361795824731495,0.01213270269630032,23.0000000000001,0.0,0.0,24.477775190026662,0.37000000000000155,61.00000000000026,50.99709016876082,0.019989682594190292,44.533763513771774,0.3500000000000014,28129.00000000011,32074.000000000135,0.03000000000000013,5.831077252783414,19.800000000000082,1729.9300000000073,7.470000000000032,0.4000000000000017,8.500000000000037,123379928.00000054
2020-03-13,0.9516998626373668,0.06454766390203456,0.020893967875489673,23.000000000000107,0.0,0.0,35.975420920639024,0.3700000000000017,61.000000000000284,50.93846080691975,0.02009358709108554,44.44582522097854,0.35000000000000153,28129.000000000116,32074.000000000146,0.030000000000000138,7.2121300145714144,19.80000000000009,1729.9300000000078,7.470000000000034,0.4000000000000018,8.50000000000004,123379928.00000057
2020-03-14,1.0008789693762166,0.10742820106162643,0.035132014368155814,23.00000000000011,0.0,0.0,50.36555620976403,0.3700000000000018,61.0000000000003,50.855671720251294,0.020245206478624465,44.36711455245019,0.35000000000000164,28129.000000000124,32074.000000000153,0.030000000000000145,8.845621751393995,19.800000000000097,1729.9300000000082,7.470000000000036,0.4000000000000019,8.500000000000043,123379928.0000006
2020-03-15,1.0983967835932502,0.16032228201793972,0.05606620534625276,23.000000000000114,0.0,0.0,67.87843347923656,0.3700000000000019,61.00000000000031,50.741592187085764,0.020438268142743427,44.312039211041004,0.3500000000000017,28129.00000000013,32074.00000000016,0.03000000000000015,10.724905550778875,19.8000000000001,1729.9300000000085,7.470000000000038,0.400000000000002,8.500000000000044,123379928.00000063
2020-03-16,1.2449352735385082,0.21275948785476104,0.08489774709307699,23.000000000000117,0.0,0.0,88.77308658324793,0.37000000000000194,61.00000000000032,50.59447791536287,0.020663219529811316,44.31613024861695,0.35000000000000175,28129.00000000014,32074.000000000164,0.030000000000000155,12.832228452030531,19.800000000000104,1729.9300000000087,7.470000000000039,0.400000000000002,8.500000000000046,123379928.00000066
2020-03-17,1.447712444164873,0.27177065015092916,0.12232909571088757,23.00000000000012,0.0,0.0,113.19149614838211,0.370000000000002,61.00000000000033,50.42632062139618,0.020895443089504605,44.4061458441874,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,15.158272340962164,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-03-18,1.7164242814106652,0.3391059449499785,0.16839581984392885,23.000000000000124,0.0,0.0,140.9838774441893,0.37000000000000205,60.89789915966419,50.24178312926634,0.02112213176767793,44.584365362455415,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,17.7155788517139,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-03-19,2.0602012104115905,0.41381556084564575,0.22251696830893294,23.000000000000124,0.0,0.0,172.06143749490704,0.37000000000000205,60.79548319327765,50.064158937124354,0.021337720351291768,44.84555908971493,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,20.492381779380164,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-03-20,2.4853254391597,0.49292469584431936,0.28353284581799637,23.000000000000124,0.0,0.0,206.4888679294117,0.37000000000000205,60.76713598901132,49.92764408972116,0.02154045897710816,45.16608916214729,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,23.458834330656693,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-03-21,2.9935189662476094,0.5719398050118767,0.3497333447707378,23.000000000000124,0.0,0.0,244.3010320071756,0.37000000000000205,60.847281532805766,49.869020074401476,0.021717238221195728,45.51396409203717,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,26.571679561825796,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-03-22,3.5806595866766644,0.6452282862088118,0.41887919409841623,23.000000000000124,0.0,0.0,285.37505756495995,0.37000000000000205,61.03909721941695,49.91343279982186,0.021880527243789524,45.843753612014375,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,29.777753207245294,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-03-23,4.218170837389536,0.6886561855680515,0.48678092110710336,23.000000000000124,0.0,0.0,328.9307760437917,0.37000000000000205,60.803628021220845,49.99100543373848,0.022098178238272037,46.05474313402701,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,33.01661080071522,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-03-24,4.9088446761998865,0.7339937552070677,0.5527770289040195,23.000000000000124,0.0,0.0,374.6908923108018,0.37000000000000205,60.67345469400233,50.11634715869113,0.022397163090468766,46.089885728025166,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,36.22949381482219,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-03-25,5.665521677802802,0.7917525885449272,0.6174525195771754,23.000000000000124,0.0,0.0,422.7018984940373,0.37000000000000205,60.93222418145852,50.379164053569156,0.022764420475576235,45.964179001901286,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,39.35995536434878,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-03-26,6.50518521439607,0.8665843185903388,0.6821882907817838,23.000000000000124,0.0,0.0,473.41340512456895,0.37000000000000205,61.94049004947471,50.90189081651825,0.023182074244852864,45.69470988167812,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,42.344726381050926,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-03-27,7.444532091146129,0.9587456080442427,0.748823183180069,23.000000000000124,0.0,0.0,527.5389484782047,0.37000000000000205,63.906579560376976,51.799608157637635,0.023628637131603486,45.296659431297435,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,45.161771999750776,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-03-28,8.496650522787537,1.065196891876752,0.8194005160211228,23.000000000000124,0.0,0.0,585.9092075879155,0.37000000000000205,66.87104649962995,53.18470935029036,0.02409251857268455,44.79074925996312,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,47.81061681493921,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-03-29,9.668528616072571,1.180426434259861,0.8959779888257985,23.000000000000124,0.0,0.0,649.7755627691537,0.37000000000000205,71.17524673639032,55.22536135984132,0.02454644128891875,44.224259423964,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,50.302428189743594,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-03-30,10.928933630768087,1.2668162704266368,0.978682586641975,23.000000000000124,0.0,0.0,720.6898734343326,0.37000000000000205,77.17477700445835,58.22007144004915,0.024952978995131242,43.66196476836091,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,52.6607468048805,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-03-31,12.287343403425151,1.3632182144554033,1.068666594150843,23.000000000000124,0.0,0.0,800.3936359527171,0.37000000000000205,85.10283453097804,62.420935932978146,0.02528131472469365,43.16314132029142,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,54.9345911314562,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-04-01,13.768804255865591,1.4850671837891956,1.167788891960904,23.000000000000124,0.0,0.0,890.5997518514173,0.37000000000000205,94.82433016455562,68.00973879524116,0.02550882056194303,42.781790379358895,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,57.12103029106153,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-04-02,15.40389795595869,1.6377984486046664,1.2780229876519988,23.000000000000124,0.014124111182934725,0.0,993.1187214515899,0.37000000000000205,106.3000672743542,75.10675464588155,0.02561125343050708,42.5684048401107,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,59.21135432786315,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-04-03,17.221216938203696,1.8193475436286808,1.4010130390583293,23.000000000000124,0.07006302521008431,0.0,1109.535415792422,0.37000000000000205,119.4095688785196,83.781908259783,0.025568006976564896,42.59044228554527,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,61.1953615765374,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-04-04,19.241720719166704,2.0220252020007647,1.5377408717307246,23.000000000000124,0.16665521978022058,0.015259049773755692,1240.5198068346226,0.37000000000000205,133.39279398274255,93.98955013472107,0.02537865552330929,42.86536888287266,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,63.06457418822086,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-04-05,21.474503209058323,2.2339235556699375,1.6882762420333406,23.000000000000124,0.29931268180349213,0.051638857466063545,1386.759134376131,0.37000000000000205,148.2328307811748,105.63466421707201,0.025064373025804564,43.42350791619464,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,64.8146497749731,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-04-06,23.895971136593396,2.422323726868812,1.8533920554745884,23.000000000000124,0.46087753009858035,0.11688525169683311,1549.5369493599937,0.37000000000000205,164.46240589131128,118.66725543494385,0.024608072917381898,44.313574699266276,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,66.44719014312392,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-04-07,26.51884325225117,2.6235139651580774,2.0334873189168694,23.000000000000124,0.6422644824155659,0.21308588447398297,1731.033675174491,0.37002521008403566,182.88558916315088,133.1418927720711,0.023955085069419776,45.635880765884814,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,67.97109784328357,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-04-08,29.359284346105042,2.8409224809790996,2.2272436404481604,23.000000000000124,0.8329427057030792,0.33808477534643844,1932.938013329805,0.3700861344537836,203.0087781684204,149.049001996636,0.023108201326305325,47.38093610770392,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,69.3898710553781,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-04-09,32.4299028200184,3.070979514257278,2.4320545790756203,23.000000000000124,1.0212972038086625,0.4865432195188799,2156.2690820723415,0.37021279088558706,224.16820288940556,166.27105983619742,0.02208971595917634,49.505619663195596,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,70.72940458435849,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-04-10,35.7344988667915,3.304866827031038,2.6443476569957953,23.000000000000124,1.1948998582540429,0.6507354689378041,2402.046155445663,0.3703622434550764,246.3762814495368,184.72328518096222,0.02095077113227821,51.91246296976264,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,72.00911129217977,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
2020-04-11,39.26412560452162,3.529829822923575,2.8598258687972713,23.000000000000124,1.340712708816585,0.82114549310607,2671.7173735331853,0.3703851279694591,270.07965775812914,204.51455502987199,0.019730046675000536,54.582652010773906,0.35000000000000175,28129.00000000014,32074.000000000167,0.03000000000000016,73.22405712782918,19.800000000000104,1729.930000000009,7.47000000000004,0.400000000000002,8.500000000000046,123379928.00000066
