date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,icu_patients,hosp_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_70_older,extreme_poverty,female_smokers,hospital_beds_per_thousand,population,excess_mortality_cumulative,excess_mortality
2020-03-11,41.37122002840569,5.473083328990571,3.7836103530085734,0.9371969941822917,0.012741688350438329,0.005558407785974174,0.010000000000000038,2.2851284048168763,36.00000000000014,820.0000000000032,1303.4772946579483,602.9012411252311,0.04600348651602135,23.158608714281378,0.010000000000000038,0.0,721.0000000000026,721.0000000000026,0.0,9.974666862814919,4.040000000000015,41.40000000000016,10.800000000000043,0.5000000000000019,12.00000000000005,2.50000000000001,38454328.00000014,1.1800000000000044,0.3587869147659076
2020-03-12,48.08569642768078,7.359114981588416,4.485930945045229,0.9238091871363967,0.032940235235033116,0.009923169123255696,0.010000000000000044,2.2910148522585847,36.000000000000156,820.0000000000035,1604.8076852497966,778.2441225692435,0.04415036306643845,24.13708626985325,0.010000000000000044,0.0,721.000000000003,721.000000000003,0.0,12.44130144780901,4.040000000000017,41.400000000000176,10.800000000000049,0.5000000000000021,12.000000000000053,2.500000000000011,38454328.00000016,1.180000000000005,0.35724375519438684
2020-03-13,58.061266503049,10.441572823133807,5.563104317381217,0.9396248282967073,0.06921067093176957,0.019143087896094053,0.010000000000000047,2.296902703511977,36.00000000000017,820.0000000000038,1959.817981131922,996.2290680096755,0.04229538380596981,25.1119323494488,0.010000000000000047,0.0,721.0000000000033,721.0000000000033,0.0,15.360227540284717,4.040000000000019,41.40000000000019,10.800000000000052,0.5000000000000022,12.000000000000057,2.500000000000012,38454328.00000017,1.1800000000000055,0.3553716380783098
2020-03-14,72.38769195873486,14.64266959795802,7.149286382832309,1.0010987117202697,0.12084788684459355,0.03516387700804349,0.010000000000000049,2.302370951357321,36.00000000000018,820.000000000004,2367.838485848946,1260.501374375068,0.04052276603805853,26.03505462730965,0.010000000000000049,0.0,721.0000000000035,721.0000000000035,0.0,18.723286201432064,4.04000000000002,41.4000000000002,10.800000000000054,0.5000000000000023,12.00000000000006,2.5000000000000124,38454328.00000018,1.1800000000000057,0.35388813385931456
2020-03-15,91.93861964778438,19.759604008423317,9.353982886671764,1.1229959794915616,0.18554541739588912,0.0596330887515079,0.01000000000000005,2.3069002238605925,36.000000000000185,820.0000000000041,2826.8370199566357,1573.3489945822093,0.03891906224670813,26.859180433959978,0.01000000000000005,0.0,721.0000000000036,721.0000000000036,0.0,22.48214629296162,4.0400000000000205,41.400000000000205,10.800000000000056,0.5000000000000024,12.000000000000064,2.500000000000013,38454328.000000186,1.180000000000006,0.3539151307758697
2020-03-16,112.76644049537309,20.984328087119067,11.742996214777602,1.2869464028475035,0.23080418263321334,0.09139902470842753,0.010000000000000052,2.309864889938111,36.000000000000185,820.0000000000042,3328.348450164639,1935.1036496212118,0.037570356801385374,27.53798099450687,0.010000000000000052,0.0,721.0000000000038,721.0000000000038,0.0,26.550874910412933,4.0400000000000205,41.40000000000021,10.800000000000058,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,1.180000000000006,0.35693731770051945
2020-03-17,135.78707988672076,23.13801982099544,14.424975829473661,1.5035743787355011,0.2860960264383883,0.13162392916480514,0.010000000000000054,2.3106654741762753,36.000000000000185,820.0000000000043,3871.6949187482446,2345.810898172604,0.0365699783314851,28.032511279170436,0.010000000000000054,0.0,721.0000000000039,721.0000000000039,0.0,30.844969692829153,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,1.180000000000006,0.3637013260720472
2020-03-18,164.68457300489217,28.985528440407265,17.817305724723248,1.799755767891319,0.36693142512937377,0.1825199830726993,0.010000000000000054,2.308709836078234,36.000000000000185,820.0000000000043,4449.984150707389,2803.7401872041196,0.035971601395672695,28.314494965518787,0.010000000000000054,0.0,721.000000000004,721.000000000004,0.0,35.27458166522633,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,1.180000000000006,0.3752387334957665
2020-03-19,204.51800312147822,39.89945660826288,22.489043611577387,2.2090605233974854,0.47961033355291377,0.24657777010995488,0.010000000000000054,2.303465473374128,36.000000000000185,820.0000000000043,5056.437427833395,3305.7901436351585,0.03582356206808618,28.368967539588386,0.010000000000000054,0.0,721.000000000004,721.000000000004,0.0,39.745078136444064,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,1.180000000000006,0.39346155543164163
2020-03-20,260.6767053146063,56.208222061885735,29.043125307260993,2.764584662102095,0.6235248154523403,0.3259876262250009,0.010000000000000054,2.2944585103311805,35.88907563025229,820.2319327731136,5683.049854973311,3847.3632606029114,0.03614465926922887,28.19487691519553,0.010000000000000054,0.0,721.000000000004,721.000000000004,0.0,44.16722618475072,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,1.180000000000006,0.4214371029482817
2020-03-21,338.09666925744864,77.45710384441061,38.028018026987525,3.4935742431829135,0.7928860162434264,0.42220565179544844,0.010000000000000054,2.281315117396094,35.67521008403381,820.6285714285757,6324.104968260808,4423.015819724978,0.036916994775127915,27.80515736319048,0.010000000000000054,0.0,721.000000000004,721.000000000004,0.0,48.451737996675604,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,1.180000000000006,0.46342236502633805
2020-03-22,440.6728413096033,102.60402697833084,49.871460352819945,4.413393352070453,0.9780193925962758,0.53562822074704,0.010000000000000054,2.263783687756188,35.44239657401441,820.9238526179745,6970.980423028198,5026.192343138928,0.03810419727720896,27.219787544047712,0.010000000000000054,0.0,721.000000000004,721.000000000004,0.0,52.52081820338915,4.0400000000000205,41.40000000000022,10.80000000000006,0.5000000000000026,12.000000000000064,2.5000000000000133,38454328.00000019,1.180000000000006,0.5247180342739561
