date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,median_age,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality
2020-06-01,319.5831502226962,18.865862229211274,15.235462230531395,0.9987394957983244,2.0260077747812734e-05,5.085856542290127e-05,1071.2778374461009,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,23.179656367568562
2020-06-02,339.32233357846417,19.739183355812816,16.42159521847065,0.9963235294117698,1.5195058310859551e-05,3.814392406717595e-05,1137.445740560337,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,22.190232025422503
2020-06-03,360.2632272362081,20.94089365777755,17.619391630401175,0.993719699418234,1.1396293733144664e-05,2.8607943050381966e-05,1207.6419392276239,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,21.240730753299054
2020-06-04,382.85154130627757,22.588314070094675,18.870446922542346,0.9923809187136445,0.0006226390108622377,2.1455957287786472e-05,1283.3605132442494,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,20.36565501621635
2020-06-05,407.5437303171361,24.69218901087745,20.223090039999875,0.9939624828296756,0.003052628902619864,1.6091967965839853e-05,1366.1315586565247,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,19.62072275860702
2020-06-06,434.7270608277041,27.18333051058218,21.72562085902386,1.000109871172032,0.007250686932297827,0.0006613902429427072,1457.2532438146325,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,19.07218271675287
2020-06-07,464.659662136616,29.932601308922465,23.42123826870232,1.0122995979491611,0.013017200719585401,0.0022064499220260424,1557.590851413013,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,18.787953479526077
2020-06-08,496.41842145702003,31.758759320411997,25.26284547592885,1.027938337763747,0.01625934527142793,0.004438612490000475,1664.0500011971253,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,18.830130360360254
2020-06-09,530.2873778251512,33.868956368137106,27.281170467644806,1.048151555520614,0.020678671849498585,0.007491693691999406,1777.5828279825269,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,19.269210384546696
2020-06-10,567.1056109383537,36.818233113206965,29.54916954433417,1.0762073964400742,0.028404931488933957,0.011689875634222597,1901.0020245098458,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,20.1682189320983
2020-06-11,607.9432838340184,40.837672895668064,32.156048457539626,1.1163346035679371,0.04038902505496818,0.01743062585947436,2037.8948987960916,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,21.567169647406935
2020-06-12,653.8586748987857,45.91539106476988,35.18777826299964,1.1728359559080168,0.05669771578540856,0.02509688665381721,2191.808917148139,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,23.474014875226494
2020-06-13,705.7159518754479,51.857276976664124,38.71248221050125,1.2494233470215124,0.0767346636974923,0.03499121702656209,2365.6408614228403,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,25.860463991400064
2020-06-14,764.0485023681257,58.33255049267919,42.76947591126968,1.3487190939765439,0.09940620139302894,0.04728639919526105,2561.178696972112,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,28.655581406145906
2020-06-15,827.9782804606464,63.92977809252179,47.36518191729203,1.4643188938502192,0.11568264070217335,0.06144637664272905,2775.4790996521656,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,31.742837846095313
2020-06-16,898.0347122847235,70.05643182407795,52.534653567898005,1.5987401400062837,0.13448337677743827,0.0776738257916785,3010.3167631683473,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,34.95798956750626
2020-06-17,975.1109081631241,77.0761958784012,58.285613479091026,1.758476565896765,0.15978302385651144,0.09643264794750828,3268.6854922211273,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,38.124687161316345
2020-06-18,1060.1182166750277,85.00730851190383,64.59538157021044,1.951549732114885,0.19310811469264255,0.11826630884363082,3553.6402282479457,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,41.110264274394844
2020-06-19,1153.7271402050446,93.60892353001724,71.40857108392815,2.1856726416847456,0.2341491209257526,0.14366159330046743,3867.4285687295987,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,43.786014446908034
2020-06-20,1256.1730216049814,102.44588139993715,78.63536060124619,2.4668724515285927,0.2812194683607662,0.1729464212196948,4210.839406670025,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,46.03857355334529
2020-06-21,1367.1103091901637,110.93728758518253,86.15019805274474,2.7984575060672645,0.3315997984263607,0.2062132095799299,4582.714410206147,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,47.78022736465813
2020-06-22,1484.936028595922,117.82571940575846,93.8495304076906,3.1789821082188445,0.38053566006734724,0.24416895695870358,4977.680224752226,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,48.958412951234
2020-06-23,1609.8650789776489,124.92905038172692,101.68843061119797,3.6117091086366675,0.43273529385464826,0.28691841131954543,5396.4572152674755,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,49.5469909166761
2020-06-24,1742.2704963696324,132.40541739198383,109.59260624863784,4.098520034451005,0.48681714589195674,0.3337959513468026,5840.295838890823,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,49.53319332140686
2020-06-25,1882.4457940613256,140.17529769169334,117.47379680024716,4.639129198430377,0.5406138290375853,0.38360504366524173,6310.179983240526,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,48.92538520252442
2020-06-26,2030.4267178795465,147.9809238182208,125.24132158208603,5.230494280852527,0.5913685812158112,0.4347978357547498,6806.229470138874,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,47.7557440339462
2020-06-27,2185.857562650129,155.43084477058244,132.81074070175544,5.866374265907668,0.6358826091503856,0.4856098506363606,7327.251933405719,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,46.07912764176777
2020-06-28,2347.8909095441613,162.03334689403275,140.11035077518557,6.5369978940008995,0.6706255961646649,0.5341610078867737,7870.406727203624,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,43.969083461033144
2020-06-29,2515.4426811885064,167.55177164434508,147.21427520162212,7.225033488373991,0.6880370704266671,0.5781658431807568,8432.059907716888,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,41.52323047831254
2020-06-30,2688.3664000316558,172.92371884314917,154.07088626547022,7.928115775621166,0.7030833942873576,0.6168150740468485,9011.720463916317,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,38.86492924205701
2020-07-01,2866.2102557444964,177.8438557128405,160.56234149289736,8.646894847229788,0.7187799018887577,0.6499340269313882,9607.873869753672,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,36.14483666051131
2020-07-02,3048.2630570313895,182.0528012868931,166.54510146550393,9.383635905945951,0.7367416814262655,0.6778934743032611,10218.136122257094,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,33.48837360536597
2020-07-03,3233.58869548848,185.32563845708995,171.88031818057618,10.141169075548685,0.7575336366353111,0.7015427624824565,10839.369270102663,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,31.01059852750775
2020-07-04,3421.0519934974254,187.46329800894569,176.45662632127596,10.922101758180602,0.7809330329063489,0.7221596575114879,11467.76806004308,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,28.80824497560129
2020-07-05,3609.3380901456994,188.28609664827385,180.20723670928302,11.728227902345878,0.8061264068711009,0.7414127295589564,12098.924921729162,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,26.952245787292462
2020-07-06,3797.9073168012656,188.5692266555657,183.2099076547809,12.551261424496985,0.8230337191804762,0.7606146538272662,12731.030823973038,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,25.480622284877906
2020-07-07,3986.159705441938,188.25238864067262,185.39984929312214,13.39335880269726,0.8420975259723008,0.7804176807389058,13362.074601011474,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,24.40263702024263
2020-07-08,4173.0457325397665,186.88602709782856,186.69167381534933,14.261631900988707,0.868273209120468,0.8017473264882464,13988.538125774789,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,23.714827658985676
2020-07-09,4357.341603865078,184.2958713253109,187.01215646041337,15.165293091869547,0.903661274002602,0.8255950779301808,14606.319097401574,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,23.3975724018254
2020-07-10,4537.855718089507,180.51411422442945,186.32480625933744,16.11351409815235,0.9482210686241249,0.8528629212466026,15211.423131874733,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,23.414678608784357
2020-07-11,4713.583514488275,175.72779639876833,184.64829409333976,17.113820124357666,1.000306072961308,0.8842467384462654,15800.482829998511,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,23.715238825458925
2020-07-12,4883.8236087168925,170.24009422861752,182.0702737374259,18.17088545525923,1.0570653659685587,0.9201488547396779,16371.147078381262,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,24.237187360852474
2020-07-13,5048.717415652092,164.89380693519962,178.6880669708137,19.293193180002955,1.122307751043971,0.9629569868853999,16923.88991592883,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,24.912132278881153
2020-07-14,5207.723921467584,159.00650581549172,174.51010048667547,20.484018996185185,1.1908258359074146,1.0128276302739416,17456.89780459371,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,25.665987587589196
2020-07-15,5360.299114339223,152.57519287163836,169.60858797004883,21.738789942032266,1.2547709606409703,1.0680867860538743,17968.347164854487,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,26.419504438498752
2020-07-16,5506.075305373042,145.77619103381946,164.1058231688749,23.046884958140268,1.3080950272034189,1.1258960526949,18457.005476905277,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,27.095311159698745
2020-07-17,5644.995619301283,138.92031392824128,158.16389969727692,24.39298530877977,1.3461003589610665,1.1827521946601556,18922.682106547763,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,27.623941156735036
2020-07-18,5777.414862504413,132.41924320313007,151.9770008880193,25.758087397874462,1.3651020953358632,1.2348618189104386,19366.566424610268,25.300000000000136,304568.0000000016,9.60000000000005,0.6000000000000031,27.949101714351574
