date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_deaths_per_million,reproduction_rate,hosp_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,life_expectancy,population
2020-03-11,1.7336206291287573,0.34187645399381617,0.17619593818291407,1.0000000000000038,0.0,0.0,15.000000000000057,25.420000000000105,0.3600000000000013,0.0,15.000000000000057,59.00000000000023,0.0,500.00000000000193,0.010000000000000038,1.0000000000000038,0.0,0.0,32.5325510132331,82.49000000000031,39355.00000000015
2020-03-12,2.127461754975208,0.4672475372518496,0.23709466618105246,1.0000000000000042,0.0,0.0,15.000000000000064,25.420000000000115,0.36000000000000154,0.0,15.000000000000064,59.000000000000256,0.0,500.00000000000216,0.010000000000000044,1.0000000000000042,0.0,0.0,34.85827273981151,82.49000000000035,39355.000000000175
2020-03-13,2.699830317524236,0.6424686199718558,0.3182072310514332,1.0000000000000044,0.0,0.0,15.000000000000068,25.420000000000122,0.36000000000000165,0.0,15.000000000000068,59.00000000000027,0.0,500.0000000000023,0.010000000000000047,1.0000000000000044,0.0,0.0,37.364734936242016,82.49000000000038,39355.00000000019
2020-03-14,3.496026584297031,0.8615702755800575,0.4235705816596166,1.0000000000000047,0.0,0.0,15.000000000000071,25.420000000000126,0.36000000000000176,0.0,15.000000000000071,59.000000000000284,0.0,500.0000000000024,0.010000000000000049,1.0000000000000047,0.0,0.0,40.00599011620873,82.49000000000039,39355.0000000002
2020-03-15,4.549621748177534,1.1129036278227316,0.5558329136202793,1.0000000000000049,0.0,0.0,15.000000000000075,25.42000000000013,0.3600000000000019,0.0,15.000000000000075,59.0000000000003,0.0,500.0000000000025,0.01000000000000005,1.0000000000000049,0.0,0.0,42.762026200602,82.4900000000004,39355.000000000204
2020-03-16,5.868034022833228,1.370472808132727,0.7205078461719014,1.000000000000005,0.0,0.0,15.000000000000078,25.420000000000133,0.3600000000000019,0.0,15.000000000000078,59.00000000000031,0.0,500.0000000000026,0.010000000000000052,1.000000000000005,0.0,0.0,45.57131700016069,82.49000000000042,39355.000000000204
2020-03-17,7.475007417577427,1.6509800101073058,0.9192533797808351,1.000000000000005,0.0,0.0,15.000000000000078,25.420000000000137,0.3600000000000019,0.0,15.000000000000078,59.00000000000031,0.0,500.0000000000026,0.010000000000000054,1.000000000000005,0.0,0.0,48.36645559110315,82.49000000000044,39355.000000000204
2020-03-18,9.386976313021488,1.9475595066108649,1.149175167350173,1.000000000000005,0.0,0.0,15.000000000000078,25.42000000000014,0.3600000000000019,0.0,15.000000000000078,59.00000000000031,0.0,500.0000000000026,0.010000000000000054,1.000000000000005,0.0,0.0,51.0750834515692,82.49000000000044,39355.000000000204
2020-03-19,11.607943934830782,2.2482746719749596,1.4040114660103704,1.000000000000005,0.0,0.0,15.000000000000078,25.42000000000014,0.3600000000000019,0.0,15.000000000000078,59.00000000000031,0.0,500.0000000000026,0.010000000000000054,1.000000000000005,0.0,0.0,53.62334717174099,82.49000000000044,39355.000000000204
2020-03-20,14.125641209041667,2.5373857066315155,1.6750218509622092,1.000000000000005,0.0,0.0,15.000000000000078,25.42000000000014,0.3600000000000019,0.0,15.000000000000078,59.00000000000031,0.0,500.0000000000026,0.010000000000000054,1.000000000000005,0.0,0.0,55.94620979703466,82.49000000000044,39355.000000000204
2020-03-21,16.90864590354922,2.7963004305877335,1.9516537508590233,1.000000000000005,0.0,0.0,15.000000000000078,25.42000000000014,0.3600000000000019,0.0,15.000000000000078,59.00000000000031,0.0,500.0000000000026,0.010000000000000054,1.000000000000005,0.0,0.0,57.991680133813574,82.49000000000044,39355.000000000204
2020-03-22,19.904221984223042,3.004287378532273,2.2220423493433668,1.000000000000005,0.0,0.0,15.000000000000078,25.42000000000014,0.3600000000000019,0.0,15.000000000000078,59.00000000000031,0.0,500.0000000000026,0.010000000000000054,1.000000000000005,0.0,0.0,59.72398472867313,82.49000000000044,39355.000000000204
2020-03-23,23.063169720229382,3.1654812094001796,2.478603998594472,1.000000000000005,0.0,0.0,15.000000000000078,25.42000000000014,0.3600000000000019,0.0,15.000000000000078,59.00000000000031,0.0,500.0000000000026,0.010000000000000054,1.000000000000005,0.0,0.0,61.12594685290442,82.49000000000044,39355.000000000204
2020-03-24,26.370001724561227,3.3117321093772247,2.7159263344339,1.000000000000005,0.0,0.0,15.000000000000078,25.42000000000014,0.3600000000000019,0.0,15.000000000000078,59.00000000000031,0.0,500.0000000000026,0.010000000000000054,1.000000000000005,0.0,0.0,62.20077074084195,82.49000000000044,39355.000000000204
2020-03-25,29.79249806135892,3.426171415581728,2.927172126391041,1.000000000000005,0.0,0.0,15.000000000000078,25.42000000000014,0.3600000000000019,0.0,15.000000000000078,59.00000000000031,0.0,500.0000000000026,0.010000000000000054,1.000000000000005,0.0,0.0,62.97337976862445,82.49000000000044,39355.000000000204
2020-03-26,33.28799022345946,3.498248471188564,3.105705694664003,1.000000000000005,0.0006140917905623792,0.0,15.000000000000078,25.42000000000014,0.3600000000000019,0.0,15.000000000000078,59.00000000000031,0.0,500.0000000000026,0.010000000000000054,1.000000000000005,0.0,0.0,63.49142008826545,82.49000000000044,39355.000000000204
2020-03-27,36.80807411555846,3.5221511239150223,3.246312722840283,1.000000000000005,0.0030462184873949706,0.0,15.000000000000078,25.42000000000014,0.3600000000000019,0.0,15.000000000000078,59.00000000000031,0.0,500.0000000000026,0.010000000000000054,1.000000000000005,0.0,0.0,63.82601335320629,82.49000000000044,39355.000000000204
