date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,new_people_vaccinated_smoothed_per_hundred,new_people_vaccinated_smoothed,stringency_index,aged_65_older,median_age,handwashing_facilities,hospital_beds_per_thousand,population
2021-07-09,122095.5136738673,1448.216105694541,1543.888152766115,5078.425763636965,76.61377799044625,77.07554138824283,3008.8453719061017,0.9240686768633277,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.01867856764234973,7792.6332976913745,51.323998034879274,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-07-10,123504.84669690032,1409.333023033028,1512.8234801208066,5154.435143671493,76.00938003452839,76.90385529780795,3043.575738690408,0.9126386117198952,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.016765874665181833,7038.832988782435,52.00555831930755,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-07-11,124876.57597290166,1371.7292760013402,1480.2614189141364,5229.66199123779,75.22684756629717,76.64198536475878,3077.379471438625,0.9013390105029155,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.014835879819183736,6287.394699570024,52.665167446655914,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-07-12,126222.0472026887,1345.4712297870442,1447.2932112444275,5304.277020254465,74.61502901667514,76.27911475078315,3110.5361830877,0.8901505086852033,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.01294575278617191,5558.099579945784,53.285222708456786,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-07-13,127539.8198073173,1317.7726046285848,1414.0746416265997,5378.155211861833,73.87819160736748,75.7981282414973,3143.0103832757018,0.8790852473833283,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.011153723122272767,4868.804613853977,53.85484237070918,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-07-14,128824.72002678744,1284.9002194701475,1380.462053941348,5451.013807086428,72.85859522459486,75.17508082882831,3174.674579958397,0.8681688159512013,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.009504594216300575,4233.23101371951,54.36118268300934,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-07-15,130070.23914743401,1245.5191206465684,1346.1351624663553,5522.512019826788,71.49821274035962,74.38653864359937,3205.3683787309224,0.8574376979362528,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.00800514249480462,3659.7954968765775,54.792098712321724,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-07-16,131270.33217246967,1200.093025035671,1310.6891601497034,5592.325821592788,69.81380176600024,73.41508465496852,3234.9428073190434,0.8469357395155391,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.0066523701225578965,3151.184971073725,55.13813996830731,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-07-17,132420.7668248922,1150.4346524225207,1273.7037998149294,5660.204030060146,67.87820846735741,72.253447945008,3263.2935589475937,0.8367346100665197,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.005454209718615257,2707.5596397467953,55.39404712231976,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
2021-07-18,133520.1352996648,1099.3684747726124,1234.7952050648187,5726.010375486294,65.8063454261484,70.90760066463845,3290.3859248668086,0.8269244223204144,1301.0000000000068,0.03000000000000016,0.4900000000000026,2.100000000000011,0.004409338607642763,2326.621766009193,55.55987454665264,2.5800000000000134,18.6000000000001,37.75000000000019,0.5000000000000026,41128772.00000022
