date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,female_smokers,population
2022-05-28,33370.84841921472,14.673646945725466,13.430933624272809,697.9955463491777,0.009267319302125631,0.005505363962576328,14597.208992855485,0.29777245811540687,283.0026797437996,1795.4718124677113,0.059999998667574335,32.24060197667062,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-29,33386.17477594955,15.326356734827414,13.816858589245353,698.0088769564544,0.014529674996956255,0.005839430211751258,14603.913357763806,0.3030387812077579,277.9742787154131,1795.603859350786,0.059999999000680836,32.240451482503005,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-30,33402.065018613794,15.890242664242756,14.258340774513222,698.0291528692486,0.021175213584498115,0.00770536451401708,14610.864305976398,0.3080059766621214,273.43360173209993,1795.7028945130921,0.05999999925051071,32.2403386118773,22.200000000000113,0.400000000000002,2305826.000000012
2022-05-31,33418.5805351304,16.515516516604848,14.76283573602392,698.057255731446,0.028777337790183613,0.011116127457911028,14618.088680193374,0.3126638231559321,269.84092528097574,1795.7771708848215,0.05999999943788312,32.24025395890802,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-01,33435.83208848424,17.251553353840215,15.335332361164703,698.0936043713068,0.03685449655530748,0.015923068444112044,14625.63492368739,0.3169561737664324,267.60848969441025,1795.8328781636187,0.05999999957841242,32.24019046918106,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-02,33453.93822279503,18.10613431079066,15.977376129309235,698.1381089022691,0.04488392348306119,0.021856328482405357,14633.554887658905,0.3208265356254066,267.0203459391985,1795.8746586227164,0.059999999683809396,32.240142851885835,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-03,33472.994067872016,19.05584507698443,16.68633655722759,698.1901362985516,0.05231194067305876,0.028555142289405894,14641.890186752604,0.3241934311308201,268.0824055436042,1795.9059939670399,0.05999999976285713,32.240107138914425,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-04,33493.04794262998,20.0538747579646,17.454857783143737,698.2484845768557,0.058561686597231155,0.03559056486185088,14650.661965694726,0.32695826016130236,270.5217589088347,1795.9294954752825,0.05999999982214293,32.240080354185864,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-05,33514.08380765126,21.035865021285378,18.270446504778647,698.3113634326428,0.063038912006747,0.04248251640656925,14659.863224271063,0.3290254178100529,273.9376184705728,1795.9471216064644,0.05999999986660728,32.24006026563944,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-06,33536.14171805265,22.05791040138747,19.151541084143165,698.3776402215419,0.06639683106388389,0.048889036626194,14669.511498035252,0.33028328443058474,277.85749633515366,1795.9603412048507,0.05999999989995554,32.24004519922963,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-07,33559.23975654212,23.098038489469857,20.09196447503372,698.4466755443087,0.06912535439035,0.054594379279600355,14679.614701257553,0.33061630947678516,281.8990369249274,1795.9702559036405,0.05999999992496674,32.240033899422265,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-08,33583.27399969494,24.034243152816714,21.061049632939838,698.5171010344445,0.07049301385352538,0.059346236948388156,14690.127385510088,0.32992829545600566,285.80389954243543,1795.9776919277328,0.05999999994372514,32.240025424566745,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-09,33608.05063551786,24.776635822918973,22.01417054726471,698.5871632031128,0.07011281145672461,0.06291013019997901,14700.964786546938,0.3281504879139181,289.38364540666544,1795.9832689458021,0.05999999995779394,32.240019068425106,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-10,33633.31005162228,25.25941610442262,22.900640515490586,698.6549813228269,0.06785610180521323,0.06511019945993912,14712.0133594642,0.3252130598591624,292.40016133360325,1795.9874517093542,0.05999999996834554,32.24001430131887,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-11,33658.74490135412,25.434849731839947,23.669635848802855,698.7187408402142,0.06378800395571996,0.0658597989162214,14723.138680070053,0.3210468343255293,294.63788764532245,1795.9905887820182,0.05999999997625924,32.2400107259892,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-12,33684.0136533912,25.26875203708297,24.274638651308063,698.7768384355915,0.05811896030357089,0.06518444194734714,14734.191370912287,0.31560493828454816,295.891715669351,1795.992941586516,0.05999999998219451,32.240008044491944,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-13,33709.01798083207,25.00432744086979,24.695865543102933,698.8279908176448,0.0511684057480402,0.06306253960530682,14745.128432353595,0.30889892026156923,296.01366393365555,1795.9947061898895,0.059999999986645965,32.240674100595896,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-14,33733.59102279281,24.573041960742874,24.906888653125556,698.8713163194402,0.04333751956636307,0.05945980063158199,14755.876883735158,0.300985276169028,294.84985687073333,1795.9556935079659,0.060012605032001363,32.24195305443857,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-15,33757.44489928599,23.853876493181623,24.88141729785972,698.9063960954312,0.03508878931924549,0.054508877623007816,14766.310807436166,0.29197570567234343,292.2367139200187,1795.8402995427418,0.06004936974038766,32.24333195307849,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-16,33780.25235578322,22.80745649722949,24.600375837001806,698.933320019215,0.0269306837799965,0.048467631067934634,14776.28706048988,0.2820163623182528,288.0440189564979,1795.6424903325596,0.060099567706066524,32.244040658409425,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-17,33801.70799663707,21.455640853852977,24.057212065210987,698.9527211068491,0.020198012834997375,0.041687827373349196,14785.672058295679,0.2713047733547209,282.2859230732238,1795.4018418929259,0.06015159885647305,32.24320179309606,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-18,33821.57421014753,19.86621351046086,23.261878505921846,698.9658013343396,0.01514850962624803,0.034591662385215535,14794.361862403099,0.2600498469843668,275.21389285436874,1795.2116593770336,0.06018593572929734,32.239943200025714,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-19,33839.715612361826,18.141402214293628,22.243818381703857,698.9743510007556,0.011361382219686023,0.027654154028730664,14802.297246349855,0.2484864802608998,267.2707299187342,1795.216323718298,0.06017144921132345,32.23348228689716,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-20,33856.01269505035,16.297082688515967,20.999990806316703,698.9782422421644,0.008521036664764517,0.021024390570028927,14809.425923611798,0.23682122735792466,259.05700671506906,1795.606602840439,0.060064268873586395,32.22318928466225,22.200000000000113,0.400000000000002,2305826.000000012
2022-06-21,33870.35283091935,14.340135869004957,19.538139678751772,698.9782194967503,0.006390777498573388,0.015768292927521695,14815.698627906026,0.22527235232193438,251.30833357541007,1796.6512999002089,0.05979593921175096,32.208634691357105,22.200000000000113,0.400000000000002,2305826.000000012
