date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2022-05-13,9812.847581653717,15.95880008226312,18.861389069086158,34.18464697781438,0.053857186433250395,0.033547314614278095,342459.95226457325,1193.0141795257218,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-14,9828.216762516966,15.369180863248747,17.742039862577403,34.24436758630201,0.059720620917374886,0.03915822351726973,342996.3240672087,1195.09842876194,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-15,9843.116531163756,14.899768646790168,16.895652068878775,34.30827568972656,0.06390811274685479,0.045158260398133386,343516.31372914003,1197.3288215714567,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-16,9857.747466246134,14.630935082377714,16.198226608220185,34.375324414353784,0.06704873161896473,0.050895844619867105,344026.92124546575,1199.6688220609472,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-17,9872.150838857207,14.40337261107225,15.625229749313188,34.44493868891664,0.06961427980666063,0.056099485274855185,344529.58693038294,1202.098360243191,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-18,9886.315666311633,14.164827454425732,15.15249438696875,34.515798392899555,0.07085970791575835,0.06047506644482928,345023.9274973998,1204.5713639121946,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-19,9900.202279791916,13.886613480282794,14.756265748209774,34.58618622195332,0.07038783200339935,0.06375675232230985,345508.55854806653,1207.027899146171,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-20,9913.760000083123,13.557720291207588,14.413235671855475,34.654248586956314,0.06806236721521927,0.06574516605168723,345981.7114385229,1209.4032756847755,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-21,9926.940394373927,13.180394290803896,14.10056831820966,34.718191288310365,0.06394270301322448,0.06633602386003248,346441.6959294098,1211.6348759620319,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-22,9939.707218857382,12.766824483455233,13.795919451326947,34.776426271662686,0.05823498459669929,0.06554161065520545,346887.2471733022,1213.6672768810279,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-23,9952.079169799159,12.371950941776962,13.47331644693091,34.82768169469729,0.0512554239678865,0.06333041613620055,347319.017707385,1215.4560911449355,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-24,9964.027331454101,11.94816165494295,13.122735880770275,34.87108447722858,0.0434027832312478,0.05966070802975229,347735.99840675126,1216.9708482552774,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-25,9975.517492772879,11.490161318776716,12.74085540120474,34.906222213771514,0.035137737067909035,0.05465955817163554,348136.9953284963,1218.1971552606258,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-26,9986.524237873144,11.006745100265485,12.329701667257805,34.93318960796928,0.026967394591494154,0.04858064147940543,348521.12146243604,1219.138317318128,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-27,9997.041513892913,10.517276019769263,11.89563630215636,34.95262329841398,0.020225545943620617,0.041772585181952294,348888.1655441449,1219.816553114648,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-28,10007.09055688059,10.049042987677637,11.448595358485415,34.96572797801222,0.015169159457715463,0.03465523074166786,349238.8686647349,1220.2739064326265,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-29,10016.725836212492,9.635279331902389,11.00151891705412,34.974295983509215,0.011376869593286596,0.02770183029606991,349575.13172818965,1220.5729298244717,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-30,10026.023126351367,9.29729013887509,10.562549336465459,34.97946148343028,0.008532652194964947,0.021249223400785465,349899.5991662139,1220.753205771717,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-05-31,10034.990890335615,8.967763984246826,10.137017852381426,34.981865020135785,0.00639948914622371,0.015936917550589097,350212.56631777657,1220.837089202739,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-01,10043.6538173962,8.662927060583321,9.733327384114782,34.98287581746129,0.004799616859667783,0.011952688162941823,350514.8948099231,1220.8723660293992,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
