date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,median_age,life_expectancy,population,excess_mortality_cumulative,excess_mortality
2021-03-04,9820.013717439399,58.00501597098443,45.34688659139303,162.8886677495999,0.46240702295433905,0.357091226303314,25526.221798164366,423.41061727823956,43.400000000000226,82.14000000000043,395762.0000000021,4.315250698551029,31.159154896797858
2021-03-05,9881.180132940584,61.166415501186066,49.34774041219386,163.3711549815602,0.48248723230948487,0.3895377151379581,25685.218513458476,424.6650637990164,43.400000000000226,82.14000000000043,395762.0000000021,4.30755156163606,31.668567045255195
2021-03-06,9944.46578813467,63.285655194086154,53.13467958193153,163.86191504030742,0.49076005900910213,0.4188218383896684,25849.72397559163,425.9410247400192,43.400000000000226,82.14000000000043,395762.0000000021,4.295109972824612,32.002411755453124
2021-03-07,10008.593911236763,64.12812310209347,56.47762167739897,164.34756750195027,0.4856524618392448,0.44268877698229725,26016.419324453942,427.20370973148556,43.400000000000226,82.14000000000043,395762.0000000021,4.277742305087114,32.17639822927804
2021-03-08,10072.223600848401,63.62968961163806,59.131399354364774,164.81733367429746,0.4697661724944956,0.4588742104031749,26181.8190040063,428.4250932229845,43.400000000000226,82.14000000000043,395762.0000000021,4.255646903346692,32.219041792283626
2021-03-09,10134.860654741035,62.63705389263295,60.98924053064116,165.26534350071364,0.44800982652665766,0.46628461707839997,26344.638375823117,429.58991235421377,43.400000000000226,82.14000000000043,395762.0000000021,4.2293936178092215,32.171176140592856
2021-03-10,10196.087394740342,61.22673999930673,62.01256258931904,165.6854976061431,0.4201541055123176,0.4645006315224399,26503.791720458194,430.68230821524077,43.400000000000226,82.14000000000043,395762.0000000021,4.199718290279998,32.107595929435824
2021-03-11,10255.60268244829,59.51528770794812,62.228007106824535,166.07265584843432,0.3871582423533724,0.45377010841881826,26658.49625527581,431.68891603538077,43.400000000000226,82.14000000000043,395762.0000000021,4.167476292740016,32.04756046171353
2021-03-12,10313.251931034682,57.649248586391025,61.72521589896141,166.42352873183341,0.3508728834457019,0.43500292068063007,26808.35014782406,432.6011828248555,43.400000000000226,82.14000000000043,395762.0000000021,4.133583902535902,31.991229700796225
2021-03-13,10369.049614080808,55.79768304612818,60.655163055442856,166.73734596710412,0.31381723530567296,0.4097670579959287,26953.391025864854,433.4171056060372,43.400000000000226,82.14000000000043,395762.0000000021,4.098950555030106,31.92520672014426
2021-03-14,10423.196147212204,54.14653313139645,59.22890396579036,167.0163578916179,0.2790119245400177,0.38028570073676593,27094.139859896415,434.1425350868814,43.400000000000226,82.14000000000043,395762.0000000021,4.064404254346275,31.826734710437908
2021-03-15,10475.901473692942,52.70532648073875,57.668019441699016,167.25486699660635,0.2385091050081162,0.34726695816408093,27231.142391851892,434.76265761768263,43.400000000000226,82.14000000000043,395762.0000000021,4.030611852686021,31.666884904838817
2021-03-16,10527.180226148843,51.27875245589996,56.04521254507524,167.4532543198532,0.19838732326158173,0.3116003479055432,27364.436659919986,435.2784638014979,43.400000000000226,82.14000000000043,395762.0000000021,3.998045901242289,31.412112542790204
2021-03-17,10577.205790167562,50.02556401871883,54.444926538735395,167.6205322072463,0.16727788740416957,0.2754478368826159,27494.47336468793,435.71338566625013,43.400000000000226,82.14000000000043,395762.0000000021,3.967140275964043,31.031250558168512
2021-03-18,10626.265767965053,49.05997779749103,52.95126633262304,167.77121686713502,0.15068465989701868,0.24162514721593759,27622.000101731886,436.10516530010835,43.400000000000226,82.14000000000043,395762.0000000021,3.938257714129746,30.49882410386975
2021-03-19,10674.728576135409,48.462808170354926,51.63893956847187,167.9229827860981,0.15176591896930589,0.21313773565435798,27747.97453605978,436.499756328023,43.400000000000226,82.14000000000043,395762.0000000021,3.911667544531658,29.79773775654304
2021-03-20,10723.01839396324,48.2898178278309,50.5664624333029,168.09490354076968,0.17192075467623633,0.19283277814671562,27873.49928294339,436.9467500191271,43.400000000000226,82.14000000000043,395762.0000000021,3.887531062868229,28.921492231434463
2021-03-21,10771.596374657965,48.57798069472586,49.77106401954738,168.3061324067087,0.21122886594253645,0.18313815827067037,27999.773068542425,437.49594486728705,43.400000000000226,82.14000000000043,395762.0000000021,3.8658926410425796,27.875700690798155
2021-03-22,10820.936469745913,49.34009508794816,49.290440225391045,168.56987079824444,0.2637383915383509,0.18677427157953827,28128.027881885206,438.18167713786085,43.400000000000226,82.14000000000043,395762.0000000021,3.8466751368905374,26.67766608971191
2021-03-23,10871.239165496263,50.30269575035033,49.151135114098295,168.8957127302285,0.32584193198601985,0.20506260413714272,28258.78486907393,439.02889020633745,43.400000000000226,82.14000000000043,395762.0000000021,3.829694735713434,25.357286874514546
2021-03-24,10922.625576449296,51.38641095303432,49.34567308735143,169.2922273401732,0.39651460994620613,0.23793738619917293,28392.358861081506,440.0598541447343,43.400000000000226,82.14000000000043,395762.0000000021,3.8147115587571,23.93711800933501
2021-03-25,10975.131755058384,52.506178609087385,49.83810969592734,169.76511426725037,0.47288692707827223,0.2841308030624378,28528.843580523517,441.28937347862245,43.400000000000226,82.14000000000043,395762.0000000021,3.801441947763924,22.43178963360577
2021-03-26,11028.70442392147,53.572668863085816,50.56819474770511,170.31582018654012,0.5507059192906057,0.34131190320180643,28668.100546737216,442.72119300489504,43.400000000000226,82.14000000000043,395762.0000000021,3.789576220265187,20.868690803097046
2021-03-27,11083.197774954691,54.49335103322265,51.454494638671605,170.94050120971787,0.6246810231783628,0.40619077937291354,28809.75075459077,444.34530215509403,43.400000000000226,82.14000000000043,395762.0000000021,3.7788005279286025,19.282427627671403
