date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_vaccinations_per_hundred,reproduction_rate,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,median_age,cardiovasc_death_rate,population
2021-08-12,172.0817479818114,0.8612014378481034,0.6515518906495219,1.000000000000005,1.1682774427202244e-27,2.932709118507753e-27,4.180000000000021,30.809481567804426,0.46983375405466565,17.365491477649165,116.1620633411207,0.03385228848297389,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-13,173.08254563406402,1.0007976524003006,0.7250100718332966,1.000000000000005,8.762080820401682e-28,2.1995318388808147e-27,4.180000000000021,30.90371751069499,0.5175092845132043,17.399861295696496,115.90637297448967,0.03387224803643861,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-14,174.25116261921343,1.1686169852601502,0.8154475991238426,1.000000000000005,6.571560615301262e-28,1.649648879160611e-27,4.180000000000021,31.00099353056492,0.5700133467074641,17.436516325683193,116.46691612388616,0.034271671483049757,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-15,175.60658463409357,1.355422014963215,0.923980495722974,1.000000000000005,4.928670461475946e-28,1.2372366593704581e-27,4.180000000000021,31.102281831828062,0.6277160539866431,17.476398065898767,118.0068451407493,0.03518823971442053,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-16,177.06604060873138,1.4594559747001123,1.041952727965471,1.000000000000005,3.6965028461069595e-28,9.279274945278436e-28,4.180000000000021,31.208745033488782,0.6907813843813863,17.520581972408678,120.68217005465718,0.036791470671400456,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-17,178.6514373731616,1.5853967644769291,1.1711972544421079,1.000000000000005,2.7723771345802196e-28,6.959456208958827e-28,4.180000000000021,31.321708881312958,0.7591862322097644,17.570259091043535,124.6241517814585,0.03922207747026017,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-18,180.43649334984562,1.7850559767190446,1.318534010644124,1.000000000000005,2.0792828509351647e-28,5.21959215671912e-28,4.180000000000021,31.442612231674577,0.8326960736401949,17.62669250024777,129.9529069841225,0.04259319029403327,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-19,182.51843336080077,2.0819400109814334,1.493092977278506,1.000000000000005,1.5594621382013735e-28,3.9146941175393404e-28,4.180000000000021,31.57293998915906,0.9109709886496695,17.691154862072917,136.78046886123366,0.047001777012703444,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-20,184.9967597329473,2.4783263721662676,1.7043064815044549,1.000000000000005,1.1695966036510302e-28,2.9360205881545053e-28,4.180000000000021,31.714143259484075,0.9935462763935241,17.76485180427934,145.19621137443227,0.05252508841563627,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-21,187.95733062711864,2.960570894186116,1.96040342286073,1.000000000000005,8.771974527382726e-29,2.202015441115879e-28,4.180000000000021,31.867549913908512,1.0798748010249446,17.84883467576932,155.25947268725628,0.05920700312491413,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-22,191.4604187848189,3.503088157711346,2.2672799427111627,1.000000000000005,6.578980895537045e-29,1.6515115808369091e-28,4.180000000000021,32.034518262377595,1.1691793716155108,17.94404938964168,167.03817271195186,0.06704940231136511,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-23,194.55486483198874,3.0944460471781454,2.5008835187657614,0.9949579831932824,4.9342356716527836e-29,1.2386336856276818e-28,4.180000000000021,32.2162051618308,1.2604822985888169,18.051351146719234,180.53098893926477,0.07602040661393768,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-24,197.36589005902738,2.8110252270448894,2.6759708161913256,0.9852941176470639,3.7006767537395875e-29,9.289752642207613e-29,4.180000000000021,32.41333184256162,1.3525876450793008,18.171383286856333,195.6291886986312,0.08604019183828149,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-25,200.6590329288862,3.293142869863503,2.891371130889458,0.9748787976729204,2.7755075653046907e-29,6.96731448165571e-29,4.180000000000021,32.626020051927725,1.444052239950396,18.304492891543603,212.0942250727779,0.09697519882376623,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-26,205.5433535589791,4.88432063009641,3.2916314509466718,0.9695236748545623,0.002456367162249517,5.225485861241783e-29,4.180000000000021,32.853977639370626,1.5333662646428254,18.450766669765866,229.60759511356895,0.10865124397884621,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-27,213.24883708261538,7.705483523638909,4.03825025272197,0.9758499313186865,0.012184873949579882,3.919114395931337e-29,4.180000000000021,33.09651765098891,1.6189495530393292,18.610023127728432,247.78539898546802,0.12088193653940314,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-28,224.95944617007436,11.710609087460952,5.28810284791253,1.0004394846881113,0.028983516483516623,0.002643665158371046,4.180000000000021,33.352603816780835,1.6990982345920402,18.781819220392343,266.2026077394247,0.13344813630888355,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-29,241.68791041941137,16.728464249338487,7.177260393852966,1.049198391796628,0.05205437944408559,0.00894654977375569,4.180000000000021,33.6208834194238,1.772135893138603,18.965557900380627,284.3729318873098,0.14613733041524407,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-30,262.9452637777135,21.2573533583032,9.771757512584317,1.1054508300465677,0.05872404250161631,0.01718761110213323,4.180000000000021,33.89981666466947,1.8366033742818801,19.160507191561237,301.8123750628649,0.15870496936928724,29.40000000000016,243.9600000000013,125459.00000000067
2021-08-31,289.42211848616216,26.4768547084495,13.15236580735359,1.1742238691412625,0.07062674228345214,0.02798379171380102,4.180000000000021,34.18779444050973,1.8913211473888532,19.36579813769164,318.102413165281,0.17092174577292563,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-01,322.32049965970947,32.898381173547925,17.381443230757636,1.273428082851424,0.1005944911017296,0.04331282762504058,4.180000000000021,34.48325457080159,1.9354659736638147,19.580453275907047,332.94028757273315,0.18258756013771005,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-02,362.94221702015443,40.62171736044545,22.48652909404436,1.4272430078399276,0.15485763303217998,0.0657803543968672,4.180000000000021,34.784796939736665,1.9685815423034554,19.803438003841386,346.1252383039848,0.19355783235279805,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-03,412.38014369595044,49.437926675796376,28.448040324088602,1.6611562377804012,0.23469526097323062,0.09807023670909215,4.180000000000021,35.09129776944379,1.9905429763785316,20.033729116972857,357.5777360970906,0.203718148020255,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-04,471.28667532206066,58.90653162611049,35.19004365612406,1.9982427439461645,0.33767302944033106,0.14253231554086926,4.180000000000021,35.40202326244165,2.0015226168992863,20.27039622363788,367.3509006507112,0.21297946427957426,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-05,539.7000743648497,68.41339904278921,42.57333477829223,2.456374365651936,0.45857151416169734,0.2008732185561049,4.180000000000021,35.716618518029,2.001969532163802,20.512727031981832,375.623291842268,0.2213244495348265,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-06,616.2524636598698,76.5523892950203,50.47235693375159,3.0183958356481373,0.5623513893381455,0.2730295099093224,4.180000000000021,36.034863971631964,1.992542436776377,20.760006027518585,382.63141522947143,0.22875820463657592,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-07,701.3670303564098,85.11456669654011,58.84890910302874,3.69821833762816,0.6800699414864806,0.3602676075451148,4.180000000000021,36.35672293947756,1.9740748948091762,21.011508468371908,388.6582737685812,0.2353075028633405,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-08,795.589994809972,94.22296445356233,67.60930900891357,4.521708355677497,0.8236755976791803,0.4637175123815262,4.180000000000021,36.682357192141694,1.9475629584372016,21.26651181115522,394.01495613445195,0.24101860387665897,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-09,899.3164780079331,103.7264831979612,76.62403427769372,5.5173963281673135,0.9958271572121992,0.5839915925925454,4.180000000000021,37.0121185497532,1.9140857611679167,21.52432020983011,399.017002491919,0.24595399815636337,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-10,1012.5849021387894,113.26842413085636,85.7424533100804,6.709508138174626,1.1922161985491002,0.7208986718199762,4.180000000000021,37.34652249343971,1.8746511017421328,21.78429881929892,403.959212760989,0.25015101897926384,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-11,1134.922791019091,122.33788888030149,94.80387343440275,8.112738731297437,1.403308884529152,0.8732295953323402,4.180000000000021,37.68620828895507,1.830326884806925,22.045915452547913,409.0904987756551,0.25366061394356265,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-12,1265.2311204136417,130.30832939455084,103.64582702150359,9.728332329016084,1.6156523162734022,1.0385964046440537,4.180000000000021,38.03210688159769,1.7822425779555515,22.30889939761117,414.64449011276974,0.25655008230641185,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-13,1401.431614389096,136.2004939754544,112.16681968435671,11.490722420647025,1.7624341305470068,1.2100722226814913,4.180000000000021,38.38521085193616,1.7314996451667304,22.572995168764326,420.8406882051338,0.2588677976703393,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-14,1543.381338458276,141.94972406917992,120.2859793398676,13.412401867198287,1.9217124757383126,1.3874486401850061,4.180000000000021,38.74638147444021,1.6790607390463492,22.83788655572186,427.8430403943164,0.2606897946005247,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-15,1691.0333697131346,147.65203125485868,127.91857871950982,15.532960094645675,2.120582999337675,1.5726815027631917,4.180000000000021,39.11621601625592,1.6257301050281383,23.103158360322684,435.73095515029513,0.2620706749743112,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-16,1844.2938540463279,153.26048433319338,134.99477389095773,17.902289560318486,2.3693480445905264,1.768819788998706,4.180000000000021,39.49496021608894,1.572056951751067,23.368286398831945,444.4869526264583,0.2630441180600809,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-17,2002.9147990673932,158.62094502106527,141.47365814931095,20.56799060268881,2.6657149765586077,1.979202269027637,4.180000000000021,39.882454648168896,1.518427652404123,23.632648703454954,453.99074776008354,0.26359853780168674,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-18,2166.4136687898826,163.4988697224896,147.35380243551285,23.565925078713484,2.997944926665891,2.2068549984740287,4.180000000000021,40.27810650002459,1.4650364794453048,23.895552623260286,464.0193698051958,0.26373187038423246,29.40000000000016,243.9600000000013,125459.00000000067
2021-09-19,2334.0130796467147,167.5994108568319,152.68116065016426,26.91313159184059,3.347214351108022,2.4540394389007747,4.180000000000021,40.680995656715794,1.412012330495422,24.156311664785726,474.2402060869292,0.2633960262529452,29.40000000000016,243.9600000000013,125459.00000000067
