date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_deaths_per_million,reproduction_rate,icu_patients,hosp_patients,weekly_icu_admissions,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population_density,median_age,male_smokers,extreme_poverty,cardiovasc_death_rate,population,excess_mortality_cumulative,excess_mortality
2020-03-11,1794.6662292674903,434.2638803929501,234.74256214614675,42.37079660112984,11.840219270893087,5.998731070986743,0.5600000000000023,0.8845676178028082,2.8275470907623994,250.00000000000097,2083.000000000008,267.00000000000097,6565.362572452403,13009.52930672274,0.0002444746514328372,2.5004936974790017,0.17000000000000065,56505.000000000226,56505.000000000226,0.12000000000000047,93.10000000000036,45.500000000000185,31.400000000000123,1.0000000000000038,99.40000000000038,47558632.00000019,8.440000000000033,11.192779367976001
2020-03-12,2347.0803944897725,572.1980430428105,305.75708393258185,60.741042650444285,18.659705387348808,8.558470395664997,0.5600000000000025,1.268738418369565,2.7955987504915707,250.00000000000108,2083.000000000009,267.00000000000114,6761.960035350948,13000.692277391781,0.0001833559885746279,2.500995677117012,0.17000000000000073,56505.00000000025,56505.00000000025,0.12000000000000052,93.10000000000039,45.500000000000206,31.400000000000137,1.0000000000000042,99.40000000000042,47558632.000000216,8.440000000000037,11.75252708762206
2020-03-13,3093.6120896617767,760.7889330578046,398.1180249727081,89.69828360386444,29.166757062489708,12.414105382398422,0.5600000000000027,1.8743117323292142,2.759174014387751,250.00000000000114,2083.00000000001,267.00000000000125,7023.1967718267315,12989.41605678335,0.0019251705143786156,2.5013899381868248,0.1700000000000008,56505.00000000027,56505.00000000027,0.12000000000000055,93.10000000000042,45.50000000000022,31.400000000000148,1.0000000000000044,99.40000000000045,47558632.00000023,8.44000000000004,12.585396100645921
2020-03-14,4077.246623807428,993.182407614946,515.5216703132426,132.6377398522199,43.080691584844125,17.947375416889358,0.5600000000000028,2.772273392007098,2.7183506142168024,250.0000000000012,2083.0000000000105,267.0000000000013,7361.111896904966,12979.865807939826,0.006344815183780103,2.501365659845681,0.17000000000000082,56505.000000000284,56505.000000000284,0.12000000000000058,93.10000000000045,45.50000000000023,31.400000000000155,1.0000000000000047,99.40000000000047,47558632.00000024,8.440000000000042,13.755396461392673
2020-03-15,5327.7210538284335,1256.644869706041,660.1746441376483,192.2723094140523,59.7265335561187,25.455585861309615,0.5600000000000029,4.019340790611668,2.6733888494796707,250.00000000000125,2083.000000000011,267.00000000000136,7794.198143751782,12979.340516265165,0.013934597166762078,2.500466714179675,0.17000000000000084,56505.00000000029,56505.00000000029,0.1200000000000006,93.10000000000045,45.500000000000234,31.400000000000162,1.0000000000000049,99.40000000000049,47558632.000000246,8.440000000000044,15.328058173452417
2020-03-16,6796.943392181294,1473.8501681166376,830.0562901491334,263.7746586927312,71.57132227439362,34.613369906648096,0.5600000000000029,5.514586071303948,2.6247423481634087,250.0000000000013,2083.000000000011,267.00000000000136,8336.343824362008,12997.796676791653,0.025040799200217078,2.498391406029071,0.17000000000000087,56505.0000000003,56505.0000000003,0.12000000000000062,93.10000000000045,45.50000000000024,31.400000000000166,1.000000000000005,99.4000000000005,47558632.00000025,8.440000000000044,17.36578280268146
2020-03-17,8511.624415499919,1718.1518956414568,1027.2445808956272,349.3882176782434,85.6652887322983,45.65401595616588,0.5600000000000029,7.304914020187738,2.5728789977095023,250.0000000000013,2083.000000000011,267.00000000000136,8978.638847586324,13046.068208951225,0.03982180819137171,2.494843974689874,0.1700000000000009,56505.000000000306,56505.000000000306,0.12000000000000063,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,8.438337935174115,19.94207234995646
2020-03-18,10525.764724036078,2016.7434627782848,1254.1135226141923,454.83903009772683,105.489609729573,59.04019878031135,0.5600000000000029,9.51003700188937,2.5182938636667456,250.0000000000013,2083.000000000011,267.00000000000136,9710.617306342636,13135.263713274522,0.058230932743399653,2.4896543126269757,0.1700000000000009,56505.00000000031,56505.00000000031,0.12000000000000063,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,8.433490246098485,23.129908219434796
2020-03-19,12900.473526866776,2376.66116851229,1512.4218811332394,587.234653956619,132.4247218414593,75.29699814793568,0.5600000000000029,12.278547466995592,2.4615057888295713,250.0000000000013,2083.000000000011,267.00000000000136,10523.412624230168,13276.058369959143,0.0799820230869617,2.482851594198742,0.1700000000000009,56505.00000000031,56505.00000000031,0.12000000000000063,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,8.42520922118852,26.986684673672094
2020-03-20,15688.83273079976,2789.823478194178,1802.6297262991898,753.4883369445183,166.27550647482462,94.8866627997044,0.5600000000000029,15.754972332631992,2.403035773425672,250.0000000000013,2083.000000000011,267.00000000000136,11405.910114585056,13477.492613927036,0.10452691809091641,2.4745772864700033,0.1700000000000009,56505.00000000031,56505.00000000031,0.12000000000000063,93.10000000000045,45.50000000000025,31.40000000000017,1.000000000000005,99.40000000000052,47558632.00000026,8.415162918292364,31.544526341157724
