date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_70_older,extreme_poverty,diabetes_prevalence,hospital_beds_per_thousand,population
2020-03-11,0.49301470588235397,0.035811668008927156,0.020507794907223383,1.0000000000000038,0.0,0.0,78885.0000000003,1.0400126050420206,29606.000000000113,9385.000000000036,0.0,1340.7000000000053,0.27000000000000096,129809.00000000048,2727.00000000001,0.020000000000000077,11.597841101759586,23.20000000000009,2.3600000000000088,0.1000000000000004,11.750000000000044,1.4000000000000052,11285875.000000041
2020-03-12,0.3697610294117655,0.10395621990280697,0.015380846180417537,1.0000000000000042,0.0,0.0,78885.00000000035,1.0400493697479034,29606.000000000124,9385.00000000004,0.0,1340.7000000000057,0.27000000000000113,129809.00000000054,2727.0000000000114,0.020000000000000087,14.32413569513115,23.200000000000102,2.36000000000001,0.10000000000000042,11.75000000000005,1.4000000000000057,11285875.000000045
2020-03-13,0.4956465639140274,0.3464060789542558,0.024777716083276814,1.0000000000000044,0.0,0.0,78885.00000000038,1.0401247777957383,29606.000000000135,9385.000000000044,0.0,1340.7000000000062,0.27000000000000124,129809.00000000058,2727.0000000000127,0.020000000000000094,17.731552320798947,23.20000000000011,2.360000000000011,0.10000000000000045,11.750000000000053,1.4000000000000061,11285875.000000048
2020-03-14,1.076259809813351,0.7588026199784611,0.1004611151167565,1.0000000000000047,0.0,0.0,78885.0000000004,1.0402503383565014,29606.000000000142,9385.000000000045,0.0,1340.7000000000066,0.2700000000000013,129809.00000000061,2727.0000000000136,0.020000000000000098,21.800439450683292,23.200000000000117,2.3600000000000114,0.10000000000000048,11.750000000000055,1.4000000000000066,11285875.000000052
2020-03-15,2.2544799252333227,1.322140103316106,0.26217615307964964,1.0000000000000049,0.0,0.0,78885.00000000041,1.040410281239905,29606.000000000146,9385.000000000047,0.0,1340.7000000000069,0.27000000000000135,129809.00000000064,2727.000000000014,0.0200000000000001,26.464914914450794,23.20000000000012,2.360000000000012,0.1000000000000005,11.750000000000057,1.4000000000000068,11285875.000000054
2020-03-16,3.960090713155772,1.821129964364912,0.5169149202396031,1.000000000000005,0.0,0.0,78885.00000000041,1.0405481763468662,29606.00000000015,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000065,2727.0000000000146,0.020000000000000104,31.638216890427692,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000059,1.400000000000007,11285875.000000056
2020-03-17,6.286923238486755,2.4184331229181626,0.876206552170655,1.000000000000005,0.0,0.0,78885.00000000041,1.040549141309925,29606.000000000153,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,37.227437877904876,23.200000000000124,2.360000000000012,0.1000000000000005,11.75000000000006,1.400000000000007,11285875.000000056
2020-03-18,9.412251252394501,3.196614111742605,1.351684325892701,1.000000000000005,0.0,0.0,78885.00000000041,1.0402544545603378,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,43.09196964954057,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-03-19,13.536337760562876,4.178165173335082,1.9516659593516574,1.000000000000005,0.0006140917905623792,0.0,78885.00000000041,1.0394631421484384,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,49.13407840069786,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-03-20,18.83709494938148,5.340524332490012,2.6785888360295864,1.000000000000005,0.0030462184873949706,0.0,78885.00000000041,1.0379595091646592,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,55.293572375184134,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-03-21,25.436079130588208,6.627338950724989,3.5270864234022885,1.000000000000005,0.007245879120879156,0.0006493212669683272,78885.00000000041,1.035535404336327,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,61.44306906807212,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-03-22,33.37298694975119,7.956913392099996,4.482545586782496,1.000000000000005,0.013013594861021398,0.002197398190045257,78885.00000000041,1.0320211395483034,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,67.43316201437031,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-03-23,42.61299813086552,9.255015360817097,5.550276675542605,0.9949579831932824,0.014996136675824246,0.00425535310277959,78885.00000000041,1.0272745812287791,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,73.11229167884508,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-03-24,53.21959022710853,10.617845231020084,6.725946032836671,0.9852941176470639,0.018260677167501696,0.006971896210407269,78885.00000000041,1.0212119152363885,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,78.34164862338733,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-03-25,65.18607276082928,11.974922384803548,7.9832410372325615,0.9748787976729204,0.02579958027381637,0.010806814853345233,78885.00000000041,1.0137840172288441,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,83.0063508825374,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-03-26,78.43276724030537,13.253024367788207,9.28208947217137,0.9695236748545623,0.03904910343419237,0.016361090454811808,78885.00000000041,1.004983455714136,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,87.02382699512879,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-03-27,92.80489217231066,14.37687234823937,10.574824053061967,0.9758499313186865,0.05827842421429989,0.024249486231542012,78885.00000000041,0.9948481283079045,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,90.35010327802094,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-03-28,108.07097682154091,15.269645211405798,11.810805822601926,1.0004394846881113,0.08288141027449372,0.03500498797682402,78885.00000000041,0.983448151822397,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,92.98451928139885,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-03-29,123.92167153018306,15.85336513027383,12.939891697268209,1.049198391796628,0.11159544684614206,0.04900713464777651,78885.00000000041,0.9708821707510913,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,94.97326438024773,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-03-30,140.08104033154189,16.161371617582578,13.927274622983502,1.124358393071778,0.1414050531371925,0.06695767807051256,78885.00000000041,0.9572665084770238,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,96.41203021795906,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-03-31,156.4356348058642,16.356096586490125,14.747588966591238,1.2293709279647924,0.1740240548819833,0.08908348156516646,78885.00000000041,0.9427672698516282,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,97.39306047859549,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-04-01,172.82635441726205,16.391846195523726,15.378997801220116,1.3676325915779923,0.2086693016656896,0.11507715545312527,78885.00000000041,0.9275806236880113,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,98.04479535894676,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-04-02,189.07763588405223,16.252126404884574,15.807758370307484,1.5415292271353391,0.24394541516329485,0.14422900427568786,78885.00000000041,0.9119362757815235,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,98.5335965192102,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-04-03,205.01934520651076,15.94234302602932,16.031646185616868,1.7517189953353474,0.2779978461171388,0.1755259872080591,78885.00000000041,0.8960826205400868,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,98.9001973894078,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-04-04,220.5031966876889,15.484326758856206,16.062523100751136,1.9965946763657678,0.3086276670700783,0.20772593836984563,78885.00000000041,0.8802954818885828,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,99.17514804205598,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-04-05,235.415067199025,14.912226969594661,15.928263366287355,2.2718803964146015,0.3333776669153583,0.23941323205792767,78885.00000000041,0.8648188964843115,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,99.38136103154213,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-04-06,249.7409545686292,14.326154713298145,15.666282204741394,2.5753711893600832,0.35463893861573714,0.2699480946963228,78885.00000000041,0.8498998866489491,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,99.53602077365673,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-04-07,263.4038090098596,13.663054949000774,15.281770153879272,2.906092063642563,0.3740431987905042,0.2986703470403422,78885.00000000041,0.8357476363829637,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,99.65201558024269,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-04-08,276.3274204290176,12.92376179998589,14.786555637387494,3.259271698022814,0.38825702740574236,0.3245467163242132,78885.00000000041,0.8225211345270428,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,99.74367555072838,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-04-09,288.4578633178852,12.13055567448846,14.197999792035466,3.627614730207485,0.3952651687443526,0.34644833717851925,78885.00000000041,0.8103507733257937,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,99.81786170506324,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
2020-04-10,299.77958042312673,11.321801694457179,13.5381675880473,4.002255973318194,0.39404099032684936,0.3633588773182792,78885.00000000041,0.7993387102464472,29606.000000000156,9385.000000000047,0.0,1340.700000000007,0.27000000000000135,129809.00000000067,2727.0000000000146,0.020000000000000108,99.87643118506776,23.200000000000124,2.360000000000012,0.1000000000000005,11.750000000000062,1.400000000000007,11285875.000000056
