date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,cardiovasc_death_rate,male_smokers,handwashing_facilities,population
2021-10-11,46054.67537155495,35.913962552226245,40.62558295445935,1222.8276798899637,1.0595516505573377,1.4091204616215496,18.815379700622014,0.5941642307660697,534.0000000000027,0.03000000000000016,31.40000000000017,1298.4133365351786,0.09851876451733346,59.26020061680485,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-12,46089.196493113595,34.521121558642896,39.0885909003953,1223.8054722639515,0.9777923739878168,1.2893057631521687,18.91192560718384,0.5718421452788193,534.0000000000027,0.03000000000000016,31.40000000000017,1302.7732861764343,0.09775979090577658,59.26015046260372,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-13,46122.090970352394,32.89447723879475,37.51693606476,1224.7110854520054,0.9056131880538888,1.179695385712544,19.00709898883975,0.5478523587975119,534.0000000000027,0.03000000000000016,31.40000000000017,1305.0088754274148,0.09702459431055428,59.26011284695287,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-14,46153.07598471329,30.985014360899587,35.89028026447179,1225.5577646384563,0.8466791864508894,1.0824748359877057,19.100425108899824,0.5229272458272878,534.0000000000027,0.03000000000000016,31.40000000000017,1303.1152861762512,0.09618134166051766,59.26008463521474,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-15,46181.89982951758,28.823844804288168,34.19200108393889,1226.3616654310094,0.8039007925531001,0.9994359589235533,19.191170291489588,0.49793153650362737,534.0000000000027,0.03000000000000016,31.40000000000017,1295.3472758797661,0.09507896035010718,59.26707187977247,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-16,46208.4020052992,26.502175781625976,32.411103915733776,1227.1412878580036,0.7796224269940115,0.9316147843187165,19.278590755580254,0.47382357157616967,534.0000000000027,0.03000000000000016,31.40000000000017,1280.0133334450557,0.09358636958384747,59.28048878377902,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-17,46232.558291304784,24.156286005579556,30.54365599109901,1227.917051866355,0.7757640083515214,0.8790199117684501,19.36200079816942,0.45165581701438373,534.0000000000027,0.03000000000000016,31.40000000000017,1255.3385876726752,0.0916092988427015,59.294954176716054,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-18,46254.588918866495,22.03062756171539,28.5603703061879,1228.7172814660253,0.8002295996702357,0.8422313203809604,19.44087852217413,0.43258268370455044,534.0000000000027,0.03000000000000016,31.40000000000017,1220.3973635082248,0.08912762700856146,59.3023888710633,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-19,46274.39629483836,19.807375971868332,26.45844466564612,1229.5500005306776,0.8327190646524841,0.8216818936470659,19.514905868393356,0.4177616734118975,534.0000000000027,0.03000000000000016,31.40000000000017,1174.2155404075113,0.08611204216980194,59.293588679800465,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-20,46291.91417329432,17.51787845595362,24.261817338924338,1230.4155708569629,0.8655703262850981,0.8160471345210147,19.584052489691242,0.408209587314903,534.0000000000027,0.03000000000000016,31.40000000000017,1116.3316779300692,0.08257740590013758,59.25940417953369,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
2021-10-21,46307.148946066474,15.234772772152688,22.011804180663862,1231.308607683771,0.8930368268082012,0.8226635021512664,19.648544024376058,0.40468256217331416,534.0000000000027,0.03000000000000016,31.40000000000017,1048.0815638774172,0.078617281962272,59.19162553284039,3.160000000000017,21.500000000000107,333.44000000000176,16.500000000000085,24.10000000000013,1201680.0000000063
