date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population_density,male_smokers,female_smokers,hospital_beds_per_thousand,population
2020-11-08,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-09,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-10,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-11,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-12,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-13,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-14,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-15,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-16,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-17,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-18,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-19,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-20,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-21,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-22,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-23,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-24,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-25,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-26,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-27,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-28,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-29,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-11-30,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-01,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-02,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-03,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-04,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-05,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-06,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-07,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-08,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-09,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-10,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-11,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-12,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-13,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-14,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-15,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-16,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-17,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-18,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-19,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-20,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-21,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-22,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-23,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-24,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-25,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-26,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-27,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-28,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-29,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-30,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2020-12-31,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-01,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-02,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-03,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-04,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-05,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-06,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-07,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-08,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-09,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-10,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-11,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-12,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-13,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-14,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-15,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-16,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-17,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-18,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-19,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-20,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-21,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-22,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-23,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-24,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-25,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-26,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-27,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-28,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-29,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-30,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-01-31,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-01,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-02,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-03,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-04,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-05,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-06,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-07,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-08,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-09,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-10,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-11,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-12,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-13,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-14,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-15,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-16,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-17,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-18,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-19,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-20,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-21,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-22,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-23,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-24,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-25,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-26,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-27,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-02-28,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-01,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-02,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-03,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-04,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-05,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-06,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-07,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-08,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-09,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-10,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-11,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-12,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-13,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-14,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-15,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-16,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-17,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-18,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-19,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-20,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-21,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-22,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-23,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-24,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-25,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-26,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-27,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.00000000000085,1.320000000000007,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-28,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.07563025210172,1.320592436974797,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-29,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.24579831932863,1.3219296218487466,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-30,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.4629524886887,1.323628211861675,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-03-31,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.62707861991044,1.3249061944489406,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-04-01,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.60453650210178,1.3247179457720661,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
2021-04-02,2.00000000000001,0.0,1.000000000000005,0.0,169.1900000000009,168.24651808439816,1.3219098232592388,682.4500000000037,36.90000000000019,43.00000000000021,5.000000000000027,12691.00000000007
