date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,new_tests_smoothed,new_tests_smoothed_per_thousand,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2020-03-11,2.0000000000000075,0.0,0.0,1.0000000000000038,0.0,140.82000000000053,169.00000000000065,10.730000000000041,149.0000000000006,0.9400000000000033,15877.000000000062
2020-03-12,2.0000000000000084,0.0,0.0,1.0000000000000042,0.0,140.82000000000062,169.0000000000007,10.730000000000047,149.00000000000065,0.9400000000000037,15877.00000000007
2020-03-13,2.000000000000009,0.0,0.0,1.0000000000000044,0.0,140.82000000000068,169.00000000000077,10.73000000000005,149.00000000000068,0.9400000000000039,15877.000000000073
2020-03-14,2.0000000000000093,0.0,0.0,1.0000000000000047,0.0,140.8200000000007,169.0000000000008,10.730000000000054,149.0000000000007,0.9400000000000042,15877.000000000076
2020-03-15,2.0000000000000098,0.0,0.0,1.0000000000000049,0.0,140.82000000000073,169.00000000000082,10.730000000000055,149.00000000000074,0.9400000000000044,15877.00000000008
2020-03-16,2.00000000000001,0.0,0.0,1.000000000000005,0.0,140.82000000000073,169.00000000000085,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000082
2020-03-17,2.00000000000001,0.0,0.0,1.000000000000005,0.0,140.82000000000073,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-03-18,2.00000000000001,0.0,0.0,1.000000000000005,0.0,140.82000000000073,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-03-19,2.00000000000001,0.0012281835811247584,0.0,1.000000000000005,0.0,140.82000000000073,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-03-20,2.00000000000001,0.006092436974789941,0.0,1.000000000000005,0.0,140.82000000000073,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-03-21,2.00000000000001,0.014491758241758312,0.0013450226244343922,1.000000000000005,0.0,140.82000000000073,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-03-22,2.00000000000001,0.026027189722042796,0.0045517533936651755,1.000000000000005,0.0,140.82000000000073,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-03-23,1.9987394957983295,0.03881580276341326,0.010126484728506833,1.000000000000005,0.0,140.7312352941184,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-03-24,1.9963235294117752,0.05343311904088587,0.0182679404694571,1.000000000000005,0.0,140.56110294117724,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-03-25,1.9937196994182393,0.06982597050238402,0.028921543587387022,1.000000000000005,0.0,140.37774123303245,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-03-26,1.9923809187136499,0.08746967180051154,0.04182011696655848,1.000000000000005,0.0,140.28346429581524,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-03-27,1.993962482829681,0.10548589961638258,0.056514408991887324,1.000000000000005,0.0,140.39483804086615,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-03-28,2.000109871172037,0.12273110215249403,0.07239598773939078,1.000000000000005,0.0,140.82773712793488,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-03-29,2.0122995979491662,0.13786280625237982,0.08871441161902292,1.000000000000005,0.0,141.6861376875803,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-03-30,2.0317198503687943,0.15191035614371307,0.10513212416352402,1.000000000000005,0.0,143.0537118629705,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-03-31,2.059180967285325,0.165484156894469,0.12132194380137629,1.000000000000005,0.0,144.9875237162326,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-01,2.095048298185393,0.17668260700504726,0.13669265371399303,1.000000000000005,0.0,147.5133011582154,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-02,2.139191847427025,0.18424110845352717,0.15054874044709815,1.000000000000005,0.0,150.62188989581108,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-03,2.1909485074190114,0.18737281582624782,0.16221019786926055,1.000000000000005,0.0,154.26659389244676,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-04,2.2490937335054384,0.18564919816574302,0.1711023801407951,1.000000000000005,0.0,158.36118071345297,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-05,2.3118203001290825,0.17891046035669275,0.1768233914404382,1.000000000000005,0.0,162.77838553508997,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-06,2.3779828721556386,0.16845886336706725,0.17900555263010268,1.000000000000005,0.0,167.43755385720007,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-07,2.446932532267993,0.15559430912840339,0.1773763364182786,1.000000000000005,0.0,172.29298892231208,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-08,2.517293775413022,0.14051602919601178,0.1719689038974196,1.000000000000005,0.0,177.247827664585,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-09,2.587307758838374,0.12385825654471416,0.16309093131673003,1.000000000000005,0.0,182.1782123773983,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-10,2.655089739620058,0.10658147521396555,0.15130123016175584,1.000000000000005,0.0,186.95141946404448,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-11,2.718822152808131,0.08989085754169593,0.1373922122140772,1.000000000000005,0.0,191.43945600074858,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-12,2.7768994200359667,0.07517509208969152,0.12237673834607837,1.000000000000005,0.0,195.52925715893275,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-13,2.8280365559772056,0.06396050458763067,0.10730178452878963,1.000000000000005,0.0,199.1303342719148,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-14,2.8713506231884676,0.05293159369605593,0.09254550452458195,1.000000000000005,0.0,202.1805108849319,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-15,2.906421823241387,0.04228434491651513,0.07847958734624841,1.000000000000005,0.0,204.6502247926585,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-16,2.933339315071639,0.03232735047794873,0.06542400854459261,1.000000000000005,0.0,206.54575456734483,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-17,2.9527355787407084,0.024245512858461545,0.05361309367411998,1.000000000000005,0.0,207.91163945492067,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-18,2.9658121882572166,0.018184134643846158,0.04317006589230623,1.000000000000005,0.0,208.83249429707314,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-19,2.9743591411929167,0.013638100982884618,0.03408795665904868,1.000000000000005,0.0,209.43437072280514,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-20,2.980769355894692,0.010228575737163462,0.026215288761254837,1.000000000000005,0.0,209.88577804210414,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-21,2.985577016921023,0.007671431802872597,0.019661466570941127,1.000000000000005,0.0,210.2243335315784,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-22,2.9891827626907714,0.005753573852154447,0.014746099928205844,1.000000000000005,0.0,210.47825014868408,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-23,2.9918870720180832,0.004315180389115835,0.011059574946154383,1.000000000000005,0.0,210.66868761151335,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-24,2.9939153040135666,0.0032363852918368763,0.008294681209615788,1.000000000000005,0.0,210.81151570863528,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-25,2.9954364780101796,0.0024272889688776575,0.006221010907211841,1.000000000000005,0.0,210.91863678147675,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-26,2.996577358507639,0.001820466726658243,0.004665758180408881,1.000000000000005,0.0,210.99897758610786,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-27,2.9974330188807334,0.0013653500449936824,0.003499318635306661,1.000000000000005,0.0,211.05923318958116,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-28,2.9980747641605543,0.0010240125337452619,0.0026244889764799957,1.000000000000005,0.0,211.10442489218616,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-29,2.9985560731204197,0.0007680094003089464,0.001968366732359997,1.000000000000005,0.0,211.1383186691399,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-04-30,2.9989170548403195,0.0005760070502317098,0.0014762750492699978,1.000000000000005,0.0,211.16373900185522,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
2020-05-01,2.999187791130244,0.0004320052876737823,0.0011072062869524983,1.000000000000005,0.0,211.1828042513917,169.00000000000088,10.730000000000057,149.00000000000077,0.9400000000000046,15877.000000000084
