date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,gdp_per_capita,hospital_beds_per_thousand,population
2021-08-21,61931.14169017052,884.3585230137363,897.012099834684,355.3355165874183,6.788419702492382,6.810103930183347,24.720962779110927,1.004089405959164,217523.89943195996,0.46987587508490397,65.42266239352632,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-22,62809.75061151939,878.6089213488619,893.2143327945664,362.1144202459941,6.778903658575824,6.8038279476375205,25.015704456128105,0.9975701249283272,203362.82105102256,0.4254178953246674,64.83567326573308,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-23,63684.25319781223,874.502586292837,889.0101684711684,368.8872696124211,6.772849366427029,6.796606254845797,25.278313369568643,0.9912779492230728,190418.5762763085,0.3820037899485752,64.28612259635872,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-24,64554.22082919313,869.9676313809089,884.4438433863445,375.6533804575388,6.766110845117631,6.788702590294021,25.514421180483993,0.985162243429911,179223.0099060034,0.3412412070380316,63.78638186323552,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-25,65418.522651629915,864.3018224367818,879.4988242010395,382.41070438000014,6.757323922461374,6.780199211628087,25.729631159549626,0.9791871318290604,170135.26513797074,0.3044372077995323,63.341406145325884,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-26,66275.78054722285,857.2578955929398,874.1275897086348,389.1566546586271,6.745950278626906,6.771063274267293,25.9294628250598,0.9733224755686293,163327.60672354937,0.2725037300254736,62.95274465424336,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-27,67124.7103619363,848.929814713452,868.2739673299582,395.8887256416761,6.732070983049051,6.761196615364345,26.11831502711206,0.9675497105872684,158805.84882094277,0.24579020863739892,62.61804443121267,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-28,67964.37782639738,839.667464461076,861.8898854845415,402.60495728878834,6.7162316471122665,6.750473091775369,26.29985212629185,0.9618662260561605,156440.55518390378,0.22419058795833385,62.330678119789674,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-29,68794.39049649498,830.0126700975858,854.9479378690635,409.3042835774516,6.699326288663233,6.738766583537418,26.474909099318396,0.9562760431684952,155884.64801365527,0.20705906895840798,62.07946479540149,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
2021-08-30,69616.78624664411,822.3957501491439,847.504478935089,415.99687784146033,6.692594264008746,6.727056030090048,26.6439852581404,0.9507816930098568,156785.76071935607,0.19364918213251012,61.84846058750143,28.200000000000152,4.470000000000023,6253.100000000033,4.00000000000002,34627648.00000018
