date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,human_development_index,population,excess_mortality_cumulative,excess_mortality
2021-01-19,145195.83548020836,735.4229071577174,696.4173653887176,5087.762439142889,29.19502405645252,26.05322726011442,0.3600000000000019,1.1344664955480892,4933.1129820353735,4636.088813912863,0.16159703884295795,6.255051260624096,8587.000000000044,1112.000000000006,0.010000000000000054,56.01038945056956,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.930644565670997,14.097936444912309
2021-01-20,145938.54781248356,742.7123322752058,710.7324472800656,5117.70065935071,29.93822020782101,27.14762018652089,0.3600000000000019,1.1246153855589351,5033.235189015226,4740.999173459864,0.16026662205400277,6.3124762282735105,8587.000000000044,1112.000000000006,0.010000000000000054,56.69011400130799,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.932553236793666,13.946483569255403
2021-01-21,146687.33388780503,748.7860753214668,722.7940697845493,5148.2395055020515,30.538846151340916,28.12900085417642,0.3600000000000019,1.1141540084646133,5142.615241147335,4842.415104076806,0.15853723221600327,6.388476434294994,8587.000000000044,1112.000000000006,0.010000000000000054,57.279664686501434,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.934251131307521,13.821666629291741
2021-01-22,147440.8724423569,753.538554551864,732.5911337863768,5179.202479805279,30.962974303227774,28.972297020722856,0.3600000000000019,1.1032682212805882,5259.82655691093,4943.87225242736,0.15638094614002465,6.4849950115648225,8587.000000000044,1112.000000000006,0.010000000000000054,57.75343290401643,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.935766310434671,13.718858176789213
2021-01-23,148197.72456447635,756.8521221194583,740.2652042505788,5210.386830765408,31.184350960129343,29.661270761663708,0.3600000000000019,1.0921242428835196,5384.547729577194,5048.559425261057,0.1538440483251221,6.602422729261862,8587.000000000044,1112.000000000006,0.010000000000000054,58.09254914472217,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.937127461609842,13.633522799643366
2021-01-24,148956.32464507694,758.6000806005839,746.1316509254917,5241.569308594426,31.182477829017543,30.191296962650544,0.3600000000000019,1.0808472222402106,5512.432904487364,5157.874174634229,0.15097725085276226,6.7408587405469245,8587.000000000044,1112.000000000006,0.010000000000000054,58.28611515524501,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.938363857358015,13.561779462369906
2021-01-25,149716.83031315502,760.5056680781054,750.9169996679402,5272.5104817690335,30.941173174607414,30.560821138277547,0.3600000000000019,1.069560756046675,5639.145008035861,5272.153287730689,0.1478058211389255,6.9019207199221615,8587.000000000044,1112.000000000006,0.010000000000000054,58.33212806003436,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.939504631867916,13.500947234140085
2021-01-26,150478.4384588484,761.6081456933571,754.6576904426175,5303.116216207196,30.6057344381631,30.76220004892475,0.3600000000000019,1.0583633595366237,5756.754796750885,5389.820201738555,0.1443891105212919,7.084826124944865,8587.000000000044,1112.000000000006,0.010000000000000054,58.23817345291208,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.940591951599725,13.45090508808546
2021-01-27,151239.2964265541,760.8579677057008,757.2499397776656,5333.330213221985,30.21399701478914,30.801453042511316,0.3600000000000019,1.047368027086212,5859.189562333696,5507.8191913814935,0.14082738557358063,7.286211707477245,8587.000000000044,1112.000000000006,0.010000000000000054,58.02194521573456,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.941667322274009,13.4117635884346
2021-01-28,151997.0417122881,757.7452857340278,758.5299065139226,5363.134085255863,29.80387203387793,30.696323459970152,0.3600000000000019,1.0366556260030897,5944.503354684993,5622.381749709366,0.13716805049240283,7.50382652462863,8587.000000000044,1112.000000000006,0.010000000000000054,57.71163538238924,4.690000000000024,22.900000000000112,0.6600000000000035,17843914.00000009,12.942760903562576,13.383218295721573
