date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,extreme_poverty,diabetes_prevalence,male_smokers,hospital_beds_per_thousand,life_expectancy,population
2020-12-01,81764.57117966884,1107.2248621101182,1160.3808258888112,2357.9793186508864,50.0625714387202,51.276752194768314,412313.08260749414,0.9337311459446571,3054.2780370840055,3103.1608105020487,0.35166027165351543,2.850033871071245,574.000000000003,0.010000000000000054,49.9433943487352,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-02,82857.36283853327,1092.791658864426,1141.6343059065905,2407.624243351452,49.64492470056575,50.89901598835168,415393.35146757984,0.9307474544811185,3080.272845847915,3082.826183183586,0.3504388042572669,2.8640105358179824,574.000000000003,0.010000000000000054,49.91592973052367,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-03,83935.45268804682,1078.0898495135439,1124.0886854739006,2456.934132739837,49.309889388384946,50.50724760858768,418512.4336879512,0.9278485675899933,3119.085209692987,3076.402426657248,0.3482303636971523,2.8887932929429994,574.000000000003,0.010000000000000054,49.87147380080168,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-04,84998.91529173014,1063.462603683317,1107.7691661739466,2506.024678417196,49.09054567735859,50.130514083945684,421678.5886305406,0.9249310281488634,3166.1571845806693,3083.9656208979172,0.34497303133782914,2.9252439677680164,574.000000000003,0.010000000000000054,49.809879591066746,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-05,86048.44037959282,1049.525087862683,1092.625576795943,2555.0358973067596,49.011218889563935,49.79671620290762,424898.1176364484,0.9219222530121013,3219.530687401247,3104.7820211033063,0.34066141539089656,2.973168593149869,574.000000000003,0.010000000000000054,49.73879269265371,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-06,87085.53684578072,1037.0964661878993,1078.518343230443,2604.1255655140103,49.08966820725059,49.53082448249752,428172.634429664,0.918766673598767,3274.5180543356846,3136.8262540304577,0.33538277776812436,3.031793057661372,574.000000000003,0.010000000000000054,49.65915334301977,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-07,88115.00507454251,1029.468228761805,1065.3838944622648,2653.4882433016396,49.36267778762935,49.36580824551898,431496.8002889584,0.9154043523225412,3324.1668051344445,3176.91340416215,0.32933249379797475,3.0986444053985873,574.000000000003,0.010000000000000054,49.568070243205426,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-08,89136.87937151788,1021.8742969753628,1053.190854427825,2703.187950414178,49.6997071125385,49.31401649441726,434861.2034003005,0.9117906591998903,3364.403820722202,3221.2128650156055,0.3227054143045255,3.1717160125169475,574.000000000003,0.010000000000000054,49.460975920930316,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-09,90149.75923775297,1012.8798662350787,1041.7747408531907,2753.2439363077287,50.05598589355068,49.37278224799465,438253.31788636046,0.9079098980844698,3392.1150180949853,3265.753944172181,0.31572314605483276,3.2487724651084653,574.000000000003,0.010000000000000054,49.330911320141894,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-10,91151.6048840356,1001.8456462826452,1030.882531399429,2803.6370246289907,50.39308832126198,49.5275543653755,441664.4479493541,0.9037481960261848,3411.1304620198543,3307.4641814646284,0.30856514557861686,3.328090337842343,574.000000000003,0.010000000000000054,49.170022210209915,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-11,92140.33386664673,988.7289826111449,1020.2060882716157,2854.3143715745264,50.67734694553608,49.754246413979985,445087.62547397485,0.8993210048089094,3423.1778238904617,3344.1694030668023,0.30135776351492616,3.4088651030908768,574.000000000003,0.010000000000000054,48.97271445985531,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-12,93114.26856417394,973.9346975272028,1009.4072266755942,2905.193034660214,50.878663085687364,50.02099832050445,448513.13709190715,0.8946937271037745,3425.5118423845606,3373.5816903091563,0.2942555559910754,3.489659493122946,574.000000000003,0.010000000000000054,48.73568855982368,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-13,94072.47178512154,958.2032209476012,998.1365161605431,2956.1626492983323,50.96961463811821,50.28949760915668,451929.48434769636,0.8899115364396614,3416.3474241284384,3393.827783568976,0.2873767025459895,3.5694618144123504,574.000000000003,0.010000000000000054,48.457965514890454,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-14,95018.44217109727,945.9703859757312,986.2080076763234,3007.1857555581105,51.02310625977813,50.526583775710506,455322.73407525255,0.8850291597634901,3393.2498538106192,3403.681810527415,0.2807508527013477,3.648642902502869,574.000000000003,0.010000000000000054,48.14090626286474,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-15,95950.99481513628,932.5526440390072,973.4475316137404,3058.21562565372,51.02987009560937,50.71643233727746,458678.79580530885,0.880105257023653,3356.0618247471093,3402.4766455490894,0.2744590671278211,3.7261864431990706,574.000000000003,0.010000000000000054,47.78822623884221,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-16,96867.25881335622,916.2639982199482,959.6450312248508,3109.1524917031256,50.936866049405864,50.84204726524,461985.0250537237,0.8752075788375535,3306.229319432993,3390.195881059042,0.26854484979641563,3.801474027615857,574.000000000003,0.010000000000000054,47.406006298394814,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-17,97763.83761357257,896.5788002163522,944.6066824360925,3159.872481253108,50.719989549982714,50.88848535196821,465232.408140649,0.8704147339019219,3247.383140188841,3366.79597349629,0.26304890884052473,3.8739675116621246,574.000000000003,0.010000000000000054,47.002700909962954,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-18,98637.67927676004,873.8416631874753,928.1939837081306,3210.249318923029,50.37683766992085,50.84527448585729,468416.33745648933,0.8658032934775093,3183.9293557880474,3332.61312427219,0.25805494278100793,3.942111057146729,574.000000000003,0.010000000000000054,46.58914429914972,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-19,99486.72917314872,849.0498963886683,910.3530734307436,3260.1706026376546,49.92128371462558,50.70822735760571,471534.41508331784,0.8614348876905507,3118.0776567893263,3288.6932788861122,0.25346202156539427,4.008255884973821,574.000000000003,0.010000000000000054,46.171546653580194,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-20,100310.41950429606,823.6903311473523,891.1367179689864,3309.550010801775,49.37940816412051,50.480801739923805,474586.41523944447,0.85739161502454,3050.093035740027,3236.646849920891,0.24921529445458904,4.073615960272065,574.000000000003,0.010000000000000054,45.75235116665579,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-21,101112.81333539737,802.3938311013037,870.625546395293,3358.52553331142,48.975522509645074,50.18807868050853,477574.40558763186,0.8537515328585807,2982.3289154604863,3178.760347524706,0.24514741137100027,4.140876158956479,574.000000000003,0.010000000000000054,45.33698671047995,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-22,101892.54531182612,779.7319764287583,848.7937787363545,3407.0254525045784,48.499919193158235,49.82649889402723,480501.0908988694,0.8506181098895734,2918.2830715339596,3117.4315567004182,0.24113576861228414,4.21182712568149,574.000000000003,0.010000000000000054,44.93192393719099,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-23,102647.29560313284,754.7502913067021,825.720137542894,3454.8815651379737,47.856112633394915,49.386296924237364,483374.4270219226,0.8480813910791076,2865.2661417241648,3055.602497518854,0.2370228025419542,4.2890561878293205,574.000000000003,0.010000000000000054,44.543217354961826,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-24,103374.82603331293,727.5304301800923,801.5701029955684,3501.890149289814,47.00858415184005,48.85607466473594,486205.10311227327,0.8462124654166364,2828.7139808891193,2996.0863107603464,0.232701814252943,4.372700350309618,574.000000000003,0.010000000000000054,44.179986060823886,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-25,104073.75717850779,698.9311451948631,776.5826042343954,3547.8576895368547,45.96754024704106,48.22623149952163,488993.2412132188,0.8450577007108302,2798.960517987464,2939.5573154878457,0.22819717516934557,4.461782858078051,574.000000000003,0.010000000000000054,43.850417147427926,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-26,104744.15119028048,670.3940117726834,751.0600378558233,3592.6351708371967,44.77748130034226,47.49153690841633,491738.16262452374,0.8446071087587217,2774.891865542961,2886.2608114381246,0.22351084194585238,4.557311610268306,574.000000000003,0.010000000000000054,43.56110019088775,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-27,105387.9489130725,643.7977227920214,725.3607817855336,3636.143798942382,43.50862810518565,46.653059921131316,494439.05211545236,0.8448892359000055,2755.1438183556734,2836.112415301286,0.2186416964238369,4.6603948259947074,574.000000000003,0.010000000000000054,43.316528116662965,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-28,106010.27083154014,622.3219184676432,699.6358832040509,3678.5115175972246,42.36771865484275,45.70935570361519,497095.6355286283,0.8459823761816311,2738.7893440511803,2788.778170558063,0.21370977910520828,4.76852010139649,574.000000000003,0.010000000000000054,43.1187228489711,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-29,106610.8806931446,600.60986160445,674.0466431722697,3719.6503964396825,41.13887884245726,44.65810824506762,499710.66065584496,0.8479421796798574,2727.20196278952,2744.2643486683887,0.20883420892489873,4.879953424463665,574.000000000003,0.010000000000000054,42.966954547846676,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-30,107189.44915916046,578.5684660158786,648.8774287269729,3759.4481884092756,39.797791969593476,43.507307428144664,502291.2518832871,0.8507753160785756,2722.9745974961515,2702.4517682886253,0.2041162837137131,4.992827059297982,574.000000000003,0.010000000000000054,42.857531036935484,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2020-12-31,107746.05784545324,556.6086862927758,624.45965590205,3797.813678475676,38.36549006640007,42.273018386234604,504848.1228141036,0.8544339434260952,2727.8113618260604,2663.342882454352,0.19962454310202715,5.107904069521975,574.000000000003,0.010000000000000054,42.783639874340324,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-01,108281.57735306228,535.519507609046,601.1147769944116,3834.71069518514,36.89701670946396,40.977708521414854,507395.10383488354,0.8588505060505035,2742.8678620288897,2628.89623747102,0.19524264779193756,5.2291601141970805,574.000000000003,0.010000000000000054,42.7352299057553,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-02,108797.95079113817,516.3734380758866,579.1115210134242,3870.1836193203408,35.47292413520079,39.64899276791962,509947.5347523754,0.8639313507725266,2767.6352856619424,2601.401040417425,0.19098741570820682,5.352715269875356,574.000000000003,0.010000000000000054,42.69892242931653,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-03,109298.40641914563,500.45562800746507,558.6338240179874,3904.376515395238,34.192896074897725,38.31869253974067,512518.11584827275,0.8695563023489501,2799.3202263666935,2582.787399576162,0.18684915906622324,5.4744071699243015,574.000000000003,0.010000000000000054,42.67169182198746,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-04,109788.37469154102,489.9682723953861,539.7259827516942,3937.5890769148896,33.21256151965103,37.01134002536146,515118.48603778897,0.875556367033207,2838.4491549075387,2574.7559827784403,0.18276421254465797,5.595760128574456,574.000000000003,0.010000000000000054,42.65126886649065,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-05,110268.58263468694,480.20794314592615,522.5256187703001,3969.829849056567,32.24077214167755,35.74071025496167,517759.202836358,0.8817453295735491,2884.0409062582276,2578.4229340780157,0.17860822728179687,5.73249559740047,574.000000000003,0.010000000000000054,42.63595164986805,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-06,110739.22847569216,470.64584100521125,507.1081048340282,4001.0984533729097,31.268604316342238,34.52276960136997,520449.2335078984,0.8879670450146815,2933.826138646487,2594.0524138746114,0.1743113740812574,5.893510353512546,574.000000000003,0.010000000000000054,42.62446373740109,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-07,111200.33572328511,461.1072475929524,493.4651410043195,4031.4081806890285,30.30972731611903,33.37242917258537,523194.664424719,0.8941204033473085,2984.0782820714885,2620.9820221060268,0.1698463295266834,6.083883573149933,574.000000000003,0.010000000000000054,42.615847803050876,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-08,111652.01872846916,451.6830051840491,481.48868671639474,4060.802935775342,29.394755086313616,32.301109856168225,525998.7619605352,0.900120845496908,3031.0441026331296,2657.7037273099695,0.16516836059039092,6.307295356009842,574.000000000003,0.010000000000000054,42.60938585228821,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-09,112094.68185501396,442.6631265447924,470.9589098336768,4089.369945852198,28.56701007685548,31.314916102533445,528861.0361843646,0.9059498778201612,3071.1126503426603,2701.957094125015,0.1602631482708477,6.563348052236869,574.000000000003,0.010000000000000054,42.60453938921622,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-10,112529.16885732398,434.487002310017,461.5351484386066,4117.249291968339,27.879346116141967,30.413266262420485,531777.061034525,0.9116136688693239,3100.6368471623,2751.295470884651,0.15521626876616118,6.846063075376757,574.000000000003,0.010000000000000054,42.60090454191222,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-11,112958.119031487,428.950174163024,452.8186489824785,4144.748200391903,27.498908423564174,29.59723088621424,534738.807327823,0.9170664248905205,3117.365490898556,2802.9090627627165,0.15015606065671544,7.146061527605624,574.000000000003,0.010000000000000054,42.59817840643422,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-12,113381.55053735166,423.4315058646732,444.70813912858546,4171.893244670146,27.14504427824201,28.869377107776423,537734.6797444136,0.9222594178921968,3119.7629433193642,2853.6330252556227,0.14517328337230406,7.452370967940816,574.000000000003,0.010000000000000054,42.596133804825726,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-13,113798.7454175582,417.194880206521,437.07272441754503,4198.636804866545,26.743560196399706,28.222951382868555,540750.9439631267,0.927160788370668,3109.753857457207,2900.225156789168,0.1403675190903142,7.754260449614318,574.000000000003,0.010000000000000054,42.594600353619356,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-14,114208.69025256764,409.9448350094485,429.76425824528604,4224.894685097879,26.257880231333427,27.644027047170844,543772.1168901437,0.9317918905669487,3088.8138336229676,2939.604258671389,0.13586888430803962,8.039164955827427,574.000000000003,0.010000000000000054,42.59345026521458,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-15,114610.40665193397,401.7163993663306,422.62661934653784,4250.574326687022,25.679641589143284,27.113114984796397,546782.0290460831,0.9361924958179084,3058.8513981648703,2968.9934493364485,0.13184477893885146,8.291382443438133,574.000000000003,0.010000000000000054,42.59258769891099,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-16,115003.199122758,392.7924708240374,415.50266990744757,4275.595968027555,25.021641340532348,26.606371629676843,549764.0341067996,0.9404056840806272,3021.5125224439544,2986.082724364978,0.12845905285313683,8.49904588235237,574.000000000003,0.010000000000000054,42.5919407741833,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-17,115386.84097102794,383.64184826993545,408.23947415004324,4299.90851448221,24.31254645465592,26.096504966601557,552702.8288417899,0.9444401712699094,2979.140872117391,2989.3188306040543,0.1256914131046233,8.662383959275601,574.000000000003,0.010000000000000054,42.591455580637536,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-18,115762.1712906499,375.33031962197373,400.57985092604304,4323.522869378147,23.614354895937026,25.54120193115676,555586.9690887877,0.9483382086075723,2933.3225214119,2978.2154480984877,0.123520499065701,8.786406586134154,574.000000000003,0.010000000000000054,42.59109168547821,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-19,116128.76028763852,366.58899698862035,392.45979915122314,4346.39462456109,22.87175518294181,24.93032808055894,558408.1784649432,0.9521671987956936,2883.9498621319735,2953.247461962687,0.12192285652293461,8.870776174248334,574.000000000003,0.010000000000000054,42.59081876410872,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-20,116486.20222930372,357.4419416651891,383.9239157822931,4368.495968420823,22.10134385973386,24.266722951175538,561160.7675160214,0.9560287604413094,2833.1853644399666,2915.564006297488,0.1209628275893569,8.908966099658468,574.000000000003,0.010000000000000054,42.590614073081596,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-21,116834.32759311562,348.1253638119175,375.09275341719865,4389.828020271668,21.332051850844376,23.562586492631844,563843.1731914232,0.9599940978035109,2783.311223556223,2867.1544203662997,0.12055017499066038,8.902909125487238,574.000000000003,0.010000000000000054,42.59046055481126,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-22,117173.36217835336,339.0345852377363,366.13833849534933,4410.430081137823,20.602060866155284,22.83676889339117,566457.5156078539,0.9641148364424857,2737.3479498261886,2810.632832081451,0.12065131902580088,8.853347002486482,574.000000000003,0.010000000000000054,42.590345416108505,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-23,117504.04643984146,330.6842614880958,357.26580994778914,4430.386571842385,19.956490704561542,22.11273794993998,569008.6948776215,0.9683779825354856,2697.0178426217462,2749.0775652375623,0.1211967956688337,8.765916845271466,574.000000000003,0.010000000000000054,42.59025906208144,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-24,117827.7249882523,323.67854841083636,348.6996481848242,4449.832236574102,19.445664731717883,21.41705459367673,571503.2075862497,0.9727144823767286,2662.877641016087,2685.6026632623702,0.12210234788284718,8.648262779396404,574.000000000003,0.010000000000000054,42.59019429656114,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-25,118146.7086733161,318.9836850637838,340.650115744307,4468.987558167493,19.155321593390894,20.77966651086843,573948.2863713838,0.977073838511701,2635.1949736515326,2622.8766419199546,0.12325113066003472,8.51075914013878,574.000000000003,0.010000000000000054,42.590145722420914,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-26,118461.27004732724,314.5613740111544,333.21754931631085,4487.885869013474,18.898310845980493,20.211686049925753,576352.2045127016,0.9814555081662595,2614.978425616804,2563.2641394878037,0.12450622129819364,8.364633673139004,574.000000000003,0.010000000000000054,42.59010929181574,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-27,118771.49353420277,310.22348687552847,326.4719743660312,4506.53406885772,18.64819984424622,19.71807804746373,578726.3457797543,0.9858983538137716,2604.4968080619924,2509.20355064042,0.12570788187539073,8.223835629773461,574.000000000003,0.010000000000000054,42.59008196886187,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-28,119077.41893862898,305.92540442620077,320.4432992942394,4524.926020292294,18.391951434574477,19.297810151628852,581080.9550294406,0.9904622268987915,2601.8856110561937,2462.3813313707515,0.12674455070841784,8.098660497378587,574.000000000003,0.010000000000000054,42.59006147664646,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-29,119379.14907792148,301.7301392925017,315.1139610576224,4543.052595374366,18.1265750820718,18.943965564594322,583424.4409529151,0.9952141556298159,2604.5353984990006,2423.6945311718937,0.12744690689039564,8.00430403496026,574.000000000003,0.010000000000000054,42.5900461074849,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-30,119676.93050592027,297.78142799878844,310.4134093840382,4560.909210590251,17.856615215884837,18.643827599431546,585764.3256309228,1.000228974834839,2610.7505348147843,2393.5179410421424,0.1276637192757478,7.954210573085105,574.000000000003,0.010000000000000054,42.59003458061373,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-01-31,119971.21405591097,294.28354999068836,306.2139699339566,4578.501478078441,17.592267488190316,18.37894309776373,588107.8881482629,1.0055881823219937,2619.161006314712,2371.9635850640925,0.12737981919178193,7.951276869697486,574.000000000003,0.010000000000000054,42.59002593546036,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-02-01,120262.84268479055,291.6286288795713,302.3059475538938,4595.882217156122,17.380739077681223,18.125346463594315,590458.1301585477,1.0113900701610183,2626.0296186662254,2358.425662295164,0.12667610550566596,7.987365215298335,574.000000000003,0.010000000000000054,42.59001945159533,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-02-02,120551.89125729055,289.048572500015,298.6611048153884,4613.04432285417,17.162105698047625,17.877260655711275,592817.0340806115,1.0176952675528919,2631.7279024288905,2352.005995266948,0.12570375010533238,8.045396245022566,574.000000000003,0.010000000000000054,42.590014588696555,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-02-03,120838.37220832039,286.4809510298274,295.26916377637684,4629.965417318397,16.9210944642274,17.6305048001222,595184.6407363375,1.0245199962367453,2637.3031504803657,2351.083439565922,0.1245417104458385,8.118265024749483,574.000000000003,0.010000000000000054,42.59001094152247,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-02-04,121122.3072266994,283.935018379029,292.12754364676266,4646.619909789063,16.654492470665726,17.382302000220957,597560.348469998,1.0318525052577154,2643.3285425629283,2354.1092668108377,0.12327942439869707,8.19837233029451,574.000000000003,0.010000000000000054,42.59000820614191,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
2021-02-05,121403.7810179562,281.4737912567996,289.23366403759337,4662.9880415855005,16.36813179643823,17.13113519441267,599943.6952123895,1.0396759012445163,2650.7960998763047,2359.8149171410987,0.12201370533845413,8.278711374417728,574.000000000003,0.010000000000000054,42.59000615460649,68.50000000000037,42.50000000000022,16.570000000000086,0.200000000000001,10.080000000000053,47.70000000000026,3.500000000000019,77.4000000000004,3233530.0000000177
