date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,gdp_per_capita,population
2021-10-18,4387.705449668677,9.702385124454814,11.62282868614788,68.46856046402144,0.3657265594021768,0.36836252346951404,104065.30924376607,1623.9005453502411,30.573629370783543,0.031136594171396585,36327.2300000002,44192.00000000022
2021-10-19,4396.81606204143,9.110612372752886,10.998013725341368,68.85591291427345,0.3873524502562228,0.3654394750197184,104281.38995464111,1633.087484319729,29.082355189044378,0.030287642784332866,36327.2300000002,44192.00000000022
2021-10-20,4405.306713628686,8.49065158725698,10.361432401310498,69.26525401343628,0.40934109916598804,0.36913746017558435,104482.7667222835,1642.795920124091,27.955544672326305,0.029725751480622023,36327.2300000002,44192.00000000022
2021-10-21,4413.159253062504,7.852539433817016,9.721524527227228,69.69418937885558,0.4289353654216798,0.3784591067671122,104669.00904252079,1652.9690708299806,27.219793604438685,0.029483874050026997,36327.2300000002,44192.00000000022
2021-10-22,4420.378731975294,7.2194789127900485,9.087606388309894,70.13809516924198,0.4439057903881739,0.39177968883422293,104840.23672953135,1663.497279851641,26.878064337136422,0.029561192544630823,36327.2300000002,44192.00000000022
2021-10-23,4427.003279750707,6.624547775413487,8.468982586966106,70.590513846227,0.45241867698634763,0.4069829566709167,104997.35412035487,1674.2274013884098,26.908936100299023,0.029948205332842908,36327.2300000002,44192.00000000022
2021-10-24,4433.111509586792,6.108229836085009,7.874279926649928,71.04345099553008,0.4529371493040794,0.4215630093583918,105142.22572827534,1684.9698395028481,27.265428642774403,0.030620817865178444,36327.2300000002,44192.00000000022
2021-10-25,4438.849501614793,5.737992028001061,7.308250345763149,71.49390046384224,0.4504494683129018,0.43323011092958963,105278.31620554731,1695.6533106226134,27.889650021188796,0.0315485157906098,36327.2300000002,44192.00000000022
2021-10-26,4444.229611666821,5.3801100520285985,6.775606634564774,71.9382986510492,0.44439818720752766,0.4409419755695264,105405.91860390206,1706.1933000322501,28.714264018800495,0.032702110824857855,36327.2300000002,44192.00000000022
2021-10-27,4449.2537536757845,5.024142008963278,6.280643728347633,72.37001358104717,0.43171492999840644,0.4437156930540038,105525.07832542184,1716.432514132141,29.667679268140496,0.03403757212963246,36327.2300000002,44192.00000000022
